FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"29012026","0","","SILENCE","SEAT MÓ ESCOOTER 125","0","1.35","2","CALVIÀ","IB","IB","29012026","07184","D","","B00","07011","CALVIA","7.00","A1","","6","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"29012026","0","","EFUN","LION","125","2.14","2","PALMA","IB","IB","29012026","07120","D","","B00","07040","PALMA","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"29012026","0","","EFUN","LION","125","2.14","2","VALENCIA","V","V","29012026","46013","D","","B00","46250","VALENCIA","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"29012026","0","","NEXT","OVEGA","0","1.94","2","SANTA CRUZ DE TENERIFE","TF","TF","29012026","38530","D","","B00","38038","S C TENERIFE","10.00","A1","","EF","E","118","348","L3e","ND","87","0400","BEV","012500","","","","",""
"29012026","0","","FELQ","FW03","0","0.58","2","TOLOSA","SS","PO","29012026","20400","D","","B00","20071","TOLOSA","3.00","A1","","000","00","67","252","L3e","ND","52","0400","BEV","010400","","","","",""
"29012026","0","","STARK","STARK VARG","0","1.74","1","SABINITA, LA","TF","TF","29012026","38589","D","","B00","38005","ARICO","9.00","A1","","EX","FB","97","275","L3e","","126","0400","BEV","011700","STARK","STARK FUTURE, S.L.","","",""
"29012026","0","","STARK","VARG","0","1.74","1","POBLE NOU DE BENITATXELL","A","A","29012026","03726","D","","B00","03042","BENITACHELL","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"29012026","0","","EFUN","LION","125","2.14","2","GRAU DE CASTELLÓ, EL/GRA","CS","V","29012026","12100","D","","B00","12040","CASTELLO PLANA","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"29012026","0","","ZERO MOTORCYCLES","S 14.4","0","2.13","2","PUERTO REAL","CA","MA","29012026","11510","D","","B00","11028","PUERTO REAL","11.00","A1","","FS","065S","143","454","L3e","ND","83","0400","BEV","018200","","","","",""
"29012026","0","","SEGWAY","E250S","0","0.97","2","MÁLAGA","MA","MA","29012026","29011","D","","B00","29067","MALAGA","5.00","A1","","001","00","104","290","L3e","ND","46","0400","BEV","010500","","","","",""
"29012026","0","","SILENCE","S01","0","1.35","2","ARMENTERA, L'","GI","GI","29012026","17472","D","","B00","17011","L ARMENTERA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"29012026","0","","EFUN","LION","125","2.14","2","MADRID","M","SG","29012026","28051","D","","B00","28079","MADRID","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"29012026","0","","EFUN","LION","125","2.14","2","ALMERÍA","AL","AL","29012026","04005","D","","B00","04013","ALMERIA","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"29012026","0","","BMW","CE 04","0","2.91","2","RENTERIA","SS","SS","29012026","20100","D","","B00","20067","RENTERIA","15.00","A2","","0C51","A","175","410","L3e","","77","0400","BEV","013000","","","","",""
