MARCA_ITV,COUNT
"ARENA",1
"BMW",6
"CECOTEC",3
"E RIDE PRO",1
"E-BROH",4
"E-ZI",1
"EFUN",30
"FANTIC MOTOR",1
"FELQ",2
"HONDA",4
"HORWIN",2
"JNEN",2
"NEXT",6
"NIU",3
"NWOW",1
"PIAGGIO",4
"PURSANG",1
"RAY ELECTRIC MOTORS",5
"RIEJU",1
"SEGWAY",9
"SILENCE",66
"STARK",38
"SUPER SOCO",1
"SURRON",2
"ULTRAVIOLETTE AUTOMOTIVE PRIVA",6
"VELCA",34
"YASAN MOTOR",1
"ZERO MOTORCYCLES",9
"ZXMCO",2
