FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"21012026","0","","EFUN","LION","125","2.14","2","YELES","TO","SG","21012026","45220","D","","B00","45201","YELES","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"21012026","0","","EFUN","LION","125","2.14","2","VALDEOLMOS","M","SG","21012026","28130","D","","B00","28162","VALDEOLMOS","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"21012026","0","","SILENCE","S02","0","0.77","2","GRANADA","GR","GR","21012026","18004","D","","B00","18087","GRANADA","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"21012026","0","","EFUN","PUSA90","0","1.07","2","JEREZ DE LA FRONTERA","CA","CA","21012026","11406","D","","B00","11020","JEREZ DE LA FTRA","5.50","A1","","02","01","90","261","L3e","","43","0400","BEV","011300","","","","",""
"21012026","0","","VELCA","TRAMONTANA S","0","0.91","2","PALMA","IB","IB","21012026","07014","D","","B00","07040","PALMA","4.68","A1","","01","01","85","263","L3e","","46","0400","BEV","010300","","","","",""
"21012026","0","","STARK","VARG","0","1.74","1","SANT BOI DE LLOBREGAT","B","T","21012026","08830","X","","B00","08200","S BOI DE LLOB","9.00","A1","","SM","HB","97","275","L3e","ND","115","0400","BEV","008100","","","","",""
"21012026","0","","SILENCE","S01+","0","1.45","2","ALICANTE/ALACANT","A","B","21012026","03016","X","","B00","03014","ALICANTE","7.50","A1","","7","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"21012026","0","","SILENCE","S01","0","1.35","2","GRANADA","GR","GR","21012026","18010","D","","B00","18087","GRANADA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"21012026","0","","SURRON","ULTRA BEE","0","1.16","1","DOS HERMANAS","SE","AL","21012026","41701","D","","B00","41038","DOS HERMANAS","6.00","A1","","QL6000DY-B1","1","70","191","L3e","","47","0400","BEV","009900","","","","",""
"21012026","0","","SEGWAY","E250S","0","0.97","2","ALICANTE/ALACANT","A","A","21012026","03540","D","","B00","03014","ALICANTE","5.00","A1","","001","00","104","290","L3e","ND","46","0400","BEV","010500","","","","",""
"21012026","0","","ULTRAVIOLETTE AUTOMOTIVE PRIVA","F77 SUPERSTREET RECON","0","1.94","2","ALZIRA","V","MU","21012026","46600","D","","B00","46017","ALZIRA","9.50","A1","","2","1","137","360","L3e","","86","0400","BEV","014300","","","","",""
