FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"11042025","0","","BMW","CE 02","0","1.16","2","GIRONA","GI","B","11042025","17003","X","","B00","17079","GIRONA","6.00","A1","","0C71","A","105","312","L3e","","60","0400","BEV","009500","","","","",""
"11042025","0","","ARENA","R30","0","0.77","2","CALP/CALPE","A","A","11042025","03710","D","","B00","03047","CALPE","4.00","A1","","2","0","88","254","L3e","ND","31","0400","BEV","007000","","","","",""
"11042025","0","","SILENCE","S01+","0","1.45","2","GRANADA","GR","GR","11042025","18008","D","","B00","18087","GRANADA","7.50","A1","","7","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"11042025","0","","EFUN","PUMA","125","1.92","2","LLADO","GI","GI","11042025","17745","D","","B00","17088","LLADO","9.90","A1","","2","0","128","338","L3e","","59","0400","BEV","022000","","","","",""
"11042025","0","","NEXT","MOJITO","0","0.67","2","VILA JOIOSA, LA","A","A","11042025","03570","D","","B00","03139","VILLAJOYOSA","3.50","A1","","EE","00","87","261","L3e","ND","31","0400","BEV","011400","","","","",""
"11042025","0","","SILENCE","S01","0","1.35","2","GRANADA","GR","GR","11042025","18008","D","","B00","18087","GRANADA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"11042025","0","","NIU","MQI GT L3 3KWH ESTANDA","0","0.60","2","BARCELONA","B","B","11042025","08017","D","","B00","08019","BARCELONA","3.10","A1","","E7-D","1","92","269","L3e","","33","0400","BEV","007400","","","","",""
"11042025","0","","LINZE","ROAD","0","0.77","2","SAN MORALES","SA","M","11042025","37340","D","","B00","37288","SAN MORALES","4.00","A1","","2","1","84","256","L3e","","35","0400","BEV","007500","","","","",""
"11042025","0","","SILENCE","SEAT MÓ ESCOOTER 125","0","1.35","2","SEVILLA","SE","MA","11042025","41020","D","","B00","41091","SEVILLA","7.00","A1","","6","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"11042025","0","","VELCA","ONE","0","1.35","2","FUENLABRADA","M","SG","11042025","28942","D","","B00","28058","FUENLABRADA","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
"11042025","0","","VELCA","ONE","0","1.35","2","ALCALÁ DE HENARES","M","SG","11042025","28803","D","","B00","28005","ALCALA DE HENARES","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
"11042025","0","","VELCA","JSQ1","0","1.55","2","MADRID","M","SG","11042025","28049","D","","B00","28079","MADRID","8.00","A1","","00","B","129","356","L3e","","65","0400","BEV","014500","","","","",""
"11042025","0","","VELCA","ONE","0","1.35","2","ALCALÁ DE HENARES","M","SG","11042025","28806","D","","B00","28005","ALCALA DE HENARES","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
"11042025","0","","SILENCE","SEAT MÓ 125 PERFORMANC","0","1.45","2","VALLADOLID","VA","M","11042025","47009","D","","B00","47186","VALLADOLID","7.50","A1","","8","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"11042025","0","","VELCA","ONE","0","1.35","2","CABEZON DE LA SAL","S","SG","11042025","39500","D","","B00","39012","CABEZON LA SAL","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
"11042025","0","","SURRON","ULTRA BEE","0","1.16","1","VALLGORGUINA","B","B","11042025","08471","D","","B00","08294","VALLGORGUINA","6.00","A1","","QL6000DY-1","1","67","188","L3e","","39","0400","BEV","009900","SURRON","CHONGQUING QIULONG TECHNOLOGY CO. L","","",""
"11042025","0","","VELCA","ONE","0","1.35","2","ALGABA, LA","SE","SE","11042025","41980","D","","B00","41007","LA ALGABA","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
"11042025","0","","STARK","STARK VARG","0","1.74","1","SANT GREGORI (MUNICIPIO)","GI","GI","11042025","17150","D","","B00","17163","SANT GREGORI","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"11042025","0","","SILENCE","SEAT MÓ ESCOOTER 125","0","1.35","2","SEVILLA","SE","MA","11042025","41020","D","","B00","41091","SEVILLA","7.00","A1","","6","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"11042025","0","","VELCA","JSQ1","0","1.55","2","MADRID","M","SG","11042025","28026","D","","B00","28079","MADRID","8.00","A1","","00","B","129","356","L3e","","65","0400","BEV","014500","","","","",""
"11042025","0","","NEXT","MOJITO","0","0.67","2","SANTA POLA","A","A","11042025","03130","D","","B00","03121","SANTA POLA","3.50","A1","","EE","00","87","261","L3e","ND","31","0400","BEV","011400","","","","",""
"11042025","0","","VELCA","ONE","0","1.35","2","MADRID","M","SG","11042025","28043","D","","B00","28079","MADRID","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
"11042025","0","","VELCA","JSQ1","0","1.55","2","MADRID","M","SG","11042025","28019","D","","B00","28079","MADRID","8.00","A1","","00","B","129","356","L3e","","65","0400","BEV","014500","","","","",""
"11042025","0","","HORWIN","SK3","0","0.77","2","CALP/CALPE","A","A","11042025","03710","D","","B00","03047","CALPE","4.00","A1","","03","01","94","282","L3e","","42","0400","BEV","014000","","","","",""
