FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"09042025","0","","CECOTEC","VULCANO","0","1.16","2","NUEVA VILLA DE LAS TORRE","VA","V","09042025","47464","D","","B00","47102","NUEVA VILLA TORRES","6.00","A1","","01","00","126","337","L3e","ND","45","0400","BEV","015100","","","","",""
"09042025","0","","EFUN","PUSA90","0","1.07","2","CASTELLÓN DE LA PLANA/CA","CS","CS","09042025","12006","D","","B00","12040","CASTELLO PLANA","5.50","A1","","01","01","99","261","L3e","","47","0400","BEV","008200","","","","",""
"09042025","0","","NIU","MQI GT EVO ESTANDAR E5","0","1.26","2","GRATALLOPS","T","B","09042025","43737","D","","B00","43069","GRATALLOPS","6.50","A1","","GA-M","03","100","269","L3e","","40","0400","BEV","006700","","","","",""
"09042025","0","","OXWIN","ES1 PRO","0","0.97","2","MÁLAGA","MA","MA","09042025","29002","X","","B00","29067","MALAGA","5.00","A1","","01","01","90","288","L3e","","32","0400","BEV","010700","","","","",""
"09042025","0","","VELCA","ONE","0","1.35","2","MADRID","M","B","09042025","28033","D","","B00","28079","MADRID","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
"09042025","0","","EFUN","PUSA90","0","1.07","2","VALENCIA","V","V","09042025","46007","D","","B00","46250","VALENCIA","5.50","A1","","01","01","99","261","L3e","","47","0400","BEV","008200","","","","",""
"09042025","0","","VELCA","CALIMA S","0","0.99","2","VILANOVA I LA GELTRU","B","B","09042025","08800","X","","B00","08307","VILANOVA I LA GELTRU","5.15","A1","","1","6","84","256","L3e","","36","0400","BEV","008600","","","","",""
"09042025","0","","VELCA","JSQ1","0","1.55","2","LORENZANA","LE","SA","09042025","24122","D","","B00","24061","CUADROS","8.00","A1","","00","B","129","356","L3e","","65","0400","BEV","014500","","","","",""
"09042025","0","","RODEA","NG-01","0","0.00","2","MADRID","M","M","09042025","28045","D","","B00","28079","MADRID","4.70","A1","","MD80A","MDPAA","86","259","L3e","","35","0400","BEV","009000","","","","",""
"09042025","0","","IONIK","VELAR","0","0.58","2","MADRID","M","M","09042025","28030","D","","B00","28079","MADRID","3.00","A1","","00","00","103","275","L3e","","42","0400","BEV","010000","","","","",""
"09042025","0","","VELCA","JSQ1","0","1.55","2","VALENCIA","V","MU","09042025","46010","D","","B00","46250","VALENCIA","8.00","A1","","00","B","129","356","L3e","","65","0400","BEV","014500","","","","",""
"09042025","0","","RIEJU","NUUK","0","1.16","1","MADRID","M","M","09042025","28006","X","","A00","28079","MADRID","6.13","A1","","2","A","109","350","L3e","ND","47","0400","BEV","013000","","","","",""
"09042025","0","","SILENCE","SEAT MÓ ESCOOTER 125","0","1.35","2","MADRID","M","M","09042025","28007","D","","B00","28079","MADRID","7.00","A1","","6","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"09042025","0","","CECOTEC","VULCANO","0","1.16","2","PICASSENT","V","V","09042025","46220","D","","B00","46194","PICASSENT","6.00","A1","","01","00","126","337","L3e","ND","45","0400","BEV","015100","","","","",""
"09042025","0","","OXWIN","ES1 PRO","0","0.97","2","MÁLAGA","MA","MA","09042025","29002","X","","B00","29067","MALAGA","5.00","A1","","01","01","90","288","L3e","","32","0400","BEV","010700","","","","",""
"09042025","0","","OXWIN","ES1 PRO","0","0.97","2","MÁLAGA","MA","MA","09042025","29002","X","","B00","29067","MALAGA","5.00","A1","","01","01","90","288","L3e","","32","0400","BEV","010700","","","","",""
"09042025","0","","SILENCE","S01","0","1.35","2","RIELLS DEL FAI (BIGUES I","B","B","09042025","08416","D","","B00","08023","BIGUES I RIELLS","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"09042025","0","","SILENCE","SEAT MÓ ESCOOTER 125","0","1.35","2","ANSO","HU","HU","09042025","22728","D","","B00","22028","ANSO","7.00","A1","","3","2","111","320","L3e","","70","0400","BEV","013700","","","","",""
"09042025","0","","ZERO MOTORCYCLES","DSR","0","6.40","2","PEÑA DE LAS AGUILAS (ELC","A","MU","09042025","03296","D","","B00","03065","ELCHE","33.00","A2","","ZB","0X4P","167","500","L3e","ND","100","0400","BEV","016100","","","","",""
