MARCA_ITV,COUNT
"BMW",2
"CECOTEC",1
"EFUN",9
"HONDA",4
"NIU",9
"PIAGGIO",3
"SEGWAY",2
"SILENCE",4
"STARK",2
"VELCA",2
"YADEA",1
"ZERO MOTORCYCLES",2
