FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"08062026","0","","NIU","FQI 500","0","1.24","2","MADRID","M","SG","08062026","28029","D","","B00","28079","MADRID","6.40","A1","","G6-T","00","95","270","L3e","ND","53","0400","BEV","009100","","","","",""
"08062026","0","","NIU","FQI 500","0","1.24","2","JEREZ DE LA FRONTERA","CA","CA","08062026","11408","D","","B00","11020","JEREZ DE LA FTRA","6.40","A1","","G6-T","00","95","270","L3e","ND","53","0400","BEV","009100","","","","",""
"08062026","0","","NIU","FQI 500","0","1.24","2","OVIEDO","O","SG","08062026","33009","D","","B00","33044","OVIEDO","6.40","A1","","G6-T","00","95","270","L3e","ND","53","0400","BEV","009100","","","","",""
"08062026","0","","SEGWAY","--","0","1.51","2","MADRID","M","SG","08062026","28029","D","","B00","28079","MADRID","7.80","A1","","000","00","101","280","L3e","ND","44","0400","BEV","009000","","","","",""
"08062026","0","","NIU","FQI 500","0","1.24","2","VALLS","T","T","08062026","43800","D","","B00","43161","VALLS","6.40","A1","","G6-T","00","95","270","L3e","ND","53","0400","BEV","009100","","","","",""
"08062026","0","","ARENA","VORTEX","0","0.77","2","YUNCLER","TO","M","08062026","45529","X","","B00","45203","YUNCLER","4.00","A1","","2","0","108","300","L3e","","46","0400","BEV","011300","","","","",""
"08062026","0","","SILENCE","S02","0","0.77","2","SEVILLA","SE","SE","08062026","41015","D","","B00","41091","SEVILLA","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"08062026","0","","SILENCE","S01","0","1.35","2","BURJASSOT","V","V","08062026","46100","D","","B00","46078","BURJASSOT","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"08062026","0","","SEGWAY","--","0","1.51","2","VEDAT DE TORRENTE, EL","V","V","08062026","46901","D","","B00","46244","TORRENT","7.80","A1","","000","00","101","280","L3e","ND","44","0400","BEV","009000","","","","",""
"08062026","0","","SILENCE","S01+","0","1.45","2","SANTIPONCE","SE","SE","08062026","41970","D","","B00","41089","SANTIPONCE","7.50","A1","","7","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"08062026","0","","VELCA","EON","0","2.14","2","COLMENAR VIEJO","M","M","08062026","28770","D","","B00","28045","COLMENAR VIEJO","11.00","A1","","---","---","162","409","L3e","","109","0400","BEV","012500","","","","",""
"08062026","0","","SILENCE","S02","0","0.77","2","BARCELONA","B","B","08062026","08030","D","","B00","08019","BARCELONA","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"08062026","0","","SILENCE","S01","0","1.35","2","VILOBI D'ONYAR","GI","GI","08062026","17185","D","","B00","17233","VILOBI D ONYAR","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"08062026","0","","VMOTO","STASH","0","1.75","2","AMOREBIETA-ETXANO","BI","M","08062026","48340","X","","B00","48003","AMOREBIETA-ETXANO","9.00","A1","","2","1","108","320","L3e","","72","0400","BEV","008000","","","","",""
