MARCA_ITV,COUNT
"ARENA",1
"ASKOLL",1
"BMW",21
"CECOTEC",5
"E-BROH",1
"EFUN",8
"EUROCKA",1
"FANTIC MOTOR",1
"HONDA",1
"HORWIN",2
"IONIK",2
"LIVEWIRE",1
"NEXT",3
"NEXTELECTRICMOTORS",2
"NIU",18
"OTTOBIKE",1
"PIAGGIO",6
"QUAZZAR",2
"SAKURA",1
"SEGWAY",9
"SILENCE",140
"STARK",14
"SUPER SOCO",20
"VELCA",23
"VMOTO",3
"ZERO MOTORCYCLES",2
