FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"09062026","0","","CECOTEC","VULCANO","0","1.16","2","ALBACETE","AB","V","09062026","02006","D","","B00","02003","ALBACETE","6.00","A1","","01","00","126","337","L3e","ND","45","0400","BEV","015100","","","","",""
"09062026","0","","SILENCE","S01","0","1.35","2","MADRID","M","B","09062026","28006","X","","A01","28079","MADRID","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"09062026","0","","SILENCE","S01","0","1.35","2","MADRID","M","B","09062026","28006","X","","A01","28079","MADRID","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"09062026","0","","SILENCE","S01","0","1.35","2","MADRID","M","B","09062026","28006","X","","A01","28079","MADRID","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"09062026","0","","SILENCE","S01","0","1.35","2","MADRID","M","B","09062026","28006","X","","A01","28079","MADRID","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"09062026","0","","SILENCE","S02","0","0.77","2","SANT CUGAT DEL VALLÈS","B","B","09062026","08174","X","","B00","08205","S CUGAT DEL VALLES","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"09062026","0","","SILENCE","S01","0","1.35","2","MADRID","M","B","09062026","28006","X","","A01","28079","MADRID","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"09062026","0","","SILENCE","S01","0","1.35","2","MADRID","M","B","09062026","28006","X","","A01","28079","MADRID","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"09062026","0","","SILENCE","S01","0","1.35","2","MADRID","M","B","09062026","28006","X","","A01","28079","MADRID","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"09062026","0","","SILENCE","S01","0","1.35","2","ELCHE/ELX","A","A","09062026","03204","X","","B00","03065","ELCHE","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"09062026","0","","SILENCE","S01","0","1.35","2","MADRID","M","B","09062026","28006","X","","A01","28079","MADRID","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"09062026","0","","SILENCE","S01","0","1.35","2","MADRID","M","B","09062026","28006","X","","A01","28079","MADRID","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"09062026","0","","SILENCE","S01","0","1.35","2","MARBELLA","MA","MA","09062026","29660","X","","B00","29069","MARBELLA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"09062026","0","","SILENCE","S01","0","1.35","2","MADRID","M","B","09062026","28006","X","","A01","28079","MADRID","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
