FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"06052025","0","","SILENCE","S01","0","1.35","2","BARCELONA","B","B","06052025","08008","X","","A01","08019","BARCELONA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"06052025","0","","STARK","STARK VARG","0","1.74","1","VILLALPANDO","ZA","ZA","06052025","49630","D","","B00","49250","VILLALPANDO","9.00","A1","","EX","FB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"06052025","0","","HORWIN","F80","0","0.83","1","VILADECANS","B","B","06052025","08840","D","","B00","08301","VILADECANS","4.30","A1","","HH4300DQ","L","58","185","L3e","","34","0400","BEV","010400","","","","",""
"06052025","0","","STARK","STARK VARG","0","1.74","1","REQUENA","V","TO","06052025","46340","D","","B00","46213","REQUENA","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"06052025","0","","ASKOLL","ES3EVO 2.8","0","0.52","2","SANT CUGAT DEL VALLÈS","B","B","06052025","08172","D","","B00","08205","S CUGAT DEL VALLES","2.70","A1","","00","05","66","260","L3e","ND","43","0400","BEV","008700","","","","",""
"06052025","0","","STARK","STARK VARG","0","1.74","1","ROZAS DE MADRID, LAS","M","M","06052025","28231","D","","B00","28127","LAS ROZAS DE MADRID","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"06052025","0","","SEGWAY","--","0","1.51","2","MADRID","M","SG","06052025","28004","X","","B00","28079","MADRID","7.80","A1","","000","00","101","280","L3e","ND","44","0400","BEV","009000","","","","",""
"06052025","0","","E-BROH","VERACRUZ","0","0.91","2","TORREPEROGIL","J","M","06052025","23320","D","","B00","23088","TORREPEROGIL","4.70","A1","","MD80B","MDPAB","86","259","L3e","ND","34","0400","BEV","011700","","","","",""
"06052025","0","","CECOTEC","VULCANO","0","1.16","2","BALANEGRA","AL","MA","06052025","04713","D","","B00","04904","BALANEGRA","6.00","A1","","01","00","126","337","L3e","ND","45","0400","BEV","015100","","","","",""
"06052025","0","","SUPER SOCO","TC 125","0","0.37","2","JAÉN","J","J","06052025","23005","D","","B00","23050","JAEN","1.90","A1","","2","1","72","240","L3e","","30","0400","BEV","004900","","","","",""
"06052025","0","","NEXT","MOJITO","0","0.67","2","ALICANTE/ALACANT","A","A","06052025","03012","X","","B00","03014","ALICANTE","3.50","A1","","EE","00","87","261","L3e","ND","31","0400","BEV","011400","","","","",""
"06052025","0","","SEGWAY","--","0","1.51","2","VILLAVICIOSA DE ODON","M","SG","06052025","28670","D","","B00","28181","VILLAVICIOSA DE ODON","7.80","A1","","000","00","101","280","L3e","ND","44","0400","BEV","009000","","","","",""
"06052025","0","","SILENCE","S01+","0","1.45","2","ALBAGES, L'","L","L","06052025","25155","D","","B00","25006","L ALBAGES","7.50","A1","","7","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"06052025","0","","STARK","STARK VARG","0","1.74","1","ESQUIVIAS","TO","TO","06052025","45221","D","","B00","45064","ESQUIVIAS","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"06052025","0","","NEXT","MOJITO","0","0.67","2","ALICANTE/ALACANT","A","A","06052025","03012","X","","B00","03014","ALICANTE","3.50","A1","","EE","00","87","261","L3e","ND","31","0400","BEV","011400","","","","",""
"06052025","0","","RAY ELECTRIC MOTORS","RAY 7.7","0","2.13","2","SABADELL","B","B","06052025","08205","D","","B00","08187","SABADELL","11.00","A1","","1","1","117","320","L3e","","85","0400","BEV","015400","","","","",""
"06052025","0","","QUAZZAR","E-DIVINE PLUS","0","0.77","2","ALCORCÓN","M","M","06052025","28923","X","","B00","28007","ALCORCON","4.00","A1","","A","A","83","253","L3e","","45","0400","BEV","010000","","","","",""
"06052025","0","","VMOTO","STASH","0","1.75","2","MADRID","M","SG","06052025","28026","D","","B00","28079","MADRID","9.00","A1","","2","1","108","320","L3e","ND","72","0400","BEV","008000","","","","",""
