MARCA_ITV,COUNT
"ARENA",2
"BMW",9
"CECOTEC",6
"E-BROH",2
"EFUN",18
"FELQ",1
"HORWIN",2
"LIVEWIRE",2
"LVNENG",157
"NEXT",9
"NEXTELECTRICMOTORS",6
"NIU",5
"NUUK",1
"NWOW",1
"OXWIN",2
"PIAGGIO",4
"QJMOTOR",1
"QUAZZAR",1
"SAKURA",2
"SEGWAY",4
"SILENCE",64
"SUPER SOCO",3
"SWAPPER",4
"ULTRAVIOLETTE AUTOMOTIVE",2
"VELCA",26
"VOSTOK",1
"YADEA",1
"ZERO MOTORCYCLES",7
