FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"30032026","0","","VOGE","SR1ADV","Tarragona","Cataluña","125"
"30032026","0","","VOGE","DS900X","Asturias","Principado de Asturias","895"
"30032026","0","","YAMAHA","MT-07","Palmas (Las)","Canarias","689"
"30032026","0","","VOGE","SR1","Palmas (Las)","Canarias","125"
"30032026","0","","BMW","R 1300 GS","Navarra","Comunidad Foral de Navarra","1300"
"30032026","0","","HONDA","CB 500 F","Barcelona","Cataluña","471"
"30032026","0","","HONDA","SH350i","Gipuzkoa","País Vasco","330"
"30032026","0","","BMW","F 800 GS","Cádiz","Andalucía","895"
"30032026","0","","ROYAL ENFIELD","SUPER METEOR 650","Madrid","Comunidad de Madrid","648"
"30032026","0","","HONDA","GB350S","Cádiz","Andalucía","348"
"30032026","0","","HONDA","PCX125","Asturias","Principado de Asturias","125"
"30032026","0","","HONDA","ADV 750","Madrid","Comunidad de Madrid","745"
"30032026","0","","BENELLI","BN125","Jaén","Andalucía","125"
"30032026","0","","HONDA","SH Mode 125","Málaga","Andalucía","125"
"30032026","0","","HONDA","PCX125","Cádiz","Andalucía","125"
"30032026","0","","HONDA","ADV 350","Murcia","Región de Murcia","330"
"30032026","0","","VOGE","DS800X RALLY","Valencia/València","Comunidad Valenciana","798"
"30032026","0","","BMW","C 400 GT","Madrid","Comunidad de Madrid","350"
"30032026","0","","ZONTES","703F","Girona","Cataluña","699"
"30032026","0","","BMW","F 900 XR","Bizkaia","País Vasco","895"
"30032026","0","","BMW","R 1300 GS","Badajoz","Extremadura","1300"
"30032026","0","","SYM","SYMPHONY 125","Cádiz","Andalucía","125"
"30032026","0","","YAMAHA","WR125","Huesca","Aragón","125"
"30032026","0","","YAMAHA","NMAX125","Illes Balears","Illes Balears","125"
"30032026","0","","YAMAHA","XMAX125","Málaga","Andalucía","125"
"30032026","0","","HONDA","FORZA125","Illes Balears","Illes Balears","125"
"30032026","0","","SYM","JET X","Pontevedra","Galicia","125"
"30032026","0","","KOVE","KOVE 800 X PRO","Santa Cruz de Tenerife","Canarias","799"
"30032026","0","","CFMOTO","800MT-X","Zaragoza","Aragón","799"
"30032026","0","","YAMAHA","XTZ 700 Tenere","Barcelona","Cataluña","689"
"30032026","0","","HONDA","PCX125","Sevilla","Andalucía","125"
"30032026","0","","HONDA","PCX125","Málaga","Andalucía","125"
"30032026","0","","YAMAHA","XSR-900","Santa Cruz de Tenerife","Canarias","890"
"30032026","0","","ROYAL ENFIELD","GUERRILLA 450","Barcelona","Cataluña","452"
"30032026","0","","HONDA","CRF1100L Africa Twin","Asturias","Principado de Asturias","1084"
"30032026","0","","YAMAHA","MT-07","Alicante/Alacant","Comunidad Valenciana","689"
"30032026","0","","HONDA","FORZA125","Madrid","Comunidad de Madrid","125"
"30032026","0","","HONDA","FORZA125","Castellón/Castelló","Comunidad Valenciana","125"
"30032026","0","","PIAGGIO","LIBERTY 125 ABS","Cádiz","Andalucía","124"
"30032026","0","","YAMAHA","XMAX125","Asturias","Principado de Asturias","125"
"30032026","0","","BMW","S 1000 RR","Cádiz","Andalucía","999"
"30032026","0","","KTM","KTM 390 SMC R","Bizkaia","País Vasco","399"
"30032026","0","","HONDA","FORZA 350","Madrid","Comunidad de Madrid","330"
"30032026","0","","RIEJU","RALLY 307","Barcelona","Cataluña","292"
"30032026","0","","HUSQVARNA","HUSQVARNA SVARTPILEN12","Tarragona","Cataluña","125"
"30032026","0","","YAMAHA","NMAX125","Jaén","Andalucía","125"
"30032026","0","","HONDA","CRF 300 L","Granada","Andalucía","286"
"30032026","0","","QJMOTOR","SRV 12 E5+","Madrid","Comunidad de Madrid","125"
"30032026","0","","QJMOTOR","SRT 900 SX","Valladolid","Castilla y León","904"
"30032026","0","","HONDA","PCX125","Alicante/Alacant","Comunidad Valenciana","125"
"30032026","0","","HONDA","XL750 Transalp","Girona","Cataluña","755"
"30032026","0","","BMW","F 900 R","Málaga","Andalucía","895"
"30032026","0","","YAMAHA","XTZ 700 Tenere","Castellón/Castelló","Comunidad Valenciana","689"
"30032026","0","","DUCATI","HYPERMOTARD 698 MONO D","Barcelona","Cataluña","659"
"30032026","0","","HONDA","CB 500 X","Lleida","Cataluña","471"
"30032026","0","","ZONTES","368K","Cádiz","Andalucía","368"
"30032026","0","","KTM","KTM 790 DUKE L","Huesca","Aragón","799"
"30032026","0","","BMW","F 800 GS","Málaga","Andalucía","895"
"30032026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"30032026","0","","CYCLONE","RX1 PRO","Jaén","Andalucía","124"
"30032026","0","","KEEWAY","X-LIGHT 125","Burgos","Castilla y León","125"
"30032026","0","","ZONTES","703F","Illes Balears","Illes Balears","699"
