MARCA_ITV,COUNT
"ARENA",2
"BMW",24
"CECOTEC",8
"DIMEN",3
"DIMENTRO",1
"E RIDE PRO",4
"E-BROH",5
"EFUN",43
"FELQ",5
"HONDA",9
"HORWIN",2
"KAWASAKI",1
"LIVEWIRE",1
"NEXT",17
"NEXTELECTRICMOTORS",2
"NIU",12
"OXWIN",18
"PIAGGIO",6
"SEGWAY",23
"SILENCE",156
"STARK",29
"SURRON",3
"ULTRAVIOLETTE AUTOMOTIVE PRIVA",8
"URBAN ELECTRIC MOTORS",2
"VELCA",27
"VMOTO",5
"ZERO MOTORCYCLES",14
