FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"04122025","0","","CECOTEC","VULCANO","0","1.16","2","MADRID","M","SG","04122025","28006","X","","B00","28079","MADRID","6.00","A1","","01","00","126","337","L3e","ND","45","0400","BEV","015100","","","","",""
"04122025","0","","ZERO MOTORCYCLES","DSR 15.6","0","6.40","2","BARCELONA","B","SG","04122025","08005","D","","B00","08019","BARCELONA","33.00","A2","","ZB","0X4P","167","500","L3e","ND","100","0400","BEV","016100","","","","",""
"04122025","0","","CECOTEC","VULCANO","0","1.16","2","MADRID","M","SG","04122025","28047","D","","B00","28079","MADRID","6.00","A1","","01","00","126","337","L3e","ND","45","0400","BEV","015100","","","","",""
"04122025","0","","EFUN","LION","125","2.14","2","MOGENTE/MOIXENT","V","V","04122025","46640","D","","B00","46170","MOGENTE","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"04122025","0","","NEXT","V5","0","1.94","2","TARRAGONA","T","SG","04122025","43001","D","","B00","43148","TARRAGONA","10.00","A1","","EF","E","118","348","L3e","ND","87","0400","BEV","012500","","","","",""
"04122025","0","","STARK","STARK VARG","0","1.74","1","DONOSTIA-SAN SEBASTIÁN","SS","SS","04122025","20013","D","","B00","20069","DONOSTIA","9.00","A1","","EX","FB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"04122025","0","","STARK","VARG","0","1.74","1","MÁLAGA","MA","MA","04122025","29016","D","","B00","29067","MALAGA","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"04122025","0","","HONDA","EVP4","0","0.78","2","PURCHIL","GR","GR","04122025","18102","X","","B00","18911","VEGAS DEL GENIL","4.20","A1","","1","2","120","293","L3e","","63","0400","BEV","007200","","","","",""
"04122025","0","","EFUN","LION","125","2.14","2","MADRID","M","SG","04122025","28052","D","","B00","28079","MADRID","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"04122025","0","","VELCA","CALIMA S","0","0.99","2","CHICLANA DE LA FRONTERA","CA","CA","04122025","11130","D","","B00","11015","CHICLANA DE LA FTRA","5.15","A1","","1","6","84","256","L3e","","36","0400","BEV","008600","","","","",""
"04122025","0","","SILENCE","S01","0","1.35","2","OGIJARES","GR","GR","04122025","18151","D","","B00","18145","OGIJARES","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"04122025","0","","VELCA","ONE","0","1.35","2","LORCA","MU","MU","04122025","30800","D","","B00","30024","LORCA","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
"04122025","0","","HORWIN","F80","0","0.83","1","VALENCIA","V","B","04122025","46026","D","","B00","46250","VALENCIA","4.30","A1","","HH4300DQ","L","58","185","L3e","","34","0400","BEV","010400","","","","",""
"04122025","0","","VELCA","VORTEX","0","1.55","2","FERREIROLA","GR","M","04122025","18414","D","","B00","18901","LA TAHA","8.00","A1","","00","B","129","356","L3e","","65","0400","BEV","014500","","","","",""
"04122025","0","","SEGWAY","--","0","1.51","2","PALMA","IB","IB","04122025","07011","X","","B00","07040","PALMA","7.80","A1","","000","00","101","280","L3e","ND","44","0400","BEV","009000","","","","",""
"04122025","0","","BMW","CE 04","0","2.91","2","SANTA CRUZ DE TENERIFE","TF","TF","04122025","38004","D","","B00","38038","S C TENERIFE","15.00","A2","","0C51","A","175","410","L3e","","77","0400","BEV","013000","","","","",""
"04122025","0","","BMW","CE 04","0","2.91","2","BARCELONA","B","B","04122025","08038","D","","B00","08019","BARCELONA","15.00","A2","","0C51","A","175","410","L3e","","77","0400","BEV","013000","","","","",""
"04122025","0","","BMW","CE 04","0","2.91","2","TACO","TF","TF","04122025","38108","X","","B00","38023","LA LAGUNA","15.00","A2","","0C51","A","175","410","L3e","","77","0400","BEV","013000","","","","",""
"04122025","0","","ZERO MOTORCYCLES","ZERO MOTORCYCLE XE","0","1.16","1","ARGENTONA","B","B","04122025","08310","D","","B00","08009","ARGENTONA","6.00","A1","","0","1","82","215","L3e","ND","110","0400","BEV","011000","","","","",""
