FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"01042026","0","","SILENCE","S01","0","1.35","2","CASTILLEJA DE GUZMAN","SE","SE","01042026","41908","D","","B00","41028","CASTILLEJA DE GUZMAN","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"01042026","0","","EFUN","PUSA90","0","1.07","2","SANT PERE DE RIBES","B","B","01042026","08810","D","","B00","08231","S PERE DE RIBES","5.50","A1","","02","01","90","261","L3e","","43","0400","BEV","011300","","","","",""
"01042026","0","","SILENCE","S01+","0","1.45","2","VENDRELL, EL","T","B","01042026","43700","D","","B00","43163","EL VENDRELL","7.50","A1","","7","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"01042026","0","","NIU","RQI SPORT","0","1.45","2","ALMUÑECAR","GR","SG","01042026","18690","D","","B00","18017","ALMUÑECAR","7.50","A1","","GB-N","00","140","336","L3e","ND","67","0400","BEV","010000","","","","",""
"01042026","0","","VELCA","EON","0","2.14","2","SANT JUST DESVERN","B","B","01042026","08960","D","","B00","08221","S JUST DESVERN","11.00","A1","","---","---","162","409","L3e","","109","0400","BEV","012500","","","","",""
"01042026","0","","SEGWAY","--","0","1.51","2","ELDA","A","A","01042026","03600","D","","B00","03066","ELDA","7.80","A1","","000","00","101","280","L3e","ND","44","0400","BEV","009000","","","","",""
"01042026","0","","SILENCE","S01","0","1.35","2","VILASSAR DE MAR","B","B","01042026","08340","D","","B00","08219","VILASSAR DE MAR","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"01042026","0","","STARK","VARG","0","1.74","1","CIEZA","MU","MU","01042026","30530","D","","B00","30019","CIEZA","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"01042026","0","","SILENCE","S02","0","0.77","2","BARCELONA","B","B","01042026","08034","D","","B00","08019","BARCELONA","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"01042026","0","","ZERO MOTORCYCLES","ZERO MOTORCYCLE XE","0","1.16","1","TORDERA","B","GI","01042026","08490","D","","B00","08284","TORDERA","6.00","A1","","0","1","82","215","L3e","ND","110","0400","BEV","011000","","","","",""
"01042026","0","","EFUN","PUSA90","0","1.07","2","ARMILLA","GR","GR","01042026","18100","D","","B00","18021","ARMILLA","5.50","A1","","02","01","90","261","L3e","","43","0400","BEV","011300","","","","",""
"01042026","0","","HORWIN","F80","0","0.83","1","SAN PEDRO DE ALCÁNTARA","MA","B","01042026","29670","X","","B00","29069","MARBELLA","4.30","A1","","HH4300DQ","L","58","185","L3e","","34","0400","BEV","010400","","","","",""
"01042026","0","","SILENCE","S02","0","0.77","2","ZARAGOZA","Z","Z","01042026","50019","D","","B00","50297","ZARAGOZA","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"01042026","0","","CECOTEC","VULCANO","0","1.16","2","BARCELONA","B","B","01042026","08033","D","","B00","08019","BARCELONA","6.00","A1","","01","00","126","337","L3e","ND","45","0400","BEV","015100","","","","",""
