FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"23042026","0","","SILENCE","S01","0","1.35","2","VILLAMEDIANA DE IREGUA","LO","LO","23042026","26142","D","","B00","26168","VILLAMEDIANA IREGUA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"23042026","0","","EFUN","LION","125","2.14","2","PUERTO DE SAGUNTO","V","V","23042026","46520","D","","B00","46220","SAGUNTO","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"23042026","0","","EFUN","PUSA90","0","1.07","2","PEÑISCOLA","CS","CS","23042026","12598","D","","B00","12089","PEÑISCOLA","5.50","A1","","02","01","90","261","L3e","","43","0400","BEV","011300","","","","",""
"23042026","0","","VMOTO","NA","0","0.76","2","MADRID","M","SG","23042026","28026","D","","B00","28079","MADRID","3.90","A1","","2","2","79","254","L3e","","33","0400","BEV","009200","","","","",""
"23042026","0","","VELCA","EON","0","2.14","2","ALICANTE/ALACANT","A","MU","23042026","03002","D","","B00","03014","ALICANTE","11.00","A1","","---","---","162","409","L3e","","109","0400","BEV","012500","","","","",""
"23042026","0","","EFUN","LION","125","2.14","2","AMPOSTA","T","CS","23042026","43870","D","","B00","43014","AMPOSTA","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"23042026","0","","SEGWAY","--","0","1.51","2","MADRID","M","SG","23042026","28035","D","","B00","28079","MADRID","7.80","A1","","000","00","101","280","L3e","ND","44","0400","BEV","009000","","","","",""
"23042026","0","","SEGWAY","--","0","1.51","2","VELLÉS, LA","SA","M","23042026","37427","D","","B00","37347","LA VELLES","7.80","A1","","000","00","101","280","L3e","ND","44","0400","BEV","009000","","","","",""
"23042026","0","","SILENCE","S01","0","1.35","2","BARCELONA","B","B","23042026","08008","X","","A01","08019","BARCELONA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"23042026","0","","EFUN","LION","125","2.14","2","VALENCIA","V","V","23042026","46003","D","","B00","46250","VALENCIA","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"23042026","0","","NUUK","CITYK","0","0.68","1","CA'N PICAFORT","IB","M","23042026","07458","X","","B00","07055","SANTA MARGARITA","3.50","A1","","5","1","109","320","L3e","","41","0400","BEV","011600","","","","",""
"23042026","0","","SILENCE","S02","0","0.77","2","BARCELONA","B","B","23042026","08015","D","","B00","08019","BARCELONA","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"23042026","0","","EFUN","PUSA90","0","1.07","2","GETAFE","M","SG","23042026","28906","D","","B00","28065","GETAFE","5.50","A1","","02","01","90","261","L3e","","43","0400","BEV","011300","","","","",""
"23042026","0","","EFUN","LION","125","2.14","2","SEVILLA","SE","H","23042026","41006","D","","B00","41091","SEVILLA","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"23042026","0","","SILENCE","S01","0","1.35","2","JEREZ DE LA FRONTERA","CA","CA","23042026","11401","D","","B00","11020","JEREZ DE LA FTRA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"23042026","0","","SEGWAY","E250S","0","0.97","2","MADRID","M","M","23042026","28014","X","","B18","28079","MADRID","5.00","A1","","001","00","104","290","L3e","ND","46","0400","BEV","010500","","","","",""
"23042026","0","","PIAGGIO","PIAGGIO 1","0","0.39","2","MÁLAGA","MA","MA","23042026","29009","D","","B00","29067","MALAGA","2.00","A1","","1","00","79","244","L3e","","35","0400","BEV","006600","","","","",""
"23042026","0","","QUAZZAR","E-DIVINE PLUS","0","0.77","2","SANTILLANA DEL MAR","S","B","23042026","39330","D","","B00","39076","SANTILLANA DEL MAR","4.00","A1","","A","A","83","253","L3e","","45","0400","BEV","010000","","","","",""
"23042026","0","","SILENCE","S01","0","1.35","2","SANT CEBRIA DE VALLALTA","B","B","23042026","08396","D","","B00","08203","S CEBRIA VALLALTA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"23042026","0","","SILENCE","S01","0","1.35","2","MÁLAGA","MA","B","23042026","29004","X","","B00","29067","MALAGA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"23042026","0","","NEXTELECTRICMOTORS","NX PLUS","0","0.77","2","GRANADA","GR","MA","23042026","18008","D","","B00","18087","GRANADA","4.00","A1","","00","0","78","253","L3e","ND","28","0400","BEV","014600","","","","",""
"23042026","0","","SEGWAY","--","0","1.51","2","SILLA","V","V","23042026","46460","D","","B00","46230","SILLA","7.80","A1","","000","00","101","280","L3e","ND","44","0400","BEV","009000","","","","",""
"23042026","0","","EFUN","LION","125","2.14","2","LEBRIJA","SE","SE","23042026","41740","D","","B00","41053","LEBRIJA","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"23042026","0","","SILENCE","S01","0","1.35","2","BARCELONA","B","B","23042026","08034","D","","B00","08019","BARCELONA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"23042026","0","","SILENCE","S01","0","1.35","2","MÁLAGA","MA","B","23042026","29001","X","","B00","29067","MALAGA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"23042026","0","","SILENCE","S01+","0","1.45","2","BARCELONA","B","B","23042026","08008","X","","A01","08019","BARCELONA","7.50","A1","","7","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"23042026","0","","NEXT","MOJITO","0","0.67","2","MÁLAGA","MA","MA","23042026","29017","D","","B00","29067","MALAGA","3.50","A1","","EE","00","87","261","L3e","ND","31","0400","BEV","011400","","","","",""
"23042026","0","","SILENCE","SEAT MÓ ESCOOTER 125","0","1.35","2","DONOSTIA-SAN SEBASTIÁN","SS","SS","23042026","20008","D","","B00","20069","DONOSTIA","7.00","A1","","6","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"23042026","0","","ZERO MOTORCYCLES","S 14.4","0","2.13","2","VALLIRANA","B","SG","23042026","08759","D","","B00","08295","VALLIRANA","11.00","A1","","FS","065S","143","454","L3e","ND","83","0400","BEV","018200","","","","",""
"23042026","0","","EFUN","LION","125","2.14","2","ROMERAL, EL","MU","MU","23042026","30509","D","","B00","30027","MOLINA DE SEGURA","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"23042026","0","","EFUN","LION","125","2.14","2","RAIRIZ DE VEIGA","OU","V","23042026","32652","D","","B00","32067","RAIRIZ DE VEIGA","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
