FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,COD_PROVINCIA_VEH,CILINDRADA_ITV
"12022026","0","","KTM","KTM 125 ENDURO","NA","125"
"12022026","0","","ZONTES","368G","V","368"
"12022026","0","","KAWASAKI","ELIMINATOR","M","451"
"12022026","0","","HONDA","EVF9018","B","0"
"12022026","0","","KAWASAKI","Z500","M","451"
"12022026","0","","VOGE","300RALLY","B","292"
"12022026","0","","ZONTES","368G","MA","368"
"12022026","0","","BAJAJ","PULSAR NS 125","V","124"
"12022026","0","","HONDA","SH125i","B","125"
"12022026","0","","TRIUMPH","TIGER SPORT","A","660"
"12022026","0","","YAMAHA","XTZ 700 Tenere","SE","689"
"12022026","0","","SYM","FUGUE 125 ABS TOP CASE","MA","124"
"12022026","0","","HONDA","ADV750","IB","745"
"12022026","0","","TALARIA","KOMODO","M","0"
"12022026","0","","BETA","N/A","GR","293"
"12022026","0","","ZONTES","703RR","GI","699"
"12022026","0","","VOGE","SR1","NA","125"
"12022026","0","","HONDA","SH125i","MA","125"
"12022026","0","","KYMCO","SKYTOWN 125","V","125"
"12022026","0","","KYMCO","SUPER DINK GT 125 E5+","CO","124"
"12022026","0","","HERO MOTOCORP","X PULSE 200 4V","M","200"
"12022026","0","","HONDA","SH125i","CE","125"
"12022026","0","","VOGE","SR1","Z","125"
"12022026","0","","MOTO MORINI","CALIBRO","CO","693"
"12022026","0","","HONDA","NSS350A","V","330"
"12022026","0","","KYMCO","PEOPLE S 125 E5+","B","125"
"12022026","0","","ZONTES","368G","M","368"
"12022026","0","","HONDA","SH125i","B","125"
"12022026","0","","BMW","F 800 GS","L","895"
"12022026","0","","VOGE","DS800X RALLY","M","798"
"12022026","0","","VOGE","SR1","B","125"
"12022026","0","","ZONTES","368G","B","368"
"12022026","0","","KYMCO","SUPER DINK GT 125 E5+","B","124"
"12022026","0","","YAMAHA","WR125","MA","125"
"12022026","0","","ZONTES","368E","B","368"
"12022026","0","","YAMAHA","MTN125-A","SE","125"
"12022026","0","","RIEJU","NKD 125","LO","124"
"12022026","0","","KOVE","KOVE 800 X PRO","H","799"
"12022026","0","","HUSQVARNA","HUSQVARNA SVARTPILEN 4","PO","399"
"12022026","0","","SYM","JET 14","A","125"
"12022026","0","","MACBOR","MONTANA XR1 125 EVO","IB","124"
"12022026","0","","KYMCO","AGILITY S","TF","125"
"12022026","0","","SYM","SYMPHONY 125","L","125"
"12022026","0","","HONDA","PCX125","TF","125"
"12022026","0","","APRILIA","RX 125","A","124"
"12022026","0","","HONDA","NT1100","V","1084"
"12022026","0","","YAMAHA","NMAX125","V","125"
"12022026","0","","VOGE","R125","BA","125"
"12022026","0","","HONDA","ADV350A","B","330"
"12022026","0","","ZONTES","368G","AB","368"
"12022026","0","","VOGE","DS800X RALLY","MA","798"
"12022026","0","","VOGE","SR3","B","244"
"12022026","0","","HERO MOTOCORP","X PULSE 200 4V","SO","200"
"12022026","0","","ZONTES","703F","AB","699"
"12022026","0","","YAMAHA","MT-07","IB","689"
"12022026","0","","VOGE","DS800X RALLY","J","798"
"12022026","0","","SYM","SYMPHONY 125","OU","125"
"12022026","0","","HONDA","ADV350A","CA","330"
"12022026","0","","VOGE","625DSX","CU","581"
"12022026","0","","HONDA","CB500XA","B","471"
"12022026","0","","VELCA","EON","BI","0"
"12022026","0","","KYMCO","SKYTOWN 125","A","125"
"12022026","0","","ZONTES","368G","B","368"
"12022026","0","","BMW","F 800 GS","MA","895"
"12022026","0","","HONDA","CB650RA","AL","649"
"12022026","0","","VOGE","SR3","B","244"
"12022026","0","","YAMAHA","XP560D","GR","562"
"12022026","0","","RIEJU","RALLY 307","B","292"
"12022026","0","","PEUGEOT","KISBEE M","MA","125"
"12022026","0","","NERVA","EXE II","BI","0"
"12022026","0","","HONDA","NSS750","B","745"
"12022026","0","","ZONTES","368G","M","368"
"12022026","0","","YAMAHA","XTZ 700 Tenere","SE","689"
"12022026","0","","KYMCO","SUPER DINK GT","TF","321"
"12022026","0","","AJP","AJP PR7","GU","600"
"12022026","0","","MACBOR","ROCKSTER 410","H","401"
"12022026","0","","HONDA","CBR600R3","GC","599"
"12022026","0","","KAWASAKI","Z650","MU","649"
"12022026","0","","ZONTES","125E","CA","125"
"12022026","0","","VOGE","DS800X RALLY","L","798"
"12022026","0","","RIEJU","N/A","GC","125"
"12022026","0","","HONDA","PCX125","A","125"
"12022026","0","","HONDA","GB350S","AV","348"
"12022026","0","","KEEWAY","RKS 125","NA","124"
"12022026","0","","HONDA","PCX125","AL","125"
"12022026","0","","BMW","R 1300 GS","V","1300"
"12022026","0","","HONDA","CB750A","M","755"
"12022026","0","","YAMAHA","CZD300D-A","TF","292"
"12022026","0","","YAMAHA","NMAX125","GR","125"
"12022026","0","","HONDA","PCX125","M","125"
"12022026","0","","HONDA","ADV350A","V","330"
"12022026","0","","QJMOTOR","SRV 12 E5+","B","125"
"12022026","0","","VOGE","625DSX","B","581"
"12022026","0","","KAWASAKI","Z900","IB","948"
"12022026","0","","YAMAHA","NMAX125","GU","125"
"12022026","0","","SUZUKI","GSX-S1000T","BI","999"
"12022026","0","","HONDA","ADV350A","V","330"
"12022026","0","","VOGE","SR16","B","125"
"12022026","0","","ZONTES","703RR","B","699"
"12022026","0","","QJMOTOR","SRT 900 SX","B","904"
"12022026","0","","VOGE","DS900X","B","895"
"12022026","0","","TRIUMPH","SCRAMBLER 400 X","MA","398"
"12022026","0","","VOGE","DS525X","M","494"
"12022026","0","","VOGE","SR16","Z","125"
"12022026","0","","VOGE","R125","M","125"
"12022026","0","","YAMAHA","XMAX125","NA","125"
"12022026","0","","YAMAHA","NMAX125","CO","125"
"12022026","0","","KYMCO","SUPER DINK GT","B","321"
"12022026","0","","VOGE","SR1ADV","MA","125"
"12022026","0","","ZONTES","125D","V","125"
"12022026","0","","SYM","SYMPHONY 125","B","125"
"12022026","0","","SYM","SYMPHONY 125","B","125"
"12022026","0","","HONDA","FORZA125","T","125"
"12022026","0","","VOGE","DS800X RALLY","S","798"
"12022026","0","","HONDA","ADV350A","B","330"
"12022026","0","","VOGE","DS800X RALLY","V","798"
"12022026","0","","YAMAHA","MT-07","B","689"
"12022026","0","","SUZUKI","DL800U","Z","776"
"12022026","0","","APRILIA","RSV4","V","1099"
"12022026","0","","CFMOTO","450MT","V","449"
"12022026","0","","MOTO MORINI","CALIBRO 700","A","693"
"12022026","0","","BMW","R 1300 GS","V","1300"
"12022026","0","","APRILIA","SR GT 125","CA","125"
"12022026","0","","DUCATI","MULTISTRADA V4","M","1158"
"12022026","0","","VOGE","R125","B","125"
"12022026","0","","VOGE","625DSX","NA","581"
"12022026","0","","YAMAHA","XTZ 700 Tenere","VA","689"
"12022026","0","","HONDA","SH125i","SS","125"
"12022026","0","","HONDA","CB650RA","B","649"
"12022026","0","","HONDA","GB350S","PO","348"
"12022026","0","","ZONTES","350R","B","348"
"12022026","0","","ZONTES","368D","A","368"
"12022026","0","","YAMAHA","XMAX125","A","125"
"12022026","0","","YAMAHA","XP560","GI","562"
"12022026","0","","KEEWAY","XDV 125 EVO PRO","GC","125"
"12022026","0","","ZONTES","368G","CA","368"
"12022026","0","","BETA","N/A","TF","125"
"12022026","0","","ZONTES","368D","CA","368"
"12022026","0","","VOGE","R125","BA","125"
"12022026","0","","KAWASAKI","NINJA 650","B","649"
"12022026","0","","SYM","SYMPHONY 125","O","125"
"12022026","0","","KYMCO","SUPER DINK GT 125 E5+","V","124"
"12022026","0","","ZONTES","368G","CO","368"
"12022026","0","","SUZUKI","UB125L","A","124"
"12022026","0","","YAMAHA","MTN125-A","V","125"
"12022026","0","","YAMAHA","MTN890D","AB","890"
"12022026","0","","YAMAHA","NMAX125","CA","125"
"12022026","0","","ZONTES","703RR","M","699"
"12022026","0","","HONDA","EVF9018","B","0"
"12022026","0","","WOTTAN","STORM-X","A","125"
"12022026","0","","APRILIA","TUAREG 660","LO","659"
"12022026","0","","KOVE","KOVE 800 X PRO","B","799"
"12022026","0","","HONDA","SH125i","B","125"
"12022026","0","","HONDA","ADV350A","MA","330"
"12022026","0","","VELCA","EON","SE","0"
"12022026","0","","VOGE","R125","MA","125"
"12022026","0","","HARLEY-DAVIDSON","HERITAGE CLASSIC","B","1923"
"12022026","0","","ZONTES","368G","B","368"
"12022026","0","","KYMCO","SKYTOWN 125","B","125"
"12022026","0","","YAMAHA","XMAX125","M","125"
"12022026","0","","VOGE","DS800X RALLY","BA","798"
"12022026","0","","ZONTES","368G","B","368"
"12022026","0","","HONDA","VISION 110","B","109"
"12022026","0","","MONDIAL","HPS","CE","124"
"12022026","0","","VOGE","R125","V","125"
"12022026","0","","HONDA","CB500FA","ML","471"
"12022026","0","","HONDA","CBR500","GC","471"
"12022026","0","","TRIUMPH","SPEED 400","S","398"
"12022026","0","","BENDA","NAPOLEON 125","AL","125"
"12022026","0","","VOGE","DS800X RALLY","Z","798"
"12022026","0","","ZONTES","125D","V","125"
"12022026","0","","YAMAHA","NMAX125","CA","125"
"12022026","0","","LETBE","VELOCITY","GC","125"
"12022026","0","","HONDA","ADV350A","B","330"
"12022026","0","","HONDA","PCX125","AL","125"
"12022026","0","","YAMAHA","MT-07","B","689"
"12022026","0","","HONDA","CB500XA","M","471"
"12022026","0","","YAMAHA","MTN125-A","IB","125"
"12022026","0","","EFUN","LION","GC","125"
"12022026","0","","SYM","SYMPHONY 125","H","125"
"12022026","0","","TRIUMPH","TIGER 900 GT","T","888"
"12022026","0","","KAWASAKI","Z500","TO","451"
"12022026","0","","YAMAHA","NMAX125","LE","125"
"12022026","0","","PEUGEOT","PULSION EVO","M","125"
"12022026","0","","HONDA","PCX125","M","125"
"12022026","0","","VOGE","R125","B","125"
"12022026","0","","HONDA","NSS750","B","745"
"12022026","0","","BMW","R 1300 GS ADVENTURE","GR","1300"
"12022026","0","","HONDA","EVF9018","B","0"
"12022026","0","","ZONTES","368G","CC","368"
"12022026","0","","YAMAHA","NMAX125","Z","125"
"12022026","0","","TRIUMPH","TIGER SPORT 800","L","798"
"12022026","0","","RIEJU","RALLY 307","Z","292"
"12022026","0","","MH MOTORCYCLES","VRT","SA","124"
"12022026","0","","KTM","KTM 300 EXC","NA","293"
"12022026","0","","ZONTES","368G","B","368"
"12022026","0","","ZONTES","368G","O","368"
"12022026","0","","TRIUMPH","TIGER 1200 GT EXPLORER","M","1160"
"12022026","0","","RIEJU","N/A","CC","125"
"12022026","0","","HONDA","FORZA125","AL","125"
"12022026","0","","KTM","KTM 690 ENDURO R","BA","693"
"12022026","0","","YAMAHA","XP560D","B","562"
"12022026","0","","HONDA","CB650RA","M","649"
"12022026","0","","ZONTES","125D","B","125"
"12022026","0","","KYMCO","SUPER DINK GT","B","321"
"12022026","0","","BMW","R 1300 RT","GI","1300"
"12022026","0","","VOGE","DS800X RALLY","CS","798"
"12022026","0","","BENELLI","TRK 702","B","698"
"12022026","0","","ZONTES","350S","CS","348"
"12022026","0","","KTM","KTM 390 SMC R","AL","399"
"12022026","0","","HUSQVARNA","HUSQVARNA TE 300","MU","293"
"12022026","0","","HONDA","PCX125","MA","125"
"12022026","0","","SYM","JET 14","V","125"
"12022026","0","","HONDA","EVF9018","B","0"
"12022026","0","","ZONTES","125M","A","125"
"12022026","0","","RIEJU","NKD 125","NA","124"
"12022026","0","","ZONTES","125D","V","125"
"12022026","0","","KYMCO","AGILITY S","OU","125"
"12022026","0","","QJMOTOR","MTX 125 E5+","O","125"
"12022026","0","","STARK","VARG","M","0"
"12022026","0","","YAMAHA","MT-07","B","689"
"12022026","0","","VOGE","DS900X","TO","895"
"12022026","0","","KOVE","KOVE 800 X PRO","O","799"
"12022026","0","","HONDA","PCX125","GR","125"
"12022026","0","","YAMAHA","MTM125","GI","125"
"12022026","0","","BETA","N/A","BI","293"
"12022026","0","","ROYAL ENFIELD","GUERRILLA 450","AL","452"
"12022026","0","","VOGE","R125","SE","125"
"12022026","0","","APRILIA","RX 125","AL","124"
"12022026","0","","YAMAHA","NMAX125","AL","125"
"12022026","0","","CYCLONE","CARRERA 125","AL","125"
"12022026","0","","KTM","KTM 390 ADVENTURE R","B","399"
"12022026","0","","LVNENG","LX06MAX","A","0"
"12022026","0","","YAMAHA","NMAX125","M","125"
"12022026","0","","YAMAHA","XMAX125","GC","125"
"12022026","0","","APRILIA","SR GT 125","B","125"
"12022026","0","","BMW","C 400 GT","TF","350"
"12022026","0","","QJMOTOR","SRT 700 X E5+","MU","698"
"12022026","0","","CFMOTO","450MT","BI","449"
"12022026","0","","SYM","SYMPHONY 125","A","125"
"12022026","0","","VOGE","DS900X","A","895"
"12022026","0","","VOGE","DS800X RALLY","MA","798"
"12022026","0","","QJMOTOR","SRT 700 E5+","C","698"
"12022026","0","","TALARIA","KOMODO","CA","0"
"12022026","0","","HONDA","NSS350A","B","330"
"12022026","0","","HONDA","SH125i","SS","125"
"12022026","0","","KOVE","KOVE 800 X GT","B","799"
"12022026","0","","PIAGGIO","MEDLEY 125","GC","125"
"12022026","0","","HONDA","SH125i","SS","125"
"12022026","0","","VOGE","DS900X","V","895"
"12022026","0","","KTM","KTM 890 ADVENTURE R","P","889"
"12022026","0","","HONDA","ADV350A","B","330"
"12022026","0","","VOGE","DS800X RALLY","B","798"
"12022026","0","","KAWASAKI","NINJA ZX-6R","MU","636"
"12022026","0","","SYM","JOYMAX Z 300 E5+","AL","278"
"12022026","0","","YAMAHA","NMAX125","SE","125"
"12022026","0","","KOVE","KOVE 800 X PRO","TF","799"
"12022026","0","","HONDA","CRF1100","B","1084"
"12022026","0","","YAMAHA","NMAX125","GR","125"
"12022026","0","","HONDA","SH125i","A","125"
