FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,COD_PROVINCIA_VEH,CILINDRADA_ITV
"09022026","0","","YAMAHA","MT-09","B","890"
"09022026","0","","HONDA","VISION 110","B","109"
"09022026","0","","GASGAS","TXT 300","O","294"
"09022026","0","","KAWASAKI","Z1100","O","1099"
"09022026","0","","RIEJU","RALLY 307","B","292"
"09022026","0","","VOGE","R125","B","125"
"09022026","0","","ZONTES","368D","MA","368"
"09022026","0","","HONDA","VISION 110","SS","109"
"09022026","0","","KEEWAY","VIESTE 125","H","125"
"09022026","0","","ZONTES","368K","B","368"
"09022026","0","","KAWASAKI","Z500","B","451"
"09022026","0","","ZONTES","ZT125-Z2","V","125"
"09022026","0","","KAWASAKI","Z650","V","649"
"09022026","0","","HONDA","ADV 350","B","330"
"09022026","0","","RIEJU","RALLY 307","AL","292"
"09022026","0","","HONDA","PCX125","GR","125"
"09022026","0","","YAMAHA","MT-09","GC","890"
"09022026","0","","BENELLI","TRK 502 X","CS","500"
"09022026","0","","HONDA","CB 125 F","B","124"
"09022026","0","","KYMCO","AGILITY S","Z","125"
"09022026","0","","ZONTES","350R","CS","348"
"09022026","0","","PIAGGIO","LIBERTY 125 ABS","CC","124"
"09022026","0","","SYM","SYMPHONY 125","B","125"
"09022026","0","","HONDA","PCX125","VA","125"
"09022026","0","","YAMAHA","YZF-R9","B","890"
"09022026","0","","HARLEY-DAVIDSON","LOW RIDER ST","CA","1923"
"09022026","0","","KEEWAY","VIESTE 125XDV","SE","125"
"09022026","0","","KYMCO","AGILITY S","B","125"
"09022026","0","","YAMAHA","MT-07","L","689"
"09022026","0","","HONDA","FORZA 750","B","745"
"09022026","0","","YAMAHA","MT-09","NA","890"
"09022026","0","","RIEJU","RALLY 307","S","292"
"09022026","0","","HONDA","FORZA 750","B","745"
"09022026","0","","YAMAHA","XMAX 300","V","292"
"09022026","0","","HONDA","SH125i","SS","125"
"09022026","0","","KYMCO","AGILITY S","A","125"
"09022026","0","","VOGE","DS800X RALLY","VI","798"
"09022026","0","","ZONTES","368G","MA","368"
"09022026","0","","HONDA","ADV 350","MU","330"
"09022026","0","","PEUGEOT","PULSION EVO","MA","125"
"09022026","0","","HONDA","Rebel 500","VA","471"
"09022026","0","","APRILIA","SR GT 125","CO","125"
"09022026","0","","VOGE","SR1ADV","GC","125"
"09022026","0","","VOGE","DS900X","B","895"
"09022026","0","","KYMCO","AGILITY S","GR","125"
"09022026","0","","KAWASAKI","VERSYS 650","TF","649"
"09022026","0","","VOGE","SR1","TF","125"
"09022026","0","","VOGE","R125","TO","125"
"09022026","0","","YAMAHA","XMAX125","V","125"
"09022026","0","","KEEWAY","XDV 125 EVO PRO","V","125"
"09022026","0","","VOGE","SR1","MA","125"
"09022026","0","","YAMAHA","XMAX125","MA","125"
"09022026","0","","HONDA","FORZA 350","IB","330"
"09022026","0","","HONDA","CBF 125","CA","125"
"09022026","0","","HONDA","GB350S","A","348"
"09022026","0","","MITT","IBIZA","M","125"
"09022026","0","","VOGE","DS800X RALLY","BU","798"
"09022026","0","","YAMAHA","NMAX125","J","125"
"09022026","0","","VOGE","DS800X RALLY","GR","798"
"09022026","0","","ZONTES","703RR","LE","699"
"09022026","0","","VOGE","SR1ADV","GC","125"
"09022026","0","","SYM","JET 14","MU","125"
"09022026","0","","HONDA","CBR500","B","471"
"09022026","0","","VOGE","DS900X","IB","895"
"09022026","0","","VOGE","DS800X RALLY","O","798"
"09022026","0","","PEUGEOT","PULSION EVO","M","125"
"09022026","0","","BMW","F 800 GS","AB","895"
"09022026","0","","KAWASAKI","NINJA 125","GU","125"
"09022026","0","","KYMCO","SKYTOWN 125","M","125"
"09022026","0","","KOVE","KOVE 800 X PRO","IB","799"
"09022026","0","","HONDA","PCX125","MA","125"
"09022026","0","","RIEJU","XPLORA 707","IB","698"
"09022026","0","","CYCLONE","RX600","AL","550"
"09022026","0","","HONDA","FORZA125","MA","125"
"09022026","0","","DUCATI","PANIGALE V2","CA","890"
"09022026","0","","SUZUKI","ADDRESS 125","SE","124"
"09022026","0","","KYMCO","SUPER DINK GT 125 E5+","S","124"
"09022026","0","","KAWASAKI","Z H2","V","998"
"09022026","0","","HUSQVARNA","HUSQVARNA FE 350","LU","350"
"09022026","0","","APRILIA","RS 125","V","124"
"09022026","0","","HARLEY-DAVIDSON","PAN AMERICA 1250 SPECI","S","1252"
"09022026","0","","TRIUMPH","TRIDENT 800","B","798"
"09022026","0","","RIEJU","N/A","TO","125"
"09022026","0","","SUZUKI","ADDRESS 125","BU","124"
"09022026","0","","SUZUKI","AVENIS 125","S","124"
"09022026","0","","HONDA","PCX125","CA","125"
"09022026","0","","YAMAHA","MT-07","CA","689"
"09022026","0","","YAMAHA","NMAX125","CA","125"
"09022026","0","","YAMAHA","NMAX125","GC","125"
"09022026","0","","HONDA","PCX125","V","125"
"09022026","0","","CFMOTO","450MT","A","449"
"09022026","0","","MACBOR","ROCKSTER FLAT 125 EVO","SE","125"
"09022026","0","","VOGE","R125","B","125"
"09022026","0","","ZONTES","368E","O","368"
"09022026","0","","HARLEY-DAVIDSON","LOW RIDER S","VI","1923"
"09022026","0","","VOGE","DS800X RALLY","BA","798"
"09022026","0","","VOGE","DS800X RALLY","B","798"
"09022026","0","","RIEJU","RALLY 307","Z","292"
"09022026","0","","VOGE","DS800X RALLY","BI","798"
"09022026","0","","HONDA","NC 750 X","MA","745"
"09022026","0","","VOGE","DS900X","B","895"
"09022026","0","","HONDA","NC 750 X","V","745"
"09022026","0","","RIEJU","RALLY 307","M","292"
"09022026","0","","YAMAHA","XMAX125","V","125"
"09022026","0","","QJMOTOR","SRK 125 R E5+","GC","125"
"09022026","0","","HONDA","CB750 Hornet","M","755"
"09022026","0","","PEUGEOT","PULSION EVO","MA","125"
"09022026","0","","SYM","JET 14","TF","125"
"09022026","0","","VOGE","DS800X RALLY","J","798"
"09022026","0","","SUZUKI","ADDRESS 125","B","124"
"09022026","0","","HONDA","CB650RA","CC","649"
"09022026","0","","YAMAHA","MT-07","MU","689"
"09022026","0","","HONDA","SH125i","MA","125"
"09022026","0","","ZONTES","703RR","B","699"
"09022026","0","","CYCLONE","RA125 PLUS","CO","124"
"09022026","0","","HONDA","FORZA125","V","125"
"09022026","0","","QJMOTOR","SRV 125 E5+","V","125"
"09022026","0","","KYMCO","SKYTOWN 125","B","125"
"09022026","0","","HONDA","ADV 350","V","330"
"09022026","0","","YAMAHA","MT-09","V","890"
"09022026","0","","CFMOTO","450MT","A","449"
"09022026","0","","MACBOR","ROCKSTER 410","PO","401"
"09022026","0","","VOGE","DS800X RALLY","B","798"
"09022026","0","","ZONTES","368K","B","368"
"09022026","0","","ROYAL ALLOY","GP125","GC","125"
"09022026","0","","ZONTES","368G","AL","368"
"09022026","0","","HUSQVARNA","HUSQVARNA 901 NORDEN","C","889"
"09022026","0","","HARLEY-DAVIDSON","SPORTSTER S","MU","1252"
"09022026","0","","VOGE","DS800X RALLY","AB","798"
"09022026","0","","HONDA","Rebel 500","TF","471"
"09022026","0","","KEEWAY","XDV 125 EVO PRO","B","125"
"09022026","0","","VOGE","DS800X RALLY","CC","798"
"09022026","0","","YAMAHA","MT-07","GC","689"
"09022026","0","","HONDA","CBR 650 R","CA","649"
"09022026","0","","KAWASAKI","Z125","B","125"
"09022026","0","","HONDA","SH125i","TF","125"
"09022026","0","","YAMAHA","NMAX125","MA","125"
"09022026","0","","RIEJU","RALLY 307","BA","292"
"09022026","0","","YAMAHA","NMAX125","SE","125"
"09022026","0","","BMW","R 1300 RT","M","1300"
"09022026","0","","HONDA","CRF 300 L","OU","286"
"09022026","0","","BMW","F 900 R","M","895"
"09022026","0","","HONDA","ADV 350","B","330"
"09022026","0","","BMW","R 1300 GS ADVENTURE","M","1300"
"09022026","0","","VOGE","SR1ADV","GC","125"
"09022026","0","","VOGE","DS900X","PO","895"
"09022026","0","","KEEWAY","RKS 125","GC","124"
"09022026","0","","VOGE","SR1","TF","125"
"09022026","0","","YAMAHA","NMAX125","B","125"
"09022026","0","","SYM","SYMPHONY 125","CO","125"
"09022026","0","","HONDA","VISION 110","MA","109"
"09022026","0","","HONDA","FORZA 350","BI","330"
"09022026","0","","VOGE","R125","MA","125"
"09022026","0","","YAMAHA","NMAX125","B","125"
"09022026","0","","BMW","R 1300 GS ADVENTURE","A","1300"
"09022026","0","","ZONTES","703F","B","699"
"09022026","0","","KYMCO","DTX","SA","124"
"09022026","0","","VOGE","SR1ADV","B","125"
"09022026","0","","YAMAHA","TMAX 560","B","562"
"09022026","0","","YAMAHA","NMAX125","MA","125"
"09022026","0","","YAMAHA","MT-07","NA","689"
"09022026","0","","TRS","TR1 300","IB","294"
"09022026","0","","SYM","ADXTG 400","IB","399"
"09022026","0","","SUZUKI","ADDRESS 125","BI","124"
"09022026","0","","HONDA","ADV 350","B","330"
"09022026","0","","BMW","R 1300 GS","IB","1300"
"09022026","0","","YAMAHA","NMAX125","B","125"
"09022026","0","","VOGE","SR1ADV","MA","125"
"09022026","0","","VOGE","DS900X","AV","895"
"09022026","0","","ZONTES","368K","ZA","368"
"09022026","0","","QJMOTOR","SRK 125 S E5+","M","125"
"09022026","0","","QJMOTOR","SRT 700 X E5+","V","698"
"09022026","0","","PIAGGIO","MEDLEY 200","SE","174"
"09022026","0","","HUSQVARNA","HUSQVARNA 901 NORDEN","NA","889"
"09022026","0","","ZONTES","703RR","MA","699"
"09022026","0","","SHERCO","300 SE-R","IB","293"
"09022026","0","","HONDA","GB350S","SE","348"
"09022026","0","","YAMAHA","MT-07","M","689"
"09022026","0","","YAMAHA","TMAX 560","SS","562"
"09022026","0","","ZONTES","125E","MA","125"
"09022026","0","","VOGE","DS525X","S","494"
"09022026","0","","HONDA","CBF 125","BI","125"
"09022026","0","","YAMAHA","NMAX125","BA","125"
"09022026","0","","KAWASAKI","Z500","B","451"
"09022026","0","","HONDA","ADV 350","MU","330"
"09022026","0","","SYM","SYMPHONY 125","Z","125"
"09022026","0","","ZONTES","703RR","A","699"
"09022026","0","","SYM","SYMPHONY 125","GI","125"
"09022026","0","","HONDA","FORZA125","B","125"
"09022026","0","","VOGE","DS800X RALLY","VA","798"
"09022026","0","","FANTIC MOTOR","---","A","463"
"09022026","0","","BMW","C 400 GT","MU","350"
"09022026","0","","PIAGGIO","MEDLEY 125","TF","125"
"09022026","0","","VOGE","SR1ADV","A","125"
"09022026","0","","BMW","S 1000 XR","A","999"
"09022026","0","","SYM","SYMPHONY 125","B","125"
"09022026","0","","SUZUKI","GSX-8S","C","776"
"09022026","0","","RIEJU","RALLY 307","B","292"
"09022026","0","","VOGE","R125","GC","125"
"09022026","0","","VOGE","DS900X","SE","895"
"09022026","0","","LAMBRETTA","V125 SPECIAL FLEX","IB","125"
"09022026","0","","BMW","F 900 GS","M","895"
"09022026","0","","HONDA","PCX125","M","125"
"09022026","0","","KYMCO","AGILITY S","BI","125"
"09022026","0","","DUCATI","MULTISTRADA V4","MA","1158"
"09022026","0","","SYM","JET X","IB","125"
"09022026","0","","KTM","KTM 390 ADVENTURE R","IB","399"
"09022026","0","","SUZUKI","ADDRESS 125","V","124"
"09022026","0","","KAWASAKI","Z125","M","125"
"09022026","0","","BETA","N/A","GR","293"
"09022026","0","","QJMOTOR","MTX 125 E5+","GC","125"
"09022026","0","","HONDA","PCX125","MU","125"
"09022026","0","","ZONTES","368G","GC","368"
"09022026","0","","KYMCO","DTX","B","124"
"09022026","0","","VOGE","SR16","IB","125"
"09022026","0","","HONDA","CBR 650 R","H","649"
"09022026","0","","SYM","SYMPHONY 125","B","125"
"09022026","0","","VOGE","DS800X RALLY","S","798"
"09022026","0","","VOGE","625DSX","B","581"
"09022026","0","","ZONTES","368G","B","368"
"09022026","0","","PIAGGIO","VESPA GTS 125 SUPERTEC","SE","125"
"09022026","0","","VOGE","R125","SA","125"
"09022026","0","","SYM","SYMPHONY 125","B","125"
"09022026","0","","HONDA","FORZA125","SE","125"
"09022026","0","","KYMCO","AGILITY S","GR","125"
"09022026","0","","HONDA","XL750 Transalp","H","755"
"09022026","0","","HONDA","Rebel 500","PO","471"
"09022026","0","","VOGE","R125","NA","125"
"09022026","0","","KTM","KTM 300 EXC","PO","293"
"09022026","0","","ZONTES","703RR","IB","699"
"09022026","0","","KOVE","KOVE 800 X PRO","NA","799"
"09022026","0","","VOGE","DS800X RALLY","GU","798"
"09022026","0","","HONDA","ADV 350","T","330"
"09022026","0","","VOGE","DS900X","BA","895"
"09022026","0","","VOGE","SR16","B","125"
"09022026","0","","HONDA","FORZA125","TO","125"
"09022026","0","","KEEWAY","XDV 125 EVO PRO","SE","125"
"09022026","0","","VOGE","DS900X","T","895"
"09022026","0","","SYM","SYMPHONY 125","MU","125"
"09022026","0","","KAWASAKI","Z900","M","948"
"09022026","0","","VOGE","625DSX","V","581"
"09022026","0","","KEEWAY","XDV 125 EVO PRO","CA","125"
"09022026","0","","KAWASAKI","NINJA ZX-4R","A","399"
"09022026","0","","VOGE","DS800X RALLY","BI","798"
"09022026","0","","REDMOTO","---","CA","449"
"09022026","0","","KYMCO","SUPER DINK GT","M","321"
"09022026","0","","VOGE","DS800X RALLY","IB","798"
"09022026","0","","HONDA","CRF1100","B","1084"
"09022026","0","","ZONTES","368G","A","368"
"09022026","0","","HONDA","CRF 300 L","IB","286"
"09022026","0","","HONDA","NC 750 X","M","745"
"09022026","0","","HONDA","VISION 110","SS","109"
"09022026","0","","BMW","C 400 X","V","350"
"09022026","0","","YAMAHA","XMAX 300","MA","292"
"09022026","0","","QJMOTOR","SQ 16 E5+","B","125"
"09022026","0","","HONDA","SH125i","MA","125"
"09022026","0","","YAMAHA","XMAX125","BI","125"
"09022026","0","","KAWASAKI","Z900","GC","948"
"09022026","0","","PIAGGIO","MEDLEY 125","GC","125"
"09022026","0","","BMW","R 1300 GS ADVENTURE","V","1300"
"09022026","0","","HONDA","GL1800BD","LU","1833"
"09022026","0","","VOGE","DS900X","B","895"
"09022026","0","","HONDA","FORZA125","TF","125"
"09022026","0","","KYMCO","AGILITY S","B","125"
"09022026","0","","YAMAHA","XTZ 700 Tenere","V","689"
"09022026","0","","KAWASAKI","NINJA ZX-6R","M","636"
"09022026","0","","SYM","SYMPHONY 125","Z","125"
"09022026","0","","YAMAHA","MT-07","M","689"
"09022026","0","","YAMAHA","XTZ 700 Tenere","H","689"
"09022026","0","","ZONTES","368G","M","368"
"09022026","0","","APRILIA","SR GT 125","MA","125"
"09022026","0","","HONDA","CB750 Hornet","TF","755"
"09022026","0","","HONDA","ADV 350","MA","330"
"09022026","0","","KAWASAKI","NINJA 650","M","649"
"09022026","0","","BMW","R 1300 GS ADVENTURE","M","1300"
"09022026","0","","VOGE","R125","B","125"
"09022026","0","","KYMCO","SKYTOWN 125","AB","125"
"09022026","0","","VOGE","SR16","IB","125"
"09022026","0","","ZONTES","368K","MA","368"
"09022026","0","","RIEJU","NOT APPLICABLE","M","124"
"09022026","0","","HONDA","SH125i","IB","125"
"09022026","0","","PIAGGIO","VESPA GTS","IB","310"
"09022026","0","","YAMAHA","XMAX 300","M","292"
"09022026","0","","HONDA","CMX1100","MA","1084"
"09022026","0","","KYMCO","SUPER DINK GT","B","321"
"09022026","0","","VOGE","625R","MU","581"
"09022026","0","","ROYAL ENFIELD","GUERRILLA 450","A","452"
"09022026","0","","VOGE","DS800X RALLY","AL","798"
"09022026","0","","YAMAHA","XMAX125","MA","125"
"09022026","0","","KEEWAY","V-CRUISE","V","125"
"09022026","0","","HONDA","ADV 350","MA","330"
"09022026","0","","VOGE","DS900X","V","895"
"09022026","0","","PIAGGIO","LIBERTY 125 ABS","GR","124"
"09022026","0","","VOGE","DS800X RALLY","AL","798"
"09022026","0","","YAMAHA","TMAX 560","SE","562"
"09022026","0","","HONDA","CBR 650 R","MA","649"
"09022026","0","","YAMAHA","NMAX125","A","125"
"09022026","0","","KYMCO","SUPER DINK GT 125 E5+","B","124"
"09022026","0","","SUZUKI","GSX-S 1000","T","999"
"09022026","0","","YAMAHA","YZF-R9","S","890"
"09022026","0","","ZONTES","368G","B","368"
"09022026","0","","KYMCO","AGILITY S","B","125"
"09022026","0","","ZONTES","368G","MU","368"
"09022026","0","","HONDA","NC 750 X","SS","745"
"09022026","0","","HONDA","CBF 125","GI","125"
"09022026","0","","ZONTES","125M","M","125"
"09022026","0","","YAMAHA","NMAX125","CA","125"
"09022026","0","","ZONTES","368K","SE","368"
"09022026","0","","KAWASAKI","Z650RS","GC","649"
"09022026","0","","HONDA","PCX125","CA","125"
"09022026","0","","HONDA","PCX125","B","125"
"09022026","0","","HUSQVARNA","HUSQVARNA FE 350","O","350"
"09022026","0","","KOVE","NK 125 R","GC","125"
"09022026","0","","CFMOTO","700MT","MU","693"
"09022026","0","","HERO MOTOCORP","X PULSE 200 4V","CS","200"
"09022026","0","","ZONTES","368G","GR","368"
"09022026","0","","RIEJU","N/A","H","297"
"09022026","0","","RIEJU","N/A","TO","125"
"09022026","0","","KOVE","KOVE 800 X PRO","B","799"
"09022026","0","","YAMAHA","WR125","GR","125"
"09022026","0","","HONDA","ADV 350","V","330"
"09022026","0","","HONDA","Rebel 500","V","471"
"09022026","0","","ZONTES","368M","MA","368"
"09022026","0","","VOGE","DS900X","B","895"
"09022026","0","","ZONTES","ZT125-Z2","B","125"
"09022026","0","","HONDA","ADV 350","TF","330"
"09022026","0","","KYMCO","DTX 125","CO","124"
"09022026","0","","HONDA","CB650RA","M","649"
"09022026","0","","YAMAHA","RayZR 125","Z","125"
"09022026","0","","HONDA","CB650RA","M","649"
"09022026","0","","PIAGGIO","LIBERTY 125 ABS","SE","124"
"09022026","0","","YAMAHA","MT-09","A","890"
"09022026","0","","KAWASAKI","NINJA ZX-6R","B","636"
"09022026","0","","YAMAHA","NMAX125","V","125"
"09022026","0","","BAJAJ","PULSAR NS 125","B","124"
"09022026","0","","TRIUMPH","STREET TRIPLE R (A2)","B","765"
"09022026","0","","TRIUMPH","TRIDENT","M","660"
"09022026","0","","QJMOTOR","SRT 600 SX E5+","VA","554"
"09022026","0","","YAMAHA","XMAX125","A","125"
"09022026","0","","ZONTES","368G","M","368"
"09022026","0","","YAMAHA","MT-125","A","125"
"09022026","0","","VOGE","DS800X RALLY","M","798"
"09022026","0","","SYM","ADX 300 TCS","V","278"
"09022026","0","","ROYAL ENFIELD","SUPER METEOR 650","SE","648"
"09022026","0","","APRILIA","RS 125","SE","124"
"09022026","0","","VOGE","SR1ADV","GC","125"
"09022026","0","","VOGE","SR16","MA","125"
"09022026","0","","YAMAHA","XMAX125","M","125"
"09022026","0","","PIAGGIO","VESPA PRIMAVERA 125","B","124"
"09022026","0","","BENDA","NAPOLEON","MA","476"
"09022026","0","","HUSQVARNA","HUSQVARNA SVARTPILEN 4","CA","399"
"09022026","0","","ZONTES","368G","GC","368"
"09022026","0","","VOGE","625DSX","V","581"
"09022026","0","","YAMAHA","TMAX 560","AL","562"
"09022026","0","","HONDA","PCX125","M","125"
"09022026","0","","YAMAHA","XMAX 300","IB","292"
"09022026","0","","APRILIA","SX 125","O","124"
"09022026","0","","QJMOTOR","SRV 125 E5+","GC","125"
"09022026","0","","HONDA","CRF1100","GR","1084"
"09022026","0","","ZONTES","368E","MA","368"
"09022026","0","","HONDA","Rebel 500","IB","471"
"09022026","0","","HONDA","Rebel 500","PO","471"
"09022026","0","","KAWASAKI","Z900","M","948"
"09022026","0","","SYM","SYMPHONY 125","GI","125"
"09022026","0","","MORBIDELLI","C1002V","V","997"
"09022026","0","","ZONTES","703RR","A","699"
"09022026","0","","HONDA","CB 125 F","MA","124"
"09022026","0","","HONDA","SH350i","NA","330"
"09022026","0","","HONDA","FORZA 750","MU","745"
"09022026","0","","ZONTES","368G","B","368"
"09022026","0","","KOVE","KOVE 800 X PRO","B","799"
"09022026","0","","YAMAHA","NMAX125","IB","125"
"09022026","0","","APRILIA","SR GT 125","A","125"
"09022026","0","","VOGE","DS800X RALLY","AV","798"
"09022026","0","","HONDA","FORZA 750","M","745"
"09022026","0","","KAWASAKI","NINJA ZX-6R","PO","636"
"09022026","0","","HONDA","SH350i","B","330"
"09022026","0","","NEXT","NX CROSS 125I","A","125"
"09022026","0","","APRILIA","SR GT 125","TF","125"
"09022026","0","","KYMCO","DTX","O","124"
"09022026","0","","SYM","SYMPHONY 125","MU","125"
"09022026","0","","HONDA","GB350S","MA","348"
"09022026","0","","BMW","F 900 R A2","V","895"
"09022026","0","","YAMAHA","NMAX125","S","125"
"09022026","0","","YAMAHA","MT-09","M","890"
"09022026","0","","YAMAHA","NMAX125","CA","125"
"09022026","0","","MH MOTORCYCLES","VR10","SE","124"
"09022026","0","","HONDA","XL750 Transalp","B","755"
"09022026","0","","YAMAHA","XMAX 300","M","292"
"09022026","0","","BAJAJ","PULSAR NS 125","V","124"
"09022026","0","","YAMAHA","XMAX 300","T","292"
"09022026","0","","APRILIA","SR GT 125","GI","125"
"09022026","0","","MOTO MORINI","CALIBRO","BI","693"
"09022026","0","","HONDA","SH125i","SS","125"
"09022026","0","","DUCATI","MULTISTRADA V4","PO","1103"
"09022026","0","","HONDA","CMX1100","NA","1084"
"09022026","0","","KAWASAKI","Z650","IB","649"
"09022026","0","","HONDA","FORZA125","TF","125"
"09022026","0","","RIEJU","RALLY 307","B","292"
"09022026","0","","YAMAHA","NMAX125","B","125"
"09022026","0","","APRILIA","SR GT 125","T","125"
"09022026","0","","YAMAHA","XTZ 700 Tenere","CA","689"
"09022026","0","","HONDA","PCX125","A","125"
"09022026","0","","YAMAHA","XTZ 700 Tenere","B","689"
"09022026","0","","VOGE","SR3","GR","244"
"09022026","0","","HONDA","SH125i","B","125"
"09022026","0","","PEUGEOT","PULSION EVO","MA","125"
"09022026","0","","HONDA","PCX125","SS","125"
"09022026","0","","ZONTES","368G","A","368"
"09022026","0","","HONDA","FORZA125","MA","125"
"09022026","0","","ZONTES","ZT125-Z2","ZA","125"
"09022026","0","","VOGE","DS800X RALLY","BA","798"
"09022026","0","","MITT","TY125T-58E","SS","125"
"09022026","0","","BMW","F 900 R A2","V","895"
"09022026","0","","QJMOTOR","SRT 700 X E5+","SE","698"
"09022026","0","","HONDA","ADV 350","Z","330"
"09022026","0","","VOGE","DS525X","B","494"
"09022026","0","","SUZUKI","ADDRESS 125","SE","124"
"09022026","0","","YAMAHA","NMAX125","CA","125"
"09022026","0","","HONDA","CRF1100","TE","1084"
"09022026","0","","SYM","JET 14","T","125"
"09022026","0","","DUCATI","MONSTER RED","MA","890"
"09022026","0","","KTM","KTM 125 DUKE","M","125"
"09022026","0","","ZONTES","703F","TF","699"
"09022026","0","","HONDA","PCX125","CC","125"
"09022026","0","","HERO MOTOCORP","X PULSE 200 4V","B","200"
"09022026","0","","YAMAHA","WR125","MA","125"
"09022026","0","","SYM","JET 14","MA","125"
"09022026","0","","VOGE","R125","GC","125"
"09022026","0","","QJMOTOR","ATR 125 E5+","TF","125"
"09022026","0","","SYM","JET X","IB","125"
"09022026","0","","APRILIA","RS 660","LU","659"
"09022026","0","","MITT","CPX 125 LIQUID","AB","125"
"09022026","0","","KYMCO","SUPER DINK GT 125 E5+","BI","124"
"09022026","0","","ZONTES","368M","MU","368"
"09022026","0","","ZONTES","368G","B","368"
"09022026","0","","ZONTES","368M","S","368"
"09022026","0","","KYMCO","AGILITY S","H","125"
"09022026","0","","YAMAHA","TRICITY 125","MA","125"
"09022026","0","","CYCLONE","RX1 PRO","Z","124"
"09022026","0","","KAWASAKI","Z900","SS","948"
"09022026","0","","BENELLI","BN125","V","125"
"09022026","0","","SYM","SYMPHONY 125","B","125"
"09022026","0","","HONDA","CBR 650 R","MU","649"
"09022026","0","","ZONTES","ZT125-U1","OU","125"
"09022026","0","","HONDA","FORZA125","B","125"
"09022026","0","","SYM","ADX 125 LC TCS E5+","TF","125"
"09022026","0","","APRILIA","SX 125","BI","124"
"09022026","0","","YAMAHA","MT-07","B","689"
"09022026","0","","VOGE","DS900X","A","895"
"09022026","0","","SUZUKI","GSX-S125","GC","124"
"09022026","0","","KAWASAKI","Z900","M","948"
"09022026","0","","HONDA","ADV 350","M","330"
"09022026","0","","TRIUMPH","TRIDENT 800","M","798"
"09022026","0","","SUZUKI","V-Strom 800","S","776"
"09022026","0","","ZONTES","125C","B","125"
"09022026","0","","BMW","C 400 X","M","350"
"09022026","0","","HONDA","CBR500","M","471"
"09022026","0","","KOVE","KOVE 800 X PRO","GI","799"
"09022026","0","","BMW","C 400 GT","M","350"
"09022026","0","","VOGE","DS800X RALLY","GR","798"
"09022026","0","","BMW","F 800 GS","IB","895"
"09022026","0","","ZONTES","125D","B","125"
"09022026","0","","SYM","SYMPHONY 125","B","125"
"09022026","0","","YAMAHA","XMAX 300","PO","292"
"09022026","0","","DUCATI","MULTISTRADA V2","B","890"
"09022026","0","","RIEJU","N/A","M","297"
"09022026","0","","HONDA","CB650RA","L","649"
"09022026","0","","ZONTES","ZT125-G1","CR","125"
"09022026","0","","YAMAHA","NMAX125","B","125"
"09022026","0","","PEUGEOT","PULSION EVO","MU","125"
"09022026","0","","VOGE","DS900X","SE","895"
