FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,COD_PROVINCIA_VEH,CILINDRADA_ITV
"13022026","0","","SUZUKI","DL800","A","776"
"13022026","0","","TRIUMPH","TF250-E","B","250"
"13022026","0","","HONDA","ADV750","GC","745"
"13022026","0","","YAMAHA","XMAX125","MU","125"
"13022026","0","","RIEJU","RALLY 307","M","292"
"13022026","0","","MACBOR","ROCKSTER 125 EVO E5+","T","125"
"13022026","0","","VOGE","DS800X RALLY","MA","798"
"13022026","0","","QJMOTOR","FORT 125 N E5+","MU","125"
"13022026","0","","KAWASAKI","NINJA 1100SX","V","1099"
"13022026","0","","YAMAHA","MTN125-A","S","125"
"13022026","0","","YAMAHA","NMAX125","B","125"
"13022026","0","","KEEWAY","VIESTE 125LX","IB","125"
"13022026","0","","ZONTES","368G","T","368"
"13022026","0","","SUZUKI","UB125L","MA","124"
"13022026","0","","YAMAHA","RayZR 125","V","125"
"13022026","0","","MACBOR","ROCKSTER 125 EVO E5+","M","125"
"13022026","0","","YAMAHA","NMAX125","B","125"
"13022026","0","","BMW","C 400 GT","CS","350"
"13022026","0","","HONDA","SH125i","SE","125"
"13022026","0","","ZONTES","368G","M","368"
"13022026","0","","YAMAHA","MT-07","TO","689"
"13022026","0","","HERO MOTOCORP","HUNK 440","V","440"
"13022026","0","","KAWASAKI","ELIMINATOR","M","451"
"13022026","0","","VOGE","DS800X RALLY","CA","798"
"13022026","0","","ZONTES","703RR","LO","699"
"13022026","0","","KYMCO","SKYTOWN 125","M","125"
"13022026","0","","ZONTES","368G","T","368"
"13022026","0","","ZONTES","703RR","J","699"
"13022026","0","","YAMAHA","MT-07","TF","689"
"13022026","0","","YAMAHA","MTN125-A","TO","125"
"13022026","0","","RIEJU","RALLY 307","IB","292"
"13022026","0","","QJMOTOR","ATR 125 E5+","Z","125"
"13022026","0","","KAWASAKI","Z900","T","948"
"13022026","0","","YAMAHA","NMAX125","SE","125"
"13022026","0","","YAMAHA","NMAX125","PO","125"
"13022026","0","","HERO MOTOCORP","X PULSE 200 4V","A","200"
"13022026","0","","HONDA","ADV350A","CS","330"
"13022026","0","","PIAGGIO","LIBERTY 125 ABS","CA","124"
"13022026","0","","YAMAHA","XMAX125","A","125"
"13022026","0","","RIEJU","RALLY 307","CO","292"
"13022026","0","","HONDA","PCX125","AL","125"
"13022026","0","","ZONTES","368E","M","368"
"13022026","0","","ZONTES","703RR","GI","699"
"13022026","0","","YAMAHA","XTZ 700 Tenere","B","689"
"13022026","0","","YAMAHA","XMAX125","B","125"
"13022026","0","","HONDA","ADV750","GC","745"
"13022026","0","","SUZUKI","GSX800","MU","776"
"13022026","0","","PIAGGIO","MEDLEY 125","B","125"
"13022026","0","","HONDA","SH125i","MA","125"
"13022026","0","","PIAGGIO","VESPA GTS 125","B","125"
"13022026","0","","STARK","VARG","M","0"
"13022026","0","","YAMAHA","MT-07","B","689"
"13022026","0","","HONDA","ADV350A","V","330"
"13022026","0","","KTM","KTM 390 DUKE","SS","399"
"13022026","0","","HONDA","PCX125","CA","125"
"13022026","0","","VOGE","625DSX","P","581"
"13022026","0","","VOGE","DS800X RALLY","CA","798"
"13022026","0","","SYM","SYMPHONY 125","B","125"
"13022026","0","","MACBOR","MONTANA XR1 125 EVO","GI","124"
"13022026","0","","HONDA","CB125F","B","124"
"13022026","0","","HONDA","PCX125","CA","125"
"13022026","0","","HONDA","PCX125","MU","125"
"13022026","0","","SUZUKI","GSX-S1000","A","999"
"13022026","0","","HONDA","VISION 110","B","109"
"13022026","0","","YAMAHA","XMAX125","PO","125"
"13022026","0","","HONDA","PCX125","GC","125"
"13022026","0","","E RIDE PRO","SS 3.0","MA","0"
"13022026","0","","YAMAHA","NMAX125","MA","125"
"13022026","0","","ZONTES","368G","ML","368"
"13022026","0","","YAMAHA","MTT690-SU","M","689"
"13022026","0","","PIAGGIO","MEDLEY 125","M","125"
"13022026","0","","VOGE","DS800X RALLY","MA","798"
"13022026","0","","SUZUKI","DL800","GI","776"
"13022026","0","","ZONTES","368E","B","368"
"13022026","0","","ZONTES","368G","B","368"
"13022026","0","","VERTIGO MOTORS","VERTIGO NITRO 300","B","294"
"13022026","0","","KYMCO","SUPER DINK GT 125 E5+","B","124"
"13022026","0","","YAMAHA","NMAX125","MA","125"
"13022026","0","","HONDA","CB750A","B","755"
"13022026","0","","PIAGGIO","LIBERTY 125 ABS","CA","124"
"13022026","0","","SYM","SYMPHONY 125","TF","125"
"13022026","0","","HONDA","PCX125","M","125"
"13022026","0","","KEEWAY","XDV 125 EVO PRO","O","125"
"13022026","0","","KYMCO","AGILITY S","O","125"
"13022026","0","","RIEJU","RALLY 307","CR","292"
"13022026","0","","ZONTES","368G","M","368"
"13022026","0","","RIEJU","N/A","B","297"
"13022026","0","","PIAGGIO","VESPA PRIMAVERA 125","IB","124"
"13022026","0","","HONDA","NC750XD","GC","745"
"13022026","0","","ZONTES","368G","A","368"
"13022026","0","","MH MOTORCYCLES","TRAY","BA","125"
"13022026","0","","RIEJU","RALLY 307","H","292"
"13022026","0","","HONDA","FORZA125","SE","125"
"13022026","0","","YAMAHA","NMAX125","M","125"
"13022026","0","","YAMAHA","XTZ 700 Tenere","MA","689"
"13022026","0","","YAMAHA","XTZ 700 Tenere","M","689"
"13022026","0","","KAWASAKI","NINJA 500","M","451"
"13022026","0","","HONDA","CB500XA","B","471"
"13022026","0","","MH MOTORCYCLES","VRT","A","124"
"13022026","0","","ZONTES","368G","MA","368"
"13022026","0","","HONDA","PCX125","AL","125"
"13022026","0","","ROYAL ENFIELD","HIMALAYAN 452","V","452"
"13022026","0","","ZONTES","368G","GI","368"
"13022026","0","","BMW","F 900 R","M","895"
"13022026","0","","YAMAHA","CZD300D-A","VA","292"
"13022026","0","","YAMAHA","NMAX125","C","125"
"13022026","0","","QJMOTOR","SRT 900 S","MA","904"
"13022026","0","","HONDA","NSS750","M","745"
"13022026","0","","KYMCO","SUPER DINK GT","B","321"
"13022026","0","","HONDA","PCX125","IB","125"
"13022026","0","","HONDA","CB500FA","V","471"
"13022026","0","","APRILIA","TUONO V4","B","1077"
"13022026","0","","PIAGGIO","LIBERTY 125 ABS","CA","124"
"13022026","0","","KAWASAKI","VERSYS 1100","CS","1099"
"13022026","0","","HONDA","SH125i","GI","125"
"13022026","0","","BRIXTON","CROMWELL 1200","B","1222"
"13022026","0","","YAMAHA","NMAX125","B","125"
"13022026","0","","HONDA","VISION 110","MA","109"
"13022026","0","","KTM","KTM 390 ADVENTURE R","M","399"
"13022026","0","","KYMCO","AGILITY S","B","125"
"13022026","0","","HONDA","ADV350A","SE","330"
"13022026","0","","QJMOTOR","ATR 125 E5+","B","125"
"13022026","0","","YAMAHA","XMAX125","MA","125"
"13022026","0","","YAMAHA","XTZ 700 Tenere","TF","689"
"13022026","0","","HONDA","VISION 110","Z","109"
"13022026","0","","HONDA","PCX125","H","125"
"13022026","0","","YAMAHA","XTZ 700 Tenere","MA","689"
"13022026","0","","BMW","R 1300 R","AV","1300"
"13022026","0","","ROYAL ENFIELD","HIMALAYAN 452","TO","452"
"13022026","0","","PIAGGIO","MEDLEY 125","M","125"
"13022026","0","","HONDA","SH125i","B","125"
"13022026","0","","BENDA","CHINCHILLA","IB","476"
"13022026","0","","YAMAHA","NMAX125","SE","125"
"13022026","0","","SILENCE","S01+","A","0"
"13022026","0","","MITT","TY125T-58E","V","125"
"13022026","0","","YAMAHA","MTT690","MA","689"
"13022026","0","","HONDA","SH125i","MA","125"
"13022026","0","","MACBOR","MONTANA XR1 125 EVO","TF","124"
"13022026","0","","KAWASAKI","Z500","LO","451"
"13022026","0","","BMW","S 1000 RR","LE","999"
"13022026","0","","ZONTES","125C","B","125"
"13022026","0","","KTM","KTM 790 ADVENTURE","CE","799"
"13022026","0","","ZONTES","350S","M","348"
"13022026","0","","HONDA","NC750XD","B","745"
"13022026","0","","F.B MONDIAL","IMOLA","AL","125"
"13022026","0","","ZONTES","368G","VI","368"
"13022026","0","","VOGE","R125","T","125"
"13022026","0","","YAMAHA","MTN890D","L","890"
"13022026","0","","TRS","TR1 300","GI","294"
"13022026","0","","SUZUKI","DL800U","SE","776"
"13022026","0","","ZONTES","ZT125-G1","T","125"
"13022026","0","","ZONTES","368G","GI","368"
"13022026","0","","PIAGGIO","LIBERTY 125 ABS","CA","124"
"13022026","0","","HONDA","FORZA125","V","125"
"13022026","0","","ZONTES","368G","GC","368"
"13022026","0","","SYM","SYMPHONY 125","B","125"
"13022026","0","","VOGE","SR1ADV","TF","125"
"13022026","0","","HONDA","ADV350A","MA","330"
"13022026","0","","HONDA","CBR650RAC","S","649"
"13022026","0","","VOGE","DS800X RALLY","H","798"
"13022026","0","","HONDA","CB500XA","MA","471"
"13022026","0","","ZONTES","368G","CA","368"
"13022026","0","","CFMOTO","450MT","A","449"
"13022026","0","","YAMAHA","NMAX125","V","125"
"13022026","0","","KAWASAKI","VULCAN S","B","649"
"13022026","0","","HONDA","SH125i","MA","125"
"13022026","0","","YAMAHA","XTZ 700 Tenere","MA","689"
"13022026","0","","SYM","ADX 300 TCS","H","278"
"13022026","0","","VOGE","625DSX","BI","581"
"13022026","0","","PIAGGIO","LIBERTY 125 ABS","CA","124"
"13022026","0","","YAMAHA","NMAX125","A","125"
"13022026","0","","HONDA","NC750XA","VA","745"
"13022026","0","","KTM","KTM 125 DUKE","AL","125"
"13022026","0","","MITT","125GTS","SE","125"
"13022026","0","","VOGE","DS800X RALLY","CR","798"
"13022026","0","","KYMCO","PEOPLE S 125 E5+","B","125"
"13022026","0","","VOGE","DS800X RALLY","CA","798"
"13022026","0","","YAMAHA","NMAX125","CC","125"
"13022026","0","","HUSQVARNA","HUSQVARNA 701 ENDURO","M","693"
"13022026","0","","YAMAHA","XP560","SE","562"
"13022026","0","","SYM","SYMPHONY 125","MA","125"
"13022026","0","","ZONTES","368G","ML","368"
"13022026","0","","HONDA","PCX125","MU","125"
"13022026","0","","BAJAJ","PULSAR NS 400 Z","B","373"
"13022026","0","","HONDA","NC750XA","B","745"
"13022026","0","","HONDA","CB500XA","GC","471"
"13022026","0","","HONDA","ADV350A","B","330"
"13022026","0","","HONDA","CB500XA","V","471"
"13022026","0","","PEUGEOT","PULSION EVO","GC","125"
"13022026","0","","HONDA","VISION 110","B","109"
"13022026","0","","TRIUMPH","TF250-E","B","250"
"13022026","0","","ZONTES","ZT125-G1","B","125"
"13022026","0","","KAWASAKI","Z900","A","948"
"13022026","0","","KYMCO","SKYTOWN 125","MU","125"
"13022026","0","","ZONTES","125C","GI","125"
"13022026","0","","ZONTES","368G","A","368"
"13022026","0","","YAMAHA","MTM690","B","689"
"13022026","0","","RIEJU","RALLY 307","BI","292"
"13022026","0","","SYM","SYMPHONY 125","M","125"
"13022026","0","","VOGE","DS800X RALLY","ZA","798"
"13022026","0","","BENELLI","BN125","T","125"
"13022026","0","","YAMAHA","XP560","V","562"
"13022026","0","","APRILIA","TUONO 457","CC","457"
"13022026","0","","HONDA","FORZA125","B","125"
"13022026","0","","VOGE","DS800X RALLY","GR","798"
"13022026","0","","ZONTES","368G","A","368"
"13022026","0","","VOGE","DS900X","CS","895"
"13022026","0","","BMW","R 1300 GS","IB","1300"
"13022026","0","","SYM","SYMPHONY 125","B","125"
"13022026","0","","YAMAHA","NMAX125","A","125"
"13022026","0","","BMW","S 1000 RR","PO","999"
"13022026","0","","MOTO MORINI","SEIEMMEZZO","B","649"
"13022026","0","","HONDA","CB1000SP","GC","1000"
"13022026","0","","VOGE","DS800X RALLY","AB","798"
"13022026","0","","HONDA","FORZA125","V","125"
"13022026","0","","HONDA","SH350A","SS","330"
"13022026","0","","PIAGGIO","LIBERTY 125 ABS","CA","124"
"13022026","0","","ZONTES","125D","V","125"
"13022026","0","","MACBOR","MONTANA XR1 125 EVO","TF","124"
"13022026","0","","PIAGGIO","VESPA GTS","LO","310"
"13022026","0","","SYM","SYMPHONY 125","M","125"
"13022026","0","","HONDA","SH125i","B","125"
"13022026","0","","VOGE","SR16","BI","125"
"13022026","0","","HONDA","FORZA125","Z","125"
"13022026","0","","VOGE","DS900X","J","895"
"13022026","0","","ZONTES","ZT125-U1","CO","125"
"13022026","0","","HONDA","PCX125","MA","125"
"13022026","0","","VOGE","625DSX","V","581"
"13022026","0","","YAMAHA","NMAX125","M","125"
"13022026","0","","HONDA","SH350A","GI","330"
"13022026","0","","YAMAHA","XMAX125","MU","125"
"13022026","0","","YAMAHA","XTZ 700 Tenere","B","689"
"13022026","0","","SYM","JET 14","B","125"
"13022026","0","","HONDA","ADV750","SE","745"
"13022026","0","","VOGE","625DSX","IB","581"
"13022026","0","","ZONTES","368G","B","368"
"13022026","0","","VOGE","DS800X RALLY","MU","798"
"13022026","0","","VOGE","SR1","M","125"
"13022026","0","","VOGE","625DSX","V","581"
"13022026","0","","ZONTES","ZT125-Z2","A","125"
"13022026","0","","VOGE","DS800X RALLY","B","798"
"13022026","0","","PIAGGIO","LIBERTY 125 ABS","M","124"
"13022026","0","","YAMAHA","CZD300-A","AB","292"
"13022026","0","","YAMAHA","NMAX125","J","125"
"13022026","0","","SYM","JET 14","V","125"
"13022026","0","","ROYAL ENFIELD","GUERRILLA 450","BA","452"
"13022026","0","","KYMCO","SKYTOWN 125","M","125"
"13022026","0","","BMW","S 1000 XR","B","999"
"13022026","0","","PIAGGIO","LIBERTY 125 ABS","CA","124"
"13022026","0","","VOGE","DS525X","SE","494"
"13022026","0","","KTM","KTM 390 DUKE","MU","399"
"13022026","0","","HONDA","SH125i","B","125"
"13022026","0","","ZONTES","368G","B","368"
"13022026","0","","KYMCO","AGILITY S","M","125"
"13022026","0","","HONDA","NSS350A","B","330"
"13022026","0","","CFMOTO","450MT","MA","449"
"13022026","0","","YAMAHA","NMAX125","M","125"
"13022026","0","","SYM","SYMPHONY 125","L","125"
"13022026","0","","KTM","KTM 300 EXC","S","293"
"13022026","0","","SYM","SYMPHONY 125","B","125"
"13022026","0","","HONDA","GB350S","M","348"
"13022026","0","","BETA","N/A","NA","190"
"13022026","0","","YAMAHA","MTN890D-U","GC","890"
"13022026","0","","KTM","KTM 300 EXC","HU","293"
"13022026","0","","ROYAL ENFIELD","HIMALAYAN 452","P","452"
"13022026","0","","YAMAHA","YZF125-A","C","125"
"13022026","0","","YAMAHA","RayZR 125","MA","125"
"13022026","0","","KAWASAKI","Z500","B","451"
"13022026","0","","HONDA","ADV750","TF","745"
"13022026","0","","KTM","KTM 125 ENDURO","TF","125"
"13022026","0","","SYM","SYMPHONY 125","M","125"
"13022026","0","","HONDA","CB750A","VA","755"
"13022026","0","","ZONTES","368G","MA","368"
"13022026","0","","YAMAHA","NMAX125","TF","125"
"13022026","0","","CFMOTO","450MT","MA","449"
"13022026","0","","NEXT","NX CROSS 125I","SE","125"
"13022026","0","","SYM","SYMPHONY 125","T","125"
"13022026","0","","YAMAHA","NMAX125","MA","125"
"13022026","0","","KYMCO","SKYTOWN 125","SG","125"
"13022026","0","","YAMAHA","XMAX125","B","125"
"13022026","0","","MORBIDELLI","F125","B","125"
"13022026","0","","MOTO MORINI","X-CAPE","B","649"
"13022026","0","","RIEJU","RALLY 307","M","292"
"13022026","0","","BMW","C 400 X","GC","350"
"13022026","0","","YAMAHA","XMAX125","B","125"
"13022026","0","","HONDA","SH125i","B","125"
"13022026","0","","MORBIDELLI","T1002VX","C","997"
"13022026","0","","KAWASAKI","Z900","T","948"
"13022026","0","","VOGE","SR3","V","244"
"13022026","0","","DUCATI","MULTISTRADA V4","BA","1158"
"13022026","0","","YAMAHA","WR125","LE","125"
"13022026","0","","HONDA","FORZA125","B","125"
"13022026","0","","KTM","KTM 125 ENDURO","MA","125"
"13022026","0","","PEUGEOT","PULSION","AL","125"
"13022026","0","","TRIUMPH","TIGER SPORT","M","660"
"13022026","0","","TRIUMPH","SPEED TWIN 900","M","900"
"13022026","0","","HONDA","SH125i","B","125"
"13022026","0","","YAMAHA","RayZR 125","IB","125"
"13022026","0","","TRIUMPH","STREET TRIPLE 765 RS","CA","765"
"13022026","0","","HONDA","ADV350A","GI","330"
"13022026","0","","YAMAHA","YZF125-A","V","125"
"13022026","0","","VOGE","DS800X RALLY","M","798"
"13022026","0","","HONDA","VISION 110","MA","109"
"13022026","0","","QJMOTOR","MTX 125 E5+","BI","125"
"13022026","0","","HONDA","PCX125","V","125"
"13022026","0","","HONDA","ADV750","V","745"
"13022026","0","","VOGE","DS800X RALLY","GR","798"
"13022026","0","","BENDA","NAPOLEON 125","M","125"
"13022026","0","","BMW","F 800 GS","MA","895"
"13022026","0","","MH MOTORCYCLES","VR10","A","124"
"13022026","0","","HONDA","NSS350A","C","330"
"13022026","0","","KAWASAKI","Z650","CA","649"
"13022026","0","","YAMAHA","XMAX125","O","125"
"13022026","0","","HONDA","NSS750","S","745"
"13022026","0","","HONDA","PCX125","B","125"
"13022026","0","","HONDA","NSS750","MA","745"
"13022026","0","","YAMAHA","MT-07","GI","689"
"13022026","0","","YAMAHA","WR125","CA","125"
"13022026","0","","HONDA","ADV350A","GC","330"
"13022026","0","","HONDA","PCX125","GC","125"
"13022026","0","","HERO MOTOCORP","X PULSE 200 4V","GR","200"
"13022026","0","","BMW","R 1300 GS ADVENTURE","O","1300"
"13022026","0","","VOGE","625DSX","TF","581"
"13022026","0","","HONDA","SH125i","MA","125"
"13022026","0","","KTM","KTM 300 EXC","PO","293"
"13022026","0","","VOGE","DS800X RALLY","CS","798"
"13022026","0","","HONDA","FORZA125","A","125"
"13022026","0","","YAMAHA","CZD300D-A","TF","292"
"13022026","0","","HONDA","SH350A","A","330"
"13022026","0","","MACBOR","MONTANA XR1 125 EVO","MU","124"
"13022026","0","","VOGE","R125","CA","125"
"13022026","0","","ZERO MOTORCYCLES","S 14.4","B","0"
"13022026","0","","ZONTES","ZT125-U1","B","125"
"13022026","0","","KYMCO","AGILITY S","CA","125"
"13022026","0","","ZONTES","125E","T","125"
"13022026","0","","HONDA","ADV750","GR","745"
"13022026","0","","KEEWAY","RKS 125","BI","124"
"13022026","0","","ZONTES","368G","GC","368"
"13022026","0","","ZONTES","703RR","GI","699"
"13022026","0","","BETA","N/A","CA","293"
"13022026","0","","SYM","SYMPHONY 125","H","125"
"13022026","0","","VOGE","DS800X RALLY","B","798"
"13022026","0","","SUZUKI","GSX-S1000T","M","999"
"13022026","0","","HONDA","PCX125","MA","125"
"13022026","0","","YAMAHA","NMAX125","V","125"
"13022026","0","","KAWASAKI","VERSYS 650","CC","649"
"13022026","0","","YAMAHA","MT-09","M","890"
"13022026","0","","BETA","N/A","B","349"
"13022026","0","","BMW","F 900 R","GI","895"
"13022026","0","","VOGE","SR3","TF","244"
"13022026","0","","HONDA","VISION 110","B","109"
"13022026","0","","RIEJU","RALLY 307","T","292"
"13022026","0","","PIAGGIO","LIBERTY 125 ABS","CA","124"
"13022026","0","","VOGE","DS800X RALLY","CA","798"
"13022026","0","","HONDA","SH125i","SS","125"
"13022026","0","","ZONTES","ZT125-U1","B","125"
"13022026","0","","HONDA","PCX125","A","125"
"13022026","0","","YAMAHA","CZD300D-A","S","292"
"13022026","0","","DUCATI","STREETFIGHTER","T","890"
"13022026","0","","HONDA","ST125A","IB","124"
"13022026","0","","MITT","TY125T-58E","TF","125"
"13022026","0","","HONDA","SH125i","GI","125"
"13022026","0","","SYM","SYMPHONY 125","SE","125"
"13022026","0","","KAWASAKI","Z1100","T","1099"
"13022026","0","","YAMAHA","XMAX125","GC","125"
"13022026","0","","VOGE","DS525X","MA","494"
"13022026","0","","KTM","KTM 300 EXC","A","293"
"13022026","0","","PEUGEOT","PULSION EVO","O","125"
"13022026","0","","KAWASAKI","Z650","B","649"
"13022026","0","","VOGE","DS800X RALLY","MA","798"
"13022026","0","","VOGE","DS800X RALLY","MU","798"
"13022026","0","","PEUGEOT","KISBEE M","M","125"
"13022026","0","","PIAGGIO","LIBERTY 125 ABS","CA","124"
"13022026","0","","HONDA","PCX125","MA","125"
"13022026","0","","HONDA","FORZA125","IB","125"
"13022026","0","","TRIUMPH","BONNEVILLE T100","TF","900"
"13022026","0","","ZONTES","368G","GU","368"
"13022026","0","","KOVE","KOVE 800 X RALLY","A","799"
"13022026","0","","HONDA","NSS350A","GC","330"
"13022026","0","","ZONTES","368G","A","368"
"13022026","0","","VOGE","DS900X","M","895"
"13022026","0","","ZONTES","368G","V","368"
"13022026","0","","ZONTES","368G","B","368"
"13022026","0","","QJMOTOR","FORT 125 N E5+","B","125"
"13022026","0","","MACBOR","ROCKSTER FLAT 125 EVO","B","125"
"13022026","0","","QJMOTOR","SRK 125 S E5+","CO","125"
"13022026","0","","YAMAHA","NMAX125","M","125"
"13022026","0","","YAMAHA","CZD300-A","V","292"
"13022026","0","","ZONTES","350X","M","348"
"13022026","0","","VOGE","DS900X","HU","895"
"13022026","0","","VOGE","DS800X RALLY","CR","798"
"13022026","0","","VOGE","DS800X RALLY","LE","798"
"13022026","0","","VOGE","DS900X","GR","895"
"13022026","0","","ZONTES","703RR","VI","699"
"13022026","0","","HONDA","FORZA125","A","125"
