FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,COD_PROVINCIA_VEH,CILINDRADA_ITV
"03022026","0","","HONDA","FORZA 750","B","745"
"03022026","0","","YAMAHA","NMAX125","B","125"
"03022026","0","","QJMOTOR","SRK 125 S E5+","CC","125"
"03022026","0","","HONDA","CBR 650 R","GI","649"
"03022026","0","","HONDA","PCX125","MA","125"
"03022026","0","","BMW","R 12 NINET","PO","1170"
"03022026","0","","YAMAHA","NMAX125","TF","125"
"03022026","0","","HONDA","ADV 750","V","745"
"03022026","0","","VENT S.R.L.","---","B","125"
"03022026","0","","ZONTES","ZT125-U1","CA","125"
"03022026","0","","VOGE","625DSX","AB","581"
"03022026","0","","ZONTES","368E","IB","368"
"03022026","0","","SYM","ADX 300 TCS","GI","278"
"03022026","0","","TRIUMPH","SPEED TWIN 900","MA","900"
"03022026","0","","ZONTES","ZT125-U","M","125"
"03022026","0","","HONDA","SH125i","B","125"
"03022026","0","","HONDA","PCX125","B","125"
"03022026","0","","YAMAHA","NMAX125","M","125"
"03022026","0","","VOGE","R125","M","125"
"03022026","0","","QJMOTOR","ATR 125 E5+","MU","125"
"03022026","0","","YAMAHA","NMAX125","MA","125"
"03022026","0","","NEXT","NX CROSS 125I","CA","125"
"03022026","0","","YAMAHA","MT-09","MA","890"
"03022026","0","","RIEJU","RALLY 307","CU","292"
"03022026","0","","RIEJU","RALLY 307","MU","292"
"03022026","0","","BMW","R 1300 RT","TO","1300"
"03022026","0","","VOGE","DS900X","GR","895"
"03022026","0","","HONDA","CBR 650 R","SE","649"
"03022026","0","","VOGE","DS800X RALLY","SE","798"
"03022026","0","","HONDA","CB650RA","M","649"
"03022026","0","","ZONTES","368G","B","368"
"03022026","0","","YAMAHA","MT-09","M","890"
"03022026","0","","YAMAHA","RayZR 125","B","125"
"03022026","0","","VOGE","DS800X RALLY","B","798"
"03022026","0","","VOGE","DS800X RALLY","SE","798"
"03022026","0","","HONDA","PCX125","MA","125"
"03022026","0","","TRIUMPH","SCRAMBLER 400XC","S","398"
"03022026","0","","VOGE","DS900X","B","895"
"03022026","0","","KEEWAY","X-LIGHT 125","B","125"
"03022026","0","","PIAGGIO","VESPA PRIMAVERA 125","MA","124"
"03022026","0","","RIEJU","RALLY 307","M","292"
"03022026","0","","VOGE","DS800X RALLY","SE","798"
"03022026","0","","BMW","S 1000 XR","V","999"
"03022026","0","","HONDA","SH Mode 125","T","125"
"03022026","0","","HONDA","NC 750 X","B","745"
"03022026","0","","YAMAHA","NMAX125","M","125"
"03022026","0","","HONDA","FORZA 750","LU","745"
"03022026","0","","KEEWAY","V-CRUISE","B","125"
"03022026","0","","HONDA","PCX125","V","125"
"03022026","0","","CYCLONE","CARRERA 125","BI","125"
"03022026","0","","BMW","C 400 GT","B","350"
"03022026","0","","KEEWAY","VIESTE 125","Z","125"
"03022026","0","","HONDA","Rebel 500","CA","471"
"03022026","0","","HONDA","FORZA 750","A","745"
"03022026","0","","SUZUKI","AVENIS 125","B","124"
"03022026","0","","HONDA","SH Mode 125","B","125"
"03022026","0","","YAMAHA","XMAX 300","B","292"
"03022026","0","","TRIUMPH","TIGER SPORT 800","B","798"
"03022026","0","","PIAGGIO","MEDLEY 125","V","125"
"03022026","0","","VOGE","DS900X","SE","895"
"03022026","0","","HONDA","SH350i","TF","330"
"03022026","0","","VOGE","R125","CS","125"
"03022026","0","","SYM","JET 14","A","125"
"03022026","0","","HONDA","CRF1100","CE","1084"
"03022026","0","","HONDA","FORZA 350","B","330"
"03022026","0","","KOVE","KOVE 800 X PRO","GR","799"
"03022026","0","","ZONTES","368K","PO","368"
"03022026","0","","KYMCO","AGILITY S","B","125"
"03022026","0","","BETA","N/A","B","386"
"03022026","0","","KTM","KTM 125 DUKE","MA","125"
"03022026","0","","QJMOTOR","SRV 12 E5+","A","125"
"03022026","0","","YAMAHA","NMAX125","IB","125"
"03022026","0","","HONDA","ADV 750","GC","745"
"03022026","0","","ZONTES","ZT125-U1","SA","125"
"03022026","0","","VOGE","SR16","V","125"
"03022026","0","","HONDA","FORZA 750","TO","745"
"03022026","0","","HONDA","CRF 300 L","GR","286"
"03022026","0","","HONDA","ADV 750","SE","745"
"03022026","0","","APRILIA","RS 660","H","659"
"03022026","0","","HONDA","NC 750 X","CA","745"
"03022026","0","","VOGE","R125","IB","125"
"03022026","0","","KAWASAKI","VERSYS 1100","SE","1099"
"03022026","0","","KOVE","KOVE 800 X PRO","B","799"
"03022026","0","","ZONTES","125C","T","125"
"03022026","0","","HONDA","VISION 110","Z","109"
"03022026","0","","VOGE","DS525X","TF","494"
"03022026","0","","HONDA","FORZA 750","B","745"
"03022026","0","","HONDA","CB750 Hornet","TO","755"
"03022026","0","","YAMAHA","NMAX125","B","125"
"03022026","0","","RIEJU","NOT APPLICABLE","Z","124"
"03022026","0","","YAMAHA","XTZ 700 Tenere","B","689"
"03022026","0","","SYM","SYMPHONY 125","B","125"
"03022026","0","","HONDA","FORZA 750","M","745"
"03022026","0","","HONDA","ADV 350","V","330"
"03022026","0","","YAMAHA","XMAX 300","B","292"
"03022026","0","","RIEJU","RALLY 307","ML","292"
"03022026","0","","QJMOTOR","FORT 125 N E5+","CU","125"
"03022026","0","","HONDA","FORZA 350","GI","330"
"03022026","0","","HONDA","XL750 Transalp","BI","755"
"03022026","0","","ZONTES","368G","MU","368"
"03022026","0","","KYMCO","PEOPLE S 125 E5+","GI","125"
"03022026","0","","HONDA","ADV 750","B","745"
"03022026","0","","ROYAL ENFIELD","SHOTGUN 650","A","648"
"03022026","0","","KYMCO","SUPER DINK GT 125 E5+","BI","124"
"03022026","0","","ZONTES","ZT125-U1","GR","125"
"03022026","0","","ZONTES","125E","J","125"
"03022026","0","","VOGE","SR4 MAX","M","350"
"03022026","0","","HONDA","FORZA125","V","125"
"03022026","0","","VOGE","DS800X RALLY","B","798"
"03022026","0","","YAMAHA","XMAX 300","B","292"
"03022026","0","","VOGE","DS900X","Z","895"
"03022026","0","","SYM","JOYMAX Z 300 E5+","V","278"
"03022026","0","","QJMOTOR","ATR 125 E5+","CA","125"
"03022026","0","","HONDA","FORZA125","MU","125"
"03022026","0","","VOGE","DS900X","CA","895"
"03022026","0","","VOGE","DS525X","M","494"
"03022026","0","","YAMAHA","MT-03","GI","321"
"03022026","0","","RIEJU","RALLY 307","B","292"
"03022026","0","","EFUN","LION","BI","125"
"03022026","0","","TRIUMPH","TIGER 900 RALLY PRO","B","888"
"03022026","0","","YAMAHA","TMAX 560","A","562"
"03022026","0","","ZONTES","368G","CS","368"
"03022026","0","","ZONTES","703RR","GC","699"
"03022026","0","","HONDA","CBR 650 R","B","649"
"03022026","0","","CFMOTO","450MT","M","449"
"03022026","0","","MITT","TY125T-58E","GI","125"
"03022026","0","","VOGE","SR16","M","125"
"03022026","0","","KYMCO","DTX","BI","124"
"03022026","0","","SYM","SYMPHONY 125","S","125"
"03022026","0","","ZONTES","703RR","A","699"
"03022026","0","","VOGE","R125","IB","125"
"03022026","0","","HONDA","XL750 Transalp","GI","755"
"03022026","0","","YAMAHA","NMAX125","M","125"
"03022026","0","","DUCATI","MULTISTRADA V2","B","890"
"03022026","0","","KYMCO","SKYTOWN 125","S","125"
"03022026","0","","BMW","R 1300 GS ADVENTURE","SE","1300"
"03022026","0","","VOGE","DS525X","MA","494"
"03022026","0","","KAWASAKI","NINJA 650","MA","649"
"03022026","0","","YAMAHA","RayZR 125","TF","125"
"03022026","0","","KOVE","KOVE 800 X PRO","B","799"
"03022026","0","","RIEJU","NOT APPLICABLE","MA","124"
"03022026","0","","HONDA","GB350S","B","348"
"03022026","0","","SYM","SYMPHONY 125","GI","125"
"03022026","0","","HONDA","SH125i","B","125"
"03022026","0","","HONDA","PCX125","MA","125"
"03022026","0","","HONDA","SH125i","MA","125"
"03022026","0","","ZONTES","368G","IB","368"
"03022026","0","","YAMAHA","MT-07","CA","689"
"03022026","0","","HONDA","GB350S","B","348"
"03022026","0","","KAWASAKI","VERSYS 1100","TO","1099"
"03022026","0","","YAMAHA","XMAX125","CA","125"
"03022026","0","","SYM","SYMPHONY 125","GI","125"
"03022026","0","","VOGE","SR16","SE","125"
"03022026","0","","APRILIA","RX 125","MA","124"
"03022026","0","","KAWASAKI","ELIMINATOR","GI","451"
"03022026","0","","KTM","KTM 390 ADVENTURE R","GR","399"
"03022026","0","","SUZUKI","V-Strom 800","V","776"
"03022026","0","","YAMAHA","NMAX125","MA","125"
"03022026","0","","APRILIA","RS 660","GC","659"
"03022026","0","","ZONTES","368E","VA","368"
"03022026","0","","RIEJU","RALLY 307","B","292"
"03022026","0","","APRILIA","TUONO 457","AB","457"
"03022026","0","","SUZUKI","V-Strom 800","IB","776"
"03022026","0","","MACBOR","MONTANA XR5 510 E5+","MU","498"
"03022026","0","","HONDA","NC 750 X","B","745"
"03022026","0","","ZONTES","125E","T","125"
"03022026","0","","QJMOTOR","SRT 700 E5+","B","698"
"03022026","0","","HONDA","CBR 650 R","V","649"
"03022026","0","","BENELLI","BN125","B","125"
"03022026","0","","YAMAHA","MT-125","T","125"
"03022026","0","","HONDA","VISION 110","B","109"
"03022026","0","","ZONTES","368G","GR","368"
"03022026","0","","HONDA","CMX1100","GC","1084"
"03022026","0","","SYM","CRUISYM 125 TCS E5+","B","124"
"03022026","0","","ZONTES","703F","TE","699"
"03022026","0","","HARLEY-DAVIDSON","ROAD GLIDE","V","1923"
"03022026","0","","YAMAHA","NMAX125","M","125"
"03022026","0","","HONDA","PCX125","CA","125"
"03022026","0","","YAMAHA","NMAX125","B","125"
"03022026","0","","PIAGGIO","MEDLEY 200","M","174"
"03022026","0","","ZONTES","368E","GI","368"
"03022026","0","","HONDA","PCX125","B","125"
"03022026","0","","HONDA","CBR 650 R","B","649"
"03022026","0","","HONDA","SH125i","B","125"
"03022026","0","","BETA","N/A","BI","249"
"03022026","0","","ZONTES","125D","A","125"
"03022026","0","","YAMAHA","XMAX 300","B","292"
"03022026","0","","TRIUMPH","SPEED 400","CA","398"
"03022026","0","","YAMAHA","XMAX 300","V","292"
"03022026","0","","DUCATI","MULTISTRADA V4","MA","1158"
"03022026","0","","PEUGEOT","TWEET FL 125 CC","T","125"
"03022026","0","","ZONTES","ZT125-U1","O","125"
"03022026","0","","QJMOTOR","MTX 125 E5+","V","125"
"03022026","0","","ZONTES","125C","O","125"
"03022026","0","","YAMAHA","XTZ 700 Tenere","B","689"
"03022026","0","","HONDA","SH125i","B","125"
"03022026","0","","PIAGGIO","MEDLEY 125","IB","125"
"03022026","0","","VOGE","625DSX","M","581"
"03022026","0","","ZONTES","703RR","V","699"
"03022026","0","","TRIUMPH","TIGER 900 RALLY PRO","MA","888"
"03022026","0","","PIAGGIO","MEDLEY 125","MA","125"
"03022026","0","","HONDA","FORZA125","PO","125"
"03022026","0","","HONDA","FORZA125","MA","125"
"03022026","0","","HONDA","FORZA 350","M","330"
"03022026","0","","QJMOTOR","MTX 125 E5+","A","125"
"03022026","0","","BMW","R 1300 GS","M","1300"
"03022026","0","","QJMOTOR","MTX 125","CO","125"
"03022026","0","","YAMAHA","NMAX125","M","125"
"03022026","0","","HONDA","VISION 110","BI","109"
"03022026","0","","YAMAHA","WR125","GI","125"
"03022026","0","","QJMOTOR","SRT 700 E5+","GC","698"
"03022026","0","","ZONTES","368M","B","368"
"03022026","0","","VOGE","DS900X","V","895"
"03022026","0","","PIAGGIO","LIBERTY 125 ABS","CA","124"
"03022026","0","","HONDA","PCX125","SE","125"
"03022026","0","","DUCATI","MULTISTRADA V2","M","890"
"03022026","0","","QJMOTOR","MTX 125 E5+","IB","125"
"03022026","0","","YAMAHA","XMAX125","MU","125"
"03022026","0","","TRIUMPH","BONNEVILLE T120 BLACK","GU","1200"
"03022026","0","","SYM","JOYMAX Z 300 E5+","IB","278"
"03022026","0","","ZONTES","703RR","SE","699"
"03022026","0","","ZONTES","368G","IB","368"
"03022026","0","","VOGE","SR1ADV","A","125"
"03022026","0","","KTM","KTM 390 ADVENTURE R","GR","399"
"03022026","0","","HONDA","ADV 350","VA","330"
"03022026","0","","HONDA","ADV 350","CS","330"
"03022026","0","","YAMAHA","YZF-R125","M","125"
"03022026","0","","SYM","SYMPHONY 125","B","125"
"03022026","0","","WOTTAN MOTOR","STORM-T","A","125"
"03022026","0","","MOTO MORINI","X-CAPE","B","649"
"03022026","0","","CFMOTO","700MT","PO","693"
"03022026","0","","BMW","R 1300 GS","Z","1300"
"03022026","0","","YAMAHA","YZF-R125","GC","125"
"03022026","0","","TRIUMPH","BONNEVILLE T100","GI","900"
"03022026","0","","ZONTES","368G","M","368"
"03022026","0","","MOTO MORINI","SEIEMMEZZO","M","649"
"03022026","0","","CFMOTO","450MT","SS","449"
"03022026","0","","RIEJU","RALLY 307","B","292"
"03022026","0","","APRILIA","RS 457","VA","457"
"03022026","0","","BMW","F 900 GS ADVENTURE","A","895"
"03022026","0","","VOGE","DS525X","S","494"
"03022026","0","","SYM","JET 14","MA","125"
"03022026","0","","KAWASAKI","NINJA ZX-6R","NA","636"
"03022026","0","","VOGE","DS900X","M","895"
"03022026","0","","KTM","KTM 390 ADVENTURE R","B","399"
"03022026","0","","FANTIC MOTOR","---","H","125"
"03022026","0","","ZONTES","368G","SE","368"
"03022026","0","","PIAGGIO","LIBERTY 125 ABS","MA","124"
"03022026","0","","BMW","R 12 NINET","B","1170"
"03022026","0","","VOGE","SR1ADV","C","125"
"03022026","0","","HONDA","VISION 110","MA","109"
"03022026","0","","SUZUKI","AVENIS 125","B","124"
"03022026","0","","KTM","KTM 390 ENDURO R","TO","399"
"03022026","0","","YAMAHA","XTZ 700 Tenere","HU","689"
"03022026","0","","YAMAHA","NMAX125","M","125"
"03022026","0","","ZONTES","125D","IB","125"
"03022026","0","","F.B MONDIAL","PIEGA 452","V","450"
"03022026","0","","ZONTES","368G","NA","368"
"03022026","0","","VOGE","300RALLY","H","292"
"03022026","0","","VOGE","DS800X RALLY","CU","798"
"03022026","0","","PIAGGIO","VESPA GTS","TO","310"
"03022026","0","","YAMAHA","NMAX125","CA","125"
"03022026","0","","VOGE","DS900X","OU","895"
"03022026","0","","QJMOTOR","SQ 16 E5+","B","125"
"03022026","0","","YAMAHA","RayZR 125","TO","125"
"03022026","0","","YAMAHA","NMAX125","CA","125"
"03022026","0","","HONDA","VISION 110","IB","109"
"03022026","0","","MOTO MORINI","X-CAPE","M","649"
"03022026","0","","HONDA","SH125i","SS","125"
"03022026","0","","YAMAHA","MT-07","IB","689"
"03022026","0","","KOVE","KOVE 800 X PRO","B","799"
"03022026","0","","VOGE","DS800X RALLY","SE","798"
"03022026","0","","HONDA","CB 500 X","GI","471"
"03022026","0","","SHERCO","300 SE-R","CA","293"
"03022026","0","","KYMCO","SKYTOWN 125","A","125"
"03022026","0","","HONDA","SH Mode 125","B","125"
"03022026","0","","FANTIC MOTOR","---","M","689"
"03022026","0","","YAMAHA","MT-07","M","689"
"03022026","0","","VOGE","DS800X RALLY","IB","798"
"03022026","0","","ZONTES","125D","CS","125"
"03022026","0","","KAWASAKI","Z900","M","948"
"03022026","0","","HONDA","CB650RA","B","649"
"03022026","0","","VOGE","DS900X","MA","895"
"03022026","0","","HONDA","FORZA 750","IB","745"
"03022026","0","","CFMOTO","450MT","T","449"
"03022026","0","","ZONTES","368G","M","368"
"03022026","0","","BENDA","CHINCHILLA","TO","476"
"03022026","0","","ZONTES","368G","CO","368"
"03022026","0","","CYCLONE","RA125 PLUS","SS","124"
"03022026","0","","YAMAHA","RayZR 125","CA","125"
"03022026","0","","SYM","SYMPHONY 125","B","125"
"03022026","0","","VOGE","SR1ADV","TF","125"
"03022026","0","","VOGE","625DSX","M","581"
"03022026","0","","HONDA","NC 750 X","IB","745"
"03022026","0","","MOTO MORINI","SEIEMMEZZO","NA","649"
"03022026","0","","ZONTES","368G","T","368"
"03022026","0","","SYM","SYMPHONY 125","MA","125"
"03022026","0","","RIEJU","RALLY 307","B","292"
"03022026","0","","HONDA","PCX125","B","125"
"03022026","0","","HONDA","SH125i","B","125"
"03022026","0","","BENELLI","BN125","BA","125"
"03022026","0","","SYM","SYMPHONY 125","B","125"
"03022026","0","","SHERCO","125 SE-R","A","125"
"03022026","0","","SUZUKI","ADDRESS 125","MA","124"
"03022026","0","","ZONTES","368G","SS","368"
"03022026","0","","YAMAHA","XMAX 300","GI","292"
"03022026","0","","HONDA","SH125i","AL","125"
"03022026","0","","KAWASAKI","Z900","S","948"
"03022026","0","","YAMAHA","XTZ 700 Tenere","BA","689"
"03022026","0","","ZONTES","125C","GR","125"
"03022026","0","","DUCATI","MULTISTRADA V2","A","890"
"03022026","0","","VOGE","625DSX","M","581"
"03022026","0","","YAMAHA","WR125","M","125"
"03022026","0","","PIAGGIO","VESPA PRIMAVERA 125","MA","124"
"03022026","0","","PIAGGIO","LIBERTY 125 ABS","MA","124"
"03022026","0","","HONDA","FORZA 750","IB","745"
"03022026","0","","HONDA","VISION 110","MA","109"
"03022026","0","","HONDA","GB350S","GC","348"
"03022026","0","","SUZUKI","GSX1300R","TE","1340"
"03022026","0","","ZONTES","ZT125-U1","M","125"
"03022026","0","","HONDA","SH350i","B","330"
"03022026","0","","YAMAHA","XTZ 700 Tenere","MA","689"
"03022026","0","","HONDA","SH125i","B","125"
"03022026","0","","HONDA","ADV 750","B","745"
"03022026","0","","YAMAHA","NMAX125","IB","125"
"03022026","0","","ZONTES","368G","SE","368"
"03022026","0","","VOGE","SR4 MAX","M","350"
"03022026","0","","SYM","SYMPHONY 125","GI","125"
"03022026","0","","HONDA","SH350i","B","330"
"03022026","0","","FANTIC MOTOR","---","GR","449"
"03022026","0","","CFMOTO","450MT","CA","449"
"03022026","0","","KYMCO","DTX","IB","124"
"03022026","0","","HONDA","NC 750 X","SS","745"
"03022026","0","","YAMAHA","WR125","B","125"
"03022026","0","","ZONTES","125C","CS","125"
"03022026","0","","YAMAHA","NMAX125","M","125"
"03022026","0","","HONDA","FORZA125","BI","125"
"03022026","0","","KTM","KTM 125 ENDURO","GR","125"
"03022026","0","","KYMCO","AGILITY S","SS","125"
"03022026","0","","YAMAHA","XMAX125","CA","125"
"03022026","0","","VOGE","R125","NA","125"
"03022026","0","","KAWASAKI","Z900","IB","948"
"03022026","0","","HONDA","FORZA 350","V","330"
"03022026","0","","VOGE","DS900X","B","895"
"03022026","0","","VOGE","DS525X","CA","494"
"03022026","0","","SUZUKI","SV650U","B","645"
"03022026","0","","QJMOTOR","SRK 125 S E5+","GR","125"
"03022026","0","","ZONTES","125M","B","125"
"03022026","0","","KYMCO","SUPER DINK GT 125 E5+","GC","124"
"03022026","0","","KYMCO","AGILITY S","Z","125"
"03022026","0","","VOGE","625DSX","M","581"
"03022026","0","","YAMAHA","RayZR 125","B","125"
"03022026","0","","YAMAHA","RayZR 125","M","125"
"03022026","0","","HONDA","CB750 Hornet","B","755"
"03022026","0","","HONDA","ADV 750","B","745"
"03022026","0","","HONDA","SH125i","A","125"
"03022026","0","","YAMAHA","NMAX125","MU","125"
"03022026","0","","RIEJU","RALLY 307","IB","292"
"03022026","0","","VOGE","DS800X RALLY","GR","798"
"03022026","0","","APRILIA","RX 125","SS","124"
"03022026","0","","HONDA","FORZA 750","B","745"
"03022026","0","","CFMOTO","675SR-R","M","674"
"03022026","0","","VOGE","DS900X","GR","895"
"03022026","0","","VOGE","DS800X RALLY","GU","798"
"03022026","0","","BENELLI","TRK 251","M","249"
"03022026","0","","KOVE","NK 125 R","SS","125"
"03022026","0","","BMW","F 900 R A2","S","895"
"03022026","0","","ZONTES","ZT125-U","A","125"
"03022026","0","","BMW","C 400 GT","B","350"
"03022026","0","","KYMCO","SUPER DINK GT 125 E5+","GC","124"
"03022026","0","","ZONTES","703F","Z","699"
"03022026","0","","HONDA","ADV 350","CO","330"
"03022026","0","","KAWASAKI","NINJA ZX-6R","M","636"
"03022026","0","","QJMOTOR","SRK 125 S E5+","A","125"
"03022026","0","","PIAGGIO","BEVERLY 400 HPE","TF","399"
"03022026","0","","HONDA","ADV 750","VA","745"
"03022026","0","","KYMCO","AGILITY S","SS","125"
"03022026","0","","VOGE","DS800X RALLY","V","798"
"03022026","0","","BMW","S 1000 RR","GI","999"
"03022026","0","","HONDA","FORZA125","A","125"
"03022026","0","","VOGE","DS525X","VA","494"
"03022026","0","","TRIUMPH","STREET TRIPLE R (A2)","M","765"
