FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,COD_PROVINCIA_VEH,CILINDRADA_ITV
"18022026","0","","QJMOTOR","SRT 700 X E5+","GR","698"
"18022026","0","","KTM","KTM 250 EXC","C","249"
"18022026","0","","SYM","JET 14","CO","125"
"18022026","0","","BMW","F 900 GS ADVENTURE","SE","895"
"18022026","0","","BMW","F 800 GS","B","895"
"18022026","0","","TRIUMPH","TRIDENT 660","M","660"
"18022026","0","","YAMAHA","MT-09","IB","890"
"18022026","0","","SYM","SYMPHONY 125","B","125"
"18022026","0","","KAWASAKI","Z1100","VA","1099"
"18022026","0","","KAWASAKI","Z900RS","M","948"
"18022026","0","","HONDA","ADV 350","CO","330"
"18022026","0","","KYMCO","SKYTOWN 125","B","125"
"18022026","0","","EFUN","LION","H","125"
"18022026","0","","VOGE","SR16","V","125"
"18022026","0","","KOVE","KOVE 800 X PRO","MA","799"
"18022026","0","","MACBOR","MONTANA XR5 510 E5+","GI","498"
"18022026","0","","YAMAHA","MT-09","GR","890"
"18022026","0","","YAMAHA","RayZR 125","MU","125"
"18022026","0","","ZONTES","368G","B","368"
"18022026","0","","SYM","SYMPHONY 125","NA","125"
"18022026","0","","MITT","GT-S","LU","125"
"18022026","0","","HONDA","ADV 350","GC","330"
"18022026","0","","KTM","KTM 990 RC R","MU","947"
"18022026","0","","SUZUKI","V-Strom 1050","GR","1037"
"18022026","0","","HONDA","NT1100","B","1084"
"18022026","0","","YAMAHA","RayZR 125","CA","125"
"18022026","0","","HONDA","PCX125","MU","125"
"18022026","0","","YAMAHA","WR125","GC","125"
"18022026","0","","VOGE","DS900X","LO","895"
"18022026","0","","PIAGGIO","VESPA GTS","IB","310"
"18022026","0","","PEUGEOT","KISBEE M","CU","125"
"18022026","0","","HONDA","VISION 110","B","109"
"18022026","0","","YAMAHA","NMAX125","GC","125"
"18022026","0","","HONDA","PCX125","M","125"
"18022026","0","","HONDA","XL750 Transalp","SE","755"
"18022026","0","","VOGE","DS900X","MU","895"
"18022026","0","","HONDA","CRF1100","B","1084"
"18022026","0","","SUZUKI","DR-Z400","B","398"
"18022026","0","","HONDA","SH125i","V","125"
"18022026","0","","RIEJU","N/A","CO","297"
"18022026","0","","QJMOTOR","SRT 900 SX","CA","904"
"18022026","0","","BMW","F 900 XR A2","SE","895"
"18022026","0","","KAWASAKI","Z900","MA","948"
"18022026","0","","PIAGGIO","LIBERTY 125 ABS","GR","124"
"18022026","0","","HONDA","ADV 750","B","745"
"18022026","0","","VOGE","SR1ADV","S","125"
"18022026","0","","KTM","KTM 300 EXC","SS","293"
"18022026","0","","VOGE","625DSX","MA","581"
"18022026","0","","YAMAHA","XMAX 300","SE","292"
"18022026","0","","HONDA","FORZA 350","M","330"
"18022026","0","","HONDA","PCX125","O","125"
"18022026","0","","HONDA","PCX125","V","125"
"18022026","0","","VOGE","DS800X RALLY","TF","798"
"18022026","0","","ROYAL ENFIELD","SUPER METEOR 650","M","648"
"18022026","0","","AJP","AJP PR7","PO","600"
"18022026","0","","ZONTES","368M","B","368"
"18022026","0","","VOGE","SR1ADV","MA","125"
"18022026","0","","KYMCO","AGILITY S","Z","125"
"18022026","0","","YAMAHA","NMAX125","SE","125"
"18022026","0","","VOGE","DS900X","GC","895"
"18022026","0","","KYMCO","DTX","AL","124"
"18022026","0","","VOGE","625DSX","M","581"
"18022026","0","","YAMAHA","NMAX125","H","125"
"18022026","0","","HONDA","ADV 750","V","745"
"18022026","0","","HONDA","FORZA125","Z","125"
"18022026","0","","HONDA","GB350S","GC","348"
"18022026","0","","YAMAHA","NMAX125","H","125"
"18022026","0","","VOGE","SR4 MAX","B","350"
"18022026","0","","RIEJU","N/A","GI","125"
"18022026","0","","BMW","F 800 GS","M","895"
"18022026","0","","ZONTES","ZT125-G1","V","125"
"18022026","0","","YAMAHA","RayZR 125","MA","125"
"18022026","0","","GASGAS","EC 350F","AL","350"
"18022026","0","","HONDA","NT1100","B","1084"
"18022026","0","","HONDA","CB 500 F","B","471"
"18022026","0","","RIEJU","RALLY 307","A","292"
"18022026","0","","APRILIA","SR GT 125","GC","125"
"18022026","0","","YAMAHA","NMAX125","SE","125"
"18022026","0","","HONDA","NT1100","B","1084"
"18022026","0","","HONDA","SH125i","B","125"
"18022026","0","","ZONTES","125E","V","125"
"18022026","0","","VOGE","DS800X RALLY","A","798"
"18022026","0","","HONDA","FORZA 750","MA","745"
"18022026","0","","YAMAHA","MT-07","BU","689"
"18022026","0","","HONDA","PCX125","A","125"
"18022026","0","","VOGE","DS800X RALLY","V","798"
"18022026","0","","ZONTES","368G","M","368"
"18022026","0","","VOGE","DS800X RALLY","ML","798"
"18022026","0","","QJMOTOR","SRV 125 E5+","A","125"
"18022026","0","","HONDA","PCX125","A","125"
"18022026","0","","SYM","JET 14","CA","125"
"18022026","0","","GASGAS","EC 350F","SE","350"
"18022026","0","","KAWASAKI","VERSYS 1100","AB","1099"
"18022026","0","","ZONTES","703RR","B","699"
"18022026","0","","ZONTES","368G","T","368"
"18022026","0","","HONDA","GB350S","GC","348"
"18022026","0","","BETA","N/A","CA","293"
"18022026","0","","SYM","JOYMAX Z 300 E5+","A","278"
"18022026","0","","YAMAHA","WR125","C","125"
"18022026","0","","KAWASAKI","VERSYS 650","MA","649"
"18022026","0","","YAMAHA","MT-09","VA","890"
"18022026","0","","ZONTES","368G","B","368"
"18022026","0","","ZONTES","125E","GC","125"
