FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,COD_PROVINCIA_VEH,CILINDRADA_ITV
"19022026","0","","YAMAHA","NMAX125","J","125"
"19022026","0","","TRIUMPH","TIGER SPORT 800 TOURIN","M","798"
"19022026","0","","VOGE","DS800X RALLY","V","798"
"19022026","0","","APRILIA","RS 125","B","124"
"19022026","0","","RIEJU","RALLY 307","T","292"
"19022026","0","","HONDA","PCX125","MU","125"
"19022026","0","","PIAGGIO","LIBERTY 125 ABS","CA","124"
"19022026","0","","YAMAHA","RayZR 125","GC","125"
"19022026","0","","HONDA","NSS350A","CA","330"
"19022026","0","","SHERCO","125 SE-R","BA","125"
"19022026","0","","YAMAHA","NMAX125","GC","125"
"19022026","0","","KYMCO","AGILITY S","A","125"
"19022026","0","","RIEJU","RALLY 307","GC","292"
"19022026","0","","VOGE","DS900X","B","895"
"19022026","0","","HONDA","VISION 110","B","109"
"19022026","0","","YAMAHA","MT-09","NA","890"
"19022026","0","","YAMAHA","TRICITY 125","M","125"
"19022026","0","","KOVE","KOVE 800 X PRO","AB","799"
"19022026","0","","KAWASAKI","NINJA 500","S","451"
"19022026","0","","KAWASAKI","VERSYS 650","M","649"
"19022026","0","","RIEJU","RALLY 307","M","292"
"19022026","0","","VOGE","625DSX","B","581"
"19022026","0","","KAWASAKI","Z900","B","948"
"19022026","0","","HONDA","CB500XA","B","471"
"19022026","0","","ZONTES","368G","B","368"
"19022026","0","","YAMAHA","CZD300D-A","V","292"
"19022026","0","","YAMAHA","NMAX125","B","125"
"19022026","0","","KYMCO","SKYTOWN 125","SS","125"
"19022026","0","","RIEJU","N/A","SE","125"
"19022026","0","","VOGE","SR16","B","125"
"19022026","0","","KYMCO","SUPER DINK GT 125 E5+","IB","124"
"19022026","0","","TRIUMPH","DAYTONA 660","B","660"
"19022026","0","","KTM","KTM 300 EXC","SG","293"
"19022026","0","","BMW","R 1300 RS","IB","1300"
"19022026","0","","PEUGEOT","KISBEE M","T","125"
"19022026","0","","BMW","C 400 X","M","350"
"19022026","0","","BETA","N/A","M","125"
"19022026","0","","BETA","N/A","B","293"
"19022026","0","","SYM","SYMPHONY 125","HU","125"
"19022026","0","","ZONTES","368G","B","368"
"19022026","0","","SHERCO","450 SEF-R","GR","449"
"19022026","0","","YAMAHA","NMAX125","ML","125"
"19022026","0","","PIAGGIO","LIBERTY 125 ABS","Z","124"
"19022026","0","","HONDA","CB750A","BI","755"
"19022026","0","","VOGE","DS800X RALLY","A","798"
"19022026","0","","HONDA","PCX125","MA","125"
"19022026","0","","DUCATI","MULTISTRADA V2","PO","890"
"19022026","0","","KYMCO","PEOPLE S 125 E5+","GR","125"
"19022026","0","","ZONTES","368G","B","368"
"19022026","0","","QJMOTOR","FORT 125 N E5+","M","125"
"19022026","0","","KYMCO","AGILITY S","CE","125"
"19022026","0","","KAWASAKI","Z900","CA","948"
"19022026","0","","YAMAHA","NMAX125","V","125"
"19022026","0","","ZONTES","125E","B","125"
"19022026","0","","YAMAHA","XMAX125","B","125"
"19022026","0","","HONDA","GB350S","GR","348"
"19022026","0","","PIAGGIO","MEDLEY 125","SE","125"
"19022026","0","","HONDA","FORZA125","TF","125"
"19022026","0","","VOGE","SR1ADV","B","125"
"19022026","0","","YAMAHA","MT-07","M","689"
"19022026","0","","RIEJU","NOT APPLICABLE","P","124"
"19022026","0","","KYMCO","PEOPLE S 125 E5+","B","125"
"19022026","0","","HONDA","CB750A","V","755"
"19022026","0","","VOGE","DS900X","SE","895"
"19022026","0","","YAMAHA","XMAX125","CO","125"
"19022026","0","","ZONTES","368G","ML","368"
"19022026","0","","HONDA","CB500XA","Z","471"
"19022026","0","","YAMAHA","MTN320-A","O","321"
"19022026","0","","SUZUKI","UB125L","BA","124"
"19022026","0","","HONDA","SH125i","CA","125"
"19022026","0","","KYMCO","AGILITY S","IB","125"
"19022026","0","","KYMCO","DTX","A","124"
"19022026","0","","ROYAL ENFIELD","HIMALAYAN 452","B","452"
"19022026","0","","ZONTES","368G","J","368"
"19022026","0","","ZONTES","125C","GR","125"
"19022026","0","","ZONTES","125D","IB","125"
"19022026","0","","SHERCO","300 SE-R","LE","293"
"19022026","0","","HONDA","CBR650RAC","MA","649"
"19022026","0","","HONDA","NSS350A","V","330"
"19022026","0","","ZONTES","125C","IB","125"
"19022026","0","","HONDA","ADV350A","TF","330"
"19022026","0","","DUCATI","MULTISTRADA V4","IB","1158"
"19022026","0","","VOGE","DS800X RALLY","NA","798"
"19022026","0","","YAMAHA","MTN125-A","M","125"
"19022026","0","","BMW","R 1300 GS ADVENTURE","T","1300"
"19022026","0","","BMW","F 900 GS","AB","895"
"19022026","0","","CYCLONE","RX600","TF","550"
"19022026","0","","HONDA","PCX125","GC","125"
"19022026","0","","VOGE","625DSX","M","581"
"19022026","0","","VOGE","DS525X","H","494"
"19022026","0","","YAMAHA","CZD300D-A","A","292"
"19022026","0","","TRS","TR1 125","IB","125"
"19022026","0","","HONDA","CB650RA","A","649"
"19022026","0","","HONDA","SH125i","B","125"
"19022026","0","","KEEWAY","RKF 125 ABS","MU","125"
"19022026","0","","TRIUMPH","SCRAMBLER 1200 X","M","1200"
"19022026","0","","VOGE","R125","IB","125"
"19022026","0","","HONDA","PCX125","A","125"
"19022026","0","","APRILIA","SR GT 125","TF","125"
"19022026","0","","HONDA","PCX125","TF","125"
"19022026","0","","YAMAHA","XTZ 700 Tenere","T","689"
"19022026","0","","HONDA","SH125i","MA","125"
"19022026","0","","HONDA","ADV350A","MA","330"
"19022026","0","","VOGE","R125","GR","125"
"19022026","0","","PIAGGIO","LIBERTY 125 ABS","CS","124"
"19022026","0","","ZONTES","368G","H","368"
"19022026","0","","TRIUMPH","SCRAMBLER 400 X","S","398"
"19022026","0","","HONDA","FORZA125","B","125"
"19022026","0","","VOGE","DS800X RALLY","OU","798"
"19022026","0","","VOGE","DS800X RALLY","M","798"
"19022026","0","","HONDA","FORZA125","SE","125"
"19022026","0","","MACBOR","MONTANA XR1 125 EVO","GI","124"
"19022026","0","","VOGE","R125","B","125"
"19022026","0","","YAMAHA","XTZ 700 Tenere","CA","689"
"19022026","0","","DUCATI","STREETFIGHTER","IB","890"
"19022026","0","","ZONTES","368G","GC","368"
"19022026","0","","BMW","R 1300 GS","GR","1300"
"19022026","0","","HARLEY-DAVIDSON","HERITAGE CLASSIC","M","1923"
"19022026","0","","QJMOTOR","SRV 12 E5+","VI","125"
"19022026","0","","YAMAHA","NMAX125","V","125"
"19022026","0","","BETA","N/A","BU","249"
"19022026","0","","HONDA","PCX125","V","125"
"19022026","0","","ZONTES","125E","M","125"
"19022026","0","","PIAGGIO","LIBERTY 125 ABS","GI","124"
"19022026","0","","ZONTES","368E","IB","368"
"19022026","0","","QJMOTOR","FORT 125 N E5+","TF","125"
"19022026","0","","VOGE","DS800X RALLY","CS","798"
"19022026","0","","ZONTES","368G","GC","368"
"19022026","0","","SUZUKI","UB125L","H","124"
"19022026","0","","YAMAHA","NMAX125","M","125"
"19022026","0","","YAMAHA","XP560D","GC","562"
"19022026","0","","HONDA","FORZA125","GR","125"
"19022026","0","","YAMAHA","XMAX125","O","125"
"19022026","0","","HONDA","XL750 Transalp","B","755"
"19022026","0","","PIAGGIO","MEDLEY 125","TF","125"
"19022026","0","","BMW","F 900 R","NA","895"
"19022026","0","","SYM","JET X","A","125"
"19022026","0","","HONDA","CRF1100","H","1084"
"19022026","0","","QJMOTOR","MTX 125 E5+","B","125"
"19022026","0","","MOTO GUZZI","V7 STONE","MA","853"
"19022026","0","","KYMCO","AGILITY S","B","125"
"19022026","0","","VOGE","DS800X RALLY","M","798"
"19022026","0","","QJMOTOR","MTX 125 E5+","B","125"
"19022026","0","","VOGE","625DSX","V","581"
"19022026","0","","YAMAHA","NMAX125","MA","125"
"19022026","0","","VOGE","DS800X RALLY","IB","798"
"19022026","0","","RIEJU","NOT APPLICABLE","TF","124"
"19022026","0","","SUZUKI","DL800","TO","776"
"19022026","0","","BMW","F 900 GS","TF","895"
"19022026","0","","RIEJU","NKD 125","MU","124"
"19022026","0","","HONDA","CB125F","A","124"
"19022026","0","","YAMAHA","XMAX125","M","125"
"19022026","0","","QJMOTOR","FORT 125 N E5+","B","125"
"19022026","0","","HUSQVARNA","HUSQVARNA TE 300","B","293"
"19022026","0","","HONDA","ADV350A","OU","330"
"19022026","0","","KAWASAKI","Z900","V","948"
"19022026","0","","YAMAHA","NMAX125","B","125"
"19022026","0","","MITT","125GTS","B","125"
"19022026","0","","VOGE","DS525X","LU","494"
"19022026","0","","YAMAHA","MTT690D-U","OU","689"
"19022026","0","","ZONTES","368G","H","368"
"19022026","0","","HONDA","CB750A","J","755"
"19022026","0","","KAWASAKI","Z650","GC","649"
"19022026","0","","KTM","KTM 125 SMC R","S","125"
"19022026","0","","ZONTES","368G","V","368"
"19022026","0","","YAMAHA","MT-07","B","689"
"19022026","0","","TRIUMPH","TRIDENT 660","M","660"
"19022026","0","","PIAGGIO","MEDLEY 125","CA","125"
"19022026","0","","KYMCO","AGILITY S","SE","125"
"19022026","0","","VOGE","SR1ADV","M","125"
"19022026","0","","HONDA","PCX125","H","125"
"19022026","0","","RIEJU","RALLY 307","NA","292"
"19022026","0","","MACBOR","MONTANA XR1 125 EVO","GR","124"
"19022026","0","","CFMOTO","450MT","IB","449"
"19022026","0","","MORBIDELLI","SC 125","CA","125"
"19022026","0","","ZONTES","368K","AL","368"
"19022026","0","","BMW","F 800 GS","M","895"
"19022026","0","","ZONTES","368G","B","368"
"19022026","0","","PIAGGIO","VESPA PRIMAVERA 125","VI","124"
"19022026","0","","YAMAHA","NMAX125","SS","125"
"19022026","0","","YAMAHA","MTN125-A","V","125"
"19022026","0","","KAWASAKI","Z900","M","948"
"19022026","0","","KYMCO","SKYTOWN 125","B","125"
"19022026","0","","MOTO MORINI","X-CAPE","CR","649"
"19022026","0","","SYM","JET 14","B","125"
"19022026","0","","KAWASAKI","Z900","IB","948"
"19022026","0","","VOGE","R125","NA","125"
"19022026","0","","YAMAHA","XTZ 700 Tenere","H","689"
"19022026","0","","ZONTES","368M","MU","368"
"19022026","0","","ZONTES","703F","LO","699"
"19022026","0","","YAMAHA","NMAX125","CA","125"
"19022026","0","","ZONTES","ZT125-G1","MA","125"
"19022026","0","","HONDA","ADV750","GC","745"
"19022026","0","","HONDA","ADV350A","GR","330"
"19022026","0","","VOGE","DS800X RALLY","AL","798"
"19022026","0","","HONDA","CRF1100","AL","1084"
"19022026","0","","VOGE","DS900X","V","895"
"19022026","0","","HONDA","SH350A","BI","330"
"19022026","0","","YAMAHA","NMAX125","M","125"
"19022026","0","","HONDA","ADV750","MA","745"
"19022026","0","","HUSQVARNA","HUSQVARNA TE 300","CU","293"
"19022026","0","","VOGE","625DSX","CO","581"
"19022026","0","","HONDA","NSS750","Z","745"
"19022026","0","","YAMAHA","NMAX125","B","125"
"19022026","0","","HONDA","ADV350A","IB","330"
"19022026","0","","KTM","KTM 300 EXC","A","293"
"19022026","0","","ZONTES","368G","S","368"
"19022026","0","","YAMAHA","YZF125-A","V","125"
"19022026","0","","HONDA","ADV350A","V","330"
"19022026","0","","VOGE","DS800X RALLY","A","798"
"19022026","0","","HONDA","CBR500","MU","471"
"19022026","0","","VOGE","DS900X","MA","895"
"19022026","0","","YAMAHA","YZF890","B","890"
"19022026","0","","BETA","N/A","BU","249"
"19022026","0","","HONDA","FORZA125","V","125"
"19022026","0","","ZONTES","ZT125-Z2","MA","125"
"19022026","0","","PIAGGIO","VESPA PRIMAVERA 125","BA","124"
"19022026","0","","YAMAHA","NMAX125","GC","125"
"19022026","0","","VOGE","DS800X RALLY","CO","798"
"19022026","0","","PIAGGIO","LIBERTY 125 ABS","IB","124"
"19022026","0","","VOGE","R125","MU","125"
"19022026","0","","TRIUMPH","TIGER 900 RALLY PRO","M","888"
"19022026","0","","HONDA","PCX125","IB","125"
"19022026","0","","ZONTES","703F","O","699"
"19022026","0","","LETBE","ISLAND","GR","125"
"19022026","0","","RIEJU","CENTURY125","CC","124"
"19022026","0","","VOGE","DS800X RALLY","MA","798"
"19022026","0","","HONDA","SH Mode 125","A","125"
"19022026","0","","VOGE","DS800X RALLY","A","798"
"19022026","0","","HONDA","ADV350A","V","330"
"19022026","0","","HONDA","PCX125","CO","125"
