FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,COD_PROVINCIA_VEH,CILINDRADA_ITV
"26022026","0","","RIEJU","RALLY 307","TO","292"
"26022026","0","","PIAGGIO","MEDLEY 125","GR","125"
"26022026","0","","YAMAHA","XTZ 700 Tenere","MA","689"
"26022026","0","","HONDA","PCX125","BI","125"
"26022026","0","","DUCATI","MULTISTRADA V2","L","890"
"26022026","0","","HONDA","VISION 110","AL","109"
"26022026","0","","BMW","F 800 GS","SE","895"
"26022026","0","","BMW","F 900 XR","SS","895"
"26022026","0","","HONDA","CB750A","B","755"
"26022026","0","","BMW","F 800 GS","SS","895"
"26022026","0","","TRIUMPH","TF450-E","B","450"
"26022026","0","","ZONTES","368G","CS","368"
"26022026","0","","KAWASAKI","Z900","B","948"
"26022026","0","","YAMAHA","NMAX125","IB","125"
"26022026","0","","VOGE","DS800X RALLY","V","798"
"26022026","0","","YAMAHA","NMAX125","B","125"
"26022026","0","","YAMAHA","CZD300D-A","B","292"
"26022026","0","","TRIUMPH","TRIDENT","B","660"
"26022026","0","","APRILIA","SR GT 125","V","125"
"26022026","0","","BENELLI","BN125","CC","125"
"26022026","0","","SYM","JET 14","CO","125"
"26022026","0","","KYMCO","SKYTOWN 125","ZA","125"
"26022026","0","","YAMAHA","NMAX125","BA","125"
"26022026","0","","BMW","R 1300 RT","A","1300"
"26022026","0","","ZONTES","368G","GI","368"
"26022026","0","","YAMAHA","MTM125","B","125"
"26022026","0","","HONDA","SH125i","L","125"
"26022026","0","","ZONTES","ZT125-G1","CS","125"
"26022026","0","","VOGE","SR4 MAX","CA","350"
"26022026","0","","YAMAHA","XTZ 700 Tenere","AL","689"
"26022026","0","","HUSQVARNA","HUSQVARNA VITPILEN 125","B","125"
"26022026","0","","RIEJU","RALLY 307","M","292"
"26022026","0","","HONDA","ADV750","GC","745"
"26022026","0","","KYMCO","SKYTOWN 125","TO","125"
