FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,COD_PROVINCIA_VEH,CILINDRADA_ITV
"25022026","0","","ZONTES","368G","MU","368"
"25022026","0","","PEUGEOT","DJANGO","MU","125"
"25022026","0","","HONDA","PCX125","MU","125"
"25022026","0","","YAMAHA","CZD300D-A","GI","292"
"25022026","0","","SUZUKI","UB125L","SE","124"
"25022026","0","","YAMAHA","NMAX125","GI","125"
"25022026","0","","YAMAHA","RayZR 125","A","125"
"25022026","0","","YAMAHA","MTN890D","GI","890"
"25022026","0","","KAWASAKI","VERSYS 650","M","649"
"25022026","0","","VOGE","R125","SG","125"
"25022026","0","","KYMCO","AGILITY S","MU","125"
"25022026","0","","KAWASAKI","Z900","SE","948"
"25022026","0","","HONDA","PCX125","CA","125"
"25022026","0","","YAMAHA","YZF890-U","M","890"
"25022026","0","","VOGE","300RALLY","GC","292"
"25022026","0","","HONDA","CRF1100","B","1084"
"25022026","0","","ZONTES","ZT125-U","A","125"
"25022026","0","","VOGE","DS800X RALLY","GC","798"
"25022026","0","","ZONTES","368G","Z","368"
"25022026","0","","KTM","KTM 125 SMC R","C","125"
"25022026","0","","BMW","R 1300 GS ADVENTURE","C","1300"
"25022026","0","","PIAGGIO","LIBERTY 125 ABS","MA","124"
"25022026","0","","ZONTES","703F","B","699"
"25022026","0","","HONDA","NC750XA","GI","745"
"25022026","0","","YAMAHA","MT-07","SE","689"
"25022026","0","","CFMOTO","450MT","MA","449"
"25022026","0","","ZONTES","368K","M","368"
"25022026","0","","HONDA","SH125i","GI","125"
"25022026","0","","BMW","K 1600 B","B","1649"
"25022026","0","","ZONTES","125C","M","125"
"25022026","0","","KAWASAKI","Z650RS","V","649"
"25022026","0","","VOGE","DS800X RALLY","MA","798"
"25022026","0","","BETA","N/A","CA","125"
"25022026","0","","HONDA","CRF1100","V","1084"
"25022026","0","","HONDA","CB750A","H","755"
"25022026","0","","HONDA","NT1100","PO","1084"
"25022026","0","","PIAGGIO","LIBERTY 125 ABS","CA","124"
"25022026","0","","BMW","R 1300 GS","GR","1300"
"25022026","0","","VELCA","EON","GR","0"
"25022026","0","","KTM","KTM 390 ENDURO R","B","399"
"25022026","0","","KYMCO","AGILITY S","V","125"
"25022026","0","","HONDA","CMX1100","GC","1084"
"25022026","0","","SYM","JET X","M","125"
"25022026","0","","SYM","CRUISYM 125 TCS E5+","B","124"
"25022026","0","","YAMAHA","MTT690D","BA","689"
"25022026","0","","MITT","TY125T-58E","MA","125"
"25022026","0","","VOGE","DS525X","GC","494"
"25022026","0","","ZONTES","125C","MU","125"
"25022026","0","","ROYAL ENFIELD","CLASSIC 650 TWIN","B","648"
"25022026","0","","MORBIDELLI","C1002V","CU","997"
"25022026","0","","RIEJU","RALLY 307","CA","292"
"25022026","0","","HONDA","PCX125","MA","125"
"25022026","0","","ELECTRIC MOTION","TEM","M","0"
"25022026","0","","HONDA","SH125i","B","125"
"25022026","0","","BMW","F 900 R","J","895"
"25022026","0","","YAMAHA","MT-07","GU","689"
"25022026","0","","YAMAHA","CZD300D-A","B","292"
"25022026","0","","HONDA","FORZA125","V","125"
"25022026","0","","VOGE","DS900X","V","895"
"25022026","0","","HONDA","VISION 110","B","109"
"25022026","0","","ZONTES","368K","A","368"
"25022026","0","","YAMAHA","XMAX125","B","125"
"25022026","0","","HONDA","ADV350A","LE","330"
"25022026","0","","YAMAHA","NMAX125","CA","125"
"25022026","0","","RIEJU","XPLORA 557","B","554"
"25022026","0","","YAMAHA","XMAX125","TF","125"
"25022026","0","","ZONTES","368G","B","368"
