FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,COD_PROVINCIA_VEH,CILINDRADA_ITV
"11022026","0","","KYMCO","PEOPLE S 125 E5+","B","125"
"11022026","0","","KYMCO","SUPER DINK GT","CA","321"
"11022026","0","","MONTESA","4RIDE","GC","259"
"11022026","0","","YAMAHA","NMAX125","ML","125"
"11022026","0","","QJMOTOR","MTX 125 E5+","B","125"
"11022026","0","","QJMOTOR","SRT 600 SX E5+","B","554"
"11022026","0","","YAMAHA","MT-07","GI","689"
"11022026","0","","VOGE","DS900X","J","895"
"11022026","0","","YAMAHA","NMAX125","MU","125"
"11022026","0","","SUZUKI","SV650","MU","645"
"11022026","0","","ZONTES","125C","IB","125"
"11022026","0","","ZONTES","125C","TO","125"
"11022026","0","","KAWASAKI","KLE500","B","451"
"11022026","0","","HONDA","PCX125","A","125"
"11022026","0","","KTM","KTM 125 SMC R","BU","125"
"11022026","0","","VOGE","SR1ADV","GR","125"
"11022026","0","","YAMAHA","MT-09","MU","890"
"11022026","0","","HONDA","Rebel 500","B","471"
"11022026","0","","YAMAHA","XTZ 700 Tenere","T","689"
"11022026","0","","MORBIDELLI","SC125 RE","CO","125"
"11022026","0","","ZONTES","368G","M","368"
"11022026","0","","MH MOTORCYCLES","VR10","SE","124"
"11022026","0","","YAMAHA","XTZ 700 Tenere","CA","689"
"11022026","0","","HONDA","NT1100","H","1084"
"11022026","0","","HONDA","NC 750 X","B","745"
"11022026","0","","HUSQVARNA","HUSQVARNA FE 450","B","450"
"11022026","0","","ZONTES","703RR","LE","699"
"11022026","0","","YAMAHA","NMAX125","M","125"
"11022026","0","","PIAGGIO","MEDLEY 125","SE","125"
"11022026","0","","MACBOR","ROCKSTER FLAT 125 EVO","T","125"
"11022026","0","","QJMOTOR","SRT 700 E5+","MA","698"
"11022026","0","","TRIUMPH","SPEED 400","Z","398"
"11022026","0","","CFMOTO","450MT","M","449"
"11022026","0","","PIAGGIO","VESPA PRIMAVERA 125","H","124"
"11022026","0","","KAWASAKI","KLE500","B","451"
"11022026","0","","VOGE","DS525X","M","494"
"11022026","0","","ZONTES","368G","MA","368"
"11022026","0","","HONDA","FORZA125","A","125"
"11022026","0","","VOGE","SR4 MAX","V","350"
"11022026","0","","MITT","125 DESERT","IB","125"
"11022026","0","","YAMAHA","RayZR 125","M","125"
"11022026","0","","KAWASAKI","KLE500","B","451"
"11022026","0","","HONDA","CB650RA","LO","649"
"11022026","0","","HONDA","SH350i","B","330"
"11022026","0","","KTM","KTM 390 ADVENTURE R","GI","399"
"11022026","0","","YAMAHA","NMAX125","V","125"
"11022026","0","","HONDA","CB750 Hornet","BI","755"
"11022026","0","","ZONTES","125C","T","125"
"11022026","0","","ZONTES","703RR","B","699"
"11022026","0","","HONDA","NC 750 X","B","745"
"11022026","0","","ZONTES","703RR","M","699"
"11022026","0","","HONDA","NC 750 X","SE","745"
"11022026","0","","HONDA","CB650RA","IB","649"
"11022026","0","","HONDA","ADV 350","LO","330"
"11022026","0","","SHERCO","250 SE-R","CR","249"
"11022026","0","","SYM","JET 14","MA","125"
"11022026","0","","VOGE","DS800X RALLY","B","798"
"11022026","0","","KYMCO","PEOPLE S 125","CE","125"
"11022026","0","","CYCLONE","RX1 PRO","V","124"
"11022026","0","","BMW","F 900 GS","B","895"
"11022026","0","","BMW","R 1300 RT","CS","1300"
"11022026","0","","KTM","KTM 300 EXC","NA","293"
"11022026","0","","HONDA","CRF 300 L","B","286"
"11022026","0","","ROYAL ENFIELD","HIMALAYAN 452","NA","452"
"11022026","0","","VOGE","DS525X","Z","494"
"11022026","0","","YAMAHA","NMAX125","B","125"
"11022026","0","","HONDA","NC 750 X","SE","745"
"11022026","0","","ZONTES","368E","V","368"
"11022026","0","","ZONTES","ZT125-G1","B","125"
"11022026","0","","KAWASAKI","KLE500","B","451"
"11022026","0","","YAMAHA","NMAX125","A","125"
"11022026","0","","HONDA","ADV 750","B","745"
"11022026","0","","HONDA","NC 750 X","A","745"
"11022026","0","","KEEWAY","VIESTE 125","CO","125"
"11022026","0","","HONDA","ADV 350","B","330"
"11022026","0","","VOGE","DS800X RALLY","A","798"
"11022026","0","","QJMOTOR","ATR 125 E5+","GC","125"
"11022026","0","","BMW","C 400 GT","M","350"
"11022026","0","","ZONTES","368E","V","368"
"11022026","0","","YAMAHA","RayZR 125","IB","125"
"11022026","0","","BMW","R 1300 GS","M","1300"
"11022026","0","","LAMBRETTA","V125 SPECIAL FLEX","MA","125"
"11022026","0","","NEXT","NX CROSS 125I","GC","125"
"11022026","0","","HONDA","PCX125","AL","125"
"11022026","0","","SYM","JET X","SE","125"
"11022026","0","","HONDA","SH125i","IB","125"
"11022026","0","","VOGE","R125","AL","125"
"11022026","0","","BMW","C 400 GT","GC","350"
"11022026","0","","HARLEY-DAVIDSON","ROAD GLIDE","GR","1923"
"11022026","0","","SYM","JET 14","V","125"
"11022026","0","","HONDA","FORZA 350","B","330"
"11022026","0","","YAMAHA","XMAX 300","M","292"
"11022026","0","","VOGE","DS900X","B","895"
"11022026","0","","HONDA","PCX125","CA","125"
"11022026","0","","HONDA","CB650RA","MA","649"
"11022026","0","","TRIUMPH","STREET TRIPLE RS","PO","765"
"11022026","0","","HONDA","SH125i","B","125"
"11022026","0","","ZONTES","125D","J","125"
"11022026","0","","HONDA","XL750 Transalp","O","755"
"11022026","0","","YAMAHA","MT-09","HU","890"
"11022026","0","","YAMAHA","NMAX125","CO","125"
"11022026","0","","YAMAHA","NMAX125","ML","125"
"11022026","0","","HONDA","CBR 650 R","GC","649"
"11022026","0","","YAMAHA","MT-09","B","890"
"11022026","0","","KYMCO","SKYTOWN 125","B","125"
"11022026","0","","YAMAHA","NMAX125","VA","125"
"11022026","0","","ZONTES","368G","A","368"
"11022026","0","","HONDA","SH125i","IB","125"
"11022026","0","","KAWASAKI","KLE500","B","451"
"11022026","0","","LETBE","VELOCITY","BI","125"
"11022026","0","","PIAGGIO","VESPA GTS SUPERTECH","LO","310"
"11022026","0","","VOGE","DS525X","MU","494"
"11022026","0","","HONDA","CBR600R3","GC","599"
"11022026","0","","YAMAHA","NMAX125","V","125"
"11022026","0","","KTM","KTM 1390 SUPER ADVENTU","LU","1350"
"11022026","0","","HONDA","PCX125","B","125"
"11022026","0","","MITT","CPX 125 LIQUID","TF","125"
"11022026","0","","YAMAHA","XTZ 700 Tenere","TF","689"
"11022026","0","","KOVE","KOVE 800 X PRO","MA","799"
"11022026","0","","YAMAHA","MT-125","GI","125"
"11022026","0","","SHERCO","N.A","AL","125"
"11022026","0","","HONDA","ADV 350","B","330"
"11022026","0","","ZONTES","125C","MA","125"
"11022026","0","","KYMCO","SKYTOWN 125","BI","125"
"11022026","0","","KAWASAKI","Z900","M","948"
"11022026","0","","SHERCO","125 SE-R","TF","125"
"11022026","0","","RIEJU","RALLY 307","SE","292"
"11022026","0","","HONDA","SH Mode 125","MA","125"
"11022026","0","","MITT","TY125T-58E","B","125"
"11022026","0","","CFMOTO","125 NK","V","124"
"11022026","0","","PEUGEOT","PULSION EVO","B","125"
"11022026","0","","KEEWAY","V-CRUISE","TF","125"
"11022026","0","","HONDA","VISION 110","B","109"
"11022026","0","","YAMAHA","WR125","BI","125"
"11022026","0","","RIEJU","RALLY 307","BA","292"
"11022026","0","","PIAGGIO","VESPA PRIMAVERA 125","ML","124"
"11022026","0","","VOGE","DS800X RALLY","B","798"
"11022026","0","","KAWASAKI","VERSYS 650","B","649"
"11022026","0","","ZONTES","368G","T","368"
"11022026","0","","KTM","KTM 125 ENDURO","MA","125"
"11022026","0","","HONDA","GB350S","B","348"
"11022026","0","","MITT","125 DESERT","AV","125"
"11022026","0","","BAJAJ","PULSAR NS 125","M","124"
"11022026","0","","VOGE","DS525X","B","494"
"11022026","0","","YAMAHA","RayZR 125","IB","125"
"11022026","0","","HONDA","FORZA 750","A","745"
"11022026","0","","YAMAHA","MT-07","V","689"
"11022026","0","","HONDA","FORZA 350","B","330"
"11022026","0","","HARLEY-DAVIDSON","FAT BOY","GU","1923"
"11022026","0","","YAMAHA","NMAX125","V","125"
"11022026","0","","KAWASAKI","KLE500","B","451"
"11022026","0","","YAMAHA","NMAX125","A","125"
"11022026","0","","HONDA","SH125i","T","125"
"11022026","0","","BAJAJ","PULSAR NS 400 Z","IB","373"
"11022026","0","","MH MOTORCYCLES","VR10","SE","124"
"11022026","0","","YAMAHA","MT-125","M","125"
"11022026","0","","YAMAHA","RayZR 125","GC","125"
"11022026","0","","ZONTES","703RR","TO","699"
"11022026","0","","TRIUMPH","SPEED 400","M","398"
"11022026","0","","HONDA","FORZA 750","MA","745"
"11022026","0","","YAMAHA","NMAX125","B","125"
"11022026","0","","KAWASAKI","KLE500","B","451"
"11022026","0","","BMW","C 400 GT","M","350"
"11022026","0","","INDIAN MOTORCYCLE","SCOUT BOBBER","AL","1133"
"11022026","0","","VOGE","DS800X RALLY","B","798"
"11022026","0","","YAMAHA","MT-07","GC","689"
"11022026","0","","BMW","R 1300 GS","M","1300"
"11022026","0","","SYM","CRUISYM 125 TCS E5+","ML","124"
"11022026","0","","YAMAHA","RayZR 125","IB","125"
"11022026","0","","PIAGGIO","LIBERTY 125 ABS","CS","124"
"11022026","0","","YAMAHA","MT-09","TF","890"
"11022026","0","","ZONTES","ZT125-G1","VA","125"
"11022026","0","","KTM","KTM 390 ENDURO","B","399"
"11022026","0","","BETA","N/A","B","293"
"11022026","0","","HONDA","VISION 110","B","109"
"11022026","0","","MH MOTORCYCLES","TRAY","IB","125"
"11022026","0","","ZONTES","368G","B","368"
"11022026","0","","YAMAHA","XMAX125","GC","125"
"11022026","0","","HONDA","CBR600R3","GC","599"
"11022026","0","","TRIUMPH","STREET TRIPLE 765 RX","Z","765"
"11022026","0","","HONDA","ADV 350","BA","330"
"11022026","0","","SHERCO","250 ST","B","250"
"11022026","0","","HONDA","SH125i","B","125"
"11022026","0","","HONDA","CB650RA","A","649"
"11022026","0","","HONDA","CB1000","B","1000"
"11022026","0","","KYMCO","SUPER DINK GT","NA","321"
"11022026","0","","VOGE","R125","MU","125"
"11022026","0","","ZONTES","368E","V","368"
"11022026","0","","HONDA","SH125i","MA","125"
"11022026","0","","ROYAL ENFIELD","INTERCEPTOR 650","OU","648"
"11022026","0","","PIAGGIO","VESPA PRIMAVERA 125","SE","124"
"11022026","0","","ITALJET","DRAGSTER125","TF","124"
"11022026","0","","VOGE","DS800X RALLY","LE","798"
"11022026","0","","TRIUMPH","BONNEVILLE T120 BLACK","TF","1200"
"11022026","0","","HONDA","CB750 Hornet","VA","755"
"11022026","0","","VOGE","DS800X RALLY","GR","798"
"11022026","0","","HONDA","GB350S","AB","348"
"11022026","0","","HONDA","VISION 110","MA","109"
"11022026","0","","WOTTAN","STORM-X","J","125"
"11022026","0","","ZONTES","368E","GC","368"
"11022026","0","","SYM","ADX 125 LC TCS E5+","TF","125"
"11022026","0","","KAWASAKI","NINJA 1100SX","IB","1099"
"11022026","0","","KYMCO","SUPER DINK GT 125 E5+","PO","124"
"11022026","0","","MITT","125 NK","TF","124"
"11022026","0","","HONDA","FORZA125","M","125"
"11022026","0","","VOGE","DS900X","A","895"
"11022026","0","","HONDA","SH350i","B","330"
"11022026","0","","VOGE","625DSX","B","581"
"11022026","0","","KTM","KTM 300 EXC","VA","293"
"11022026","0","","YAMAHA","MT-09","B","890"
"11022026","0","","SYM","ADX 125 LC TCS E5+","MA","125"
"11022026","0","","VOGE","DS900X","IB","895"
"11022026","0","","HONDA","NC 750 X","B","745"
"11022026","0","","HONDA","PCX125","GC","125"
"11022026","0","","SUZUKI","AVENIS 125","MU","124"
"11022026","0","","HONDA","SH125i","MA","125"
"11022026","0","","APRILIA","SX 125","GR","124"
"11022026","0","","VOGE","625DSX","M","581"
"11022026","0","","SYM","SYMPHONY 125","B","125"
"11022026","0","","VOGE","SR3","TF","244"
"11022026","0","","VOGE","DS900X","VA","895"
"11022026","0","","HONDA","FORZA125","GC","125"
"11022026","0","","YAMAHA","XMAX125","PO","125"
"11022026","0","","HONDA","XL750 Transalp","CA","755"
"11022026","0","","HONDA","PCX125","B","125"
"11022026","0","","KYMCO","SKYTOWN 125","SE","125"
"11022026","0","","HONDA","ADV 350","B","330"
"11022026","0","","HONDA","ADV 350","ML","330"
"11022026","0","","KAWASAKI","Z650","M","649"
"11022026","0","","ZONTES","368E","B","368"
"11022026","0","","VOGE","DS800X RALLY","B","798"
"11022026","0","","YAMAHA","NMAX125","M","125"
"11022026","0","","PIAGGIO","MEDLEY 125","B","125"
"11022026","0","","VOGE","DS800X RALLY","B","798"
"11022026","0","","VOGE","625R","BU","581"
"11022026","0","","YAMAHA","LTS125-C","B","125"
"11022026","0","","MOTO MORINI","X-CAPE 700","A","693"
"11022026","0","","WOTTAN","STORM-X","MU","125"
"11022026","0","","VOGE","DS525X","B","494"
"11022026","0","","KYMCO","SUPER DINK GT 125 E5+","SE","124"
"11022026","0","","YAMAHA","MT-125","CU","125"
"11022026","0","","MH MOTORCYCLES","VRT","SE","124"
"11022026","0","","ZONTES","125C","B","125"
"11022026","0","","KAWASAKI","KLE500","B","451"
"11022026","0","","MV AGUSTA","BRUTALE 1000 RR","M","998"
"11022026","0","","MITT","125 DESERT","L","125"
"11022026","0","","PEUGEOT","DJANGO","ML","125"
"11022026","0","","HONDA","PCX125","MU","125"
"11022026","0","","VOGE","SR1ADV","GR","125"
"11022026","0","","YAMAHA","NMAX125","A","125"
"11022026","0","","VOGE","625DSX","GI","581"
"11022026","0","","VOGE","DS800X RALLY","B","798"
"11022026","0","","SYM","MAXSYM TL 508 E5+","MU","508"
"11022026","0","","NEXT","NX2 125I","AL","125"
"11022026","0","","YAMAHA","RayZR 125","IB","125"
"11022026","0","","MITT","TY125T-58E","CA","125"
"11022026","0","","HONDA","CBF 125","ML","125"
"11022026","0","","TRIUMPH","ROCKET 3 STORM GT","M","2458"
"11022026","0","","ZONTES","368G","B","368"
"11022026","0","","VOGE","DS900X","T","895"
"11022026","0","","YAMAHA","NMAX125","B","125"
"11022026","0","","BAJAJ","PULSAR NS 125","B","124"
"11022026","0","","YAMAHA","XTZ 700 Tenere","CA","689"
"11022026","0","","HONDA","FORZA 350","B","330"
"11022026","0","","VOGE","DS800X RALLY","AL","798"
"11022026","0","","KAWASAKI","Z900","M","948"
"11022026","0","","YAMAHA","NMAX125","SE","125"
"11022026","0","","VOGE","DS900X","B","895"
"11022026","0","","KTM","KTM 450 EXC-F","SE","450"
"11022026","0","","SYM","SYMPHONY 125","O","125"
"11022026","0","","GUSITE","LUCCA 150","M","150"
"11022026","0","","KAWASAKI","NINJA 125","AL","125"
"11022026","0","","MH MOTORCYCLES","TRAY","A","125"
"11022026","0","","HONDA","ADV 750","A","745"
"11022026","0","","HONDA","SH125i","TF","125"
"11022026","0","","KYMCO","PEOPLE S 125 E5+","T","125"
"11022026","0","","VOGE","DS900X","CO","895"
"11022026","0","","HONDA","ADV 750","MA","745"
"11022026","0","","HONDA","SH125i","B","125"
"11022026","0","","QJMOTOR","SRT 700 E5+","J","698"
"11022026","0","","KYMCO","AGILITY S","B","125"
"11022026","0","","YAMAHA","MT-07","PO","689"
"11022026","0","","KYMCO","SUPER DINK GT 125 E5+","B","124"
"11022026","0","","HONDA","SH125i","MA","125"
"11022026","0","","HONDA","ADV 350","V","330"
"11022026","0","","KEEWAY","RKF 125 ABS","M","125"
"11022026","0","","QJMOTOR","LTR 125 E5+","TF","125"
"11022026","0","","QJMOTOR","SRT 700 E5+","J","698"
"11022026","0","","ZONTES","125C","ML","125"
"11022026","0","","YAMAHA","NMAX125","MU","125"
"11022026","0","","HONDA","VISION 110","B","109"
"11022026","0","","ZONTES","368E","CR","368"
"11022026","0","","HONDA","PCX125","M","125"
"11022026","0","","APRILIA","RS 457","IB","457"
"11022026","0","","YAMAHA","RayZR 125","BI","125"
"11022026","0","","HONDA","CRF 300 L","TE","286"
"11022026","0","","YAMAHA","NMAX125","A","125"
"11022026","0","","QJMOTOR","SQ 16 E5+","GI","125"
"11022026","0","","KYMCO","AGILITY S","B","125"
"11022026","0","","VOGE","DS525X","B","494"
"11022026","0","","HONDA","CBR 650 R","B","649"
"11022026","0","","HONDA","FORZA125","V","125"
"11022026","0","","BMW","S 1000 XR","GI","999"
"11022026","0","","VOGE","DS800X RALLY","CA","798"
"11022026","0","","HONDA","CBR600R3","TF","599"
"11022026","0","","VOGE","SR1ADV","A","125"
"11022026","0","","KTM","KTM 390 ADVENTURE R","O","399"
"11022026","0","","MBP","SC 125","A","125"
"11022026","0","","HONDA","SH125i","MA","125"
"11022026","0","","HONDA","Rebel 500","BA","471"
"11022026","0","","F.B MONDIAL","PIEGA 452","B","450"
"11022026","0","","KAWASAKI","KLE500","B","451"
"11022026","0","","ZONTES","368E","MU","368"
"11022026","0","","VOGE","DS800X RALLY","CR","798"
"11022026","0","","BMW","C 400 X","B","350"
"11022026","0","","VOGE","SR1","ML","125"
"11022026","0","","MITT","TY125T-58E","B","125"
"11022026","0","","YAMAHA","NMAX125","M","125"
"11022026","0","","KAWASAKI","KLE500","B","451"
"11022026","0","","SYM","JET 14","CA","125"
"11022026","0","","YAMAHA","MT-07","B","689"
"11022026","0","","RIEJU","RALLY 307","ML","292"
"11022026","0","","YAMAHA","NMAX125","B","125"
"11022026","0","","ZONTES","125E","B","125"
"11022026","0","","YAMAHA","NMAX125","CA","125"
"11022026","0","","HONDA","CRF 300 L","T","286"
"11022026","0","","HONDA","CB 500 X","J","471"
"11022026","0","","KTM","KTM 300 EXC","Z","293"
"11022026","0","","SUZUKI","ADDRESS 125","B","124"
"11022026","0","","APRILIA","RX 125","L","124"
"11022026","0","","YAMAHA","NMAX125","M","125"
"11022026","0","","ZONTES","ZT125-U","S","125"
"11022026","0","","VOGE","SR3","MA","244"
"11022026","0","","HONDA","PCX125","M","125"
"11022026","0","","KTM","KTM 125 ENDURO","LO","125"
"11022026","0","","KYMCO","PEOPLE S 125 E5+","B","125"
"11022026","0","","KTM","KTM 500 EXC-F","V","510"
"11022026","0","","TRIUMPH","SCRAMBLER 400 X","Z","398"
"11022026","0","","YAMAHA","NMAX125","CA","125"
"11022026","0","","HONDA","CBF 125","L","125"
"11022026","0","","YAMAHA","MT-125","TF","125"
"11022026","0","","SYM","MAXSYM TL 508 E5+","V","508"
"11022026","0","","KTM","KTM 390 DUKE","LO","399"
"11022026","0","","HONDA","FORZA125","B","125"
"11022026","0","","SYM","JET 14","Z","125"
"11022026","0","","HONDA","ADV 350","V","330"
"11022026","0","","TRIUMPH","TIGER SPORT 800","M","798"
"11022026","0","","CFMOTO","800MT","H","799"
"11022026","0","","YAMAHA","NMAX125","B","125"
"11022026","0","","YAMAHA","XMAX 300","CA","292"
"11022026","0","","YAMAHA","NMAX125","M","125"
"11022026","0","","HONDA","CB750 Hornet","MA","755"
"11022026","0","","HONDA","SH125i","MA","125"
"11022026","0","","KAWASAKI","KLE500","B","451"
"11022026","0","","BMW","F 900 XR","GU","895"
"11022026","0","","MH MOTORCYCLES","VR10","A","124"
"11022026","0","","QJMOTOR","SRT 900 S","J","904"
"11022026","0","","VOGE","R125","A","125"
"11022026","0","","YAMAHA","WR125","HU","125"
"11022026","0","","RIEJU","RALLY 307","B","292"
"11022026","0","","YAMAHA","NMAX125","ML","125"
"11022026","0","","YAMAHA","YZF-R125","AL","125"
"11022026","0","","MACBOR","MONTANA XR1 125 EVO","MA","124"
"11022026","0","","HONDA","ADV 350","C","330"
"11022026","0","","BMW","R 1300 GS","AB","1300"
"11022026","0","","BMW","R 1300 GS","M","1300"
"11022026","0","","YAMAHA","MT-125","B","124"
"11022026","0","","YAMAHA","XTZ 700 Tenere","CA","689"
"11022026","0","","ZONTES","368G","B","368"
"11022026","0","","HONDA","CB750 Hornet","B","755"
"11022026","0","","YAMAHA","NMAX125","M","125"
"11022026","0","","RIEJU","RALLY 307","ML","292"
"11022026","0","","LETBE","ISLAND","AL","125"
"11022026","0","","YAMAHA","XMAX125","B","125"
"11022026","0","","HONDA","SH125i","IB","125"
"11022026","0","","VOGE","DS800X RALLY","B","798"
"11022026","0","","RIEJU","RALLY 307","B","292"
"11022026","0","","QJMOTOR","MTX 125 E5+","B","125"
"11022026","0","","HONDA","PCX125","BA","125"
"11022026","0","","ZONTES","368G","Z","368"
"11022026","0","","KTM","KTM 300 EXC","CO","293"
"11022026","0","","YAMAHA","NMAX125","M","125"
"11022026","0","","DUCATI","MONSTER RED","M","890"
"11022026","0","","HONDA","CB750 Hornet","B","755"
"11022026","0","","QJMOTOR","MTX 125 E5+","B","125"
"11022026","0","","YAMAHA","XMAX 300","A","292"
"11022026","0","","KTM","KTM 390 ADVENTURE R","M","399"
"11022026","0","","KTM","KTM 125 ENDURO","T","125"
"11022026","0","","APRILIA","RS 125","M","124"
"11022026","0","","VOGE","DS900X","L","895"
"11022026","0","","HONDA","PCX125","AL","125"
"11022026","0","","QJMOTOR","SRV 12 E5+","B","125"
"11022026","0","","SYM","JET 14","CO","125"
"11022026","0","","HONDA","FORZA 350","BI","330"
"11022026","0","","APRILIA","SR GT 125","CA","125"
"11022026","0","","BAJAJ","PULSAR NS 125","B","124"
"11022026","0","","KTM","KTM 990 DUKE R","SE","947"
"11022026","0","","HONDA","XL750 Transalp","M","755"
"11022026","0","","HONDA","CRF 300 L","V","286"
"11022026","0","","HONDA","SH350i","IB","330"
"11022026","0","","EFUN","LION","MU","125"
"11022026","0","","HONDA","FORZA125","A","125"
"11022026","0","","ZONTES","368G","B","368"
"11022026","0","","HONDA","PCX125","SE","125"
"11022026","0","","KTM","KTM 300 EXC","M","293"
"11022026","0","","HONDA","SH350i","B","330"
"11022026","0","","VOGE","SR4 MAX","V","350"
"11022026","0","","ZONTES","125E","MA","125"
"11022026","0","","ZONTES","125C","GC","125"
"11022026","0","","VOGE","SR1ADV","IB","125"
"11022026","0","","HONDA","PCX125","VI","125"
"11022026","0","","GUSITE","GRACE","M","125"
"11022026","0","","PEUGEOT","DJANGO","MU","125"
"11022026","0","","HONDA","ADV 350","B","330"
"11022026","0","","YAMAHA","TMAX 560","B","562"
"11022026","0","","YAMAHA","MT-125","MA","125"
"11022026","0","","KAWASAKI","KLE500","B","451"
"11022026","0","","KEEWAY","XDV 125 EVO PRO","A","125"
"11022026","0","","UM","DSR ADVENTURE","B","124"
"11022026","0","","HONDA","ADV 750","ML","745"
"11022026","0","","KYMCO","SUPER DINK GT 125 E5+","A","124"
