FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,COD_PROVINCIA_VEH,CILINDRADA_ITV
"17022026","0","","APRILIA","RX 125","AL","124"
"17022026","0","","PEUGEOT","PULSION EVO","TO","125"
"17022026","0","","SYM","JET 14","IB","125"
"17022026","0","","KTM","KTM 390 ADVENTURE R","MA","399"
"17022026","0","","HONDA","FORZA125","V","125"
"17022026","0","","PIAGGIO","MEDLEY 125","B","125"
"17022026","0","","QJMOTOR","FORT 125 N E5+","V","125"
"17022026","0","","VOGE","DS800X RALLY","M","798"
"17022026","0","","SYM","ADX 300 TCS","B","278"
"17022026","0","","YAMAHA","XMAX 300","SE","292"
"17022026","0","","SYM","SYMPHONY 125","TE","125"
"17022026","0","","SYM","SYMPHONY 125","SS","125"
"17022026","0","","HONDA","NT1100","SE","1084"
"17022026","0","","ZONTES","703F","S","699"
"17022026","0","","KYMCO","AGILITY S","Z","125"
"17022026","0","","YAMAHA","MT-07","IB","689"
"17022026","0","","ZONTES","703RR","SE","699"
"17022026","0","","ZONTES","368D","AL","368"
"17022026","0","","HONDA","CRF1100","V","1084"
"17022026","0","","HERO MOTOCORP","HUNK 440","B","440"
"17022026","0","","HONDA","NC 750 X","BI","745"
"17022026","0","","KTM","KTM 125 SMC R","BU","125"
"17022026","0","","MBP","SC300","BU","278"
"17022026","0","","BMW","F 900 GS ADVENTURE","V","895"
"17022026","0","","KAWASAKI","NINJA ZX-6R","B","636"
"17022026","0","","KTM","KTM 390 ADVENTURE R","IB","399"
"17022026","0","","SHERCO","300 SE-R","CU","293"
"17022026","0","","ZONTES","125E","A","125"
"17022026","0","","HONDA","PCX125","M","125"
"17022026","0","","HONDA","PCX125","MA","125"
"17022026","0","","SYM","SYMPHONY 125","CA","125"
"17022026","0","","YAMAHA","MT-125","VA","125"
"17022026","0","","QJMOTOR","MTX 125 E5+","CA","125"
"17022026","0","","SYM","CRUISYM 125 TCS E5+","SE","124"
"17022026","0","","HONDA","GB350S","MA","348"
"17022026","0","","KTM","KTM 350 EXC-F","IB","350"
"17022026","0","","RIEJU","RALLY 307","MA","292"
"17022026","0","","SYM","SYMPHONY 125","IB","125"
"17022026","0","","SUZUKI","ADDRESS 125","V","124"
"17022026","0","","MITT","125GTS","SE","125"
"17022026","0","","ROYAL ENFIELD","SUPER METEOR 650","Z","648"
"17022026","0","","MITT","125 DESERT","SE","125"
"17022026","0","","YAMAHA","MT-09","BI","890"
"17022026","0","","HONDA","FORZA125","B","125"
"17022026","0","","HONDA","CRF1100","B","1084"
"17022026","0","","YAMAHA","RayZR 125","IB","125"
"17022026","0","","SYM","JET X","B","125"
"17022026","0","","BAJAJ","PULSAR NS 125","A","124"
"17022026","0","","YAMAHA","XMAX125","T","125"
"17022026","0","","APRILIA","RS 457","M","457"
"17022026","0","","ZONTES","125E","B","125"
"17022026","0","","WOTTAN MOTOR","STORM","A","125"
"17022026","0","","YAMAHA","MT-09","B","890"
"17022026","0","","YAMAHA","NMAX125","L","125"
"17022026","0","","BMW","C 400 GT","MU","350"
"17022026","0","","KOVE","KOVE 800 X PRO","B","799"
"17022026","0","","ZONTES","368G","SE","368"
"17022026","0","","HONDA","CBR500","MU","471"
"17022026","0","","VOGE","SR4 MAX","B","350"
"17022026","0","","ZONTES","125D","T","125"
"17022026","0","","SUZUKI","DL650","NA","645"
"17022026","0","","HONDA","ADV 750","B","745"
"17022026","0","","YAMAHA","MT-09","M","890"
"17022026","0","","HONDA","ADV 350","GI","330"
"17022026","0","","YAMAHA","NMAX125","B","125"
"17022026","0","","QJMOTOR","SRV 125 E5+","V","125"
"17022026","0","","ZONTES","368G","VI","368"
"17022026","0","","ZONTES","368G","O","368"
"17022026","0","","BAJAJ","PULSAR NS 125","IB","124"
"17022026","0","","KAWASAKI","Z1100","B","1099"
"17022026","0","","BMW","C 400 GT","IB","350"
"17022026","0","","BENDA","NAPOLEON 125","L","125"
"17022026","0","","HONDA","Z125MA","AL","124"
"17022026","0","","HONDA","ADV 750","B","745"
"17022026","0","","SYM","JET X","B","125"
"17022026","0","","ZONTES","703RR","V","699"
"17022026","0","","YAMAHA","NMAX125","IB","125"
"17022026","0","","YAMAHA","NMAX125","MA","125"
"17022026","0","","BMW","F 900 GS","B","895"
"17022026","0","","HONDA","CRF 300 L","GR","286"
"17022026","0","","VOGE","625DSX","TE","581"
"17022026","0","","YAMAHA","NMAX125","AL","125"
"17022026","0","","VOGE","DS525X","IB","494"
"17022026","0","","KAWASAKI","Z900","CO","948"
"17022026","0","","MACBOR","ROCKSTER 410","T","401"
"17022026","0","","HONDA","ADV 350","J","330"
"17022026","0","","HONDA","SH125i","B","125"
"17022026","0","","YAMAHA","XMAX 300","B","292"
"17022026","0","","YAMAHA","NMAX125","V","125"
"17022026","0","","BETA","N/A","C","293"
"17022026","0","","CFMOTO","700MT","VA","693"
"17022026","0","","RIEJU","RALLY 307","ZA","292"
"17022026","0","","DUCATI","MONSTER RED","PO","890"
"17022026","0","","HONDA","FORZA125","CA","125"
"17022026","0","","VOGE","DS525X","IB","494"
"17022026","0","","KAWASAKI","Z650","B","649"
"17022026","0","","BENDA","CHINCHILLA","B","476"
"17022026","0","","MH MOTORCYCLES","TRAY","MA","125"
"17022026","0","","KYMCO","DTX","MU","321"
"17022026","0","","BETA","N/A","B","293"
"17022026","0","","YAMAHA","NMAX125","LO","125"
"17022026","0","","CYCLONE","RA125 PLUS","M","124"
"17022026","0","","VOGE","SR1ADV","B","125"
"17022026","0","","HONDA","FORZA 750","CE","745"
"17022026","0","","KAWASAKI","NINJA ZX-10R","A","998"
"17022026","0","","MACBOR","MONTANA XR1 125 EVO","B","124"
"17022026","0","","KOVE","450 RALLY E5+","CO","449"
"17022026","0","","HONDA","SH125i","B","125"
"17022026","0","","HONDA","PCX125","SE","125"
"17022026","0","","RIEJU","RALLY 307","MU","292"
"17022026","0","","SYM","JET 14","CA","125"
"17022026","0","","CFMOTO","675NK","S","674"
"17022026","0","","ROYAL ENFIELD","HIMALAYAN 452","ZA","452"
"17022026","0","","YAMAHA","MT-09","M","890"
"17022026","0","","YAMAHA","NMAX125","MA","125"
"17022026","0","","HONDA","SH125i","GI","125"
"17022026","0","","YAMAHA","NMAX125","Z","125"
"17022026","0","","ZONTES","703F","SE","699"
"17022026","0","","BAJAJ","PULSAR NS 400 Z","V","373"
"17022026","0","","BAJAJ","PULSAR NS 125","B","124"
"17022026","0","","SYM","JET X","B","125"
"17022026","0","","QJMOTOR","SRK 125 S E5+","B","125"
"17022026","0","","ZONTES","368G","T","368"
"17022026","0","","VOGE","625DSX","AB","581"
"17022026","0","","VOGE","R125","MU","125"
"17022026","0","","QJMOTOR","SQ 16 E5+","MA","125"
"17022026","0","","VOGE","SR1ADV","M","125"
"17022026","0","","YAMAHA","XMAX 300","B","292"
"17022026","0","","ZONTES","125C","IB","125"
"17022026","0","","TRIUMPH","TF250-E","CA","250"
"17022026","0","","YAMAHA","MT-07","SA","689"
"17022026","0","","YAMAHA","XMAX125","IB","125"
"17022026","0","","VENT S.R.L.","---","NA","125"
"17022026","0","","HONDA","PCX125","T","125"
"17022026","0","","KAWASAKI","Z900","B","948"
"17022026","0","","VOGE","DS800X RALLY","B","798"
"17022026","0","","SYM","SYMPHONY 125","B","125"
"17022026","0","","VOGE","DS800X RALLY","MA","798"
"17022026","0","","YAMAHA","NMAX125","B","125"
"17022026","0","","YAMAHA","NMAX125","CA","125"
"17022026","0","","HONDA","C125A","Z","124"
"17022026","0","","ZONTES","125C","TO","125"
"17022026","0","","BMW","R 12 G/S","GR","1170"
"17022026","0","","HONDA","VISION 110","MA","109"
"17022026","0","","MACBOR","ROCKSTER 125 EVO E5+","B","125"
"17022026","0","","KTM","KTM 390 SMC R","T","399"
"17022026","0","","KTM","KTM 790 ADVENTURE","PO","799"
"17022026","0","","KYMCO","SKYTOWN 125","T","125"
"17022026","0","","ZONTES","368G","L","368"
"17022026","0","","YAMAHA","NMAX125","M","125"
"17022026","0","","LETBE","FLYGON","IB","125"
"17022026","0","","TRS","TR1 250I","AV","248"
"17022026","0","","PEUGEOT","DJANGO","V","125"
"17022026","0","","HONDA","CBR 650 R","CE","649"
"17022026","0","","BMW","R 1300 GS ADVENTURE","CC","1300"
"17022026","0","","HONDA","CB 500 X","V","471"
"17022026","0","","LINHAI","BUCK ADV","AL","124"
"17022026","0","","MITT","125 DESERT","AB","125"
"17022026","0","","YAMAHA","MT-03","VA","321"
"17022026","0","","HONDA","CB650RA","Z","649"
"17022026","0","","ZONTES","ZT125-Z2","B","125"
"17022026","0","","HUSQVARNA","HUSQVARNA 701 SUPERMOT","B","693"
"17022026","0","","YAMAHA","XMAX125","VI","125"
"17022026","0","","CFMOTO","450MT","GR","449"
"17022026","0","","YAMAHA","NMAX125","IB","125"
"17022026","0","","KAWASAKI","VERSYS 650","V","649"
"17022026","0","","SYM","SYMPHONY 125","MA","125"
"17022026","0","","BMW","R 12 NINET","V","1170"
"17022026","0","","HONDA","CBF 125","B","125"
"17022026","0","","ZONTES","368G","MU","368"
"17022026","0","","KAWASAKI","Z900","B","948"
"17022026","0","","CFMOTO","450MT","B","449"
"17022026","0","","YAMAHA","NMAX125","M","125"
"17022026","0","","HONDA","PCX125","A","125"
"17022026","0","","YAMAHA","MT-09","LE","890"
"17022026","0","","KYMCO","SUPER DINK GT 125 E5+","Z","124"
"17022026","0","","HONDA","ADV 350","M","330"
"17022026","0","","ZONTES","ZT125-U","MA","125"
"17022026","0","","PIAGGIO","VESPA PRIMAVERA 125","MA","124"
"17022026","0","","ZONTES","368G","B","368"
"17022026","0","","TRIUMPH","STREET TRIPLE RS","V","765"
"17022026","0","","HONDA","FORZA 350","GI","330"
"17022026","0","","MITT","GT-S","V","125"
"17022026","0","","KYMCO","DTX","MU","124"
"17022026","0","","YAMAHA","NMAX125","B","125"
"17022026","0","","HONDA","ADV 750","B","745"
"17022026","0","","HONDA","SH125i","GI","125"
"17022026","0","","KAWASAKI","Z900","M","948"
"17022026","0","","HONDA","ADV 750","IB","745"
"17022026","0","","MITT","125GTS","B","125"
"17022026","0","","VOGE","SR1","SE","125"
"17022026","0","","HONDA","FORZA125","M","125"
"17022026","0","","ZONTES","ZT125-Z2","MU","125"
"17022026","0","","SYM","JET 14","A","125"
"17022026","0","","ZONTES","368G","V","368"
"17022026","0","","CFMOTO","125 NK","IB","124"
"17022026","0","","YAMAHA","XTZ 700 Tenere","T","689"
"17022026","0","","HONDA","XL750 Transalp","B","755"
"17022026","0","","ZONTES","125E","IB","125"
"17022026","0","","FANTIC MOTOR","---","T","125"
"17022026","0","","YAMAHA","XTZ 700 Tenere","T","689"
"17022026","0","","BMW","C 400 GT","SE","350"
"17022026","0","","TRIUMPH","BONNEVILLE T100","B","900"
"17022026","0","","YAMAHA","RayZR 125","A","125"
"17022026","0","","SYM","SYMPHONY 125","T","125"
"17022026","0","","VOGE","625DSX","CA","581"
"17022026","0","","KYMCO","AGILITY S","ZA","125"
"17022026","0","","YAMAHA","MT-07","IB","689"
"17022026","0","","HONDA","NC 750 X","V","745"
"17022026","0","","HONDA","SH125i","B","125"
"17022026","0","","HONDA","ADV 750","T","745"
"17022026","0","","YAMAHA","MT-07","VA","689"
"17022026","0","","YAMAHA","MT-09","B","890"
"17022026","0","","SYM","JET 14","SE","125"
"17022026","0","","SYM","JET 14","M","125"
"17022026","0","","VOGE","625DSX","A","581"
"17022026","0","","YAMAHA","MT-07","M","689"
"17022026","0","","VOGE","DS800X RALLY","GR","798"
"17022026","0","","HONDA","FORZA 350","M","330"
"17022026","0","","HUSQVARNA","HUSQVARNA 901 NORDEN","M","889"
"17022026","0","","SYM","SYMPHONY 125","T","125"
"17022026","0","","TRIUMPH","BONNEVILLE T100","J","900"
"17022026","0","","HONDA","FORZA 350","T","330"
"17022026","0","","NEXT","NX CROSS 125I","A","125"
"17022026","0","","YAMAHA","RayZR 125","PO","125"
"17022026","0","","ZONTES","368K","IB","368"
"17022026","0","","HONDA","SH125i","B","125"
"17022026","0","","RIEJU","RALLY 307","SS","292"
"17022026","0","","MACBOR","ROCKSTER FLAT 125 EVO","L","125"
"17022026","0","","HERO MOTOCORP","HUNK 440","MA","440"
"17022026","0","","YAMAHA","XTZ 700 Tenere","SE","689"
"17022026","0","","RIEJU","RALLY 307","TO","292"
"17022026","0","","QJMOTOR","SRK 600","M","554"
"17022026","0","","YAMAHA","MT-07","TO","689"
"17022026","0","","BMW","S 1000 XR","M","999"
"17022026","0","","BMW","S 1000 RR","M","999"
"17022026","0","","ZONTES","703RR","M","699"
"17022026","0","","MOTO MORINI","CALIBRO","SA","693"
"17022026","0","","HONDA","CB750 Hornet","B","755"
"17022026","0","","HONDA","FORZA 750","GI","745"
"17022026","0","","TRIUMPH","TF450-E","CA","450"
"17022026","0","","YAMAHA","NMAX125","V","125"
"17022026","0","","VOGE","SR1","MA","125"
"17022026","0","","YAMAHA","XTZ 700 Tenere","M","689"
"17022026","0","","SYM","SYMPHONY 125","B","125"
"17022026","0","","HONDA","SH125i","MA","125"
"17022026","0","","YAMAHA","XTZ 700 Tenere","MA","689"
"17022026","0","","TRIUMPH","BONNEVILLE T120 BLACK","B","1200"
"17022026","0","","HONDA","FORZA125","CA","125"
"17022026","0","","ZONTES","368K","IB","368"
"17022026","0","","KTM","KTM 125 SMC R","M","125"
"17022026","0","","VOGE","DS800X RALLY","CA","798"
"17022026","0","","KEEWAY","VIESTE 125","B","125"
"17022026","0","","HONDA","SH125i","B","125"
"17022026","0","","ROYAL ENFIELD","INTERCEPTOR BEAR 650","CA","648"
"17022026","0","","KAWASAKI","Z900","BU","948"
"17022026","0","","VOGE","DS900X","V","895"
"17022026","0","","APRILIA","SR GT 125","B","125"
"17022026","0","","HONDA","CRF1100","M","1084"
"17022026","0","","KYMCO","AGILITY S","SE","125"
"17022026","0","","SUZUKI","V-Strom 800","GI","776"
"17022026","0","","YAMAHA","TMAX 560","MA","562"
"17022026","0","","MACBOR","MONTANA XR1 125 EVO","V","124"
"17022026","0","","MACBOR","MONTANA XR1 125 EVO","O","124"
"17022026","0","","VOGE","DS900X","A","895"
"17022026","0","","HONDA","CRF1100","B","1084"
"17022026","0","","VOGE","300RALLY","IB","292"
"17022026","0","","HONDA","CB 500 X","L","471"
"17022026","0","","HONDA","PCX125","B","125"
"17022026","0","","SHERCO","125 SE-R","T","125"
"17022026","0","","KYMCO","SUPER DINK GT","B","321"
"17022026","0","","DUCATI","MULTISTRADA V4","M","1158"
"17022026","0","","VOGE","DS900X","SE","895"
"17022026","0","","HONDA","PCX125","SS","125"
"17022026","0","","YAMAHA","TMAX 560","MA","562"
"17022026","0","","RIEJU","NKD 125","HU","124"
"17022026","0","","VOGE","DS800X RALLY","CA","798"
"17022026","0","","RIEJU","RALLY 307","M","292"
"17022026","0","","ZONTES","368G","M","368"
"17022026","0","","ZONTES","368G","B","368"
"17022026","0","","ZONTES","368G","T","368"
"17022026","0","","HONDA","SH125i","B","125"
"17022026","0","","KOVE","KOVE 800 X RALLY","M","799"
"17022026","0","","QJMOTOR","SRT 700 X E5+","VI","698"
"17022026","0","","YAMAHA","NMAX125","S","125"
"17022026","0","","YAMAHA","NMAX125","B","125"
"17022026","0","","YAMAHA","NMAX125","J","125"
"17022026","0","","KYMCO","SKYTOWN 125","V","125"
"17022026","0","","SYM","SYMPHONY 125","B","125"
"17022026","0","","SHERCO","N.A","T","125"
"17022026","0","","VOGE","DS800X RALLY","M","798"
"17022026","0","","VOGE","DS800X RALLY","B","798"
"17022026","0","","ZONTES","703RR","B","699"
"17022026","0","","HONDA","PCX125","B","125"
"17022026","0","","PIAGGIO","LIBERTY 125 ABS","V","124"
"17022026","0","","CFMOTO","675SR-R","GR","674"
"17022026","0","","KTM","KTM 1390 SUPER ADVENTU","GI","1350"
"17022026","0","","HONDA","ADV 750","S","745"
"17022026","0","","TRIUMPH","TIGER 900 GT PRO","B","888"
"17022026","0","","BMW","R 1300 GS ADVENTURE","LE","1300"
"17022026","0","","KYMCO","AGILITY S","A","125"
"17022026","0","","HONDA","PCX125","M","125"
"17022026","0","","MITT","TY125T-26F","CA","125"
"17022026","0","","VOGE","DS800X RALLY","AV","798"
"17022026","0","","HONDA","ADV 350","GI","330"
"17022026","0","","ZONTES","368G","IB","368"
"17022026","0","","HONDA","SH350i","B","330"
"17022026","0","","HONDA","ADV 750","CE","745"
"17022026","0","","YAMAHA","YZF-R125","A","125"
"17022026","0","","VOGE","DS525X","B","494"
"17022026","0","","SYM","JET X","A","125"
"17022026","0","","YAMAHA","XMAX125","B","125"
"17022026","0","","HONDA","NC 750 X","BI","745"
"17022026","0","","HONDA","ADV 750","A","745"
"17022026","0","","HONDA","PCX125","CA","125"
"17022026","0","","QJMOTOR","FORT 125 N E5+","SE","125"
"17022026","0","","YAMAHA","MT-09","T","890"
"17022026","0","","VOGE","SR16","PO","125"
"17022026","0","","HONDA","FORZA125","B","125"
"17022026","0","","BMW","F 900 GS ADVENTURE","B","895"
"17022026","0","","VOGE","DS900X","V","895"
"17022026","0","","HUSQVARNA","HUSQVARNA 701 ENDURO","TO","693"
"17022026","0","","HONDA","SH125i","MU","125"
"17022026","0","","MV AGUSTA","F3 RR ROSSO","B","798"
"17022026","0","","HONDA","SH350i","B","330"
"17022026","0","","VOGE","DS800X RALLY","MU","798"
"17022026","0","","HONDA","ADV 350","M","330"
"17022026","0","","KAWASAKI","Z900","M","948"
"17022026","0","","YAMAHA","RayZR 125","MA","125"
"17022026","0","","WOTTAN MOTOR","STORM","A","125"
"17022026","0","","ZONTES","ZT125-Z2","M","125"
"17022026","0","","YAMAHA","NMAX125","MU","125"
"17022026","0","","HONDA","PCX125","IB","125"
"17022026","0","","HONDA","SH125i","B","125"
"17022026","0","","HONDA","SH125i","B","125"
"17022026","0","","KEEWAY","RKF 125 ABS","T","125"
"17022026","0","","YAMAHA","TMAX 560","SE","562"
"17022026","0","","YAMAHA","XTZ 700 Tenere","SE","689"
"17022026","0","","HONDA","ADV 350","BI","330"
"17022026","0","","HONDA","XL750 Transalp","CA","755"
"17022026","0","","BENELLI","TRK 702","SE","698"
"17022026","0","","QJMOTOR","SRT 900 S","B","904"
"17022026","0","","YAMAHA","MT-07","T","689"
"17022026","0","","QJMOTOR","SRK 125 S E5+","MU","125"
"17022026","0","","NEXT","NX CROSS 125I","MU","125"
"17022026","0","","ZONTES","ZT125-Z2","A","125"
"17022026","0","","YAMAHA","NMAX125","V","125"
"17022026","0","","VOGE","DS900X","V","895"
"17022026","0","","TRIUMPH","STREET TRIPLE RS","B","765"
"17022026","0","","YAMAHA","MT-125","A","125"
"17022026","0","","KAWASAKI","ELIMINATOR","B","451"
"17022026","0","","SYM","SYMPHONY 125","B","125"
"17022026","0","","MOTO GUZZI","STELVIO","VA","1042"
"17022026","0","","ZONTES","368E","A","368"
"17022026","0","","KAWASAKI","NINJA ZX-6R","M","636"
"17022026","0","","HONDA","FORZA125","V","125"
"17022026","0","","HONDA","CB750 Hornet","VA","755"
"17022026","0","","HONDA","FORZA125","L","125"
"17022026","0","","VOGE","DS800X RALLY","GI","798"
"17022026","0","","ZONTES","ZT125-G1","IB","125"
"17022026","0","","YAMAHA","NMAX125","B","125"
"17022026","0","","KAWASAKI","VERSYS 650","PO","649"
"17022026","0","","RIEJU","XPLORA 707","CA","698"
"17022026","0","","MACBOR","MONTANA XR1 125 EVO","GI","124"
"17022026","0","","HONDA","FORZA 350","SS","330"
"17022026","0","","HONDA","VISION 110","T","109"
"17022026","0","","SUZUKI","GSX1300R","MU","1340"
"17022026","0","","VOGE","DS800X RALLY","GU","798"
"17022026","0","","KTM","KTM 300 EXC","M","293"
"17022026","0","","YAMAHA","XTZ 700 Tenere","GR","689"
"17022026","0","","YAMAHA","NMAX125","CA","125"
"17022026","0","","YAMAHA","MT-07","SE","689"
"17022026","0","","HONDA","PCX125","V","125"
"17022026","0","","KTM","KTM 790 DUKE","GI","799"
"17022026","0","","VOGE","DS800X RALLY","MA","798"
"17022026","0","","YAMAHA","NMAX125","B","125"
"17022026","0","","KOVE","KOVE 800 X PRO","BI","799"
"17022026","0","","BAJAJ","PULSAR NS 125","B","124"
"17022026","0","","HONDA","XL750 Transalp","A","755"
"17022026","0","","ZONTES","125C","CA","125"
"17022026","0","","YAMAHA","XMAX125","SE","125"
"17022026","0","","KAWASAKI","ELIMINATOR","C","451"
"17022026","0","","NEXT","NX CROSS 125I","MU","125"
"17022026","0","","HONDA","NT1100","P","1084"
"17022026","0","","GASGAS","EC 300","BI","293"
"17022026","0","","HERO MOTOCORP","X PULSE 200 4V","NA","200"
"17022026","0","","ZONTES","703RR","M","699"
"17022026","0","","HONDA","SH350i","H","330"
"17022026","0","","YAMAHA","MT-09","B","890"
"17022026","0","","YAMAHA","XMAX125","V","125"
"17022026","0","","SUZUKI","AVENIS 125","MA","124"
"17022026","0","","KYMCO","AGILITY S","CO","125"
"17022026","0","","SYM","JET X","M","125"
"17022026","0","","BAJAJ","PULSAR NS 125","L","124"
"17022026","0","","VOGE","SR1","M","125"
"17022026","0","","KAWASAKI","Z1100","B","1099"
"17022026","0","","HONDA","ADV 350","L","330"
"17022026","0","","VOGE","SR1ADV","SG","125"
"17022026","0","","HONDA","NC 750 X","BI","745"
"17022026","0","","SYM","SYMPHONY 125","SS","125"
"17022026","0","","BMW","F 800 GS","B","895"
"17022026","0","","HUSQVARNA","HUSQVARNA 701 SUPERMOT","B","693"
"17022026","0","","HONDA","VISION 110","SS","109"
"17022026","0","","HONDA","FORZA125","CA","125"
"17022026","0","","VOGE","DS900X","GI","895"
"17022026","0","","YAMAHA","NMAX125","B","125"
"17022026","0","","VOGE","DS800X RALLY","M","798"
"17022026","0","","BMW","R 1300 RT","M","1300"
"17022026","0","","YAMAHA","NMAX125","A","125"
"17022026","0","","QJMOTOR","SRK 125 S E5+","LO","125"
"17022026","0","","RIEJU","RALLY 307","VA","292"
"17022026","0","","YAMAHA","TRICITY 125","BU","125"
"17022026","0","","ZONTES","125C","T","125"
"17022026","0","","KYMCO","SUPER DINK GT 125 E5+","SE","124"
"17022026","0","","HONDA","PCX125","GI","125"
"17022026","0","","SHERCO","300 SE-R","M","293"
"17022026","0","","VOGE","SR1","M","125"
"17022026","0","","ZONTES","ZT125-Z2","V","125"
"17022026","0","","KTM","KTM 250 EXC","AV","249"
"17022026","0","","MACBOR","MONTANA XR1 125 EVO","AL","124"
"17022026","0","","KAWASAKI","ELIMINATOR","SE","451"
"17022026","0","","KAWASAKI","Z650","AL","649"
"17022026","0","","ZONTES","703RR","VI","699"
"17022026","0","","YAMAHA","TMAX 560","SE","562"
"17022026","0","","HONDA","CRF300LRA","GR","286"
"17022026","0","","SUZUKI","V-Strom 800","LE","776"
"17022026","0","","KTM","KTM 790 ADVENTURE","CR","799"
"17022026","0","","VOGE","625DSX","V","581"
"17022026","0","","KYMCO","AGILITY S","B","125"
"17022026","0","","HUSQVARNA","HUSQVARNA SVARTPILEN12","BU","125"
"17022026","0","","ZONTES","368G","B","368"
"17022026","0","","KYMCO","SUPER DINK GT","B","321"
"17022026","0","","YAMAHA","XMAX125","GI","125"
"17022026","0","","DUCATI","MULTISTRADA V4","MA","1158"
"17022026","0","","VOGE","300RALLY","B","292"
"17022026","0","","YAMAHA","NMAX125","A","125"
"17022026","0","","HONDA","PCX125","AL","125"
"17022026","0","","ZONTES","ZT125-U","L","125"
"17022026","0","","YAMAHA","NMAX125","M","125"
"17022026","0","","KYMCO","DTX","AB","124"
"17022026","0","","MACBOR","EIGHT MILE 125 LC","B","124"
"17022026","0","","YAMAHA","TRICITY 125","BI","125"
"17022026","0","","KEEWAY","VIESTE 125","IB","125"
"17022026","0","","PIAGGIO","VESPA GTS","A","310"
"17022026","0","","HONDA","FORZA 350","CA","330"
"17022026","0","","HONDA","PCX125","B","125"
"17022026","0","","SYM","SYMPHONY 125","B","125"
"17022026","0","","YAMAHA","MT-09","MA","890"
"17022026","0","","BMW","R 1300 GS","B","1300"
"17022026","0","","ROYAL ALLOY","TG300SP","M","278"
"17022026","0","","HONDA","CB750 Hornet","B","755"
"17022026","0","","HONDA","PCX125","CA","125"
"17022026","0","","ZONTES","368G","B","368"
