FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"04082025","0","","SILENCE","S01","0","1.35","2","BARCELONA","B","B","04082025","08024","D","","B00","08019","BARCELONA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"04082025","0","","SILENCE","S01","0","1.35","2","BARCELONA","B","B","04082025","08019","D","","B00","08019","BARCELONA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"04082025","0","","BLUESHARK","BLUESHARK R80","0","0.58","2","ALICANTE/ALACANT","A","A","04082025","03007","D","","B00","03014","ALICANTE","3.00","A1","","00","1","91","260","L3e","ND","62","0400","BEV","009100","","","","",""
"04082025","0","","VOSTOK","C8S EXPRESS PLUS","0","0.97","2","HUESCA","HU","HU","04082025","22004","D","","B00","22125","HUESCA","5.00","A1","","U","A","75","245","L3e","ND","36","0400","BEV","011800","","","","",""
"04082025","0","","VOSTOK","C8S EXPRESS PLUS","0","0.97","2","HUESCA","HU","HU","04082025","22004","D","","B00","22125","HUESCA","5.00","A1","","U","A","75","245","L3e","ND","36","0400","BEV","011800","","","","",""
"04082025","0","","VOSTOK","C8S EXPRESS PLUS","0","0.97","2","HUESCA","HU","HU","04082025","22004","D","","B00","22125","HUESCA","5.00","A1","","U","A","75","245","L3e","ND","36","0400","BEV","011800","","","","",""
"04082025","0","","HORWIN","EK3","0","0.67","2","PAMPLONA/IRUÑA","NA","NA","04082025","31008","D","","B00","31201","PAMPLONA","3.50","A1","","01","01","95","284","L3e","","38","0400","BEV","008300","","","","",""
"04082025","0","","IONIK","VELAR","0","0.58","2","TORRELODONES","M","M","04082025","28250","D","","B00","28152","TORRELODONES","3.00","A1","","00","00","103","275","L3e","","42","0400","BEV","010000","","","","",""
"04082025","0","","ZEEHO","AE6+","0","0.91","2","LLEIDA","L","L","04082025","25001","D","","B00","25120","LLEIDA","4.70","A1","","N.A.","N.A.","84","261","L3e","ND","42","0400","BEV","004500","","","","",""
"04082025","0","","ARENA","VORTEX","0","0.77","2","MURCIA","MU","MU","04082025","30001","D","","B00","30030","MURCIA","4.00","A1","","2","0","108","300","L3e","","46","0400","BEV","011300","","","","",""
