FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"29082025","0","","FELQ","FW03","0","0.58","2","PUIGCERDA","GI","M","29082025","17520","D","","B00","17141","PUIGCERDA","3.00","A1","","000","00","67","252","L3e","ND","52","0400","BEV","010400","","","","",""
"29082025","0","","STARK","STARK VARG","0","1.74","1","MARBELLA","MA","MA","29082025","29604","D","","B00","29069","MARBELLA","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"29082025","0","","BMW","CE 02","0","1.16","2","MADRID","M","M","29082025","28050","X","","B00","28079","MADRID","6.00","A1","","0C71","A","105","312","L3e","","60","0400","BEV","009500","","","","",""
"29082025","0","","FELQ","FW03","0","0.58","2","AVIA","B","M","29082025","08610","D","","B00","08011","AVIA","3.00","A1","","000","00","67","252","L3e","ND","52","0400","BEV","010400","","","","",""
"29082025","0","","BMW","CE 04","0","2.91","2","MAJADAHONDA","M","M","29082025","28220","D","","B00","28080","MAJADAHONDA","15.00","A2","","0C51","A","175","410","L3e","","77","0400","BEV","013000","","","","",""
"29082025","0","","SILENCE","S02","0","1.35","2","MADRID","M","SG","29082025","28039","X","","B00","28079","MADRID","7.00","A1","","1","2","105","330","L3e","","70","0400","BEV","013300","","","","",""
"29082025","0","","QUAZZAR","E-DIVINE PLUS","0","0.77","2","GROVE, O (CASCO URBANO)","PO","M","29082025","36980","X","","B00","36022","O GROVE","4.00","A1","","A","A","83","253","L3e","","45","0400","BEV","010000","","","","",""
"29082025","0","","BMW","CE 02","0","1.16","2","BRAFIM","T","T","29082025","43812","X","","B00","43034","BRAFIM","6.00","A1","","0C71","A","105","312","L3e","","60","0400","BEV","009500","","","","",""
"29082025","0","","PIAGGIO","PIAGGIO 1","0","0.39","2","BARCELONA","B","B","29082025","08021","D","","B00","08019","BARCELONA","2.00","A1","","1","00","79","244","L3e","","35","0400","BEV","006600","","","","",""
"29082025","0","","BMW","CE 02","0","1.16","2","TOSSA DE MAR","GI","T","29082025","17320","D","","B00","17202","TOSSA DE MAR","6.00","A1","","0C71","A","105","312","L3e","","60","0400","BEV","009500","","","","",""
"29082025","0","","SILENCE","S01","0","1.35","2","BADALONA","B","B","29082025","08911","D","","B00","08015","BADALONA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"29082025","0","","YADEA","C1S PRO","0","1.16","2","PAMPLONA/IRUÑA","NA","NA","29082025","31009","D","","B00","31201","PAMPLONA","6.00","A1","","G0","00","87","270","L3e","","49","0400","BEV","007700","","","","",""
"29082025","0","","VELCA","ONE","0","1.35","2","VECINDARIO","GC","GC","29082025","35110","D","","B00","35022","SANTA LUCIA","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
"29082025","0","","SEGWAY","--","0","1.51","2","MEDIANIAS, LAS","GC","GC","29082025","35215","D","","B00","35026","TELDE","7.80","A1","","000","00","101","280","L3e","","44","0400","BEV","009000","","","","",""
"29082025","0","","EFUN","DEER 100","0","1.36","2","MISLATA","V","V","29082025","46920","D","","B00","46169","MISLATA","7.10","A1","","01","00","88","0","L3e","","38","0400","BEV","013100","","","","",""
"29082025","0","","VELCA","ONE","0","1.35","2","CANALS","V","M","29082025","46650","D","","B00","46081","CANALS","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
"29082025","0","","BMW","CE 02","0","1.16","2","PALMAS DE GRAN CANARIA (","GC","GC","29082025","35010","X","","B00","35016","LAS PALMAS G C","6.00","A1","","0C71","A","105","312","L3e","","60","0400","BEV","009500","","","","",""
"29082025","0","","EFUN","DEER 100","0","1.36","2","TOMARES","SE","H","29082025","41940","D","","B00","41093","TOMARES","7.10","A1","","01","00","88","0","L3e","","38","0400","BEV","013100","","","","",""
