MARCA_ITV,COUNT
"ALRENDO",1
"ARENA",3
"ASKOLL",1
"BLUESHARK",2
"BMW",21
"CECOTEC",1
"DIMEN",1
"E RIDE PRO",1
"E-BROH",3
"EFUN",13
"FELQ",10
"FRISON",1
"HONDA",11
"HORWIN",2
"IONIK",2
"LIVEWIRE",1
"LVNENG",5
"NEXT",12
"NEXTELECTRICMOTORS",2
"NIU",7
"NWOW",2
"OXWIN",1
"PIAGGIO",6
"QUAZZAR",5
"SAKURA",2
"SEGWAY",11
"SILENCE",198
"STARK",29
"SUPER SOCO",4
"SURRON",2
"VELCA",44
"VMOTO",2
"VOSTOK",3
"YADEA",1
"ZEEHO",2
"ZERO MOTORCYCLES",5
