MARCA_ITV,COUNT
"ARENA",6
"ASKOLL",1
"BMW",17
"CECOTEC",6
"DOFERN",1
"EFUN",20
"FELQ",5
"HONGFANWX",1
"HORWIN",6
"IONIK",1
"JNEN",1
"LIFAN",1
"LINZE",1
"LVNENG",81
"NEXT",8
"NEXTELECTRICMOTORS",8
"NIU",1
"OTTOBIKE",2
"PIAGGIO",3
"QUAZZAR",2
"SEGWAY",12
"SILENCE",159
"SUPER SOCO",8
"SWAPPER",1
"URBAN ELECTRIC MOTORS",5
"VELCA",63
"VELIMOTOR",2
"VERGE",1
"VMOTO",1
"VOGE",1
"WAYSCRAL",1
"YADEA",20
"ZEEHO",3
"ZERO MOTORCYCLES",4
