FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"13082026","0","","YAMAHA","NMAX 125","Pontevedra","Galicia","125"
"13082026","0","","HONDA","PCX 125","Barcelona","Cataluña","125"
"13082026","0","","HONDA","SH125i","Girona","Cataluña","125"
"13082026","0","","MACBOR","MONTANA XR1 125 EVO","Navarra","Comunidad Foral de Navarra","124"
"13082026","0","","HONDA","PCX 125","Cádiz","Andalucía","125"
"13082026","0","","YAMAHA","MT-125","Rioja (La)","La Rioja","125"
"13082026","0","","SYM","JET 14","Alicante/Alacant","Comunidad Valenciana","125"
"13082026","0","","ZONTES","125X","Málaga","Andalucía","125"
"13082026","0","","QJMOTOR","MTX 125 E5+","Almería","Andalucía","125"
"13082026","0","","HONDA","PCX 125","Palmas (Las)","Canarias","125"
"13082026","0","","ZONTES","125X","Málaga","Andalucía","125"
"13082026","0","","HONDA","PCX 125","Coruña (A)","Galicia","125"
"13082026","0","","ZONTES","125X","Málaga","Andalucía","125"
"13082026","0","","YAMAHA","XMAX 300","Valencia/València","Comunidad Valenciana","292"
"13082026","0","","HONDA","CL500","Huelva","Andalucía","471"
"13082026","0","","ZONTES","125X","Girona","Cataluña","125"
"13082026","0","","MORBIDELLI","T502X","León","Castilla y León","486"
"13082026","0","","BMW","R 12 G/S","Barcelona","Cataluña","1170"
"13082026","0","","KYMCO","SKYTOWN 125","Asturias","Principado de Asturias","125"
"13082026","0","","PIAGGIO","LIBERTY 125 ABS","Alicante/Alacant","Comunidad Valenciana","124"
"13082026","0","","APRILIA","SR GT 125","Coruña (A)","Galicia","125"
"13082026","0","","VOGE","SR3","Barcelona","Cataluña","244"
"13082026","0","","YAMAHA","XSR-125","Pontevedra","Galicia","125"
"13082026","0","","TRIUMPH","SCRAMBLER 400 X","Cantabria","Cantabria","398"
"13082026","0","","HONDA","Z125MA","Cádiz","Andalucía","124"
"13082026","0","","KTM","KTM 390 ADVENTURE R","Zaragoza","Aragón","399"
"13082026","0","","ZONTES","125X","Illes Balears","Illes Balears","125"
"13082026","0","","HARLEY-DAVIDSON","STREET GLIDE","Asturias","Principado de Asturias","1923"
"13082026","0","","ZONTES","368G","Granada","Andalucía","368"
"13082026","0","","MITT","ALTO 125","Cádiz","Andalucía","125"
"13082026","0","","ZONTES","368G","Albacete","Castilla-La Mancha","368"
"13082026","0","","PEUGEOT","KISBEE M","Jaén","Andalucía","125"
"13082026","0","","ZONTES","368G","Bizkaia","País Vasco","368"
"13082026","0","","KYMCO","DTX","Almería","Andalucía","124"
"13082026","0","","HONDA","CB750 Hornet","Salamanca","Castilla y León","755"
"13082026","0","","YAMAHA","MT-07","Barcelona","Cataluña","689"
"13082026","0","","HONDA","SH125i","Málaga","Andalucía","125"
"13082026","0","","YAMAHA","MT-09","Barcelona","Cataluña","890"
"13082026","0","","BMW","R 1300 RS","Asturias","Principado de Asturias","1300"
"13082026","0","","ZONTES","125X","Alicante/Alacant","Comunidad Valenciana","125"
"13082026","0","","SYM","SYMPHONY 125","Pontevedra","Galicia","125"
"13082026","0","","HONDA","ADV 350","Santa Cruz de Tenerife","Canarias","330"
"13082026","0","","YAMAHA","XMAX 300","Alicante/Alacant","Comunidad Valenciana","292"
"13082026","0","","CFMOTO","700MT","Cádiz","Andalucía","693"
"13082026","0","","KYMCO","SUPER DINK GT","Tarragona","Cataluña","321"
"13082026","0","","YAMAHA","NMAX 125","Asturias","Principado de Asturias","125"
"13082026","0","","APRILIA","TUONO 125","Alicante/Alacant","Comunidad Valenciana","124"
"13082026","0","","YAMAHA","NMAX 125","Valladolid","Castilla y León","125"
"13082026","0","","YAMAHA","TMAX 560","Pontevedra","Galicia","562"
"13082026","0","","APRILIA","SR GT 125","Cádiz","Andalucía","125"
"13082026","0","","ZONTES","350T","Valencia/València","Comunidad Valenciana","348"
"13082026","0","","RIEJU","XPLORA 707","Córdoba","Andalucía","698"
"13082026","0","","SUZUKI","AVENIS 125","Badajoz","Extremadura","124"
"13082026","0","","HONDA","ADV 750","Illes Balears","Illes Balears","745"
"13082026","0","","KYMCO","AGILITY NX 125","Málaga","Andalucía","125"
"13082026","0","","VOGE","SR1","Cádiz","Andalucía","125"
"13082026","0","","YAMAHA","NMAX 125","Tarragona","Cataluña","125"
"13082026","0","","LETBE","S125","Illes Balears","Illes Balears","125"
"13082026","0","","HONDA","FORZA 350","Málaga","Andalucía","330"
"13082026","0","","PIAGGIO","VESPA PRIMAVERA 125","Sevilla","Andalucía","124"
"13082026","0","","HONDA","SH125i","Barcelona","Cataluña","125"
"13082026","0","","CFMOTO","675SR-R","Cáceres","Extremadura","674"
"13082026","0","","YAMAHA","R125","Málaga","Andalucía","125"
"13082026","0","","ZONTES","368G","Madrid","Comunidad de Madrid","368"
"13082026","0","","PIAGGIO","LIBERTY 125 ABS","Sevilla","Andalucía","124"
"13082026","0","","CYCLONE","RX2","Murcia","Región de Murcia","124"
"13082026","0","","YAMAHA","TRICITY 125","Santa Cruz de Tenerife","Canarias","125"
"13082026","0","","ZONTES","125C","Málaga","Andalucía","125"
"13082026","0","","YAMAHA","XMAX 125","Illes Balears","Illes Balears","125"
"13082026","0","","YAMAHA","XMAX 125","Málaga","Andalucía","125"
"13082026","0","","SYM","SYMPHONY 125","Málaga","Andalucía","125"
"13082026","0","","BAJAJ","PULSAR NS 400 Z","Ciudad Real","Castilla-La Mancha","373"
"13082026","0","","CYCLONE","RT1","Álava/Araba","País Vasco","125"
"13082026","0","","SYM","SYMPHONY 125","Málaga","Andalucía","125"
"13082026","0","","SUZUKI","V-Strom 1050","Barcelona","Cataluña","1037"
"13082026","0","","HONDA","ADV 350","Palmas (Las)","Canarias","330"
"13082026","0","","ZONTES","125C","Ciudad Real","Castilla-La Mancha","125"
"13082026","0","","HONDA","ADV 350","Barcelona","Cataluña","330"
"13082026","0","","CFMOTO","800MT-X","Murcia","Región de Murcia","799"
"13082026","0","","HONDA","VISION 110","Alicante/Alacant","Comunidad Valenciana","109"
"13082026","0","","ZONTES","703RR","Illes Balears","Illes Balears","699"
"13082026","0","","YAMAHA","MT-125","Madrid","Comunidad de Madrid","125"
"13082026","0","","VOGE","SR4 MAX","Illes Balears","Illes Balears","350"
"13082026","0","","YAMAHA","NMAX 125","Barcelona","Cataluña","125"
"13082026","0","","YAMAHA","NMAX 125","Illes Balears","Illes Balears","125"
"13082026","0","","SYM","SYMPHONY 125","Alicante/Alacant","Comunidad Valenciana","125"
"13082026","0","","YAMAHA","NMAX 125","Zaragoza","Aragón","125"
"13082026","0","","YAMAHA","YZF-R9","Illes Balears","Illes Balears","890"
"13082026","0","","YAMAHA","R125","Toledo","Castilla-La Mancha","125"
"13082026","0","","ZONTES","125X","Ourense","Galicia","125"
"13082026","0","","HONDA","SH350i","Málaga","Andalucía","330"
"13082026","0","","CFMOTO","DUAL250","Cádiz","Andalucía","249"
"13082026","0","","KYMCO","AGILITY NX 125","Madrid","Comunidad de Madrid","125"
"13082026","0","","ZONTES","368G","Palmas (Las)","Canarias","368"
"13082026","0","","PIAGGIO","VESPA GTS","Madrid","Comunidad de Madrid","310"
"13082026","0","","HONDA","ADV 350","Cádiz","Andalucía","330"
"13082026","0","","HONDA","FORZA125","Santa Cruz de Tenerife","Canarias","125"
"13082026","0","","YAMAHA","MT-09","Alicante/Alacant","Comunidad Valenciana","890"
"13082026","0","","ZONTES","125X","Madrid","Comunidad de Madrid","125"
"13082026","0","","ZONTES","125X","Bizkaia","País Vasco","125"
"13082026","0","","YAMAHA","XMAX 125","Asturias","Principado de Asturias","125"
"13082026","0","","YAMAHA","RayZR 125","Cádiz","Andalucía","125"
"13082026","0","","BMW","F 450 GS","Málaga","Andalucía","420"
"13082026","0","","HONDA","PCX 125","Almería","Andalucía","125"
"13082026","0","","KYMCO","SKYTOWN 125","Madrid","Comunidad de Madrid","125"
"13082026","0","","LETBE","FLYGON","Asturias","Principado de Asturias","125"
"13082026","0","","SYM","SYMPHONY 125","Tarragona","Cataluña","125"
"13082026","0","","MORBIDELLI","T502X","Madrid","Comunidad de Madrid","486"
"13082026","0","","APRILIA","SR GT 125","Cantabria","Cantabria","125"
"13082026","0","","ZONTES","ZT125-Z2","Cádiz","Andalucía","125"
"13082026","0","","MH MOTORCYCLES","VR10","Cádiz","Andalucía","124"
"13082026","0","","PIAGGIO","LIBERTY 125 ABS","Cádiz","Andalucía","124"
"13082026","0","","YAMAHA","TMAX 560","Palmas (Las)","Canarias","562"
"13082026","0","","SYM","JET X","Sevilla","Andalucía","125"
"13082026","0","","HONDA","ADV 750","Palmas (Las)","Canarias","745"
"13082026","0","","HONDA","VISION 110","Barcelona","Cataluña","109"
"13082026","0","","QJMOTOR","ATR 125 E5+","Valencia/València","Comunidad Valenciana","125"
"13082026","0","","PIAGGIO","MEDLEY 200","Coruña (A)","Galicia","174"
"13082026","0","","PEUGEOT","TWEET FL 125 CC","Málaga","Andalucía","125"
"13082026","0","","YAMAHA","NMAX 125","Sevilla","Andalucía","125"
"13082026","0","","SYM","JET 14","Cádiz","Andalucía","125"
"13082026","0","","ZONTES","368G","Coruña (A)","Galicia","368"
"13082026","0","","YAMAHA","R7","Santa Cruz de Tenerife","Canarias","689"
"13082026","0","","CFMOTO","450MT","Barcelona","Cataluña","449"
"13082026","0","","KYMCO","SUPER DINK GT 125 E5+","Madrid","Comunidad de Madrid","124"
"13082026","0","","MORBIDELLI","SC 125","Barcelona","Cataluña","125"
"13082026","0","","HONDA","FORZA125","Asturias","Principado de Asturias","125"
"13082026","0","","MOTO MORINI","X-CAPE 700","Alicante/Alacant","Comunidad Valenciana","693"
"13082026","0","","PIAGGIO","MEDLEY 200","Cádiz","Andalucía","174"
"13082026","0","","ZONTES","368G","Cantabria","Cantabria","368"
"13082026","0","","ZONTES","125X","Illes Balears","Illes Balears","125"
"13082026","0","","YAMAHA","XMAX 125","Sevilla","Andalucía","125"
"13082026","0","","ZONTES","368G","Alicante/Alacant","Comunidad Valenciana","368"
"13082026","0","","HONDA","NX500","Málaga","Andalucía","471"
