FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"03082026","0","","YAMAHA","XMAX 125","Pontevedra","Galicia","125"
"03082026","0","","YAMAHA","NMAX 125","Madrid","Comunidad de Madrid","125"
"03082026","0","","HONDA","PCX 125","Málaga","Andalucía","125"
"03082026","0","","YAMAHA","D'elight","Barcelona","Cataluña","125"
"03082026","0","","ZONTES","368G","Madrid","Comunidad de Madrid","368"
"03082026","0","","HONDA","XL750 Transalp","Barcelona","Cataluña","755"
"03082026","0","","HONDA","PCX 125","Granada","Andalucía","125"
"03082026","0","","YAMAHA","WR125","Valencia/València","Comunidad Valenciana","125"
"03082026","0","","ZONTES","125X","Pontevedra","Galicia","125"
"03082026","0","","HONDA","SH Mode 125","Barcelona","Cataluña","125"
"03082026","0","","ZONTES","125X","Bizkaia","País Vasco","125"
"03082026","0","","HONDA","PCX 125","Madrid","Comunidad de Madrid","125"
"03082026","0","","ZONTES","125X","Cantabria","Cantabria","125"
"03082026","0","","YAMAHA","RayZR 125","Cádiz","Andalucía","125"
"03082026","0","","YAMAHA","XMAX 300","Valladolid","Castilla y León","292"
"03082026","0","","HONDA","PCX 125","Illes Balears","Illes Balears","125"
"03082026","0","","YAMAHA","XMAX 125","Valencia/València","Comunidad Valenciana","125"
"03082026","0","","YAMAHA","NMAX 125","Melilla","Melilla","125"
"03082026","0","","CFMOTO","DUAL250","Málaga","Andalucía","249"
"03082026","0","","QJMOTOR","SRV 125 E5+","Sevilla","Andalucía","125"
"03082026","0","","SYM","JET 14","Castellón/Castelló","Comunidad Valenciana","125"
"03082026","0","","YAMAHA","NMAX 125","Pontevedra","Galicia","125"
"03082026","0","","HERO MOTOCORP","XOOM 125R ZX","Coruña (A)","Galicia","125"
"03082026","0","","TRIUMPH","SCRAMBLER 400 X","Barcelona","Cataluña","398"
"03082026","0","","BMW","R 1300 GS","Barcelona","Cataluña","1300"
"03082026","0","","APRILIA","SR GT 125","Pontevedra","Galicia","125"
"03082026","0","","KOVE","KOVE 800 X GT","Barcelona","Cataluña","799"
"03082026","0","","KYMCO","AGILITY S","Granada","Andalucía","125"
"03082026","0","","YAMAHA","XTZ 700 Tenere","Cádiz","Andalucía","689"
"03082026","0","","RIEJU","N/A","Jaén","Andalucía","125"
"03082026","0","","KEEWAY","V-CRUISE","Ciudad Real","Castilla-La Mancha","125"
"03082026","0","","HONDA","PCX 125","Cádiz","Andalucía","125"
"03082026","0","","KAWASAKI","Z650","Granada","Andalucía","649"
"03082026","0","","HERO MOTOCORP","X PULSE 200 4V","Madrid","Comunidad de Madrid","200"
"03082026","0","","ZONTES","368D","Alicante/Alacant","Comunidad Valenciana","368"
"03082026","0","","QJMOTOR","FORT 125 N E5+","Almería","Andalucía","125"
"03082026","0","","VOGE","DS900X","Madrid","Comunidad de Madrid","895"
"03082026","0","","MACBOR","ROCKSTER 125 EVO E5+","Murcia","Región de Murcia","125"
"03082026","0","","SYM","ADX 300 TCS","Illes Balears","Illes Balears","278"
"03082026","0","","ROYAL ENFIELD","CLASSIC 650 TWIN","Bizkaia","País Vasco","648"
"03082026","0","","VOGE","R125S","Madrid","Comunidad de Madrid","125"
"03082026","0","","HONDA","XL750 Transalp","Barcelona","Cataluña","755"
"03082026","0","","YAMAHA","RayZR 125","Málaga","Andalucía","125"
"03082026","0","","HONDA","CRF 300 L","León","Castilla y León","286"
"03082026","0","","ROYAL ENFIELD","INTERCEPTOR 650 O INTE","Granada","Andalucía","648"
"03082026","0","","ZONTES","368K","Madrid","Comunidad de Madrid","368"
"03082026","0","","HONDA","ADV 350","Barcelona","Cataluña","330"
"03082026","0","","TRIUMPH","SCRAMBLER 900","Barcelona","Cataluña","900"
"03082026","0","","YAMAHA","NMAX 125","Castellón/Castelló","Comunidad Valenciana","125"
"03082026","0","","KYMCO","AGILITY S","Madrid","Comunidad de Madrid","125"
"03082026","0","","ZONTES","125X","Pontevedra","Galicia","125"
"03082026","0","","PEUGEOT","KISBEE M","Granada","Andalucía","125"
"03082026","0","","HONDA","GB350S","Barcelona","Cataluña","348"
"03082026","0","","MORBIDELLI","C652V","Madrid","Comunidad de Madrid","650"
"03082026","0","","YAMAHA","TRICITY 125","Córdoba","Andalucía","125"
"03082026","0","","KAWASAKI","Z900","Bizkaia","País Vasco","948"
"03082026","0","","ZONTES","368G","Tarragona","Cataluña","368"
"03082026","0","","ZONTES","368G","Córdoba","Andalucía","368"
"03082026","0","","ZONTES","368G","Almería","Andalucía","368"
"03082026","0","","YAMAHA","NMAX 125","Valencia/València","Comunidad Valenciana","125"
"03082026","0","","APRILIA","SR GT 125","Pontevedra","Galicia","125"
"03082026","0","","SYM","JET 14","Murcia","Región de Murcia","125"
"03082026","0","","ZONTES","125X","Cádiz","Andalucía","125"
"03082026","0","","QJMOTOR","FORT 125 N E5+","Madrid","Comunidad de Madrid","125"
"03082026","0","","YAMAHA","TMAX 560","Valencia/València","Comunidad Valenciana","562"
"03082026","0","","KYMCO","AGILITY S","Barcelona","Cataluña","125"
"03082026","0","","SUZUKI","BURGMAN 400","Pontevedra","Galicia","400"
"03082026","0","","YAMAHA","NMAX 125","Barcelona","Cataluña","125"
"03082026","0","","YAMAHA","NMAX 125","Madrid","Comunidad de Madrid","125"
"03082026","0","","SYM","JET 14","Illes Balears","Illes Balears","125"
"03082026","0","","SYM","SYMPHONY 125","Córdoba","Andalucía","125"
"03082026","0","","YAMAHA","NMAX 125","Cádiz","Andalucía","125"
"03082026","0","","SUZUKI","GSX-S 1000","Ciudad Real","Castilla-La Mancha","999"
"03082026","0","","HONDA","PCX 125","Córdoba","Andalucía","125"
"03082026","0","","VOGE","DS800X RALLY","Valencia/València","Comunidad Valenciana","798"
"03082026","0","","YAMAHA","XMAX 125","Barcelona","Cataluña","125"
"03082026","0","","TRS","TR1 250","Gipuzkoa","País Vasco","248"
"03082026","0","","PEUGEOT","KISBEE M","Alicante/Alacant","Comunidad Valenciana","125"
"03082026","0","","KYMCO","SKYTOWN 125","Asturias","Principado de Asturias","125"
"03082026","0","","MARSHAL MOTO","JOY125","Navarra","Comunidad Foral de Navarra","124"
"03082026","0","","HONDA","PCX 125","Barcelona","Cataluña","125"
"03082026","0","","CFMOTO","450MT","Madrid","Comunidad de Madrid","449"
"03082026","0","","YAMAHA","XMAX 125","Murcia","Región de Murcia","125"
"03082026","0","","VOGE","DS525X","Barcelona","Cataluña","494"
"03082026","0","","YAMAHA","XTZ 700 Tenere","Madrid","Comunidad de Madrid","689"
"03082026","0","","KYMCO","AGILITY NX 125","Tarragona","Cataluña","125"
"03082026","0","","YAMAHA","MT-07","Valencia/València","Comunidad Valenciana","689"
"03082026","0","","ZONTES","125X","Gipuzkoa","País Vasco","125"
"03082026","0","","YAMAHA","MT-09","Barcelona","Cataluña","890"
"03082026","0","","YAMAHA","RayZR 125","Alicante/Alacant","Comunidad Valenciana","125"
"03082026","0","","BAJAJ","PULSAR NS 125","Castellón/Castelló","Comunidad Valenciana","124"
"03082026","0","","QJMOTOR","SRT 450 RX","Bizkaia","País Vasco","450"
"03082026","0","","KYMCO","SUPER DINK GT 125 E5+","Cantabria","Cantabria","124"
"03082026","0","","MOTO GUZZI","V7 SPORT","Cantabria","Cantabria","853"
"03082026","0","","YAMAHA","NMAX 125","Valencia/València","Comunidad Valenciana","125"
"03082026","0","","HONDA","PCX 125","Gipuzkoa","País Vasco","125"
"03082026","0","","QJMOTOR","SRT 900 SX","Lleida","Cataluña","904"
"03082026","0","","HONDA","ADV 350","Málaga","Andalucía","330"
"03082026","0","","CYCLONE","RX1 PRO","Pontevedra","Galicia","124"
"03082026","0","","YAMAHA","RayZR 125","Sevilla","Andalucía","125"
"03082026","0","","YAMAHA","XMAX 300","Girona","Cataluña","292"
"03082026","0","","KYMCO","DTX","Santa Cruz de Tenerife","Canarias","321"
"03082026","0","","RIEJU","N/A","Murcia","Región de Murcia","125"
"03082026","0","","YAMAHA","MT-07","Valencia/València","Comunidad Valenciana","689"
"03082026","0","","VOGE","625DSX","Madrid","Comunidad de Madrid","581"
"03082026","0","","HONDA","ADV 750","Valencia/València","Comunidad Valenciana","745"
"03082026","0","","HARLEY-DAVIDSON","STREET BOB","Málaga","Andalucía","1923"
"03082026","0","","APRILIA","SR GT 400","Madrid","Comunidad de Madrid","399"
"03082026","0","","MORBIDELLI","T502X","Valencia/València","Comunidad Valenciana","486"
"03082026","0","","TRIUMPH","STREET TRIPLE 765 RS","Bizkaia","País Vasco","765"
"03082026","0","","ROYAL ENFIELD","INTERCEPTOR BEAR 650","Cantabria","Cantabria","648"
"03082026","0","","YAMAHA","TRICITY 125","Valencia/València","Comunidad Valenciana","125"
"03082026","0","","ZONTES","125C","Valencia/València","Comunidad Valenciana","125"
"03082026","0","","HONDA","FORZA 350","Gipuzkoa","País Vasco","330"
"03082026","0","","HONDA","ADV 350","Barcelona","Cataluña","330"
"03082026","0","","VOGE","DS800X RALLY","Madrid","Comunidad de Madrid","798"
