FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"10082026","0","","HONDA","PCX 125","Pontevedra","Galicia","125"
"10082026","0","","VOGE","DS800X RALLY","Málaga","Andalucía","798"
"10082026","0","","YAMAHA","NMAX 125","Granada","Andalucía","125"
"10082026","0","","ZONTES","368G","Alicante/Alacant","Comunidad Valenciana","368"
"10082026","0","","YAMAHA","NMAX 125","Valencia/València","Comunidad Valenciana","125"
"10082026","0","","VOGE","R125S","Asturias","Principado de Asturias","125"
"10082026","0","","VOGE","DS900X","Barcelona","Cataluña","895"
"10082026","0","","APRILIA","SR GT 125","Sevilla","Andalucía","125"
"10082026","0","","ZONTES","368G","Málaga","Andalucía","368"
"10082026","0","","SYM","JET 14","Alicante/Alacant","Comunidad Valenciana","125"
"10082026","0","","SYM","SYMPHONY 125","Girona","Cataluña","125"
"10082026","0","","ZONTES","368G","Cádiz","Andalucía","368"
"10082026","0","","VOGE","SR16","Málaga","Andalucía","125"
"10082026","0","","VOGE","DS800X RALLY","Zaragoza","Aragón","798"
"10082026","0","","MH MOTORCYCLES","TRAY","Zaragoza","Aragón","125"
"10082026","0","","KEEWAY","VIESTE 300XDV","Palmas (Las)","Canarias","278"
"10082026","0","","HONDA","Rebel 500","Santa Cruz de Tenerife","Canarias","471"
"10082026","0","","DUCATI","HYPERMOTARD V2","Almería","Andalucía","890"
"10082026","0","","HONDA","ADV 350","Sevilla","Andalucía","330"
"10082026","0","","YAMAHA","TRACER 700","Madrid","Comunidad de Madrid","689"
"10082026","0","","DUCATI","HYPERMOTARD V2 SP","Alicante/Alacant","Comunidad Valenciana","890"
"10082026","0","","YAMAHA","NMAX 125","Alicante/Alacant","Comunidad Valenciana","125"
"10082026","0","","ZONTES","125X","Navarra","Comunidad Foral de Navarra","125"
"10082026","0","","APRILIA","RX 125","Toledo","Castilla-La Mancha","124"
"10082026","0","","ZONTES","125X","Madrid","Comunidad de Madrid","125"
"10082026","0","","ZONTES","125X","Granada","Andalucía","125"
"10082026","0","","VOGE","DS900X","Barcelona","Cataluña","895"
"10082026","0","","ZONTES","125X","Valencia/València","Comunidad Valenciana","125"
"10082026","0","","LETBE","ISLAND","Jaén","Andalucía","125"
"10082026","0","","ZONTES","125X","Santa Cruz de Tenerife","Canarias","125"
"10082026","0","","REDMOTO","---","Córdoba","Andalucía","449"
"10082026","0","","ZONTES","125X","Alicante/Alacant","Comunidad Valenciana","125"
"10082026","0","","SUZUKI","AVENIS 125","Murcia","Región de Murcia","124"
"10082026","0","","YAMAHA","RayZR 125","Girona","Cataluña","125"
"10082026","0","","ZONTES","368G","Cádiz","Andalucía","368"
"10082026","0","","HONDA","SH125i","Barcelona","Cataluña","125"
"10082026","0","","HONDA","NX500","Palmas (Las)","Canarias","471"
"10082026","0","","KYMCO","SKYTOWN 125","Bizkaia","País Vasco","125"
"10082026","0","","YAMAHA","TRICITY 125","Cádiz","Andalucía","125"
"10082026","0","","HONDA","NX500","Barcelona","Cataluña","471"
