FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"27042026","0","","HONDA","PCX 125","Santa Cruz de Tenerife","Canarias","125"
"27042026","0","","HONDA","SH Mode 125","Jaén","Andalucía","125"
"27042026","0","","KOVE","KOVE 800 X RALLY","Cantabria","Cantabria","799"
"27042026","0","","KYMCO","AGILITY S","Tarragona","Cataluña","125"
"27042026","0","","KYMCO","DTX","Cádiz","Andalucía","124"
"27042026","0","","YAMAHA","NMAX 125","Cádiz","Andalucía","125"
"27042026","0","","HONDA","FORZA125","Ceuta","Ceuta","125"
"27042026","0","","SYM","SYMPHONY 125","Valencia/València","Comunidad Valenciana","125"
"27042026","0","","KYMCO","SKYTOWN 125","Illes Balears","Illes Balears","125"
"27042026","0","","SYM","JOYMAX Z 300 E5+","Madrid","Comunidad de Madrid","278"
"27042026","0","","KYMCO","SUPER DINK GT 125 E5+","Murcia","Región de Murcia","124"
"27042026","0","","YAMAHA","XMAX 125","Barcelona","Cataluña","125"
"27042026","0","","VOGE","625DSX","Santa Cruz de Tenerife","Canarias","581"
"27042026","0","","HUSQVARNA","HUSQVARNA FE 350","Barcelona","Cataluña","350"
"27042026","0","","YAMAHA","NMAX 125","Sevilla","Andalucía","125"
"27042026","0","","HONDA","SH Mode 125","Alicante/Alacant","Comunidad Valenciana","125"
"27042026","0","","YAMAHA","NMAX 125","Barcelona","Cataluña","125"
"27042026","0","","KYMCO","SKYTOWN 125","Málaga","Andalucía","125"
"27042026","0","","HONDA","FORZA125","Madrid","Comunidad de Madrid","125"
"27042026","0","","PEUGEOT","PULSION EVO","Tarragona","Cataluña","125"
"27042026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"27042026","0","","QJMOTOR","ATR 125 E5+","Alicante/Alacant","Comunidad Valenciana","125"
"27042026","0","","KYMCO","SUPER DINK GT 125 E5+","Barcelona","Cataluña","124"
"27042026","0","","KEEWAY","RKS 125","Cádiz","Andalucía","124"
"27042026","0","","HONDA","PCX 125","Palmas (Las)","Canarias","125"
"27042026","0","","MITT","TY125T-26G","Illes Balears","Illes Balears","125"
"27042026","0","","HONDA","SH125i","Barcelona","Cataluña","125"
"27042026","0","","BMW","R 1300 RT","Barcelona","Cataluña","1300"
"27042026","0","","KAWASAKI","Z900","Barcelona","Cataluña","948"
"27042026","0","","YAMAHA","YZF-R9","Barcelona","Cataluña","890"
"27042026","0","","QJMOTOR","SRT 700 E5+","Sevilla","Andalucía","698"
"27042026","0","","SYM","JET 14","Ourense","Galicia","125"
"27042026","0","","YAMAHA","WR125","Valencia/València","Comunidad Valenciana","125"
"27042026","0","","HONDA","PCX 125","Illes Balears","Illes Balears","125"
