FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"06042026","0","","HONDA","PCX125","Madrid","Comunidad de Madrid","125"
"06042026","0","","EFUN","LION","Burgos","Castilla y León","125"
"06042026","0","","KAWASAKI","Z125","Badajoz","Extremadura","125"
"06042026","0","","KTM","KTM 790 ADVENTURE","Madrid","Comunidad de Madrid","799"
"06042026","0","","YAMAHA","NMAX125","Asturias","Principado de Asturias","125"
"06042026","0","","MITT","TY125T-26F","Zaragoza","Aragón","125"
"06042026","0","","RIEJU","RALLY 307","Valencia/València","Comunidad Valenciana","292"
"06042026","0","","YAMAHA","TRACER 700","Madrid","Comunidad de Madrid","689"
"06042026","0","","PIAGGIO","MEDLEY 125","Granada","Andalucía","125"
"06042026","0","","DUCATI","DESERTX WHITE LIVERY","Granada","Andalucía","937"
"06042026","0","","KYMCO","SUPER DINK GT","Málaga","Andalucía","321"
"06042026","0","","HONDA","FORZA 350","Málaga","Andalucía","330"
"06042026","0","","HONDA","ADV 350","Zaragoza","Aragón","330"
"06042026","0","","VOGE","DS900X","Málaga","Andalucía","895"
"06042026","0","","HONDA","PCX125","Madrid","Comunidad de Madrid","125"
"06042026","0","","SYM","JET X","Cádiz","Andalucía","125"
"06042026","0","","ZONTES","350R","Almería","Andalucía","348"
"06042026","0","","PIAGGIO","VESPA GTS","Cáceres","Extremadura","278"
"06042026","0","","YAMAHA","XMAX125","Zaragoza","Aragón","125"
"06042026","0","","SUZUKI","ADDRESS 125","Córdoba","Andalucía","124"
"06042026","0","","YAMAHA","NMAX125","Almería","Andalucía","125"
"06042026","0","","VOGE","DS900X","Málaga","Andalucía","895"
"06042026","0","","ZONTES","125E","Pontevedra","Galicia","125"
"06042026","0","","ZONTES","703RR","Ávila","Castilla y León","699"
"06042026","0","","KYMCO","DTX","Badajoz","Extremadura","124"
"06042026","0","","RIEJU","RALLY 307","Murcia","Región de Murcia","292"
"06042026","0","","SYM","JET 14","Córdoba","Andalucía","125"
"06042026","0","","YAMAHA","NMAX125","Santa Cruz de Tenerife","Canarias","125"
"06042026","0","","YAMAHA","XTZ 700 Tenere","Asturias","Principado de Asturias","689"
"06042026","0","","HONDA","XL750 Transalp","Almería","Andalucía","755"
"06042026","0","","ZONTES","368G","Madrid","Comunidad de Madrid","368"
"06042026","0","","QJMOTOR","SRK 125 S E5+","Ourense","Galicia","125"
"06042026","0","","ZONTES","368G","Sevilla","Andalucía","368"
"06042026","0","","VOGE","625DSX","Palmas (Las)","Canarias","581"
"06042026","0","","RIEJU","RALLY 307","Madrid","Comunidad de Madrid","292"
"06042026","0","","BMW","M 1000 XR","Zamora","Castilla y León","999"
"06042026","0","","ZONTES","368M","Málaga","Andalucía","368"
"06042026","0","","HONDA","CRF 300 L","Madrid","Comunidad de Madrid","286"
"06042026","0","","APRILIA","RX 125","Toledo","Castilla-La Mancha","124"
"06042026","0","","RIEJU","RALLY 307","Zaragoza","Aragón","292"
"06042026","0","","KYMCO","PEOPLE S 125 E5+","Madrid","Comunidad de Madrid","125"
"06042026","0","","APRILIA","SR GT 125","Cádiz","Andalucía","125"
"06042026","0","","YAMAHA","R125","Madrid","Comunidad de Madrid","125"
"06042026","0","","VOGE","SR16","Cádiz","Andalucía","125"
"06042026","0","","PIAGGIO","VESPA PRIMAVERA 125","Sevilla","Andalucía","124"
"06042026","0","","HONDA","CBR 650 R","Asturias","Principado de Asturias","649"
"06042026","0","","QJMOTOR","SRK 125 S E5+","Palmas (Las)","Canarias","125"
"06042026","0","","YAMAHA","XSR-900","Murcia","Región de Murcia","890"
"06042026","0","","VOGE","R125","Jaén","Andalucía","125"
"06042026","0","","PIAGGIO","BEVERLY 400 HPE","Madrid","Comunidad de Madrid","399"
"06042026","0","","HONDA","ADV 350","Madrid","Comunidad de Madrid","330"
"06042026","0","","YAMAHA","XSR-900","Sevilla","Andalucía","890"
"06042026","0","","KOVE","KOVE 800 X GT","Jaén","Andalucía","799"
"06042026","0","","KYMCO","AGILITY S","Granada","Andalucía","125"
"06042026","0","","YAMAHA","NMAX125","Santa Cruz de Tenerife","Canarias","125"
"06042026","0","","ZONTES","368G","Córdoba","Andalucía","368"
"06042026","0","","LEONART","TRACKER 125","Palmas (Las)","Canarias","125"
"06042026","0","","HONDA","CRF 300 L","Madrid","Comunidad de Madrid","286"
"06042026","0","","RIEJU","RALLY 307","Huelva","Andalucía","292"
"06042026","0","","KAWASAKI","VERSYS 1100","Palmas (Las)","Canarias","1099"
"06042026","0","","KAWASAKI","NINJA 650","Madrid","Comunidad de Madrid","649"
"06042026","0","","DUCATI","DUCATI SCRAMBLER NIGHT","Madrid","Comunidad de Madrid","803"
"06042026","0","","KYMCO","X-TOWN CT 125","Alicante/Alacant","Comunidad Valenciana","125"
"06042026","0","","VOGE","DS800X RALLY","Santa Cruz de Tenerife","Canarias","798"
"06042026","0","","ZONTES","368G","Madrid","Comunidad de Madrid","368"
"06042026","0","","BMW","R 1300 RS","Álava/Araba","País Vasco","1300"
"06042026","0","","YAMAHA","NMAX125","Murcia","Región de Murcia","125"
"06042026","0","","KEEWAY","ICON 125 S","Ourense","Galicia","124"
"06042026","0","","HARLEY-DAVIDSON","SPORTSTER S","Granada","Andalucía","1252"
"06042026","0","","PIAGGIO","VESPA PRIMAVERA 125","Cádiz","Andalucía","124"
"06042026","0","","YAMAHA","NMAX125","Huelva","Andalucía","125"
"06042026","0","","VOGE","300RALLY","León","Castilla y León","292"
"06042026","0","","ZONTES","368G","Córdoba","Andalucía","368"
"06042026","0","","RIEJU","RALLY 307","Málaga","Andalucía","292"
"06042026","0","","YAMAHA","NMAX125","Madrid","Comunidad de Madrid","125"
"06042026","0","","APRILIA","RS 125","Madrid","Comunidad de Madrid","124"
"06042026","0","","VOGE","SR1ADV","Cáceres","Extremadura","125"
"06042026","0","","ZONTES","368M","Málaga","Andalucía","368"
"06042026","0","","ZONTES","125D","Huelva","Andalucía","125"
"06042026","0","","HONDA","FORZA 350","Granada","Andalucía","330"
"06042026","0","","KAWASAKI","Z500","Pontevedra","Galicia","451"
"06042026","0","","RIEJU","NKD 125","Tarragona","Cataluña","124"
"06042026","0","","HONDA","XL750 Transalp","Cádiz","Andalucía","755"
"06042026","0","","BMW","R 1300 RT","Guadalajara","Castilla-La Mancha","1300"
"06042026","0","","ZONTES","368G","Málaga","Andalucía","368"
"06042026","0","","YAMAHA","TRACER 700","Zaragoza","Aragón","689"
"06042026","0","","QJMOTOR","ATR 125 E5+","Burgos","Castilla y León","125"
"06042026","0","","QJMOTOR","SRT 700 E5+","Madrid","Comunidad de Madrid","698"
"06042026","0","","HONDA","XL750 Transalp","Murcia","Región de Murcia","755"
"06042026","0","","ZONTES","368G","Granada","Andalucía","368"
"06042026","0","","HONDA","SH350i","Madrid","Comunidad de Madrid","330"
"06042026","0","","YAMAHA","XMAX125","Cádiz","Andalucía","125"
"06042026","0","","YAMAHA","NMAX125","Melilla","Melilla","125"
"06042026","0","","KAWASAKI","Z900","Barcelona","Cataluña","948"
"06042026","0","","VOGE","625DSX","Málaga","Andalucía","581"
"06042026","0","","APRILIA","SR GT 125","Murcia","Región de Murcia","125"
"06042026","0","","HONDA","SH125i","Málaga","Andalucía","125"
"06042026","0","","HONDA","CB750 Hornet","Madrid","Comunidad de Madrid","755"
"06042026","0","","PIAGGIO","LIBERTY 125 ABS","Sevilla","Andalucía","124"
"06042026","0","","SYM","ADX 125 LC TCS E5+","Santa Cruz de Tenerife","Canarias","125"
"06042026","0","","MOTO MORINI","CALIBRO","Guadalajara","Castilla-La Mancha","693"
"06042026","0","","ZONTES","368G","Málaga","Andalucía","368"
"06042026","0","","KYMCO","PEOPLE S 125 E5+","Málaga","Andalucía","125"
"06042026","0","","YAMAHA","NMAX125","Murcia","Región de Murcia","125"
"06042026","0","","KAWASAKI","NINJA ZX-4R","Granada","Andalucía","399"
"06042026","0","","HONDA","ADV 350","Melilla","Melilla","330"
"06042026","0","","YAMAHA","TMAX 560","Sevilla","Andalucía","562"
"06042026","0","","SYM","JET 14","Pontevedra","Galicia","125"
"06042026","0","","APRILIA","SR GT 125","Jaén","Andalucía","125"
"06042026","0","","VOGE","SR16","Málaga","Andalucía","125"
"06042026","0","","KEEWAY","VERSILIA 125","Ourense","Galicia","125"
"06042026","0","","RIEJU","RALLY 307","Bizkaia","País Vasco","292"
"06042026","0","","HONDA","ADV 750","Ceuta","Ceuta","745"
"06042026","0","","PIAGGIO","BEVERLY 310 HPE","Cantabria","Cantabria","310"
"06042026","0","","YAMAHA","NMAX125","Murcia","Región de Murcia","125"
"06042026","0","","QJMOTOR","SRT 900 SX","Madrid","Comunidad de Madrid","904"
"06042026","0","","KYMCO","SKYTOWN 125","Madrid","Comunidad de Madrid","125"
"06042026","0","","VOGE","R125","Santa Cruz de Tenerife","Canarias","125"
"06042026","0","","APRILIA","SR GT 125","Palmas (Las)","Canarias","125"
"06042026","0","","VOGE","DS900X","Málaga","Andalucía","895"
"06042026","0","","KYMCO","SKYTOWN 125","Santa Cruz de Tenerife","Canarias","125"
"06042026","0","","HONDA","ADV 750","Málaga","Andalucía","745"
"06042026","0","","YAMAHA","NMAX125","Madrid","Comunidad de Madrid","125"
"06042026","0","","MACBOR","MONTANA XR1 125 EVO","Santa Cruz de Tenerife","Canarias","124"
"06042026","0","","RIEJU","RALLY 307","Málaga","Andalucía","292"
"06042026","0","","RIEJU","RALLY 307","Madrid","Comunidad de Madrid","292"
"06042026","0","","KAWASAKI","Z1100","Valencia/València","Comunidad Valenciana","1099"
"06042026","0","","VOGE","DS900X","Teruel","Aragón","895"
"06042026","0","","SYM","JET 14","Málaga","Andalucía","125"
"06042026","0","","ZONTES","703F","Asturias","Principado de Asturias","699"
"06042026","0","","YAMAHA","NMAX125","Cantabria","Cantabria","125"
"06042026","0","","BENDA","CHINCHILLA","Madrid","Comunidad de Madrid","476"
"06042026","0","","ZONTES","368G","Jaén","Andalucía","368"
"06042026","0","","HONDA","XL750 Transalp","Madrid","Comunidad de Madrid","755"
"06042026","0","","HARLEY-DAVIDSON","PAN AMERICA 1250 ST","Alicante/Alacant","Comunidad Valenciana","1252"
"06042026","0","","KAWASAKI","NINJA ZX-6R","Barcelona","Cataluña","636"
"06042026","0","","ZONTES","125E","Málaga","Andalucía","125"
"06042026","0","","KYMCO","SUPER DINK GT 125 E5+","Cádiz","Andalucía","124"
"06042026","0","","ZONTES","125D","Málaga","Andalucía","125"
"06042026","0","","SUZUKI","ADDRESS 125","Huelva","Andalucía","124"
"06042026","0","","KYMCO","SUPER DINK GT 125 E5+","Zaragoza","Aragón","124"
"06042026","0","","KAWASAKI","Z650","Jaén","Andalucía","649"
"06042026","0","","HONDA","VISION 110","Sevilla","Andalucía","109"
"06042026","0","","HONDA","PCX125","Madrid","Comunidad de Madrid","125"
"06042026","0","","PEUGEOT","PULSION EVO","Madrid","Comunidad de Madrid","125"
"06042026","0","","ZONTES","125E","Pontevedra","Galicia","125"
"06042026","0","","ZONTES","368G","Málaga","Andalucía","368"
"06042026","0","","MORBIDELLI","F125","Sevilla","Andalucía","125"
"06042026","0","","ZONTES","368G","Salamanca","Castilla y León","368"
"06042026","0","","RIEJU","RALLY 307","Valencia/València","Comunidad Valenciana","292"
"06042026","0","","SYM","JET 14","Asturias","Principado de Asturias","125"
"06042026","0","","SYM","JET X","Cádiz","Andalucía","125"
"06042026","0","","KEEWAY","XDV 125 EVO PRO","Málaga","Andalucía","125"
"06042026","0","","KAWASAKI","NINJA 125","Madrid","Comunidad de Madrid","125"
"06042026","0","","SYM","MAXSYM 400I GT","Pontevedra","Galicia","399"
"06042026","0","","KAWASAKI","Z900","Madrid","Comunidad de Madrid","948"
"06042026","0","","CFMOTO","125 NK","Jaén","Andalucía","124"
"06042026","0","","SUZUKI","ADDRESS 125","Málaga","Andalucía","124"
"06042026","0","","KYMCO","AGILITY S","Málaga","Andalucía","125"
"06042026","0","","SYM","SYMPHONY 125","Córdoba","Andalucía","125"
"06042026","0","","QJMOTOR","TRX 125 E5+","Palmas (Las)","Canarias","125"
"06042026","0","","RIEJU","NKD 125","Barcelona","Cataluña","124"
"06042026","0","","CFMOTO","675SR-R","Zaragoza","Aragón","674"
"06042026","0","","DUCATI","HYPERMOTARD","Cádiz","Andalucía","937"
"06042026","0","","INDIAN","CHIEFTAIN LIMITED","Coruña (A)","Galicia","1890"
"06042026","0","","PEUGEOT","DJANGO","Murcia","Región de Murcia","125"
"06042026","0","","RIEJU","RALLY 307","Málaga","Andalucía","292"
"06042026","0","","CFMOTO","700MT","Almería","Andalucía","693"
"06042026","0","","DUCATI","MULTISTRADA V2","Madrid","Comunidad de Madrid","890"
"06042026","0","","ZONTES","125C","Coruña (A)","Galicia","125"
"06042026","0","","KYMCO","SUPER DINK GT","Jaén","Andalucía","321"
"06042026","0","","MACBOR","MONTANA XR1 125 EVO","Huesca","Aragón","124"
"06042026","0","","KAWASAKI","NINJA ZX-4R","Madrid","Comunidad de Madrid","399"
"06042026","0","","MACBOR","MONTANA XR1 125 EVO","Huesca","Aragón","124"
"06042026","0","","HONDA","FORZA125","Asturias","Principado de Asturias","125"
"06042026","0","","YAMAHA","MT-09","Santa Cruz de Tenerife","Canarias","890"
"06042026","0","","KYMCO","SKYTOWN 125","Granada","Andalucía","125"
