FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"21042026","0","","BSA","BANTAM","Coruña (A)","Galicia","334"
"21042026","0","","KYMCO","SUPER DINK GT","Madrid","Comunidad de Madrid","321"
"21042026","0","","KOVE","KOVE 800 X RALLY","Gipuzkoa","País Vasco","799"
"21042026","0","","HONDA","VISION 110","Barcelona","Cataluña","109"
"21042026","0","","PIAGGIO","VESPA PRIMAVERA 125","Málaga","Andalucía","124"
"21042026","0","","YAMAHA","WR125","Málaga","Andalucía","125"
"21042026","0","","BAJAJ","PULSAR NS 125","Barcelona","Cataluña","124"
"21042026","0","","HONDA","VISION 110","Barcelona","Cataluña","109"
"21042026","0","","BMW","R 1300 GS","Barcelona","Cataluña","1300"
"21042026","0","","HONDA","CB650RA","Teruel","Aragón","649"
"21042026","0","","MH MOTORCYCLES","TRAY","Santa Cruz de Tenerife","Canarias","125"
"21042026","0","","HUSQVARNA","HUSQVARNA SVARTPILEN12","Cádiz","Andalucía","125"
"21042026","0","","SYM","JET 14","Córdoba","Andalucía","125"
"21042026","0","","MACBOR","ROCKSTER 410","Palmas (Las)","Canarias","401"
"21042026","0","","SUZUKI","V-Strom 800","Tarragona","Cataluña","776"
"21042026","0","","HONDA","SH350i","Tarragona","Cataluña","330"
"21042026","0","","YAMAHA","NMAX 125","León","Castilla y León","125"
"21042026","0","","YAMAHA","RayZR 125","Huelva","Andalucía","125"
"21042026","0","","KTM","KTM 125 ENDURO","Alicante/Alacant","Comunidad Valenciana","125"
"21042026","0","","ZONTES","125E","Valencia/València","Comunidad Valenciana","125"
"21042026","0","","KOVE","KOVE 800 X PRO 2026","Barcelona","Cataluña","799"
"21042026","0","","BAJAJ","PULSAR NS 400 Z","Barcelona","Cataluña","373"
"21042026","0","","ZONTES","ZT125-Z2","Barcelona","Cataluña","125"
"21042026","0","","MOTO MORINI","X-CAPE 1200","Sevilla","Andalucía","1187"
"21042026","0","","HONDA","CB750 Hornet","Valencia/València","Comunidad Valenciana","755"
"21042026","0","","VOGE","DS900X","Palmas (Las)","Canarias","895"
"21042026","0","","YAMAHA","NMAX 125","Madrid","Comunidad de Madrid","125"
"21042026","0","","CFMOTO","675NK","Sevilla","Andalucía","674"
"21042026","0","","LEONART","PILDER 125","Huelva","Andalucía","125"
"21042026","0","","APRILIA","RX 125","Cádiz","Andalucía","124"
"21042026","0","","HONDA","ADV 350","Madrid","Comunidad de Madrid","330"
"21042026","0","","RIEJU","NOT APPLICABLE","Girona","Cataluña","124"
"21042026","0","","KTM","KTM 390 ADVENTURE R","Málaga","Andalucía","399"
"21042026","0","","HONDA","XL750 Transalp","Castellón/Castelló","Comunidad Valenciana","755"
"21042026","0","","TRIUMPH","DAYTONA 660","Madrid","Comunidad de Madrid","660"
"21042026","0","","YAMAHA","XMAX 125","Madrid","Comunidad de Madrid","125"
"21042026","0","","VOGE","R125","Almería","Andalucía","125"
"21042026","0","","ZONTES","ZT125-Z2","Madrid","Comunidad de Madrid","125"
"21042026","0","","VOGE","DS800X RALLY","Madrid","Comunidad de Madrid","798"
"21042026","0","","KTM","KTM 690 SMC R","Alicante/Alacant","Comunidad Valenciana","693"
"21042026","0","","HONDA","XL750 Transalp","Cádiz","Andalucía","755"
"21042026","0","","ZONTES","703RR","Madrid","Comunidad de Madrid","699"
"21042026","0","","VOGE","625DSX","Madrid","Comunidad de Madrid","581"
"21042026","0","","SYM","JET X","Valencia/València","Comunidad Valenciana","125"
"21042026","0","","QJMOTOR","FORT 125 N E5+","Murcia","Región de Murcia","125"
"21042026","0","","VOGE","DS800X RALLY","Madrid","Comunidad de Madrid","798"
"21042026","0","","CFMOTO","675NK","Barcelona","Cataluña","674"
"21042026","0","","KAWASAKI","Z900","Santa Cruz de Tenerife","Canarias","948"
"21042026","0","","HONDA","PCX 125","Sevilla","Andalucía","125"
"21042026","0","","HONDA","FORZA125","Málaga","Andalucía","125"
"21042026","0","","SYM","JET 14","Illes Balears","Illes Balears","125"
"21042026","0","","BETA","RR 4T 350 MY23","Valencia/València","Comunidad Valenciana","349"
"21042026","0","","VOGE","DS900X","Madrid","Comunidad de Madrid","895"
"21042026","0","","VOGE","DS800X RALLY","Illes Balears","Illes Balears","798"
"21042026","0","","YAMAHA","TRACER 700","Valencia/València","Comunidad Valenciana","689"
"21042026","0","","VOGE","625DSX","Málaga","Andalucía","581"
"21042026","0","","HUSQVARNA","HUSQVARNA 801 SVARTPIL","Valencia/València","Comunidad Valenciana","799"
"21042026","0","","HONDA","VISION 110","Girona","Cataluña","109"
"21042026","0","","ZONTES","125C","Lugo","Galicia","125"
"21042026","0","","VOGE","625DSX","Málaga","Andalucía","581"
"21042026","0","","HUSQVARNA","HUSQVARNA 701 SUPERMOT","Santa Cruz de Tenerife","Canarias","693"
"21042026","0","","VOGE","DS900X","Barcelona","Cataluña","895"
"21042026","0","","YAMAHA","MT-125","Sevilla","Andalucía","125"
"21042026","0","","KYMCO","AGILITY S","Illes Balears","Illes Balears","125"
"21042026","0","","ZONTES","368G","Murcia","Región de Murcia","368"
"21042026","0","","KOVE","KOVE 800 X GT","Asturias","Principado de Asturias","799"
"21042026","0","","RIEJU","RALLY 307","Girona","Cataluña","292"
"21042026","0","","MOTO MORINI","X-CAPE 1200","Murcia","Región de Murcia","1187"
"21042026","0","","HONDA","CB 125 F","Girona","Cataluña","124"
