FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"24092025","0","","BMW","CE04","0","2.91","2","MADRID","M","M","24092025","28033","D","","B00","28079","MADRID","15.00","A2","","0C51","A","175","410","L3e","","77","0400","BEV","013000","","","","",""
"24092025","0","","SILENCE","SEAT MÓ ESCOOTER 125","0","1.35","2","PORT D'ANDRATX","IB","IB","24092025","07157","D","","B00","07005","ANDRATX","7.00","A1","","6","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"24092025","0","","STARK","STARK VARG","0","1.74","1","ESPLUGUES DE LLOBREGAT","B","B","24092025","08950","D","","B00","08077","ESPLUGUES DE LLOB","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"24092025","0","","SILENCE","SEAT MÓ ESCOOTER 125","0","1.35","2","DOLORES, LOS (LOS DOLORE","MU","MU","24092025","30310","D","","B00","30016","CARTAGENA","7.00","A1","","6","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"24092025","0","","STARK","STARK VARG","0","1.74","1","LLEIDA","L","L","24092025","25005","X","","B00","25120","LLEIDA","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"24092025","0","","STARK","STARK VARG","0","1.74","1","ALCALÁ DE HENARES","M","M","24092025","28805","X","","A01","28005","ALCALA DE HENARES","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"24092025","0","","SILENCE","S01","0","1.35","2","JAÉN","J","J","24092025","23009","D","","B00","23050","JAEN","7.00","A1","","4","2","111","320","L3e","","65","0400","BEV","010000","","","","",""
"24092025","0","","NEXT","MOJITO","0","0.67","2","DOS HERMANAS","SE","A","24092025","41701","D","","B00","41038","DOS HERMANAS","3.50","A1","","EE","00","87","261","L3e","ND","31","0400","BEV","011400","","","","",""
"24092025","0","","CECOTEC","CECOTEC SHARK RS","0","0.58","2","VALENCIA","V","V","24092025","46020","D","","B00","46250","VALENCIA","3.00","A1","","00","00","86","258","L3e","ND","43","0400","BEV","011000","","","","",""
"24092025","0","","SILENCE","S01","0","1.35","2","CULLAR VEGA","GR","J","24092025","18195","D","","B00","18057","CULLAR VEGA","7.00","A1","","5","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"24092025","0","","SEGWAY","--","0","1.51","2","TRES CANTOS","M","SG","24092025","28760","D","","B00","28903","TRES CANTOS","7.80","A1","","000","00","101","280","L3e","ND","44","0400","BEV","009000","","","","",""
"24092025","0","","BRP","2W PULSE EV46-14 BK IN","0","2.06","2","CASTELLÓN DE LA PLANA/CA","CS","CS","24092025","12006","X","","B00","12040","CASTELLO PLANA","10.60","A1","","B","C","121","328","L3e","ND","73","0400","BEV","013100","","","","",""
"24092025","0","","SILENCE","SEAT MÓ ESCOOTER 125","0","1.35","2","PORT D'ANDRATX","IB","IB","24092025","07157","D","","B00","07005","ANDRATX","7.00","A1","","6","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
