MARCA_ITV,COUNT
"ARENA",4
"BMW",24
"BRP",1
"CECOTEC",9
"DIMENTRO",2
"E RIDE PRO",4
"E-BROH",3
"E-ZI",1
"EFUN",11
"FELQ",7
"HONDA",1
"IONIK",5
"LIVEWIRE",3
"NEXT",14
"NEXTELECTRICMOTORS",5
"NIU",5
"PIAGGIO",7
"QUAZZAR",4
"RIEJU",2
"RODEA",3
"SEGWAY",24
"SILENCE",111
"STARK",21
"SUPER SOCO",10
"SURRON",4
"ULTRAVIOLETTE AUTOMOTIVE PRIVA",3
"URBAN ELECTRIC MOTORS",5
"VELCA",45
"VMOTO",3
"ZERO MOTORCYCLES",4
