FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"15052026","0","","ZONTES","368G","Illes Balears","Illes Balears","368"
"15052026","0","","VOGE","DS800X RALLY","Málaga","Andalucía","798"
"15052026","0","","BMW","R 1300 GS ADVENTURE","Málaga","Andalucía","1300"
"15052026","0","","PIAGGIO","LIBERTY 125 ABS","Illes Balears","Illes Balears","124"
"15052026","0","","YAMAHA","TRACER 700","Cádiz","Andalucía","689"
"15052026","0","","HONDA","PCX 125","Málaga","Andalucía","125"
"15052026","0","","YAMAHA","XMAX 125","Illes Balears","Illes Balears","125"
"15052026","0","","ZONTES","368G","Palencia","Castilla y León","368"
"15052026","0","","VOGE","SR1ADV","Sevilla","Andalucía","125"
"15052026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"15052026","0","","TRIUMPH","TRIDENT 800","Barcelona","Cataluña","798"
"15052026","0","","KYMCO","AGILITY S","Valladolid","Castilla y León","125"
"15052026","0","","VOGE","DS900X","Alicante/Alacant","Comunidad Valenciana","895"
"15052026","0","","ZONTES","368G","Palmas (Las)","Canarias","368"
"15052026","0","","KAWASAKI","NINJA 650","Córdoba","Andalucía","649"
"15052026","0","","BAJAJ","PULSAR NS 125","Zaragoza","Aragón","124"
"15052026","0","","HONDA","SH Mode 125","Barcelona","Cataluña","125"
"15052026","0","","MORBIDELLI","T352X","Murcia","Región de Murcia","349"
"15052026","0","","HONDA","SH125i","Girona","Cataluña","125"
"15052026","0","","YAMAHA","NMAX 125","Alicante/Alacant","Comunidad Valenciana","125"
"15052026","0","","SUZUKI","GSX-S 1000","Barcelona","Cataluña","999"
"15052026","0","","YAMAHA","NMAX 125","Málaga","Andalucía","125"
"15052026","0","","ZONTES","125C","Asturias","Principado de Asturias","125"
"15052026","0","","QJMOTOR","FORT 125 N E5+","Alicante/Alacant","Comunidad Valenciana","125"
"15052026","0","","MOTO GUZZI","V100 MANDELLO S","Sevilla","Andalucía","1042"
"15052026","0","","HONDA","SH125i","Ceuta","Ceuta","125"
"15052026","0","","YAMAHA","MT-07","Barcelona","Cataluña","689"
"15052026","0","","CYCLONE","RX1 PRO","Badajoz","Extremadura","124"
"15052026","0","","KAWASAKI","Z900","Álava/Araba","País Vasco","948"
"15052026","0","","VOGE","R125S","Lugo","Galicia","125"
"15052026","0","","YAMAHA","R7","Illes Balears","Illes Balears","689"
"15052026","0","","MOTO GUZZI","V100 MANDELLO S","Zaragoza","Aragón","1042"
"15052026","0","","HONDA","XL750 Transalp","Barcelona","Cataluña","755"
"15052026","0","","VOGE","SR1ADV","Cantabria","Cantabria","125"
"15052026","0","","HONDA","FORZA 350","Valencia/València","Comunidad Valenciana","330"
"15052026","0","","ZONTES","ZT125-G1","Cádiz","Andalucía","125"
"15052026","0","","SYM","JET 14","Barcelona","Cataluña","125"
"15052026","0","","PIAGGIO","VESPA PRIMAVERA 125","Illes Balears","Illes Balears","124"
"15052026","0","","SYM","JET 14","Huelva","Andalucía","125"
