FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"20052026","0","","BMW","F 900 XR","Alicante/Alacant","Comunidad Valenciana","895"
"20052026","0","","BMW","M 1000 R","Barcelona","Cataluña","999"
"20052026","0","","HONDA","VISION 110","Álava/Araba","País Vasco","109"
"20052026","0","","HONDA","FORZA 750","Barcelona","Cataluña","745"
"20052026","0","","HONDA","CB750 Hornet","Madrid","Comunidad de Madrid","755"
"20052026","0","","DUCATI","SCRAMBLER ICON DARK","Barcelona","Cataluña","803"
"20052026","0","","ZONTES","368G","Albacete","Castilla-La Mancha","368"
"20052026","0","","HONDA","PCX 125","Madrid","Comunidad de Madrid","125"
"20052026","0","","ZONTES","368G","Madrid","Comunidad de Madrid","368"
"20052026","0","","ZONTES","368G","Zaragoza","Aragón","368"
"20052026","0","","SYM","CRUISYM 125 TCS E5+","Girona","Cataluña","124"
"20052026","0","","KYMCO","AGILITY S","Cádiz","Andalucía","125"
"20052026","0","","MACBOR","MONTANA XR1 125 EVO","Lugo","Galicia","124"
"20052026","0","","HONDA","ST125A","Murcia","Región de Murcia","124"
"20052026","0","","BMW","C 400 GT","Madrid","Comunidad de Madrid","350"
"20052026","0","","CFMOTO","1000MT-X","Barcelona","Cataluña","946"
"20052026","0","","HONDA","VISION 110","Córdoba","Andalucía","109"
"20052026","0","","ZONTES","368G","Palmas (Las)","Canarias","368"
"20052026","0","","KTM","KTM 125 DUKE","Illes Balears","Illes Balears","125"
"20052026","0","","HONDA","CRF1100L Africa Twin","Madrid","Comunidad de Madrid","1084"
"20052026","0","","KAWASAKI","NINJA ZX-4R","Tarragona","Cataluña","399"
"20052026","0","","HONDA","SH125i","Cádiz","Andalucía","125"
"20052026","0","","HONDA","CBR 650 R","Madrid","Comunidad de Madrid","649"
"20052026","0","","DUCATI","DUCATI SCRAMBLER NIGHT","Girona","Cataluña","803"
"20052026","0","","HONDA","PCX 125","Santa Cruz de Tenerife","Canarias","125"
"20052026","0","","HONDA","PCX 125","Illes Balears","Illes Balears","125"
"20052026","0","","PEUGEOT","PULSION EVO","Murcia","Región de Murcia","125"
