FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"19052026","0","","ZONTES","703RR","Coruña (A)","Galicia","699"
"19052026","0","","HONDA","PCX125","Santa Cruz de Tenerife","Canarias","125"
"19052026","0","","HONDA","CB500XAC","Illes Balears","Illes Balears","471"
"19052026","0","","HONDA","CB500FAC","Barcelona","Cataluña","471"
"19052026","0","","HONDA","SH125i","Barcelona","Cataluña","125"
"19052026","0","","KAWASAKI","Z900","Córdoba","Andalucía","948"
"19052026","0","","HONDA","NC 750 X","Cádiz","Andalucía","745"
"19052026","0","","YAMAHA","MT-07","Madrid","Comunidad de Madrid","689"
"19052026","0","","HONDA","SH125i","Girona","Cataluña","125"
"19052026","0","","KOVE","KOVE 800 X GT","Barcelona","Cataluña","799"
"19052026","0","","SYM","JET 14","Madrid","Comunidad de Madrid","125"
"19052026","0","","VOGE","R125S","Castellón/Castelló","Comunidad Valenciana","125"
"19052026","0","","BMW","S 1000 RR","Granada","Andalucía","999"
"19052026","0","","YAMAHA","XMAX125","Madrid","Comunidad de Madrid","125"
"19052026","0","","ZONTES","125C","Murcia","Región de Murcia","125"
"19052026","0","","HONDA","Rebel 500","Madrid","Comunidad de Madrid","471"
"19052026","0","","RIEJU","N/A","Granada","Andalucía","125"
"19052026","0","","LETBE","HJ125T-5B","Santa Cruz de Tenerife","Canarias","125"
"19052026","0","","QJMOTOR","SRT 900 S","Albacete","Castilla-La Mancha","904"
"19052026","0","","YAMAHA","MT-07","Barcelona","Cataluña","689"
"19052026","0","","HONDA","SH Mode 125","Girona","Cataluña","125"
"19052026","0","","KYMCO","AGILITY S","Granada","Andalucía","125"
"19052026","0","","SYM","SYMPHONY  NEW 125 SR C","Barcelona","Cataluña","125"
"19052026","0","","YAMAHA","NMAX125","Cádiz","Andalucía","125"
"19052026","0","","YAMAHA","NMAX125","Málaga","Andalucía","125"
"19052026","0","","PIAGGIO","MEDLEY 125","Madrid","Comunidad de Madrid","125"
"19052026","0","","APRILIA","TUONO 457","Navarra","Comunidad Foral de Navarra","457"
"19052026","0","","YAMAHA","NMAX125","Badajoz","Extremadura","125"
"19052026","0","","ZONTES","368G","Córdoba","Andalucía","368"
"19052026","0","","KTM","KTM 390 ADVENTURE R","Sevilla","Andalucía","399"
"19052026","0","","HONDA","SH Mode 125","Badajoz","Extremadura","125"
"19052026","0","","HONDA","FORZA 750","Málaga","Andalucía","745"
"19052026","0","","YAMAHA","NMAX125","Barcelona","Cataluña","125"
"19052026","0","","YAMAHA","XMAX 300","Málaga","Andalucía","292"
"19052026","0","","ZONTES","ZT125-Z2","Pontevedra","Galicia","125"
"19052026","0","","YAMAHA","NMAX125","Málaga","Andalucía","125"
"19052026","0","","HONDA","ADV 750","Cantabria","Cantabria","745"
"19052026","0","","PIAGGIO","LIBERTY 125 ABS","Cádiz","Andalucía","124"
"19052026","0","","HONDA","XL750C","Barcelona","Cataluña","755"
"19052026","0","","VOGE","R125S","Girona","Cataluña","125"
"19052026","0","","HONDA","VISION 110","Badajoz","Extremadura","109"
"19052026","0","","KYMCO","AGILITY S","Navarra","Comunidad Foral de Navarra","125"
"19052026","0","","ZONTES","ZT125-U","Barcelona","Cataluña","125"
"19052026","0","","LAMBRETTA","V125 SPECIAL FLEX","Alicante/Alacant","Comunidad Valenciana","125"
"19052026","0","","BMW","R 1300 GS","Murcia","Región de Murcia","1300"
"19052026","0","","KYMCO","SUPER DINK GT 125 E5+","Santa Cruz de Tenerife","Canarias","124"
"19052026","0","","VOGE","R125S","Castellón/Castelló","Comunidad Valenciana","125"
"19052026","0","","HONDA","PCX125","Madrid","Comunidad de Madrid","125"
"19052026","0","","ZONTES","703RR","Zaragoza","Aragón","699"
"19052026","0","","HONDA","SH125i","Illes Balears","Illes Balears","125"
"19052026","0","","KYMCO","DTX","Murcia","Región de Murcia","124"
"19052026","0","","HONDA","CB500FAC","Barcelona","Cataluña","471"
"19052026","0","","PIAGGIO","LIBERTY 125 ABS","Illes Balears","Illes Balears","124"
"19052026","0","","MITT","125GP","Valencia/València","Comunidad Valenciana","124"
"19052026","0","","MH MOTORCYCLES","VRS","Pontevedra","Galicia","124"
"19052026","0","","KYMCO","AGILITY S","Granada","Andalucía","125"
"19052026","0","","HONDA","CB750AC","Madrid","Comunidad de Madrid","755"
"19052026","0","","SYM","SYMPHONY  NEW 125 SR C","Illes Balears","Illes Balears","125"
"19052026","0","","VOGE","625DSX","Zaragoza","Aragón","581"
"19052026","0","","HONDA","CBR500","Barcelona","Cataluña","471"
"19052026","0","","SYM","JET 14","Girona","Cataluña","125"
"19052026","0","","YAMAHA","NMAX125","Madrid","Comunidad de Madrid","125"
"19052026","0","","ZONTES","125C","Barcelona","Cataluña","125"
"19052026","0","","KTM","KTM 1390 SUPER ADVENTU","Badajoz","Extremadura","1350"
"19052026","0","","PIAGGIO","MEDLEY 125","Sevilla","Andalucía","125"
"19052026","0","","ZONTES","368G","Burgos","Castilla y León","368"
"19052026","0","","HONDA","ADV 350","Girona","Cataluña","330"
"19052026","0","","HONDA","FORZA 350","Cantabria","Cantabria","330"
"19052026","0","","VOGE","DS800X RALLY","Madrid","Comunidad de Madrid","798"
"19052026","0","","SYM","SYMPHONY  NEW 125 SR C","Barcelona","Cataluña","125"
"19052026","0","","LAMBRETTA","V125 SPECIAL FLEX","Valencia/València","Comunidad Valenciana","125"
"19052026","0","","HONDA","CB 125 F","Bizkaia","País Vasco","124"
"19052026","0","","QJMOTOR","ATR 125 E5+","Granada","Andalucía","125"
