FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"04052026","0","","KYMCO","AGILITY S","Madrid","Comunidad de Madrid","125"
"04052026","0","","ZONTES","368E","Bizkaia","País Vasco","368"
"04052026","0","","BMW","R 1300 RT","Cádiz","Andalucía","1300"
"04052026","0","","SUZUKI","GSX800TU","Valencia/València","Comunidad Valenciana","776"
"04052026","0","","HONDA","Rebel 500","Illes Balears","Illes Balears","471"
"04052026","0","","HONDA","CB750 Hornet","Murcia","Región de Murcia","755"
"04052026","0","","YAMAHA","XSR-125","Asturias","Principado de Asturias","125"
"04052026","0","","KTM","KTM 890 ADVENTURE","Málaga","Andalucía","889"
"04052026","0","","KEEWAY","ICON 125 S","Gipuzkoa","País Vasco","124"
"04052026","0","","YAMAHA","R125","Barcelona","Cataluña","125"
"04052026","0","","KTM","KTM 125 DUKE","Madrid","Comunidad de Madrid","125"
"04052026","0","","HONDA","PCX125","Huelva","Andalucía","125"
"04052026","0","","VOGE","SR4 MAX","Castellón/Castelló","Comunidad Valenciana","350"
"04052026","0","","HONDA","ADV 350","Granada","Andalucía","330"
"04052026","0","","YAMAHA","NMAX125","Sevilla","Andalucía","125"
"04052026","0","","ZONTES","368K","Sevilla","Andalucía","368"
"04052026","0","","KYMCO","AGILITY S","Murcia","Región de Murcia","125"
"04052026","0","","KAWASAKI","NINJA ZX-6R","Granada","Andalucía","636"
"04052026","0","","SUZUKI","DR-Z400","Zaragoza","Aragón","398"
"04052026","0","","PIAGGIO","LIBERTY 125 ABS","Bizkaia","País Vasco","124"
"04052026","0","","KOVE","KOVE 800 X PRO 2026","Almería","Andalucía","799"
"04052026","0","","KYMCO","DTX","Almería","Andalucía","321"
"04052026","0","","YAMAHA","XMAX 300","Córdoba","Andalucía","292"
"04052026","0","","HONDA","CB750 Hornet","Cádiz","Andalucía","755"
"04052026","0","","YAMAHA","TRACER 700","Bizkaia","País Vasco","689"
"04052026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"04052026","0","","QJMOTOR","MTX 125 E5+","Málaga","Andalucía","125"
"04052026","0","","HONDA","NT1100","Valencia/València","Comunidad Valenciana","1084"
"04052026","0","","YAMAHA","MT-09","Alicante/Alacant","Comunidad Valenciana","890"
"04052026","0","","ROYAL ENFIELD","GUERRILLA 450","Barcelona","Cataluña","452"
"04052026","0","","KTM","KTM 350 EXC-F","Barcelona","Cataluña","350"
"04052026","0","","YAMAHA","MT-07","Palmas (Las)","Canarias","689"
"04052026","0","","KYMCO","AGILITY S","Bizkaia","País Vasco","125"
