FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"29052026","0","","YAMAHA","XTZ 700 Tenere","Asturias","Principado de Asturias","689"
"29052026","0","","HONDA","CB750 Hornet","Murcia","Región de Murcia","755"
"29052026","0","","BMW","R 1300 RT","Barcelona","Cataluña","1300"
"29052026","0","","ZONTES","125X","Málaga","Andalucía","125"
"29052026","0","","CFMOTO","450MT","Ciudad Real","Castilla-La Mancha","449"
"29052026","0","","VOGE","R125","Pontevedra","Galicia","125"
"29052026","0","","VOGE","DS900X","Málaga","Andalucía","895"
"29052026","0","","SYM","JET X","Cádiz","Andalucía","125"
"29052026","0","","ZONTES","125E","Bizkaia","País Vasco","125"
"29052026","0","","BMW","S 1000 RR","Madrid","Comunidad de Madrid","999"
"29052026","0","","WOTTAN","REBBE","Sevilla","Andalucía","124"
"29052026","0","","YAMAHA","NMAX 125","Málaga","Andalucía","125"
"29052026","0","","HONDA","PCX125","Cádiz","Andalucía","125"
"29052026","0","","HONDA","NC 750 X","Ciudad Real","Castilla-La Mancha","745"
"29052026","0","","ZONTES","368G","Cádiz","Andalucía","368"
"29052026","0","","BMW","C 400 GT","Murcia","Región de Murcia","350"
"29052026","0","","BMW","R 1300 RT","Almería","Andalucía","1300"
"29052026","0","","HONDA","ADV 350","Sevilla","Andalucía","330"
"29052026","0","","MITT","TY125T-58E","Madrid","Comunidad de Madrid","125"
"29052026","0","","SUZUKI","ADDRESS 125","Guadalajara","Castilla-La Mancha","124"
"29052026","0","","SYM","SYMPHONY 125","Málaga","Andalucía","125"
"29052026","0","","BMW","S 1000 RR","Málaga","Andalucía","999"
"29052026","0","","YAMAHA","XMAX 125","Barcelona","Cataluña","125"
"29052026","0","","HONDA","VISION 110","Murcia","Región de Murcia","109"
"29052026","0","","PIAGGIO","VESPA PRIMAVERA 125","Palmas (Las)","Canarias","124"
"29052026","0","","YAMAHA","TMAX 560","Illes Balears","Illes Balears","562"
