FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"05052026","0","","ZONTES","368G","Zaragoza","Aragón","368"
"05052026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"05052026","0","","YAMAHA","NMAX 125","Illes Balears","Illes Balears","125"
"05052026","0","","RIEJU","RALLY 307","Zaragoza","Aragón","292"
"05052026","0","","HONDA","NX500","Madrid","Comunidad de Madrid","471"
"05052026","0","","YAMAHA","Tracer 9 GT","Asturias","Principado de Asturias","890"
"05052026","0","","APRILIA","SR GT 125","Pontevedra","Galicia","125"
"05052026","0","","SYM","JET 14","Cádiz","Andalucía","125"
"05052026","0","","KYMCO","AGILITY S","Illes Balears","Illes Balears","125"
"05052026","0","","HONDA","ADV 350","Valladolid","Castilla y León","330"
"05052026","0","","HONDA","XL750 Transalp","Bizkaia","País Vasco","755"
"05052026","0","","SYM","SYMPHONY 125","Tarragona","Cataluña","125"
"05052026","0","","MACBOR","MONTANA XR5 510 E5+","Zaragoza","Aragón","498"
"05052026","0","","HONDA","CRF1100L Africa Twin","Santa Cruz de Tenerife","Canarias","1084"
"05052026","0","","KYMCO","DTX","Illes Balears","Illes Balears","124"
"05052026","0","","YAMAHA","TRACER 700","Valencia/València","Comunidad Valenciana","689"
"05052026","0","","YAMAHA","XMAX 300","Málaga","Andalucía","292"
"05052026","0","","TRIUMPH","TIGER SPORT 660","Santa Cruz de Tenerife","Canarias","660"
"05052026","0","","VOGE","DS800X RALLY","Rioja (La)","La Rioja","798"
"05052026","0","","MORBIDELLI","T125 X","Navarra","Comunidad Foral de Navarra","124"
"05052026","0","","HONDA","ADV 750","Palmas (Las)","Canarias","745"
"05052026","0","","CFMOTO","1000MT-X","Badajoz","Extremadura","946"
"05052026","0","","HONDA","GB350S","Zaragoza","Aragón","348"
"05052026","0","","VOGE","DS900X","Ciudad Real","Castilla-La Mancha","895"
"05052026","0","","HONDA","FORZA125","Málaga","Andalucía","125"
"05052026","0","","ZONTES","125C","Valencia/València","Comunidad Valenciana","125"
"05052026","0","","YAMAHA","RayZR 125","Castellón/Castelló","Comunidad Valenciana","125"
"05052026","0","","KYMCO","AGILITY S","Barcelona","Cataluña","125"
"05052026","0","","PEUGEOT","PULSION EVO","Madrid","Comunidad de Madrid","125"
"05052026","0","","VOGE","SR1ADV","Barcelona","Cataluña","125"
"05052026","0","","KTM","KTM 390 DUKE","Madrid","Comunidad de Madrid","399"
"05052026","0","","ZONTES","368M","Alicante/Alacant","Comunidad Valenciana","368"
"05052026","0","","VOGE","R125","Illes Balears","Illes Balears","125"
"05052026","0","","YAMAHA","YZF690","Sevilla","Andalucía","689"
"05052026","0","","VOGE","DS525X","Tarragona","Cataluña","494"
"05052026","0","","KTM","KTM 390 SMC R","Valencia/València","Comunidad Valenciana","399"
"05052026","0","","QJMOTOR","SRV 12 E5+","Pontevedra","Galicia","125"
"05052026","0","","HONDA","PCX125","Santa Cruz de Tenerife","Canarias","125"
"05052026","0","","VOGE","SR3","Málaga","Andalucía","244"
"05052026","0","","ROYAL ENFIELD","HIMALAYAN 452","Girona","Cataluña","452"
"05052026","0","","RIEJU","RALLY 307","Valencia/València","Comunidad Valenciana","292"
"05052026","0","","KAWASAKI","KLE500","Madrid","Comunidad de Madrid","451"
"05052026","0","","KOVE","KOVE 800 X RALLY","Barcelona","Cataluña","799"
"05052026","0","","MOTO MORINI","CALIBRO","Tarragona","Cataluña","693"
"05052026","0","","HONDA","PCX125","Illes Balears","Illes Balears","125"
