FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"09072026","0","","KOVE","450 RALLY 2026","Navarra","Comunidad Foral de Navarra","449"
"09072026","0","","KAWASAKI","NINJA 650","Barcelona","Cataluña","649"
"09072026","0","","HONDA","VISION 110","Barcelona","Cataluña","109"
"09072026","0","","HONDA","CB 500 F","Sevilla","Andalucía","471"
"09072026","0","","HONDA","PCX 125","Castellón/Castelló","Comunidad Valenciana","125"
"09072026","0","","HONDA","NX500","Coruña (A)","Galicia","471"
"09072026","0","","ZONTES","125X","Alicante/Alacant","Comunidad Valenciana","125"
"09072026","0","","YAMAHA","XTZ 700 Tenere","Santa Cruz de Tenerife","Canarias","689"
"09072026","0","","YAMAHA","XMAX 125","Asturias","Principado de Asturias","125"
"09072026","0","","ZONTES","125X","Alicante/Alacant","Comunidad Valenciana","125"
"09072026","0","","ZONTES","368E","Sevilla","Andalucía","368"
"09072026","0","","CFMOTO","450MT","Cádiz","Andalucía","449"
"09072026","0","","ZONTES","125X","Málaga","Andalucía","125"
"09072026","0","","HONDA","VISION 110","Barcelona","Cataluña","109"
"09072026","0","","KYMCO","DTX","Palmas (Las)","Canarias","124"
"09072026","0","","VOGE","DS800X RALLY","Barcelona","Cataluña","798"
"09072026","0","","SYM","SYMPHONY 125","Illes Balears","Illes Balears","125"
"09072026","0","","ZONTES","125X","Madrid","Comunidad de Madrid","125"
"09072026","0","","ZONTES","125X","Madrid","Comunidad de Madrid","125"
"09072026","0","","VOGE","DS525X","Alicante/Alacant","Comunidad Valenciana","494"
"09072026","0","","ZONTES","125C","Granada","Andalucía","125"
"09072026","0","","YAMAHA","NMAX 125","Girona","Cataluña","125"
"09072026","0","","BENDA","V302C","Zaragoza","Aragón","298"
"09072026","0","","NEXT","NX CROSS 125I","Alicante/Alacant","Comunidad Valenciana","125"
"09072026","0","","KYMCO","AGILITY S","Córdoba","Andalucía","125"
"09072026","0","","YAMAHA","NMAX 125","Navarra","Comunidad Foral de Navarra","125"
"09072026","0","","YAMAHA","NMAX 125","Málaga","Andalucía","125"
"09072026","0","","YAMAHA","NMAX 125","Madrid","Comunidad de Madrid","125"
"09072026","0","","RIEJU","NOT APPLICABLE","Gipuzkoa","País Vasco","124"
"09072026","0","","HONDA","ADV 350","Palmas (Las)","Canarias","330"
"09072026","0","","HONDA","FORZA125","Barcelona","Cataluña","125"
"09072026","0","","PIAGGIO","LIBERTY 125 ABS","Málaga","Andalucía","124"
"09072026","0","","HONDA","FORZA 350","Cádiz","Andalucía","330"
"09072026","0","","YAMAHA","MT-03","Granada","Andalucía","321"
"09072026","0","","SYM","JET 14","Cádiz","Andalucía","125"
"09072026","0","","HONDA","ADV 750","Cantabria","Cantabria","745"
"09072026","0","","YAMAHA","NMAX 125","Pontevedra","Galicia","125"
"09072026","0","","HONDA","PCX 125","Alicante/Alacant","Comunidad Valenciana","125"
"09072026","0","","MORBIDELLI","SC125 RE","Asturias","Principado de Asturias","125"
"09072026","0","","KAWASAKI","Z1100","Illes Balears","Illes Balears","1099"
"09072026","0","","KAWASAKI","Z900","Málaga","Andalucía","948"
"09072026","0","","ZONTES","125D","Barcelona","Cataluña","125"
"09072026","0","","VOGE","DS900X","Madrid","Comunidad de Madrid","895"
"09072026","0","","HONDA","FORZA125","Coruña (A)","Galicia","125"
"09072026","0","","HONDA","MSX125A","Madrid","Comunidad de Madrid","124"
"09072026","0","","YAMAHA","XMAX 125","Girona","Cataluña","125"
"09072026","0","","HONDA","FORZA 750","Illes Balears","Illes Balears","745"
"09072026","0","","ZONTES","703F","Madrid","Comunidad de Madrid","699"
"09072026","0","","KEEWAY","XDV 125 EVO PRO","Alicante/Alacant","Comunidad Valenciana","125"
"09072026","0","","PIAGGIO","VESPA PRIMAVERA 125","Illes Balears","Illes Balears","124"
"09072026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"09072026","0","","BENELLI","BN125","Illes Balears","Illes Balears","125"
"09072026","0","","KEEWAY","XDV 125 EVO PRO","Barcelona","Cataluña","125"
"09072026","0","","MORBIDELLI","SC125LX","Girona","Cataluña","125"
"09072026","0","","ZONTES","703RR","Salamanca","Castilla y León","699"
"09072026","0","","VOGE","SR4 MAX","Gipuzkoa","País Vasco","350"
"09072026","0","","HONDA","VISION 110","Gipuzkoa","País Vasco","109"
"09072026","0","","KYMCO","SUPER DINK GT","Cantabria","Cantabria","321"
"09072026","0","","KAWASAKI","KLE500","Barcelona","Cataluña","451"
"09072026","0","","VOGE","DS525X","Barcelona","Cataluña","494"
"09072026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"09072026","0","","ZONTES","368G","Cádiz","Andalucía","368"
"09072026","0","","KYMCO","AGILITY S","Madrid","Comunidad de Madrid","125"
"09072026","0","","KEEWAY","X-LIGHT 125","Barcelona","Cataluña","125"
"09072026","0","","YAMAHA","XMAX 125","Málaga","Andalucía","125"
"09072026","0","","VOGE","DS800X RALLY","Tarragona","Cataluña","798"
"09072026","0","","YAMAHA","RayZR 125","Granada","Andalucía","125"
"09072026","0","","HONDA","PCX 125","Granada","Andalucía","125"
"09072026","0","","KYMCO","DTX","Barcelona","Cataluña","124"
"09072026","0","","PIAGGIO","VESPA PRIMAVERA 125","Cantabria","Cantabria","124"
"09072026","0","","PEUGEOT","PULSION EVO","Murcia","Región de Murcia","125"
"09072026","0","","KYMCO","AGILITY S","Madrid","Comunidad de Madrid","125"
"09072026","0","","KYMCO","SKYTOWN 125","Jaén","Andalucía","125"
"09072026","0","","HONDA","PCX 125","Málaga","Andalucía","125"
"09072026","0","","SYM","JET 14","Girona","Cataluña","125"
"09072026","0","","HONDA","CB650RA","Illes Balears","Illes Balears","649"
"09072026","0","","YAMAHA","XMAX 125","Barcelona","Cataluña","125"
"09072026","0","","ZONTES","368G","Huelva","Andalucía","368"
"09072026","0","","PIAGGIO","VESPA GTS 125","Castellón/Castelló","Comunidad Valenciana","125"
"09072026","0","","PEUGEOT","KISBEE M","Illes Balears","Illes Balears","125"
"09072026","0","","ZONTES","125X","Cádiz","Andalucía","125"
"09072026","0","","ZONTES","125E","Barcelona","Cataluña","125"
"09072026","0","","PIAGGIO","MEDLEY 125","Málaga","Andalucía","125"
"09072026","0","","KEEWAY","XDV 125 EVO PRO","Badajoz","Extremadura","125"
"09072026","0","","SUZUKI","GSX-8S","Málaga","Andalucía","776"
"09072026","0","","HONDA","Z125MA","Coruña (A)","Galicia","124"
"09072026","0","","HONDA","SH125i","Valladolid","Castilla y León","125"
"09072026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"09072026","0","","ZONTES","368G","Santa Cruz de Tenerife","Canarias","368"
"09072026","0","","HONDA","SH125i","Barcelona","Cataluña","125"
"09072026","0","","VOGE","DS525X","Valencia/València","Comunidad Valenciana","494"
"09072026","0","","HONDA","VISION 110","Barcelona","Cataluña","109"
"09072026","0","","PIAGGIO","VESPA PRIMAVERA 125","Cádiz","Andalucía","124"
"09072026","0","","KAWASAKI","NINJA 650","Madrid","Comunidad de Madrid","649"
"09072026","0","","HONDA","CBR 650 R","León","Castilla y León","649"
"09072026","0","","HONDA","FORZA125","Bizkaia","País Vasco","125"
"09072026","0","","CYCLONE","RX600","Pontevedra","Galicia","550"
"09072026","0","","YAMAHA","NMAX 125","Madrid","Comunidad de Madrid","125"
"09072026","0","","VOGE","SR1","Alicante/Alacant","Comunidad Valenciana","125"
"09072026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"09072026","0","","KAWASAKI","VERSYS 650","Girona","Cataluña","649"
"09072026","0","","SYM","JET 14","Illes Balears","Illes Balears","125"
"09072026","0","","KYMCO","SKYTOWN 125","Córdoba","Andalucía","125"
"09072026","0","","ZONTES","125X","Girona","Cataluña","125"
"09072026","0","","KEEWAY","XDV 125 EVO PRO","Cádiz","Andalucía","125"
"09072026","0","","QJMOTOR","ATR 125 E5+","Santa Cruz de Tenerife","Canarias","125"
"09072026","0","","ZONTES","125X","Almería","Andalucía","125"
"09072026","0","","BMW","F 800 GS","Jaén","Andalucía","895"
"09072026","0","","CFMOTO","1000MT-X","Murcia","Región de Murcia","946"
"09072026","0","","HERO MOTOCORP","X PULSE 200 4V","Ourense","Galicia","200"
"09072026","0","","SYM","JET 14","Zaragoza","Aragón","125"
"09072026","0","","SYM","JET 14","Valencia/València","Comunidad Valenciana","125"
"09072026","0","","SYM","SYMPHONY 125","Bizkaia","País Vasco","125"
"09072026","0","","ZONTES","368G","Palmas (Las)","Canarias","368"
"09072026","0","","CFMOTO","675SR-R","Madrid","Comunidad de Madrid","674"
"09072026","0","","ZONTES","125X","Madrid","Comunidad de Madrid","125"
"09072026","0","","ZONTES","368G","Albacete","Castilla-La Mancha","368"
"09072026","0","","CFMOTO","450MT","Málaga","Andalucía","449"
"09072026","0","","KYMCO","AGILITY S","Gipuzkoa","País Vasco","125"
"09072026","0","","KEEWAY","ARIIC 125","Córdoba","Andalucía","125"
"09072026","0","","ZONTES","125E","Illes Balears","Illes Balears","125"
"09072026","0","","ZONTES","368G","Rioja (La)","La Rioja","368"
"09072026","0","","SYM","SYMPHONY 125","Illes Balears","Illes Balears","125"
"09072026","0","","YAMAHA","XSR-900","Madrid","Comunidad de Madrid","890"
"09072026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"09072026","0","","MH MOTORCYCLES","TRAY","Huelva","Andalucía","125"
"09072026","0","","HONDA","PCX 125","Illes Balears","Illes Balears","125"
"09072026","0","","YAMAHA","RayZR 125","Illes Balears","Illes Balears","125"
"09072026","0","","VOGE","625DSX","Asturias","Principado de Asturias","581"
"09072026","0","","ZONTES","125X","Cádiz","Andalucía","125"
"09072026","0","","YAMAHA","XTZ 700 Tenere","Málaga","Andalucía","689"
"09072026","0","","ZONTES","368E","Ciudad Real","Castilla-La Mancha","368"
"09072026","0","","ZONTES","368G","Cádiz","Andalucía","368"
"09072026","0","","KAWASAKI","NINJA 500","Madrid","Comunidad de Madrid","451"
"09072026","0","","KAWASAKI","NINJA 500","Illes Balears","Illes Balears","451"
"09072026","0","","PIAGGIO","LIBERTY 125 ABS","Madrid","Comunidad de Madrid","124"
"09072026","0","","HONDA","FORZA125","Barcelona","Cataluña","125"
"09072026","0","","YAMAHA","NMAX 125","Valencia/València","Comunidad Valenciana","125"
"09072026","0","","HONDA","GB350S","León","Castilla y León","348"
"09072026","0","","LAMBRETTA","V125 SPECIAL FLEX","Alicante/Alacant","Comunidad Valenciana","125"
"09072026","0","","VOGE","625DSX","Bizkaia","País Vasco","581"
"09072026","0","","BMW","C 400 GT","Barcelona","Cataluña","350"
"09072026","0","","HONDA","PCX 125","Barcelona","Cataluña","125"
"09072026","0","","HONDA","ADV 750","Málaga","Andalucía","745"
"09072026","0","","ZONTES","125X","Madrid","Comunidad de Madrid","125"
"09072026","0","","BMW","R 1300 GS","Alicante/Alacant","Comunidad Valenciana","1300"
"09072026","0","","QJMOTOR","LTR 125 E5+","Murcia","Región de Murcia","125"
"09072026","0","","MOTO MORINI","X-CAPE 1200","Alicante/Alacant","Comunidad Valenciana","1187"
"09072026","0","","BMW","S 1000 XR","Málaga","Andalucía","999"
"09072026","0","","KYMCO","DTX","Barcelona","Cataluña","124"
"09072026","0","","KEEWAY","XDV 125 EVO PRO","Girona","Cataluña","125"
