FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"13072026","0","","LINHAI","BUCK ADV","Barcelona","Cataluña","124"
"13072026","0","","KYMCO","DTX","Barcelona","Cataluña","321"
"13072026","0","","LINHAI","BUCK ADV","Barcelona","Cataluña","124"
"13072026","0","","VOGE","625R","Santa Cruz de Tenerife","Canarias","581"
"13072026","0","","SUZUKI","V-Strom 800","Asturias","Principado de Asturias","776"
"13072026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"13072026","0","","HONDA","PCX 125","Palmas (Las)","Canarias","125"
"13072026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"13072026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"13072026","0","","BENDA","NAPOLEON 125","Teruel","Aragón","125"
"13072026","0","","QJMOTOR","SRT 450 RX","Granada","Andalucía","450"
"13072026","0","","YAMAHA","NMAX 125","Barcelona","Cataluña","125"
"13072026","0","","ZONTES","125X","Valencia/València","Comunidad Valenciana","125"
"13072026","0","","INDIAN","SPORT CHIEF","Huesca","Aragón","1890"
"13072026","0","","HONDA","NC 750 X","Lleida","Cataluña","745"
"13072026","0","","VOGE","DS800X RALLY","Cantabria","Cantabria","798"
"13072026","0","","LINHAI","---","Barcelona","Cataluña","125"
"13072026","0","","YAMAHA","NMAX 125","Sevilla","Andalucía","125"
"13072026","0","","KAWASAKI","NINJA 125","Barcelona","Cataluña","125"
"13072026","0","","HONDA","NX500","Granada","Andalucía","471"
"13072026","0","","HONDA","PCX 125","Huelva","Andalucía","125"
"13072026","0","","YAMAHA","NMAX 125","Illes Balears","Illes Balears","125"
"13072026","0","","CYCLONE","RT2","Valencia/València","Comunidad Valenciana","289"
"13072026","0","","KTM","KTM 1390 SUPER DUKE R","Madrid","Comunidad de Madrid","1350"
"13072026","0","","KYMCO","AGILITY S","Asturias","Principado de Asturias","125"
"13072026","0","","HONDA","FORZA125","Málaga","Andalucía","125"
"13072026","0","","YAMAHA","NMAX 125","Cádiz","Andalucía","125"
"13072026","0","","ZONTES","368G","Granada","Andalucía","368"
"13072026","0","","YAMAHA","XMAX 300","Barcelona","Cataluña","292"
"13072026","0","","YAMAHA","NMAX 125","Valencia/València","Comunidad Valenciana","125"
"13072026","0","","YAMAHA","NMAX 125","Illes Balears","Illes Balears","125"
"13072026","0","","KTM","KTM 390 ADVENTURE R","Alicante/Alacant","Comunidad Valenciana","399"
"13072026","0","","PIAGGIO","MEDLEY 125","Málaga","Andalucía","125"
"13072026","0","","KYMCO","SUPER DINK GT 125 E5+","Cantabria","Cantabria","124"
"13072026","0","","LETBE","VELOCITY","Bizkaia","País Vasco","125"
"13072026","0","","SYM","SYMPHONY 125","Illes Balears","Illes Balears","125"
"13072026","0","","KTM","KTM 890 ADVENTURE R","Girona","Cataluña","889"
"13072026","0","","PEUGEOT","DJANGO","Cádiz","Andalucía","125"
"13072026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"13072026","0","","KYMCO","AGILITY S","Madrid","Comunidad de Madrid","125"
"13072026","0","","KYMCO","AGILITY S","Barcelona","Cataluña","125"
"13072026","0","","LINHAI","BUCK ADV","Barcelona","Cataluña","124"
"13072026","0","","VOGE","625DSX","Valencia/València","Comunidad Valenciana","581"
"13072026","0","","KTM","KTM 990 DUKE","Cantabria","Cantabria","947"
"13072026","0","","HONDA","VISION 110","Gipuzkoa","País Vasco","109"
"13072026","0","","ZONTES","125X","Illes Balears","Illes Balears","125"
"13072026","0","","RIEJU","NKD 125","Coruña (A)","Galicia","124"
"13072026","0","","PIAGGIO","MEDLEY 125","Palmas (Las)","Canarias","125"
"13072026","0","","YAMAHA","MT-125","Illes Balears","Illes Balears","125"
"13072026","0","","YAMAHA","XMAX 300","Barcelona","Cataluña","292"
"13072026","0","","ZONTES","125X","Málaga","Andalucía","125"
"13072026","0","","HONDA","FORZA 750","Huelva","Andalucía","745"
"13072026","0","","KYMCO","AGILITY S","Valladolid","Castilla y León","125"
"13072026","0","","ZONTES","350S","Illes Balears","Illes Balears","348"
"13072026","0","","YAMAHA","NMAX 125","Alicante/Alacant","Comunidad Valenciana","125"
"13072026","0","","KYMCO","DTX","Málaga","Andalucía","124"
"13072026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"13072026","0","","HONDA","FORZA 750","Málaga","Andalucía","745"
"13072026","0","","HONDA","SH350i","Girona","Cataluña","330"
"13072026","0","","NEXT","NX CROSS 125I","Alicante/Alacant","Comunidad Valenciana","125"
"13072026","0","","HONDA","ADV 350","Málaga","Andalucía","330"
"13072026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"13072026","0","","ZONTES","368G","Coruña (A)","Galicia","368"
"13072026","0","","HONDA","ADV 350","Alicante/Alacant","Comunidad Valenciana","330"
"13072026","0","","SYM","JET 14","Illes Balears","Illes Balears","125"
"13072026","0","","HONDA","FORZA 350","Málaga","Andalucía","330"
"13072026","0","","KYMCO","AGILITY S","Córdoba","Andalucía","125"
"13072026","0","","KYMCO","AGILITY S","Tarragona","Cataluña","125"
"13072026","0","","KTM","KTM 125 DUKE","Zaragoza","Aragón","125"
"13072026","0","","HONDA","FORZA 350","Sevilla","Andalucía","330"
"13072026","0","","MORBIDELLI","SC125 RE","Bizkaia","País Vasco","125"
"13072026","0","","LINHAI","BUCK ADV","Barcelona","Cataluña","124"
"13072026","0","","ZONTES","ZT125-Z2","Illes Balears","Illes Balears","125"
"13072026","0","","CFMOTO","125 NK","Valencia/València","Comunidad Valenciana","124"
