FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"08072026","0","","RIEJU","RALLY 307","Valencia/València","Comunidad Valenciana","292"
"08072026","0","","YAMAHA","RayZR 125","Alicante/Alacant","Comunidad Valenciana","125"
"08072026","0","","HONDA","FORZA125","Girona","Cataluña","125"
"08072026","0","","HONDA","SH350i","Illes Balears","Illes Balears","330"
"08072026","0","","HUSQVARNA","HUSQVARNA TE 300","Valencia/València","Comunidad Valenciana","293"
"08072026","0","","YAMAHA","XMAX 125","Málaga","Andalucía","125"
"08072026","0","","KAWASAKI","VERSYS 650","Tarragona","Cataluña","649"
"08072026","0","","YAMAHA","RayZR 125","Cádiz","Andalucía","125"
"08072026","0","","BENDA","CHINCHILLA 350","Madrid","Comunidad de Madrid","343"
"08072026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"08072026","0","","ZONTES","ZT125-U1","Jaén","Andalucía","125"
"08072026","0","","HUSQVARNA","HUSQVARNA FE 250","Madrid","Comunidad de Madrid","250"
"08072026","0","","KAWASAKI","Z900","León","Castilla y León","948"
"08072026","0","","NEXT","NX2 125I","Alicante/Alacant","Comunidad Valenciana","125"
"08072026","0","","SYM","CRUISYM 125 TCS E5+","Huelva","Andalucía","124"
"08072026","0","","VOGE","DS800X RALLY","León","Castilla y León","798"
"08072026","0","","YAMAHA","XMAX 125","Cádiz","Andalucía","125"
"08072026","0","","ZONTES","125C","León","Castilla y León","125"
"08072026","0","","TRIUMPH","SPEED 400","Palmas (Las)","Canarias","398"
"08072026","0","","YAMAHA","NMAX 125","Ourense","Galicia","125"
"08072026","0","","HONDA","FORZA 350","Barcelona","Cataluña","330"
"08072026","0","","PIAGGIO","VESPA PRIMAVERA 125","Málaga","Andalucía","124"
"08072026","0","","ZONTES","125X","Cádiz","Andalucía","125"
"08072026","0","","CFMOTO","125 NK","Cantabria","Cantabria","124"
"08072026","0","","SHERCO","N.A","Zamora","Castilla y León","125"
"08072026","0","","HONDA","CB 125 F","Valencia/València","Comunidad Valenciana","124"
"08072026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"08072026","0","","YAMAHA","NMAX 125","Alicante/Alacant","Comunidad Valenciana","125"
"08072026","0","","DUCATI","DESERT X","Sevilla","Andalucía","890"
"08072026","0","","ZONTES","125X","Alicante/Alacant","Comunidad Valenciana","125"
"08072026","0","","KYMCO","AGILITY S","Murcia","Región de Murcia","125"
"08072026","0","","KTM","KTM 690 SMC R","Barcelona","Cataluña","693"
"08072026","0","","ZONTES","368G","Madrid","Comunidad de Madrid","368"
"08072026","0","","SYM","SYMPHONY 125","Burgos","Castilla y León","125"
"08072026","0","","HONDA","ADV 350","Málaga","Andalucía","330"
"08072026","0","","SYM","JET 14","Tarragona","Cataluña","125"
"08072026","0","","SYM","SYMPHONY 125","Illes Balears","Illes Balears","125"
"08072026","0","","CFMOTO","675NK","Huelva","Andalucía","674"
"08072026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"08072026","0","","HONDA","VISION 110","Girona","Cataluña","109"
"08072026","0","","HONDA","CB650RA","Girona","Cataluña","649"
"08072026","0","","MITT","125GP","Bizkaia","País Vasco","124"
"08072026","0","","VOGE","SR1","Castellón/Castelló","Comunidad Valenciana","125"
"08072026","0","","YAMAHA","NMAX 125","Ávila","Castilla y León","125"
"08072026","0","","CFMOTO","1000MT-X","Granada","Andalucía","946"
"08072026","0","","SYM","SYMPHONY 125","Rioja (La)","La Rioja","125"
"08072026","0","","KYMCO","DTX","Barcelona","Cataluña","124"
"08072026","0","","HONDA","PCX 125","Jaén","Andalucía","125"
"08072026","0","","VOGE","R125","Ciudad Real","Castilla-La Mancha","125"
"08072026","0","","BAJAJ","PULSAR NS 400 Z","Barcelona","Cataluña","373"
"08072026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"08072026","0","","SYM","JET 14","Murcia","Región de Murcia","125"
"08072026","0","","YAMAHA","RayZR 125","Cádiz","Andalucía","125"
"08072026","0","","ZONTES","125E","Pontevedra","Galicia","125"
"08072026","0","","YAMAHA","NMAX 125","Cádiz","Andalucía","125"
"08072026","0","","HONDA","CB650RA","Sevilla","Andalucía","649"
"08072026","0","","YAMAHA","NMAX 125","Madrid","Comunidad de Madrid","125"
"08072026","0","","KTM","KTM 890 ADVENTURE R","Barcelona","Cataluña","889"
"08072026","0","","KYMCO","AGILITY S","Huelva","Andalucía","125"
"08072026","0","","APRILIA","SR GT 125","Sevilla","Andalucía","125"
"08072026","0","","VOGE","DS900X","Madrid","Comunidad de Madrid","895"
"08072026","0","","ZONTES","125X","Cáceres","Extremadura","125"
"08072026","0","","YAMAHA","RayZR 125","Huelva","Andalucía","125"
"08072026","0","","HONDA","PCX 125","Tarragona","Cataluña","125"
"08072026","0","","CFMOTO","800MT-X","Sevilla","Andalucía","799"
"08072026","0","","CYCLONE","RX1 PRO","Valencia/València","Comunidad Valenciana","124"
"08072026","0","","VOGE","SR16","Salamanca","Castilla y León","125"
"08072026","0","","RIEJU","NKD 125","Albacete","Castilla-La Mancha","124"
"08072026","0","","ZONTES","368E","Pontevedra","Galicia","368"
"08072026","0","","YAMAHA","Tracer 9 GT","Girona","Cataluña","890"
"08072026","0","","ZONTES","125X","Madrid","Comunidad de Madrid","125"
"08072026","0","","ZONTES","350T","Illes Balears","Illes Balears","348"
"08072026","0","","BMW","R 1300 GS ADVENTURE","Barcelona","Cataluña","1300"
"08072026","0","","VOGE","SR4 MAX","Madrid","Comunidad de Madrid","350"
"08072026","0","","MORBIDELLI","SC 125","Huelva","Andalucía","125"
"08072026","0","","SYM","JET 14","Illes Balears","Illes Balears","125"
"08072026","0","","YAMAHA","XMAX 300","Salamanca","Castilla y León","292"
"08072026","0","","HARLEY-DAVIDSON","LOW RIDER ST","Soria","Castilla y León","1923"
"08072026","0","","SYM","ADX 125 LC TCS E5+","Santa Cruz de Tenerife","Canarias","125"
"08072026","0","","ZONTES","125X","Valencia/València","Comunidad Valenciana","125"
"08072026","0","","HONDA","PCX 125","Málaga","Andalucía","125"
"08072026","0","","YAMAHA","TRACER 700","Tarragona","Cataluña","689"
"08072026","0","","VOGE","625R","Barcelona","Cataluña","581"
"08072026","0","","KOVE","KOVE 800 X GT","Cantabria","Cantabria","799"
"08072026","0","","YAMAHA","NMAX 125","Málaga","Andalucía","125"
"08072026","0","","MH MOTORCYCLES","TRAY","Badajoz","Extremadura","125"
"08072026","0","","SUZUKI","GSX-R125","Málaga","Andalucía","124"
"08072026","0","","KAWASAKI","W230","Valencia/València","Comunidad Valenciana","233"
"08072026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"08072026","0","","CFMOTO","675SR-R","Madrid","Comunidad de Madrid","674"
"08072026","0","","ZONTES","368G","Madrid","Comunidad de Madrid","368"
"08072026","0","","KYMCO","SUPER DINK GT 125 E5+","Huelva","Andalucía","124"
"08072026","0","","YAMAHA","NMAX 125","Cádiz","Andalucía","125"
"08072026","0","","ZONTES","368G","Ceuta","Ceuta","368"
"08072026","0","","SYM","JOYMAX Z 125 E5","Girona","Cataluña","124"
"08072026","0","","QJMOTOR","ATR 125 E5+","Palmas (Las)","Canarias","125"
"08072026","0","","APRILIA","SR GT 125","Málaga","Andalucía","125"
"08072026","0","","HONDA","FORZA125","Girona","Cataluña","125"
"08072026","0","","MACBOR","ROCKSTER FLAT 125 EVO","Alicante/Alacant","Comunidad Valenciana","125"
"08072026","0","","MORBIDELLI","T1002VX","Bizkaia","País Vasco","997"
"08072026","0","","ZONTES","703F","Barcelona","Cataluña","699"
"08072026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"08072026","0","","VOGE","625DSX","Albacete","Castilla-La Mancha","581"
"08072026","0","","YAMAHA","TRACER 700","Pontevedra","Galicia","689"
"08072026","0","","YAMAHA","R7","Cádiz","Andalucía","689"
"08072026","0","","SYM","SYMPHONY 125","Illes Balears","Illes Balears","125"
"08072026","0","","MH MOTORCYCLES","TRAY","Córdoba","Andalucía","125"
"08072026","0","","HONDA","CB650RA","Valladolid","Castilla y León","649"
"08072026","0","","YAMAHA","TMAX 560","Málaga","Andalucía","562"
"08072026","0","","HONDA","CBF 125","Valencia/València","Comunidad Valenciana","125"
"08072026","0","","PIAGGIO","MEDLEY 125","Illes Balears","Illes Balears","125"
"08072026","0","","YAMAHA","NMAX 125","Málaga","Andalucía","125"
"08072026","0","","ROYAL ENFIELD","CLASSIC 350","Illes Balears","Illes Balears","349"
"08072026","0","","YAMAHA","TRACER 700","Zaragoza","Aragón","689"
"08072026","0","","KAWASAKI","Z650","Coruña (A)","Galicia","649"
"08072026","0","","KYMCO","SKYTOWN 125","Barcelona","Cataluña","125"
"08072026","0","","YAMAHA","NMAX 125","Alicante/Alacant","Comunidad Valenciana","125"
"08072026","0","","YAMAHA","XMAX 125","Barcelona","Cataluña","125"
"08072026","0","","KYMCO","SKYTOWN 125","Illes Balears","Illes Balears","125"
"08072026","0","","YAMAHA","XMAX 125","Girona","Cataluña","125"
"08072026","0","","SUZUKI","GSX-8S","Barcelona","Cataluña","776"
"08072026","0","","YAMAHA","NMAX 125","Barcelona","Cataluña","125"
"08072026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"08072026","0","","HUSQVARNA","HUSQVARNA TE 300","Huesca","Aragón","293"
"08072026","0","","SHERCO","N.A","Lugo","Galicia","125"
"08072026","0","","HONDA","FORZA125","Madrid","Comunidad de Madrid","125"
"08072026","0","","HONDA","PCX 125","Córdoba","Andalucía","125"
"08072026","0","","YAMAHA","RayZR 125","Sevilla","Andalucía","125"
"08072026","0","","SYM","SYMPHONY 125","Girona","Cataluña","125"
"08072026","0","","ZONTES","703F","Madrid","Comunidad de Madrid","699"
"08072026","0","","VOGE","SR3","Cádiz","Andalucía","244"
"08072026","0","","SYM","JET 14","Málaga","Andalucía","125"
"08072026","0","","RIEJU","N/A","León","Castilla y León","125"
"08072026","0","","VOGE","625DSX","Córdoba","Andalucía","581"
"08072026","0","","KOVE","KOVE 800 X GT","Burgos","Castilla y León","799"
"08072026","0","","ROYAL ENFIELD","METEOR 350","Ciudad Real","Castilla-La Mancha","349"
"08072026","0","","YAMAHA","NMAX 125","Valencia/València","Comunidad Valenciana","125"
"08072026","0","","HONDA","PCX 125","Málaga","Andalucía","125"
"08072026","0","","HONDA","CB750 Hornet","Valladolid","Castilla y León","755"
"08072026","0","","HONDA","PCX 125","Valencia/València","Comunidad Valenciana","125"
"08072026","0","","HONDA","PCX 125","Barcelona","Cataluña","125"
"08072026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"08072026","0","","ZONTES","ZT125-Z2","Cantabria","Cantabria","125"
"08072026","0","","BAJAJ","DOMINAR D 400","Barcelona","Cataluña","373"
"08072026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"08072026","0","","HONDA","VISION 110","Lugo","Galicia","109"
"08072026","0","","KYMCO","AGILITY S","Málaga","Andalucía","125"
"08072026","0","","HONDA","VISION 110","Barcelona","Cataluña","109"
"08072026","0","","MITT","TY125T-26G","Sevilla","Andalucía","125"
"08072026","0","","VOGE","625DSX","Jaén","Andalucía","581"
"08072026","0","","CYCLONE","RX2","Illes Balears","Illes Balears","124"
"08072026","0","","SYM","SYMPHONY 125","Illes Balears","Illes Balears","125"
"08072026","0","","SUZUKI","GSX-8S","Madrid","Comunidad de Madrid","776"
"08072026","0","","ZONTES","125C","Alicante/Alacant","Comunidad Valenciana","125"
"08072026","0","","KYMCO","AGILITY S","Madrid","Comunidad de Madrid","125"
"08072026","0","","HONDA","SH350i","Barcelona","Cataluña","330"
"08072026","0","","MOTO MORINI","X-CAPE 1200","Barcelona","Cataluña","1187"
"08072026","0","","HONDA","CRF 300 L","Cádiz","Andalucía","286"
"08072026","0","","CFMOTO","800MT","Asturias","Principado de Asturias","799"
"08072026","0","","KTM","KTM 390 DUKE","Sevilla","Andalucía","399"
"08072026","0","","KAWASAKI","Z650RS","Gipuzkoa","País Vasco","649"
"08072026","0","","VOGE","R125S","Alicante/Alacant","Comunidad Valenciana","125"
"08072026","0","","HONDA","SH350i","Barcelona","Cataluña","330"
"08072026","0","","MITT","KYLIN 750","Madrid","Comunidad de Madrid","730"
"08072026","0","","YAMAHA","XMAX 125","Barcelona","Cataluña","125"
"08072026","0","","SUZUKI","BURGMAN 400","Valencia/València","Comunidad Valenciana","400"
"08072026","0","","YAMAHA","XMAX 125","Illes Balears","Illes Balears","125"
"08072026","0","","ZONTES","368G","Valladolid","Castilla y León","368"
"08072026","0","","HUSQVARNA","HUSQVARNA FE 250","Barcelona","Cataluña","250"
