FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"10072026","0","","HONDA","SH125i","Málaga","Andalucía","125"
"10072026","0","","KOVE","KOVE 450 RR","Barcelona","Cataluña","443"
"10072026","0","","HONDA","PCX 125","Illes Balears","Illes Balears","125"
"10072026","0","","YAMAHA","TMAX 560","Gipuzkoa","País Vasco","562"
"10072026","0","","BMW","S 1000 XR","Madrid","Comunidad de Madrid","999"
"10072026","0","","HONDA","VISION 110","Cádiz","Andalucía","109"
"10072026","0","","YAMAHA","XMAX 125","Gipuzkoa","País Vasco","125"
"10072026","0","","YAMAHA","RayZR 125","Alicante/Alacant","Comunidad Valenciana","125"
"10072026","0","","HERO MOTOCORP","X PULSE 200 4V","Alicante/Alacant","Comunidad Valenciana","200"
"10072026","0","","SYM","JET 14","Barcelona","Cataluña","125"
"10072026","0","","KOVE","KOVE 800 X RALLY","Madrid","Comunidad de Madrid","799"
"10072026","0","","ZONTES","368E","Madrid","Comunidad de Madrid","368"
"10072026","0","","CYCLONE","RX1 PRO","Cádiz","Andalucía","124"
"10072026","0","","ZONTES","368G","Murcia","Región de Murcia","368"
"10072026","0","","KEEWAY","V-CRUISE","Bizkaia","País Vasco","125"
"10072026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"10072026","0","","YAMAHA","NMAX 125","Barcelona","Cataluña","125"
"10072026","0","","YAMAHA","NMAX 125","Navarra","Comunidad Foral de Navarra","125"
"10072026","0","","TRIUMPH","STREET TRIPLE RS","Barcelona","Cataluña","765"
"10072026","0","","ZONTES","368K","Cádiz","Andalucía","368"
"10072026","0","","ZONTES","125C","Toledo","Castilla-La Mancha","125"
"10072026","0","","APRILIA","SR GT 400","Granada","Andalucía","399"
"10072026","0","","ZONTES","368G","Sevilla","Andalucía","368"
"10072026","0","","PEUGEOT","DJANGO","Murcia","Región de Murcia","125"
"10072026","0","","ZONTES","125X","Alicante/Alacant","Comunidad Valenciana","125"
"10072026","0","","ZONTES","368E","Málaga","Andalucía","368"
"10072026","0","","ZONTES","368G","Asturias","Principado de Asturias","368"
"10072026","0","","YAMAHA","Tracer 9 GT","Zaragoza","Aragón","890"
"10072026","0","","YAMAHA","NMAX 125","Barcelona","Cataluña","125"
"10072026","0","","YAMAHA","MT-07","Santa Cruz de Tenerife","Canarias","689"
"10072026","0","","HONDA","NX500","Málaga","Andalucía","471"
"10072026","0","","MOTO GUZZI","V85 TT","Tarragona","Cataluña","853"
"10072026","0","","HONDA","FORZA125","Alicante/Alacant","Comunidad Valenciana","125"
"10072026","0","","ZONTES","125E","Zamora","Castilla y León","125"
"10072026","0","","HONDA","FORZA125","Alicante/Alacant","Comunidad Valenciana","125"
"10072026","0","","KOVE","KOVE 450 RR","Barcelona","Cataluña","443"
"10072026","0","","KOVE","NK 125 R","Barcelona","Cataluña","125"
"10072026","0","","YAMAHA","NMAX 125","Málaga","Andalucía","125"
"10072026","0","","KYMCO","SKYTOWN 125","Illes Balears","Illes Balears","125"
"10072026","0","","MACBOR","ROCKSTER FLAT 125 EVO","Málaga","Andalucía","125"
"10072026","0","","VOGE","SR1","Sevilla","Andalucía","125"
"10072026","0","","HONDA","NX500","Palmas (Las)","Canarias","471"
"10072026","0","","KYMCO","SKYTOWN 125","Santa Cruz de Tenerife","Canarias","125"
"10072026","0","","FANTIC MOTOR","---","Barcelona","Cataluña","125"
"10072026","0","","YAMAHA","TMAX 560","Illes Balears","Illes Balears","562"
"10072026","0","","ROYAL ENFIELD","HIMALAYAN 452","Alicante/Alacant","Comunidad Valenciana","452"
"10072026","0","","KYMCO","AK 550","Cádiz","Andalucía","550"
"10072026","0","","DUCATI","DESERT X LIMITADA","Cádiz","Andalucía","890"
"10072026","0","","HONDA","FORZA125","Valencia/València","Comunidad Valenciana","125"
