FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"17072026","0","","HONDA","PCX 125","Illes Balears","Illes Balears","125"
"17072026","0","","SYM","JET X","Palmas (Las)","Canarias","125"
"17072026","0","","VOGE","R125","Sevilla","Andalucía","125"
"17072026","0","","QJMOTOR","SRT 600 SX E5+","Valencia/València","Comunidad Valenciana","554"
"17072026","0","","YAMAHA","Tracer 9 GT","Santa Cruz de Tenerife","Canarias","890"
"17072026","0","","SYM","SYMPHONY 125","Bizkaia","País Vasco","125"
"17072026","0","","ZONTES","125X","Girona","Cataluña","125"
"17072026","0","","SYM","JET 14","Málaga","Andalucía","125"
"17072026","0","","ZONTES","125E","León","Castilla y León","125"
"17072026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"17072026","0","","YAMAHA","XTZ 700 Tenere","Girona","Cataluña","689"
"17072026","0","","HONDA","PCX 125","Valencia/València","Comunidad Valenciana","125"
"17072026","0","","YAMAHA","MT-07","Valencia/València","Comunidad Valenciana","689"
"17072026","0","","HONDA","NC 750 X","Valencia/València","Comunidad Valenciana","745"
"17072026","0","","KYMCO","AGILITY S","Girona","Cataluña","125"
"17072026","0","","HONDA","VISION 110","Illes Balears","Illes Balears","109"
"17072026","0","","MH MOTORCYCLES","TRAY","Almería","Andalucía","125"
"17072026","0","","KEEWAY","GEMMA","Bizkaia","País Vasco","117"
"17072026","0","","HONDA","VISION 110","Bizkaia","País Vasco","109"
"17072026","0","","YAMAHA","NMAX 125","Gipuzkoa","País Vasco","125"
"17072026","0","","HONDA","PCX 125","Sevilla","Andalucía","125"
"17072026","0","","HONDA","PCX 125","Valencia/València","Comunidad Valenciana","125"
"17072026","0","","HONDA","FORZA125","Illes Balears","Illes Balears","125"
"17072026","0","","ZONTES","368G","Illes Balears","Illes Balears","368"
"17072026","0","","YAMAHA","XMAX 125","Murcia","Región de Murcia","125"
"17072026","0","","ZONTES","368G","Burgos","Castilla y León","368"
"17072026","0","","SYM","JET X","Albacete","Castilla-La Mancha","125"
"17072026","0","","MACBOR","SHIFTER 125 EVO","Barcelona","Cataluña","125"
"17072026","0","","ZONTES","125E","Murcia","Región de Murcia","125"
"17072026","0","","HONDA","PCX 125","Madrid","Comunidad de Madrid","125"
"17072026","0","","CFMOTO","800MT","Madrid","Comunidad de Madrid","799"
"17072026","0","","YAMAHA","RayZR 125","Cádiz","Andalucía","125"
"17072026","0","","KTM","KTM 790 DUKE","Barcelona","Cataluña","799"
"17072026","0","","YAMAHA","XMAX 125","Murcia","Región de Murcia","125"
"17072026","0","","MOTO GUZZI","STELVIO (A.R.A.S.)","Córdoba","Andalucía","1042"
"17072026","0","","YAMAHA","NMAX 125","Girona","Cataluña","125"
"17072026","0","","YAMAHA","NMAX 125","Granada","Andalucía","125"
"17072026","0","","KAWASAKI","Z900","Girona","Cataluña","948"
"17072026","0","","ZONTES","125C","Valencia/València","Comunidad Valenciana","125"
"17072026","0","","YAMAHA","NMAX 125","Barcelona","Cataluña","125"
"17072026","0","","CFMOTO","1000MT-X","Santa Cruz de Tenerife","Canarias","946"
"17072026","0","","SYM","SYMPHONY 125","Coruña (A)","Galicia","125"
"17072026","0","","MOTO GUZZI","V7 STONE","Bizkaia","País Vasco","853"
"17072026","0","","KAWASAKI","NINJA ZX-10R","Madrid","Comunidad de Madrid","998"
"17072026","0","","SYM","SYMPHONY 125","Córdoba","Andalucía","125"
"17072026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"17072026","0","","KTM","KTM 390 ADVENTURE R","Guadalajara","Castilla-La Mancha","399"
"17072026","0","","BETA","N/A","Madrid","Comunidad de Madrid","125"
"17072026","0","","HONDA","PCX 125","Valencia/València","Comunidad Valenciana","125"
"17072026","0","","KAWASAKI","Z900","Cantabria","Cantabria","948"
"17072026","0","","HONDA","FORZA 750","Málaga","Andalucía","745"
"17072026","0","","YAMAHA","RayZR 125","Málaga","Andalucía","125"
"17072026","0","","VOGE","625DSX","Santa Cruz de Tenerife","Canarias","581"
"17072026","0","","YAMAHA","MT-07","Santa Cruz de Tenerife","Canarias","689"
"17072026","0","","CYCLONE","CARRERA","Valencia/València","Comunidad Valenciana","125"
"17072026","0","","VOGE","DS800X RALLY","Barcelona","Cataluña","798"
"17072026","0","","SYM","SYMPHONY 125","Madrid","Comunidad de Madrid","125"
"17072026","0","","HERO MOTOCORP","X PULSE 200 4V","Girona","Cataluña","200"
"17072026","0","","ZONTES","125X","Pontevedra","Galicia","125"
"17072026","0","","CFMOTO","DUAL250","Barcelona","Cataluña","249"
"17072026","0","","YAMAHA","WR125","Santa Cruz de Tenerife","Canarias","125"
"17072026","0","","VOGE","DS800X RALLY","Córdoba","Andalucía","798"
"17072026","0","","YAMAHA","NMAX 125","Granada","Andalucía","125"
"17072026","0","","YAMAHA","XMAX 300","Barcelona","Cataluña","292"
"17072026","0","","BENELLI","BN125","Murcia","Región de Murcia","125"
"17072026","0","","SYM","JET X","Cádiz","Andalucía","125"
"17072026","0","","HONDA","FORZA125","Murcia","Región de Murcia","125"
"17072026","0","","VOGE","DS800X RALLY","Cantabria","Cantabria","798"
"17072026","0","","HONDA","PCX 125","Murcia","Región de Murcia","125"
"17072026","0","","RIEJU","NKD 125","Santa Cruz de Tenerife","Canarias","124"
"17072026","0","","KTM","KTM 390 ENDURO R","Lleida","Cataluña","399"
"17072026","0","","PIAGGIO","LIBERTY 125 ABS","Sevilla","Andalucía","124"
"17072026","0","","HONDA","PCX 125","Illes Balears","Illes Balears","125"
"17072026","0","","SYM","SYMPHONY 125","Sevilla","Andalucía","125"
"17072026","0","","HONDA","CB650RA","Barcelona","Cataluña","649"
"17072026","0","","ZONTES","368G","Tarragona","Cataluña","368"
"17072026","0","","DUCATI","DESERT X","Zaragoza","Aragón","890"
"17072026","0","","VOGE","DS900X","Alicante/Alacant","Comunidad Valenciana","895"
"17072026","0","","YAMAHA","NMAX 125","Murcia","Región de Murcia","125"
"17072026","0","","YAMAHA","RayZR 125","Valencia/València","Comunidad Valenciana","125"
"17072026","0","","VOGE","DS900X","Valencia/València","Comunidad Valenciana","895"
"17072026","0","","YAMAHA","RayZR 125","Barcelona","Cataluña","125"
"17072026","0","","YAMAHA","NMAX 125","Málaga","Andalucía","125"
"17072026","0","","MITT","125GTS","Alicante/Alacant","Comunidad Valenciana","125"
"17072026","0","","PEUGEOT","KISBEE M","Alicante/Alacant","Comunidad Valenciana","125"
"17072026","0","","BMW","R 1300 GS ADVENTURE","Badajoz","Extremadura","1300"
"17072026","0","","HONDA","FORZA 750","Barcelona","Cataluña","745"
"17072026","0","","YAMAHA","TMAX 560","Barcelona","Cataluña","562"
"17072026","0","","VOGE","DS900X","Valencia/València","Comunidad Valenciana","895"
"17072026","0","","HONDA","ADV 350","Girona","Cataluña","330"
"17072026","0","","YAMAHA","NMAX 125","Ciudad Real","Castilla-La Mancha","125"
"17072026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"17072026","0","","VOGE","DS525X","Pontevedra","Galicia","494"
"17072026","0","","MH MOTORCYCLES","TRAY","Santa Cruz de Tenerife","Canarias","125"
"17072026","0","","YAMAHA","XSR-700","Barcelona","Cataluña","689"
"17072026","0","","QJMOTOR","ATR 125 E5+","Valencia/València","Comunidad Valenciana","125"
"17072026","0","","HONDA","PCX 125","Madrid","Comunidad de Madrid","125"
"17072026","0","","PIAGGIO","MEDLEY 125","Santa Cruz de Tenerife","Canarias","125"
"17072026","0","","ZONTES","125C","Bizkaia","País Vasco","125"
"17072026","0","","QJMOTOR","MTX 125 E5+","León","Castilla y León","125"
"17072026","0","","HONDA","XL750 Transalp","Rioja (La)","La Rioja","755"
"17072026","0","","CYCLONE","RX2","Córdoba","Andalucía","124"
"17072026","0","","HONDA","PCX 125","Sevilla","Andalucía","125"
"17072026","0","","PEUGEOT","KISBEE M","Málaga","Andalucía","125"
"17072026","0","","KAWASAKI","Z125","Alicante/Alacant","Comunidad Valenciana","125"
"17072026","0","","YAMAHA","Tracer 9 GT","Barcelona","Cataluña","890"
"17072026","0","","YAMAHA","MT-09","Sevilla","Andalucía","890"
"17072026","0","","ROYAL ENFIELD","METEOR 350","Illes Balears","Illes Balears","349"
"17072026","0","","YAMAHA","NMAX 125","Barcelona","Cataluña","125"
"17072026","0","","SUZUKI","ADDRESS 125","Illes Balears","Illes Balears","124"
"17072026","0","","BMW","R 1300 RS","Sevilla","Andalucía","1300"
"17072026","0","","YAMAHA","NMAX 125","Segovia","Castilla y León","125"
"17072026","0","","PIAGGIO","MEDLEY 125","Barcelona","Cataluña","125"
"17072026","0","","ZONTES","368G","Lugo","Galicia","368"
"17072026","0","","ZONTES","ZT125-Z2","Illes Balears","Illes Balears","125"
"17072026","0","","MH MOTORCYCLES","TRAY","Barcelona","Cataluña","125"
"17072026","0","","PIAGGIO","LIBERTY 125 ABS","Cádiz","Andalucía","124"
"17072026","0","","VOGE","625DSX","Valencia/València","Comunidad Valenciana","581"
"17072026","0","","ZONTES","368G","Huelva","Andalucía","368"
"17072026","0","","HONDA","ADV 350","Rioja (La)","La Rioja","330"
"17072026","0","","YAMAHA","MT-09","Santa Cruz de Tenerife","Canarias","890"
"17072026","0","","APRILIA","SR GT 125","Huelva","Andalucía","125"
"17072026","0","","HONDA","FORZA125","Coruña (A)","Galicia","125"
"17072026","0","","BAJAJ","DOMINAR D 400","Illes Balears","Illes Balears","373"
"17072026","0","","HONDA","XL750 Transalp","Granada","Andalucía","755"
"17072026","0","","ZONTES","125X","Sevilla","Andalucía","125"
"17072026","0","","YAMAHA","RayZR 125","Illes Balears","Illes Balears","125"
"17072026","0","","HUSQVARNA","HUSQVARNA 901 NORDEN","Córdoba","Andalucía","889"
"17072026","0","","CFMOTO","700MT","Asturias","Principado de Asturias","693"
"17072026","0","","TRIUMPH","TIGER 900 RALLY PRO","Barcelona","Cataluña","888"
"17072026","0","","CFMOTO","1000MT-X","Asturias","Principado de Asturias","946"
"17072026","0","","ZONTES","125X","Alicante/Alacant","Comunidad Valenciana","125"
"17072026","0","","KYMCO","AGILITY S","Cádiz","Andalucía","125"
"17072026","0","","SYM","SYMPHONY 125","Alicante/Alacant","Comunidad Valenciana","125"
"17072026","0","","SYM","SYMPHONY 125","Córdoba","Andalucía","125"
"17072026","0","","CFMOTO","700MT","Alicante/Alacant","Comunidad Valenciana","693"
"17072026","0","","YAMAHA","RayZR 125","Alicante/Alacant","Comunidad Valenciana","125"
"17072026","0","","YAMAHA","YZF-R9","Navarra","Comunidad Foral de Navarra","890"
"17072026","0","","KOVE","KOVE 800 X RALLY","Barcelona","Cataluña","799"
"17072026","0","","HONDA","SH Mode 125","Gipuzkoa","País Vasco","125"
"17072026","0","","PEUGEOT","DJANGO","Murcia","Región de Murcia","125"
"17072026","0","","YAMAHA","RayZR 125","Málaga","Andalucía","125"
"17072026","0","","DUCATI","MULTISTRADA V4","Santa Cruz de Tenerife","Canarias","1158"
"17072026","0","","YAMAHA","XMAX 125","Madrid","Comunidad de Madrid","125"
"17072026","0","","SYM","SYMPHONY 125","Granada","Andalucía","125"
"17072026","0","","HONDA","VISION 110","Illes Balears","Illes Balears","109"
"17072026","0","","HONDA","ADV 750","Barcelona","Cataluña","745"
"17072026","0","","HONDA","VISION 110","Córdoba","Andalucía","109"
"17072026","0","","KEEWAY","VIESTE 125","Madrid","Comunidad de Madrid","125"
"17072026","0","","YAMAHA","RayZR 125","Barcelona","Cataluña","125"
"17072026","0","","HONDA","FORZA125","Illes Balears","Illes Balears","125"
"17072026","0","","PEUGEOT","PULSION EVO","Almería","Andalucía","125"
"17072026","0","","SYM","SYMPHONY 125","Gipuzkoa","País Vasco","125"
"17072026","0","","KAWASAKI","NINJA 400","Cádiz","Andalucía","400"
"17072026","0","","KYMCO","AGILITY S","Murcia","Región de Murcia","125"
"17072026","0","","YAMAHA","RayZR 125","Sevilla","Andalucía","125"
"17072026","0","","VOGE","DS800X RALLY","Navarra","Comunidad Foral de Navarra","798"
"17072026","0","","KOVE","KOVE 800 X GT","Almería","Andalucía","799"
"17072026","0","","YAMAHA","NMAX 125","Palmas (Las)","Canarias","125"
"17072026","0","","ZONTES","125X","Málaga","Andalucía","125"
"17072026","0","","YAMAHA","NMAX 125","Cádiz","Andalucía","125"
"17072026","0","","ROYAL ENFIELD","GUERRILLA 450","Illes Balears","Illes Balears","452"
"17072026","0","","VOGE","DS800X RALLY","Madrid","Comunidad de Madrid","798"
"17072026","0","","ZONTES","125C","Badajoz","Extremadura","125"
"17072026","0","","ZONTES","368E","Valencia/València","Comunidad Valenciana","368"
"17072026","0","","VOGE","300RALLY","Guadalajara","Castilla-La Mancha","292"
"17072026","0","","KYMCO","AGILITY S","Cádiz","Andalucía","125"
"17072026","0","","APRILIA","SX 125","Madrid","Comunidad de Madrid","124"
"17072026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"17072026","0","","HONDA","PCX 125","Valencia/València","Comunidad Valenciana","125"
"17072026","0","","YAMAHA","XTZ 700 Tenere","Navarra","Comunidad Foral de Navarra","689"
"17072026","0","","ZNEN","FALCON 125","Valencia/València","Comunidad Valenciana","125"
"17072026","0","","HONDA","SH125i","Barcelona","Cataluña","125"
"17072026","0","","KTM","KTM 1390 SUPER DUKE R","Illes Balears","Illes Balears","1350"
"17072026","0","","KAWASAKI","ELIMINATOR","Málaga","Andalucía","451"
"17072026","0","","KYMCO","AGILITY S","Granada","Andalucía","125"
"17072026","0","","HONDA","CB750 Hornet","Barcelona","Cataluña","755"
"17072026","0","","BETA","N/A","Jaén","Andalucía","125"
"17072026","0","","CFMOTO","450MT","Alicante/Alacant","Comunidad Valenciana","449"
"17072026","0","","HONDA","PCX 125","Valencia/València","Comunidad Valenciana","125"
"17072026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"17072026","0","","CFMOTO","1000MT-X","Santa Cruz de Tenerife","Canarias","946"
"17072026","0","","KAWASAKI","Z900","Alicante/Alacant","Comunidad Valenciana","948"
"17072026","0","","ZONTES","125X","Cádiz","Andalucía","125"
"17072026","0","","YAMAHA","NMAX 125","Zaragoza","Aragón","125"
"17072026","0","","QJMOTOR","SRK 125 R E5+","Tarragona","Cataluña","125"
"17072026","0","","KTM","KTM 350 EXC-F","Albacete","Castilla-La Mancha","350"
"17072026","0","","YAMAHA","TRICITY 125","Girona","Cataluña","125"
"17072026","0","","YAMAHA","RayZR 125","Granada","Andalucía","125"
"17072026","0","","APRILIA","TUAREG 660","Jaén","Andalucía","659"
"17072026","0","","HONDA","SH125i","Lugo","Galicia","125"
"17072026","0","","SYM","SYMPHONY 125","Illes Balears","Illes Balears","125"
"17072026","0","","YAMAHA","RayZR 125","Girona","Cataluña","125"
"17072026","0","","YAMAHA","RayZR 125","Barcelona","Cataluña","125"
"17072026","0","","SYM","SYMPHONY 125","Alicante/Alacant","Comunidad Valenciana","125"
"17072026","0","","HERO MOTOCORP","HUNK 440","Girona","Cataluña","440"
"17072026","0","","PIAGGIO","VESPA PRIMAVERA 125","Granada","Andalucía","124"
"17072026","0","","BENELLI","BN125","Bizkaia","País Vasco","125"
"17072026","0","","BMW","R 1300 GS","Valencia/València","Comunidad Valenciana","1300"
"17072026","0","","MORBIDELLI","T502X","Málaga","Andalucía","486"
"17072026","0","","YAMAHA","WR125","Girona","Cataluña","125"
"17072026","0","","ZONTES","368D","Madrid","Comunidad de Madrid","368"
"17072026","0","","HONDA","SH125i","Barcelona","Cataluña","125"
"17072026","0","","MACBOR","EIGHT MILE 125 LC","Barcelona","Cataluña","124"
"17072026","0","","HONDA","FORZA125","Madrid","Comunidad de Madrid","125"
"17072026","0","","KYMCO","SKYTOWN 125","Valencia/València","Comunidad Valenciana","125"
"17072026","0","","YAMAHA","MT-07","Murcia","Región de Murcia","689"
"17072026","0","","HONDA","ADV 350","Palmas (Las)","Canarias","330"
"17072026","0","","ZONTES","125C","Illes Balears","Illes Balears","125"
"17072026","0","","SHERCO","300 SE-R","Coruña (A)","Galicia","293"
"17072026","0","","YAMAHA","XTZ 700 Tenere","Navarra","Comunidad Foral de Navarra","689"
"17072026","0","","KTM","KTM 390 ADVENTURE R","Valencia/València","Comunidad Valenciana","399"
"17072026","0","","APRILIA","SR GT 125","Santa Cruz de Tenerife","Canarias","125"
"17072026","0","","SYM","ADX 125 LC TCS E5+","Huesca","Aragón","125"
"17072026","0","","ZONTES","368G","Palmas (Las)","Canarias","368"
"17072026","0","","CYCLONE","RX2","Illes Balears","Illes Balears","124"
"17072026","0","","YAMAHA","XMAX 125","Barcelona","Cataluña","125"
