FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"29072026","0","","ZONTES","125M","Málaga","Andalucía","125"
"29072026","0","","PIAGGIO","LIBERTY 125 ABS","Cádiz","Andalucía","124"
"29072026","0","","MORBIDELLI","F125","Barcelona","Cataluña","125"
"29072026","0","","APRILIA","SR GT 400","Cádiz","Andalucía","399"
"29072026","0","","ZONTES","125X","Málaga","Andalucía","125"
"29072026","0","","ZONTES","125X","Málaga","Andalucía","125"
"29072026","0","","HONDA","SH125i","Barcelona","Cataluña","125"
"29072026","0","","SYM","JET 14","Illes Balears","Illes Balears","125"
"29072026","0","","ZONTES","125X","Tarragona","Cataluña","125"
"29072026","0","","SYM","JET 14","Córdoba","Andalucía","125"
"29072026","0","","PEUGEOT","PM-03","Barcelona","Cataluña","292"
"29072026","0","","VOGE","DS900X","Madrid","Comunidad de Madrid","895"
"29072026","0","","ZONTES","125C","Tarragona","Cataluña","125"
"29072026","0","","MH MOTORCYCLES","VR10","Cádiz","Andalucía","124"
"29072026","0","","YAMAHA","NMAX 125","Alicante/Alacant","Comunidad Valenciana","125"
"29072026","0","","ZONTES","125X","Madrid","Comunidad de Madrid","125"
"29072026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"29072026","0","","MH MOTORCYCLES","TRAY","Alicante/Alacant","Comunidad Valenciana","125"
"29072026","0","","KYMCO","DTX","Madrid","Comunidad de Madrid","321"
"29072026","0","","MOTO GUZZI","V85 TT","Madrid","Comunidad de Madrid","853"
"29072026","0","","VOGE","DS900X","Almería","Andalucía","895"
"29072026","0","","BMW","R 1300 GS","Barcelona","Cataluña","1300"
"29072026","0","","SYM","JET 14","Málaga","Andalucía","125"
"29072026","0","","HONDA","SH125i","Cádiz","Andalucía","125"
"29072026","0","","HONDA","XL750 Transalp","Álava/Araba","País Vasco","755"
"29072026","0","","VOGE","DS800X RALLY","Sevilla","Andalucía","798"
"29072026","0","","PIAGGIO","MEDLEY 125","Cádiz","Andalucía","125"
"29072026","0","","KYMCO","PEOPLE S 125 E5+","Barcelona","Cataluña","125"
"29072026","0","","ROYAL ENFIELD","SUPER METEOR 650","Madrid","Comunidad de Madrid","648"
"29072026","0","","VOGE","SR1","Girona","Cataluña","125"
"29072026","0","","KYMCO","SKYTOWN 125","Cádiz","Andalucía","125"
"29072026","0","","PIAGGIO","MEDLEY 125","Almería","Andalucía","125"
"29072026","0","","YAMAHA","RayZR 125","Sevilla","Andalucía","125"
"29072026","0","","ZONTES","125C","Murcia","Región de Murcia","125"
"29072026","0","","KTM","KTM 350 EXC-F","Rioja (La)","La Rioja","350"
"29072026","0","","HONDA","XL750 Transalp","Valencia/València","Comunidad Valenciana","755"
"29072026","0","","HONDA","VISION 110","Melilla","Melilla","109"
"29072026","0","","ROYAL ENFIELD","HIMALAYAN 452","Coruña (A)","Galicia","452"
"29072026","0","","BMW","K 1600 GT","Madrid","Comunidad de Madrid","1649"
"29072026","0","","ZONTES","125X","Zaragoza","Aragón","125"
"29072026","0","","LETBE","VELOCITY","Bizkaia","País Vasco","125"
"29072026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"29072026","0","","ZONTES","125X","Zaragoza","Aragón","125"
"29072026","0","","KYMCO","AGILITY S","Valencia/València","Comunidad Valenciana","125"
"29072026","0","","ROYAL ENFIELD","CLASSIC 350","Madrid","Comunidad de Madrid","349"
"29072026","0","","KEEWAY","GEMMA","Tarragona","Cataluña","117"
"29072026","0","","PIAGGIO","VESPA SPRINT 125","Illes Balears","Illes Balears","124"
"29072026","0","","ZONTES","125X","Valencia/València","Comunidad Valenciana","125"
"29072026","0","","RIEJU","NKD 125","Coruña (A)","Galicia","124"
"29072026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"29072026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"29072026","0","","ZONTES","125X","Sevilla","Andalucía","125"
"29072026","0","","QJMOTOR","SRK 125 S E5+","Barcelona","Cataluña","125"
"29072026","0","","HONDA","PCX 125","Valencia/València","Comunidad Valenciana","125"
"29072026","0","","HONDA","SH Mode 125","Gipuzkoa","País Vasco","125"
"29072026","0","","BAJAJ","PULSAR NS 200","Zaragoza","Aragón","200"
"29072026","0","","KYMCO","AGILITY S","Lleida","Cataluña","125"
"29072026","0","","VOGE","SR1","Melilla","Melilla","125"
"29072026","0","","KYMCO","AGILITY S","Zaragoza","Aragón","125"
"29072026","0","","ZONTES","125X","Alicante/Alacant","Comunidad Valenciana","125"
"29072026","0","","YAMAHA","RayZR 125","Murcia","Región de Murcia","125"
"29072026","0","","APRILIA","SX 125","Cantabria","Cantabria","124"
"29072026","0","","DUCATI","MULTISTRADA V2","Coruña (A)","Galicia","890"
"29072026","0","","KYMCO","DTX","Sevilla","Andalucía","321"
"29072026","0","","HONDA","CB750 Hornet","Barcelona","Cataluña","755"
"29072026","0","","VOGE","R125S","Córdoba","Andalucía","125"
"29072026","0","","KYMCO","DTX","Alicante/Alacant","Comunidad Valenciana","124"
"29072026","0","","DUCATI","MULTISTRADA V2","Illes Balears","Illes Balears","890"
"29072026","0","","HONDA","ADV 350","Sevilla","Andalucía","330"
"29072026","0","","APRILIA","RS 660","Santa Cruz de Tenerife","Canarias","659"
"29072026","0","","HONDA","FORZA125","Santa Cruz de Tenerife","Canarias","125"
"29072026","0","","VOGE","SR1","Ceuta","Ceuta","125"
"29072026","0","","KYMCO","SUPER DINK GT 125 E5+","Zaragoza","Aragón","124"
"29072026","0","","YAMAHA","TRICITY 125","Alicante/Alacant","Comunidad Valenciana","125"
"29072026","0","","SYM","SYMPHONY 125","Alicante/Alacant","Comunidad Valenciana","125"
"29072026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"29072026","0","","ZONTES","368G","Alicante/Alacant","Comunidad Valenciana","368"
"29072026","0","","YAMAHA","RayZR 125","Alicante/Alacant","Comunidad Valenciana","125"
"29072026","0","","ZONTES","125C","Barcelona","Cataluña","125"
"29072026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"29072026","0","","SUZUKI","GSX-S 1000","Granada","Andalucía","999"
"29072026","0","","HONDA","ADV 750","Granada","Andalucía","745"
"29072026","0","","HONDA","NT1100","Bizkaia","País Vasco","1084"
"29072026","0","","QJMOTOR","SQ 16 E5+","Gipuzkoa","País Vasco","125"
"29072026","0","","HONDA","CBR600R3","Barcelona","Cataluña","599"
"29072026","0","","KEEWAY","RKS 125","Tarragona","Cataluña","124"
"29072026","0","","HONDA","NC 750 X","Sevilla","Andalucía","745"
"29072026","0","","HONDA","PCX 125","Bizkaia","País Vasco","125"
"29072026","0","","MORBIDELLI","SC 125","Valencia/València","Comunidad Valenciana","125"
"29072026","0","","YAMAHA","YZF-R9","Almería","Andalucía","890"
"29072026","0","","ZONTES","125X","Jaén","Andalucía","125"
"29072026","0","","YAMAHA","RayZR 125","Illes Balears","Illes Balears","125"
"29072026","0","","HONDA","ADV 350","Córdoba","Andalucía","330"
"29072026","0","","YAMAHA","MT-07","Madrid","Comunidad de Madrid","689"
"29072026","0","","ZONTES","125X","Málaga","Andalucía","125"
"29072026","0","","MITT","TY125T-58E","Illes Balears","Illes Balears","125"
"29072026","0","","PEUGEOT","KISBEE M","Barcelona","Cataluña","125"
"29072026","0","","ZONTES","125X","Almería","Andalucía","125"
"29072026","0","","PEUGEOT","KISBEE M","Málaga","Andalucía","125"
"29072026","0","","RIEJU","NKD 125","Granada","Andalucía","124"
"29072026","0","","ROYAL ENFIELD","INTERCEPTOR BEAR 650","Madrid","Comunidad de Madrid","648"
"29072026","0","","CFMOTO","800MT","Ourense","Galicia","799"
"29072026","0","","KYMCO","SKYTOWN 125","León","Castilla y León","125"
"29072026","0","","YAMAHA","MT-125","Madrid","Comunidad de Madrid","125"
"29072026","0","","ZONTES","703RR","Barcelona","Cataluña","699"
"29072026","0","","YAMAHA","XMAX 125","Coruña (A)","Galicia","125"
"29072026","0","","KEEWAY","V302C","Huelva","Andalucía","298"
"29072026","0","","KYMCO","SUPER DINK GT","Valencia/València","Comunidad Valenciana","321"
"29072026","0","","ZONTES","125X","Sevilla","Andalucía","125"
"29072026","0","","VOGE","DS800X RALLY","Ciudad Real","Castilla-La Mancha","798"
"29072026","0","","HONDA","SH Mode 125","Gipuzkoa","País Vasco","125"
"29072026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"29072026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"29072026","0","","YAMAHA","XTZ 700 Tenere","Barcelona","Cataluña","689"
"29072026","0","","KOVE","KOVE 350 RR","Barcelona","Cataluña","344"
"29072026","0","","CFMOTO","1000MT-X","Málaga","Andalucía","946"
"29072026","0","","ZONTES","368D","Gipuzkoa","País Vasco","368"
"29072026","0","","HONDA","PCX 125","Alicante/Alacant","Comunidad Valenciana","125"
"29072026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"29072026","0","","ZONTES","368K","Córdoba","Andalucía","368"
"29072026","0","","YAMAHA","NMAX 125","Illes Balears","Illes Balears","125"
"29072026","0","","YAMAHA","RayZR 125","Illes Balears","Illes Balears","125"
"29072026","0","","BMW","M 1000 R","Palmas (Las)","Canarias","999"
"29072026","0","","QJMOTOR","ATR 125 E5+","Barcelona","Cataluña","125"
"29072026","0","","QJMOTOR","SRT 450 RX","Santa Cruz de Tenerife","Canarias","450"
"29072026","0","","MACBOR","ROCKSTER 125 EVO E5+","Murcia","Región de Murcia","125"
"29072026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"29072026","0","","HONDA","ADV 350","Barcelona","Cataluña","330"
"29072026","0","","YAMAHA","NMAX 125","Badajoz","Extremadura","125"
