FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"04032025","0","","BMW","CE 02","0","1.16","2","MADRID","M","TO","04032025","28050","X","","B00","28079","MADRID","6.00","A1","","0C71","A","105","312","L3e","","60","0400","BEV","009500","","","","",""
"04032025","0","","BMW","CE 02","0","1.16","2","MADRID","M","TO","04032025","28050","X","","B00","28079","MADRID","6.00","A1","","0C71","A","105","312","L3e","","60","0400","BEV","009500","","","","",""
"04032025","0","","SILENCE","S01+","0","1.45","2","BARCELONA","B","M","04032025","08020","D","","B00","08019","BARCELONA","7.50","A1","","7","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"04032025","0","","EFUN","PUMA","125","1.75","2","RIUDECOLLS","T","B","04032025","43390","D","","B00","43128","RIUDECOLS","9.90","A1","","2","0","128","338","L3e","","59","0400","BEV","022000","","","","",""
"04032025","0","","SILENCE","SEAT MÓ ESCOOTER 125","0","1.35","2","SANT VICENÇ DELS HORTS","B","B","04032025","08620","D","","B00","08263","S VICENC DELS HORTS","7.00","A1","","6","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"04032025","0","","CECOTEC","VULCANO","0","1.16","2","BADALONA","B","MA","04032025","08914","D","","B00","08015","BADALONA","6.00","A1","","01","00","126","337","L3e","ND","45","0400","BEV","015100","","","","",""
"04032025","0","","BMW","CE 02","0","1.16","2","MADRID","M","TO","04032025","28050","X","","B00","28079","MADRID","6.00","A1","","0C71","A","105","312","L3e","","60","0400","BEV","009500","","","","",""
"04032025","0","14032025","QUAZZAR","E-DIVINE PLUS","0","0.77","2","SA COMA (CALA MILLOR)","IB","IB","04032025","07560","D","","B00","07051","SANT LLORENC DES C","4.00","A1","","A","A","83","253","L3e","","45","0400","BEV","010000","","","","",""
"04032025","0","","BMW","CE 02","0","1.16","2","MADRID","M","TO","04032025","28050","X","","B00","28079","MADRID","6.00","A1","","0C71","A","105","312","L3e","","60","0400","BEV","009500","","","","",""
"04032025","0","","SILENCE","S01","0","1.35","2","BARCELONA","B","M","04032025","08020","D","","B00","08019","BARCELONA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"04032025","0","","VELCA","ONE","0","1.35","2","SEVILLA","SE","SE","04032025","41020","D","","B00","41091","SEVILLA","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
