FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"20032025","0","","SILENCE","S01+","0","1.45","2","SANTA EULARIA DES RIU","IB","IB","20032025","07840","X","","B00","07054","STA EULALIA DEL RIO","7.50","A1","","7","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"20032025","0","","VMOTO","STASH","0","1.75","2","ALBUIXECH","V","V","20032025","46550","X","","B00","46014","ALBUIXECH","9.00","A1","","2","1","108","320","L3e","ND","72","0400","BEV","008000","","","","",""
"20032025","0","","VELCA","CALIMA","0","0.78","2","BARCELONA","B","B","20032025","08035","D","","B00","08019","BARCELONA","4.00","A1","","1","1","84","256","L3e","","35","0400","BEV","007500","","","","",""
"20032025","0","","EFUN","PUMA","125","1.75","2","MANRESA","B","B","20032025","08240","X","","A01","08113","MANRESA","9.90","A1","","2","0","128","338","L3e","","59","0400","BEV","022000","","","","",""
"20032025","0","","E-BROH","BRAVO GLE","0","0.97","2","JAÉN","J","J","20032025","23004","D","","B00","23050","JAEN","5.00","A1","","NM5000D","NM5000D-A10","119","304","L3e","","58","0400","BEV","012300","","","","",""
"20032025","0","","NEXT","MOJITO","0","0.67","2","BARCELONA","B","SG","20032025","08005","D","","B00","08019","BARCELONA","3.50","A1","","EE","00","87","261","L3e","ND","31","0400","BEV","011400","","","","",""
"20032025","0","","EFUN","PUMA","125","1.75","2","MANRESA","B","B","20032025","08240","X","","A01","08113","MANRESA","9.90","A1","","2","0","128","338","L3e","","59","0400","BEV","022000","","","","",""
"20032025","0","","EFUN","PUMA","125","1.75","2","MANRESA","B","B","20032025","08240","X","","A01","08113","MANRESA","9.90","A1","","2","0","128","338","L3e","","59","0400","BEV","022000","","","","",""
"20032025","0","","IONIK","VELAR","0","0.58","2","ALCALÁ DE HENARES","M","M","20032025","28803","D","","B00","28005","ALCALA DE HENARES","3.00","A1","","00","00","103","275","L3e","","42","0400","BEV","010000","","","","",""
"20032025","0","","EFUN","PUMA","125","1.75","2","MANRESA","B","B","20032025","08240","X","","A01","08113","MANRESA","9.90","A1","","2","0","128","338","L3e","","59","0400","BEV","022000","","","","",""
"20032025","0","","EFUN","PUMA","125","1.75","2","MANRESA","B","B","20032025","08240","X","","A01","08113","MANRESA","9.90","A1","","2","0","128","338","L3e","","59","0400","BEV","022000","","","","",""
"20032025","0","","EFUN","PUMA","125","1.75","2","MANRESA","B","B","20032025","08240","X","","A01","08113","MANRESA","9.90","A1","","2","0","128","338","L3e","","59","0400","BEV","022000","","","","",""
"20032025","0","","EFUN","PUMA","125","1.75","2","MANRESA","B","B","20032025","08240","X","","A01","08113","MANRESA","9.90","A1","","2","0","128","338","L3e","","59","0400","BEV","022000","","","","",""
"20032025","0","","EFUN","PUMA","125","1.75","2","MANRESA","B","B","20032025","08240","X","","A01","08113","MANRESA","9.90","A1","","2","0","128","338","L3e","","59","0400","BEV","022000","","","","",""
"20032025","0","","SILENCE","SEAT MÓ ESCOOTER 125","0","1.35","2","SEVILLA","SE","MA","20032025","41020","D","","B00","41091","SEVILLA","7.00","A1","","6","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"20032025","0","","EFUN","PUMA","125","1.75","2","MANRESA","B","B","20032025","08240","X","","A01","08113","MANRESA","9.90","A1","","2","0","128","338","L3e","","59","0400","BEV","022000","","","","",""
"20032025","0","","VELCA","TRAMONTANA S","0","0.90","2","CARCAIXENT","V","MU","20032025","46740","D","","B00","46083","CARCAIXENT","4.68","A1","","01","01","85","263","L3e","","46","0400","BEV","010300","","","","",""
"20032025","0","","EFUN","PUMA","125","1.75","2","MANRESA","B","B","20032025","08240","X","","A01","08113","MANRESA","9.90","A1","","2","0","128","338","L3e","","59","0400","BEV","022000","","","","",""
"20032025","0","","SILENCE","S01","0","1.35","2","BARCELONA","B","B","20032025","08015","D","","B00","08019","BARCELONA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"20032025","0","","VELCA","ONE","0","1.35","2","PEDREGUER","A","SG","20032025","03750","D","","B00","03101","PEDREGUER","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
"20032025","0","","SUPER SOCO","TC WANDERER","0","0.48","2","CASTRO (CERDEDO)","PO","PO","20032025","36117","D","","B00","36902","CERDEDO-COTOBADE","2.50","A1","","2","1","89","266","L3e","","40","0400","BEV","005000","","","","",""
"20032025","0","","SUPER SOCO","TC WANDERER","0","0.48","2","PICANYA","V","V","20032025","46210","D","","B00","46193","PICANYA","2.50","A1","","2","1","89","266","L3e","ND","40","0400","BEV","005000","","","","",""
