FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"12032025","0","","EFUN","PUMA","125","1.75","2","VECINDARIO","GC","GC","12032025","35110","D","","B00","35022","SANTA LUCIA","9.90","A1","","2","0","128","338","L3e","","59","0400","BEV","022000","","","","",""
"12032025","0","","ZERO MOTORCYCLES","SR/F ZF17.3","0","7.76","2","VALLROMANES","B","V","12032025","08188","D","","B00","08296","VALLROMANES","40.00","A","","FD","0X4E","147","454","L3e","","115","0400","BEV","018300","","","","",""
"12032025","0","","QUAZZAR","E-DIVINE PLUS","0","0.77","2","ECIJA","SE","M","12032025","41400","X","","B00","41039","ECIJA","4.00","A1","","A","A","83","253","L3e","","45","0400","BEV","010000","","","","",""
"12032025","0","","SEGWAY","--","0","1.51","2","PORT DE POLLENÇA","IB","B","12032025","07470","D","","B00","07042","POLLENCA","7.80","A1","","000","00","101","280","L3e","ND","44","0400","BEV","009000","","","","",""
"12032025","0","","VELCA","ONE","0","1.35","2","PALMA","IB","IB","12032025","07005","D","","B00","07040","PALMA","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
"12032025","0","","CECOTEC","CECOTEC SHARK RS","0","0.58","2","PAIPORTA","V","V","12032025","46200","D","","B00","46186","PAIPORTA","3.00","A1","","00","00","86","258","L3e","ND","43","0400","BEV","011000","","","","",""
"12032025","0","","BMW","CE 04","0","2.91","2","VIGO","PO","PO","12032025","36201","D","","B00","36057","VIGO","11.00","A1","","0C51","B","175","410","L3e","","77","0400","BEV","010000","","","","",""
"12032025","0","","VELCA","CALIMA S","0","0.99","2","MASSANASSA","V","MU","12032025","46470","X","","B00","46165","MASSANASSA","5.15","A1","","1","6","84","256","L3e","","36","0400","BEV","008600","","","","",""
"12032025","0","","E-BROH","VERACRUZ","0","0.91","2","BARCO, O","OU","M","12032025","32300","D","","B00","32009","O BARCO DE VALDEORRAS","4.70","A1","","MD80B","MDPAB","86","259","L3e","ND","34","0400","BEV","011700","","","","",""
"12032025","0","","VELCA","CALIMA S","0","0.99","2","MASSANASSA","V","MU","12032025","46470","X","","B00","46165","MASSANASSA","5.15","A1","","1","6","84","256","L3e","","36","0400","BEV","008600","","","","",""
"12032025","0","","EFUN","TIGER 100","0","1.36","2","ARCOS DE LA FRONTERA","CA","CA","12032025","11630","D","","B00","11006","ARCOS DE LA FTRA","7.10","A1","","-","-","105","306","L3e","","49","0400","BEV","017000","","","","",""
"12032025","0","","VELCA","CALIMA S","0","0.99","2","MASSANASSA","V","MU","12032025","46470","X","","B00","46165","MASSANASSA","5.15","A1","","1","6","84","256","L3e","","36","0400","BEV","008600","","","","",""
