FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"21032025","0","","SILENCE","S01","0","1.35","2","HERRADURA, LA","GR","MA","21032025","18697","D","","B00","18017","ALMUÑECAR","7.00","A1","","5","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"21032025","0","","BRP","2W ORIGIN EV46-27 WH I","0","5.84","2","JEREZ DE LA FRONTERA","CA","CA","21032025","11405","X","","B00","11020","JEREZ DE LA FTRA","30.10","A2","","A","C","129","338","L3e","ND","77","0400","BEV","011700","","","","",""
"21032025","0","","SEGWAY","--","0","1.51","2","PALMA","IB","IB","21032025","07013","D","","B00","07040","PALMA","7.80","A1","","000","00","101","280","L3e","","44","0400","BEV","009000","","","","",""
"21032025","0","","SILENCE","S01","0","1.35","2","SANT JUST DESVERN","B","B","21032025","08960","D","","B00","08221","S JUST DESVERN","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"21032025","0","","BMW","CE04","0","2.91","2","BARCELONA","B","B","21032025","08011","X","BMW21361","B00","08019","BARCELONA","15.00","A2","","0C51","A","175","410","L3e","","77","0400","BEV","013000","","","","",""
"21032025","0","","VELCA","JSQ1","0","1.55","2","COSTA TEGUISE","GC","GC","21032025","35508","D","","B00","35024","TEGUISE","8.00","A1","","00","B","129","356","L3e","","65","0400","BEV","014500","","","","",""
"21032025","0","","NEXT","MOJITO","0","0.67","2","BENIDORM","A","SG","21032025","03501","D","","B00","03031","BENIDORM","3.50","A1","","EE","00","87","261","L3e","","31","0400","BEV","011400","","","","",""
"21032025","0","","BMW","CE04","0","2.91","2","BARCELONA","B","B","21032025","08011","X","BMW21361","B00","08019","BARCELONA","15.00","A2","","0C51","A","175","410","L3e","","77","0400","BEV","013000","","","","",""
"21032025","0","","ZERO MOTORCYCLES","DS 14.4","0","2.13","2","BARBERA DEL VALLES","B","B","21032025","08210","X","","B00","08252","BARBERA DEL VALLES","11.00","A1","","ZS","065S","159","500","L3e","ND","93","0400","BEV","017300","","","","",""
"21032025","0","","VELCA","ONE","0","1.35","2","SONDIKA","BI","BI","21032025","48150","X","","B00","48904","SONDIKA","7.00","A1","","00","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
"21032025","0","","BRP","2W ORIGIN EV46-14 BK I","0","2.06","2","JEREZ DE LA FRONTERA","CA","CA","21032025","11405","X","","B00","11020","JEREZ DE LA FTRA","10.60","A1","","A","C","129","338","L3e","ND","77","0400","BEV","011700","","","","",""
"21032025","0","","YASAN MOTOR","E-BEE","0","0.78","2","MÁLAGA","MA","SE","21032025","29016","D","","B00","29067","MALAGA","4.00","A1","","ND","ND","78","247","L3e","","20","0400","BEV","006500","","","","",""
"21032025","0","","VELCA","ONE","0","1.35","2","TELDE","GC","GC","21032025","35200","D","","B00","35026","TELDE","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
