FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"09062025","0","","VELCA","TRAMONTANA S","0","0.91","2","SADA","C","SG","09062025","15160","D","","B00","15075","SADA","4.68","A1","","01","01","85","263","L3e","","46","0400","BEV","010300","","","","",""
"09062025","0","","SILENCE","S02","0","1.35","2","PALMA","IB","IB","09062025","07015","X","","A01","07040","PALMA","7.00","A1","","1","2","105","330","L3e","ND","70","0400","BEV","013300","","","","",""
"09062025","0","","EFUN","PUMA","125","1.75","2","SANTA PONÇA","IB","AB","09062025","07180","D","","B00","07011","CALVIA","9.90","A1","","2","0","128","338","L3e","","59","0400","BEV","022000","","","","",""
"09062025","0","","SILENCE","S02","0","1.35","2","PALMA","IB","IB","09062025","07015","X","","A01","07040","PALMA","7.00","A1","","1","2","105","330","L3e","ND","70","0400","BEV","013300","","","","",""
"09062025","0","","SILENCE","S02","0","1.35","2","PALMA","IB","IB","09062025","07015","X","","A01","07040","PALMA","7.00","A1","","1","2","105","330","L3e","ND","70","0400","BEV","013300","","","","",""
"09062025","0","","E-BROH","E-F10","0","0.91","2","POLINYÀ DE XÚQUER","V","V","09062025","46688","D","","B00","46197","POLINYA DE XUQUER","4.70","A1","","MD80B","MDPAA","86","259","L3e","","34","0400","BEV","011700","","","","",""
"09062025","0","","SILENCE","S02","0","1.35","2","PALMA","IB","IB","09062025","07015","X","","A01","07040","PALMA","7.00","A1","","1","2","105","330","L3e","ND","70","0400","BEV","013300","","","","",""
"09062025","0","","CECOTEC","CECOTEC SHARK RS","0","0.58","2","AVILÉS","O","V","09062025","33401","D","","B00","33004","AVILES","3.00","A1","","00","00","86","258","L3e","ND","43","0400","BEV","011000","","","","",""
"09062025","0","","SILENCE","S02","0","1.35","2","PALMA","IB","IB","09062025","07015","X","","A01","07040","PALMA","7.00","A1","","1","2","105","330","L3e","ND","70","0400","BEV","013300","","","","",""
"09062025","0","","VELCA","CALIMA S","0","0.99","2","BENAMEJI","CO","CO","09062025","14910","D","","B00","14010","BENAMEJI","5.15","A1","","1","6","84","256","L3e","","36","0400","BEV","008600","","","","",""
"09062025","0","","SEGWAY","--","0","1.51","2","PUERTO DE SANTA MARIA, E","CA","CA","09062025","11500","D","","B00","11027","EL PUERTO STA MARIA","7.80","A1","","000","00","101","280","L3e","ND","44","0400","BEV","009000","","","","",""
"09062025","0","","PIAGGIO","PIAGGIO 1","0","0.39","2","ROTA","CA","CA","09062025","11520","X","","B00","11030","ROTA","2.00","A1","","1","00","79","244","L3e","","35","0400","BEV","006600","","","","",""
"09062025","0","","FELQ","FW07","0","0.97","2","CONFRIDES","A","A","09062025","03517","D","","B00","03057","CONFRIDES","5.00","A1","","000","01","91","280","L3e","ND","55","0400","BEV","009400","","","","",""
"09062025","0","","ARENA","R30","0","0.77","2","ALBACETE","AB","A","09062025","02004","D","","B00","02003","ALBACETE","4.00","A1","","2","0","88","254","L3e","ND","31","0400","BEV","007000","","","","",""
