FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"04062025","0","13062025","SILENCE","S01","0","1.35","2","","MA","M","04062025","29680","D","","B00","29051","ESTEPONA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"04062025","0","","PIAGGIO","VESPA ELETTRICA","0","0.70","2","GRANADA","GR","GR","04062025","18003","X","","B00","18087","GRANADA","3.60","A1","","1","02","105","305","L3e","","60","0400","BEV","008000","","","","",""
"04062025","0","","SEGWAY","--","0","1.51","2","CHURRIANA","MA","MA","04062025","29140","D","","B00","29067","MALAGA","7.80","A1","","000","00","101","280","L3e","","44","0400","BEV","009000","","","","",""
"04062025","0","","STARK","STARK VARG","0","1.74","1","ALDEANUEVA DEL MONTE","SG","M","04062025","40517","D","","B00","40170","RIAZA","9.00","A1","","EX","FB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"04062025","0","","SILENCE","SEAT MÓ 125 PERFORMANC","0","1.45","2","BARRIOS, LOS","CA","C","04062025","11370","D","","B00","11008","LOS BARRIOS","7.50","A1","","8","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"04062025","0","","SAKURA","EV4500","0","0.87","2","ESTEPONA","MA","MA","04062025","29680","D","","B00","29051","ESTEPONA","4.50","A1","","B","---","78","247","L3e","","35","0400","BEV","013000","","","","",""
"04062025","0","","LINZE","ROAD","0","0.77","2","MADRID","M","M","04062025","28002","D","","B00","28079","MADRID","4.00","A1","","2","1","84","256","L3e","","35","0400","BEV","007500","","","","",""
"04062025","0","","VELCA","CALIMA S","0","0.99","2","CAMAS","SE","SE","04062025","41900","D","","B00","41021","CAMAS","5.15","A1","","1","6","84","256","L3e","","36","0400","BEV","008600","","","","",""
"04062025","0","","BMW","CE 04","0","2.91","2","BARCELONA","B","B","04062025","08018","D","","B00","08019","BARCELONA","15.00","A2","","0C51","A","175","410","L3e","","77","0400","BEV","013000","","","","",""
"04062025","0","","ZEEHO","AE6+","0","0.91","2","BARCELONA","B","B","04062025","08029","X","","B00","08019","BARCELONA","4.70","A1","","N.A.","N.A.","84","261","L3e","ND","42","0400","BEV","004500","","","","",""
"04062025","0","","IONIK","VELAR","0","0.58","2","LOGROÑO","LO","M","04062025","26007","D","","B00","26089","LOGROÑO","3.00","A1","","00","00","103","275","L3e","","42","0400","BEV","010000","","","","",""
