FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"01092026","0","","YAMAHA","NMAX 125","Badajoz","Extremadura","125"
"01092026","0","","HONDA","SH125i","Barcelona","Cataluña","125"
"01092026","0","","KOVE","KOVE 800 X GT","Barcelona","Cataluña","799"
"01092026","0","","HONDA","FORZA125","Málaga","Andalucía","125"
"01092026","0","","HONDA","PCX 125","Murcia","Región de Murcia","125"
"01092026","0","","YAMAHA","TMAX 560","Barcelona","Cataluña","562"
"01092026","0","","HONDA","CBR600R3","Bizkaia","País Vasco","599"
"01092026","0","","ZONTES","125X","Málaga","Andalucía","125"
"01092026","0","","KYMCO","AGILITY NX 125","Ourense","Galicia","125"
"01092026","0","","YAMAHA","MT-07","Badajoz","Extremadura","689"
"01092026","0","","HONDA","FORZA 750","Bizkaia","País Vasco","745"
"01092026","0","","ZONTES","125X","Cádiz","Andalucía","125"
"01092026","0","","ZONTES","125X","Murcia","Región de Murcia","125"
"01092026","0","","HONDA","CB 125 F","Málaga","Andalucía","124"
"01092026","0","","BAJAJ","PULSAR NS 200","Sevilla","Andalucía","200"
"01092026","0","","YAMAHA","XSR-125","Madrid","Comunidad de Madrid","125"
"01092026","0","","MH MOTORCYCLES","VRT","Illes Balears","Illes Balears","124"
"01092026","0","","PIAGGIO","MEDLEY 125","Granada","Andalucía","125"
"01092026","0","","HONDA","SH125i","Málaga","Andalucía","125"
"01092026","0","","HONDA","SH350i","Girona","Cataluña","330"
"01092026","0","","HONDA","PCX 125","Navarra","Comunidad Foral de Navarra","125"
"01092026","0","","HONDA","ADV 350","Zamora","Castilla y León","330"
"01092026","0","","KTM","KTM 300 EXC","Palmas (Las)","Canarias","293"
"01092026","0","","CFMOTO","450MT","Málaga","Andalucía","449"
"01092026","0","","QJMOTOR","FORT 125 N E5+","Valencia/València","Comunidad Valenciana","125"
"01092026","0","","KYMCO","DTX","Almería","Andalucía","124"
"01092026","0","","HONDA","ADV 750","Tarragona","Cataluña","745"
"01092026","0","","YAMAHA","NMAX 125","Illes Balears","Illes Balears","125"
"01092026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"01092026","0","","KOVE","450 RALLY 2026","Barcelona","Cataluña","449"
"01092026","0","","HONDA","FORZA 350","Barcelona","Cataluña","330"
"01092026","0","","VOGE","DS900X","Coruña (A)","Galicia","895"
"01092026","0","","CFMOTO","700MT","Girona","Cataluña","693"
"01092026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"01092026","0","","HONDA","FORZA125","Barcelona","Cataluña","125"
"01092026","0","","ZONTES","368E","Cantabria","Cantabria","368"
"01092026","0","","ZONTES","125X","Málaga","Andalucía","125"
"01092026","0","","ZONTES","368G","Valencia/València","Comunidad Valenciana","368"
"01092026","0","","QJMOTOR","MTX 125 E5+","Valencia/València","Comunidad Valenciana","125"
"01092026","0","","HONDA","SH Mode 125","Barcelona","Cataluña","125"
"01092026","0","","SYM","JET 14","Zaragoza","Aragón","125"
"01092026","0","","HONDA","ADV 350","Málaga","Andalucía","330"
"01092026","0","","KTM","KTM 450 EXC-F","Granada","Andalucía","450"
"01092026","0","","VOGE","R125","Jaén","Andalucía","125"
"01092026","0","","HONDA","SH125i","Barcelona","Cataluña","125"
"01092026","0","","HONDA","PCX 125","Valencia/València","Comunidad Valenciana","125"
"01092026","0","","SYM","SYMPHONY 125","Alicante/Alacant","Comunidad Valenciana","125"
"01092026","0","","ZONTES","703RR","Málaga","Andalucía","699"
"01092026","0","","HONDA","VISION 110","Barcelona","Cataluña","109"
"01092026","0","","PIAGGIO","VESPA PRIMAVERA 125","Málaga","Andalucía","124"
"01092026","0","","QJMOTOR","SRV 125 E5+","Cádiz","Andalucía","125"
"01092026","0","","QJMOTOR","SRK 125 S E5+","Madrid","Comunidad de Madrid","125"
"01092026","0","","HONDA","PCX 125","Bizkaia","País Vasco","125"
"01092026","0","","HONDA","PCX 125","Cádiz","Andalucía","125"
"01092026","0","","ZONTES","125X","Huelva","Andalucía","125"
"01092026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"01092026","0","","YAMAHA","NMAX 125","Alicante/Alacant","Comunidad Valenciana","125"
"01092026","0","","HONDA","CB750 Hornet","Barcelona","Cataluña","755"
"01092026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"01092026","0","","KTM","KTM 125 DUKE","Madrid","Comunidad de Madrid","125"
"01092026","0","","YAMAHA","NMAX 125","Cádiz","Andalucía","125"
"01092026","0","","SUZUKI","V-Strom 800","Barcelona","Cataluña","776"
"01092026","0","","YAMAHA","R125","Madrid","Comunidad de Madrid","125"
"01092026","0","","KAWASAKI","KLE500","Granada","Andalucía","451"
"01092026","0","","ZONTES","125X","Málaga","Andalucía","125"
"01092026","0","","KYMCO","AGILITY S","Cádiz","Andalucía","125"
"01092026","0","","KTM","KTM 125 SMC R","Coruña (A)","Galicia","125"
"01092026","0","","SYM","SYMPHONY 125","Valencia/València","Comunidad Valenciana","125"
"01092026","0","","ZONTES","125X","Málaga","Andalucía","125"
"01092026","0","","HONDA","PCX 125","Madrid","Comunidad de Madrid","125"
"01092026","0","","YAMAHA","NMAX 125","Pontevedra","Galicia","125"
"01092026","0","","ZONTES","125X","Alicante/Alacant","Comunidad Valenciana","125"
"01092026","0","","ZONTES","125X","Málaga","Andalucía","125"
"01092026","0","","KTM","KTM 500 EXC-F","Illes Balears","Illes Balears","510"
"01092026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"01092026","0","","ZONTES","368G","Ceuta","Ceuta","368"
"01092026","0","","KEEWAY","GEMMA","Badajoz","Extremadura","117"
"01092026","0","","QJMOTOR","SRT 900 S","Lugo","Galicia","904"
"01092026","0","","HONDA","ADV 350","Madrid","Comunidad de Madrid","330"
"01092026","0","","LAMBRETTA","J125","Valencia/València","Comunidad Valenciana","125"
"01092026","0","","MITT","TY125T-26F","Asturias","Principado de Asturias","125"
"01092026","0","","KTM","KTM 390 ADVENTURE X","Madrid","Comunidad de Madrid","399"
"01092026","0","","KYMCO","DTX","Sevilla","Andalucía","321"
"01092026","0","","ZONTES","703F","Tarragona","Cataluña","699"
"01092026","0","","YAMAHA","XMAX 125","Barcelona","Cataluña","125"
"01092026","0","","ZONTES","368G","Cádiz","Andalucía","368"
"01092026","0","","YAMAHA","XMAX 125","Alicante/Alacant","Comunidad Valenciana","125"
"01092026","0","","ZONTES","368G","Córdoba","Andalucía","368"
"01092026","0","","APRILIA","SR GT 400","Madrid","Comunidad de Madrid","399"
"01092026","0","","SYM","SYMPHONY 125","Alicante/Alacant","Comunidad Valenciana","125"
"01092026","0","","KYMCO","DTX","Sevilla","Andalucía","321"
"01092026","0","","KOVE","KOVE 800 X PRO 2026","Gipuzkoa","País Vasco","799"
"01092026","0","","ZONTES","125E","Barcelona","Cataluña","125"
"01092026","0","","BENELLI","502C CRUISER","Alicante/Alacant","Comunidad Valenciana","500"
"01092026","0","","HONDA","PCX 125","Madrid","Comunidad de Madrid","125"
"01092026","0","","YAMAHA","NMAX 125","Madrid","Comunidad de Madrid","125"
"01092026","0","","HONDA","FORZA 750","Ourense","Galicia","745"
"01092026","0","","YAMAHA","NMAX 125","Barcelona","Cataluña","125"
"01092026","0","","HONDA","NX500","Palencia","Castilla y León","471"
"01092026","0","","HONDA","FORZA 350","Madrid","Comunidad de Madrid","330"
"01092026","0","","RIEJU","NKD 125","Córdoba","Andalucía","124"
"01092026","0","","GASGAS","EC 300","Gipuzkoa","País Vasco","293"
"01092026","0","","BENELLI","BN125","Jaén","Andalucía","125"
"01092026","0","","HONDA","ADV 350","Cádiz","Andalucía","330"
"01092026","0","","KOVE","KOVE 800 X RALLY","Barcelona","Cataluña","799"
"01092026","0","","KYMCO","DTX","Albacete","Castilla-La Mancha","124"
"01092026","0","","ZONTES","ZT125-G1","Córdoba","Andalucía","125"
"01092026","0","","YAMAHA","NMAX 125","Barcelona","Cataluña","125"
"01092026","0","","KYMCO","SKYTOWN 125","Málaga","Andalucía","125"
"01092026","0","","YAMAHA","RayZR 125","Madrid","Comunidad de Madrid","125"
"01092026","0","","PEUGEOT","KISBEE M","Málaga","Andalucía","125"
"01092026","0","","HONDA","CBF 125","Valladolid","Castilla y León","125"
"01092026","0","","ZONTES","368G","Barcelona","Cataluña","368"
