FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"03092026","0","","SUZUKI","GSX-S 1000","Valencia/València","Comunidad Valenciana","999"
"03092026","0","","YAMAHA","MT-07","Girona","Cataluña","689"
"03092026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"03092026","0","","PIAGGIO","LIBERTY 125 ABS","Gipuzkoa","País Vasco","124"
"03092026","0","","ZONTES","125X","Gipuzkoa","País Vasco","125"
"03092026","0","","KAWASAKI","NINJA ZX-6R","Palmas (Las)","Canarias","636"
"03092026","0","","ZONTES","125V","Barcelona","Cataluña","125"
"03092026","0","","ZONTES","125X","Málaga","Andalucía","125"
"03092026","0","","YAMAHA","NMAX 125","Madrid","Comunidad de Madrid","125"
"03092026","0","","RIEJU","COASTER 407","Girona","Cataluña","385"
"03092026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"03092026","0","","VOGE","DS900X","Valencia/València","Comunidad Valenciana","895"
"03092026","0","","ZONTES","125V","Sevilla","Andalucía","125"
"03092026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"03092026","0","","VOGE","DS800X RALLY","Cádiz","Andalucía","798"
"03092026","0","","MITT","TY125T-26F","Santa Cruz de Tenerife","Canarias","125"
"03092026","0","","MH MOTORCYCLES","VRT","Illes Balears","Illes Balears","124"
"03092026","0","","KAWASAKI","Z900RS","Barcelona","Cataluña","948"
"03092026","0","","PIAGGIO","VESPA PRIMAVERA 125","Asturias","Principado de Asturias","124"
"03092026","0","","QJMOTOR","TRX 125 E5+","Alicante/Alacant","Comunidad Valenciana","125"
"03092026","0","","RIEJU","RALLY 307","Barcelona","Cataluña","292"
"03092026","0","","QJMOTOR","FORT 125 N E5+","Murcia","Región de Murcia","125"
"03092026","0","","ZONTES","125V","Barcelona","Cataluña","125"
"03092026","0","","QJMOTOR","ATR 125 E5+","Córdoba","Andalucía","125"
"03092026","0","","SYM","FUGUE 125 ABS TOP CASE","Málaga","Andalucía","124"
"03092026","0","","BMW","S 1000 RR","León","Castilla y León","999"
"03092026","0","","YAMAHA","NMAX 125","Cáceres","Extremadura","125"
"03092026","0","","ZONTES","125X","Granada","Andalucía","125"
"03092026","0","","BMW","R 1300 GS ADVENTURE","Madrid","Comunidad de Madrid","1300"
"03092026","0","","SYM","CRUISYM 125 TCS E5+","Madrid","Comunidad de Madrid","124"
"03092026","0","","ZONTES","125X","Madrid","Comunidad de Madrid","125"
"03092026","0","","KEEWAY","V-CRUISE","Valencia/València","Comunidad Valenciana","125"
