FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,PROVINCIA_VEH,COMUNIDAD_AUTONOMA,CILINDRADA_ITV
"09092026","0","","HONDA","VISION 110","Barcelona","Cataluña","109"
"09092026","0","","SYM","FUGUE 125 ABS TOP CASE","Sevilla","Andalucía","124"
"09092026","0","","SYM","SYMPHONY 125","Valencia/València","Comunidad Valenciana","125"
"09092026","0","","QJMOTOR","SRK 125 J","Sevilla","Andalucía","125"
"09092026","0","","ZONTES","368M","Valencia/València","Comunidad Valenciana","368"
"09092026","0","","YAMAHA","NMAX 125","Barcelona","Cataluña","125"
"09092026","0","","KTM","KTM 500 EXC-F","Cádiz","Andalucía","510"
"09092026","0","","APRILIA","TUAREG 660","Barcelona","Cataluña","659"
"09092026","0","","YAMAHA","XMAX 300","Tarragona","Cataluña","292"
"09092026","0","","ZONTES","125X","Salamanca","Castilla y León","125"
"09092026","0","","MACBOR","MONTANA XR1 125 EVO","Sevilla","Andalucía","124"
"09092026","0","","HONDA","CB1000GT","Barcelona","Cataluña","1000"
"09092026","0","","YAMAHA","XTZ 700 Tenere","Sevilla","Andalucía","689"
"09092026","0","","ZONTES","125V","Jaén","Andalucía","125"
"09092026","0","","ZONTES","125V","Barcelona","Cataluña","125"
"09092026","0","","HONDA","ADV 350","Murcia","Región de Murcia","330"
"09092026","0","","VOGE","DS800X RALLY","Bizkaia","País Vasco","798"
"09092026","0","","DUCATI","MULTISTRADA V4","Cádiz","Andalucía","1158"
"09092026","0","","TRIUMPH","SPEED TWIN 900","Coruña (A)","Galicia","900"
"09092026","0","","KTM","KTM 390 ENDURO R","Girona","Cataluña","399"
"09092026","0","","KEEWAY","VIESTE 125","Castellón/Castelló","Comunidad Valenciana","125"
"09092026","0","","ZONTES","125X","Melilla","Melilla","125"
"09092026","0","","MOTO MORINI","X-CAPE 1200","Pontevedra","Galicia","1187"
"09092026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"09092026","0","","HONDA","PCX 125","Madrid","Comunidad de Madrid","125"
"09092026","0","","PEUGEOT","KISBEE M","Málaga","Andalucía","125"
"09092026","0","","YAMAHA","NMAX 125","Gipuzkoa","País Vasco","125"
"09092026","0","","VOGE","R125S","Murcia","Región de Murcia","125"
"09092026","0","","QJMOTOR","SRV 125 E5+","Illes Balears","Illes Balears","125"
"09092026","0","","ZONTES","125V","Sevilla","Andalucía","125"
"09092026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"09092026","0","","YAMAHA","XMAX 300","Madrid","Comunidad de Madrid","292"
"09092026","0","","VOGE","SR1","Melilla","Melilla","125"
"09092026","0","","KYMCO","PEOPLE S 125 E5+","Madrid","Comunidad de Madrid","125"
"09092026","0","","HONDA","NT1100","Murcia","Región de Murcia","1084"
"09092026","0","","KYMCO","AGILITY S","Málaga","Andalucía","125"
"09092026","0","","VOGE","DS900X","Zaragoza","Aragón","895"
"09092026","0","","PIAGGIO","VESPA PRIMAVERA 125","Cádiz","Andalucía","124"
"09092026","0","","VOGE","625DSX","Málaga","Andalucía","581"
"09092026","0","","HONDA","ADV 350","Barcelona","Cataluña","330"
"09092026","0","","ZONTES","125X","Barcelona","Cataluña","125"
"09092026","0","","TRIUMPH","TF450-E","Toledo","Castilla-La Mancha","450"
"09092026","0","","ZONTES","125V","Murcia","Región de Murcia","125"
"09092026","0","","KYMCO","AGILITY S","Córdoba","Andalucía","125"
"09092026","0","","HONDA","ADV 350","Palmas (Las)","Canarias","330"
"09092026","0","","TVS","JUPITER","Cádiz","Andalucía","125"
"09092026","0","","BENELLI","BKX 125","Castellón/Castelló","Comunidad Valenciana","125"
"09092026","0","","SYM","SYMPHONY 125","Málaga","Andalucía","125"
"09092026","0","","VOGE","DS800X RALLY","Cádiz","Andalucía","798"
"09092026","0","","ZONTES","368G","Barcelona","Cataluña","368"
"09092026","0","","KYMCO","AGILITY S","Bizkaia","País Vasco","125"
"09092026","0","","KEEWAY","AVENTERRA 125","Tarragona","Cataluña","125"
"09092026","0","","KYMCO","AGILITY S","Madrid","Comunidad de Madrid","125"
"09092026","0","","ZONTES","125V","Málaga","Andalucía","125"
"09092026","0","","VOGE","DS900X","Málaga","Andalucía","895"
"09092026","0","","PIAGGIO","VESPA GTS","Cáceres","Extremadura","310"
"09092026","0","","KAWASAKI","NINJA 1100SX","Castellón/Castelló","Comunidad Valenciana","1099"
"09092026","0","","HONDA","SH350i","Palmas (Las)","Canarias","330"
"09092026","0","","YAMAHA","XMAX 300","Barcelona","Cataluña","292"
"09092026","0","","SYM","SYMPHONY 125","Barcelona","Cataluña","125"
"09092026","0","","YAMAHA","MT-09","Madrid","Comunidad de Madrid","890"
"09092026","0","","ZONTES","125V","Madrid","Comunidad de Madrid","125"
"09092026","0","","BAJAJ","PULSAR N 125","Barcelona","Cataluña","125"
"09092026","0","","YAMAHA","R7","Murcia","Región de Murcia","689"
"09092026","0","","KYMCO","DTX 125","Sevilla","Andalucía","124"
"09092026","0","","KYMCO","DTX 350","Sevilla","Andalucía","321"
"09092026","0","","YAMAHA","RayZR 125","Sevilla","Andalucía","125"
"09092026","0","","YAMAHA","R125","Lleida","Cataluña","125"
"09092026","0","","HONDA","FORZA125","Málaga","Andalucía","125"
