MARCA_ITV,COUNT
"ALRENDO",1
"ARENA",2
"ASKOLL",2
"BMW",8
"BRP",4
"CECOTEC",12
"CHAOYA",1
"E RIDE PRO",1
"E-BROH",10
"E-ZI",1
"EFUN",59
"FELQ",7
"HONDA",12
"HORWIN",1
"LIVEWIRE",3
"LVNENG",2
"NEXT",11
"NIU",5
"PIAGGIO",1
"QUAZZAR",1
"RAY ELECTRIC MOTORS",1
"RODEA",3
"SEGWAY",31
"SILENCE",78
"STARK",20
"SUPER SOCO",12
"SURRON",1
"ULTRAVIOLETTE AUTOMOTIVE PRIVA",3
"VELCA",17
"VELIMOTOR",1
"ZERO MOTORCYCLES",10
