FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"13112025","0","","STARK","STARK VARG","0","1.74","1","ALCOY/ALCOI","A","V","13112025","03803","D","","B00","03009","ALCOY","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"13112025","0","","SEGWAY","--","0","1.51","2","VILANOVA I LA GELTRU","B","B","13112025","08800","D","","B00","08307","VILANOVA I LA GELTRU","7.80","A1","","000","00","101","280","L3e","ND","44","0400","BEV","009000","","","","",""
"13112025","0","","SILENCE","S01","0","1.35","2","LARDERO","LO","LO","13112025","26140","D","","B00","26084","LARDERO","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"13112025","0","","SILENCE","SEAT MÓ ESCOOTER 125","0","1.35","2","PURCHIL","GR","GR","13112025","18102","D","","B00","18911","VEGAS DEL GENIL","7.00","A1","","6","2","111","320","L3e","","70","0400","BEV","013300","","","","",""
"13112025","0","","CECOTEC","VULCANO","0","1.16","2","ABARAN","MU","M","13112025","30550","D","","B00","30002","ABARAN","6.00","A1","","01","00","126","337","L3e","ND","45","0400","BEV","015100","","","","",""
"13112025","0","","SILENCE","S01","0","1.35","2","MÁLAGA","MA","B","13112025","29004","X","","B00","29067","MALAGA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"13112025","0","","VELCA","TRAMONTANA S","0","0.91","2","BENETÚSSER","V","V","13112025","46910","D","","B00","46054","BENETUSSER","4.68","A1","","01","01","85","263","L3e","","46","0400","BEV","010300","","","","",""
"13112025","0","","SEGWAY","--","0","1.51","2","VILADECANS","B","B","13112025","08840","D","","B00","08301","VILADECANS","7.80","A1","","000","00","101","280","L3e","ND","44","0400","BEV","009000","","","","",""
"13112025","0","","SILENCE","S01","0","1.35","2","MÁLAGA","MA","B","13112025","29004","X","","B00","29067","MALAGA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"13112025","0","","EFUN","LION","125","2.14","2","ALMAZORA/ALMASSORA","CS","CS","13112025","12550","D","","B00","12009","ALMAZORA","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"13112025","0","","SEGWAY","--","0","1.51","2","SAN FERNANDO","CA","CA","13112025","11100","D","","B00","11031","SAN FERNANDO","7.80","A1","","000","00","101","280","L3e","ND","44","0400","BEV","009000","","","","",""
"13112025","0","","ZERO MOTORCYCLES","ZERO MOTORCYCLE XE","0","1.16","1","ROCA DEL VALLES, LA","B","B","13112025","08430","D","","B00","08181","LA ROCA DEL VALLES","6.00","A1","","0","1","82","215","L3e","ND","110","0400","BEV","011000","","","","",""
"13112025","0","","SILENCE","S01","0","1.35","2","ROZAS DE MADRID, LAS","M","M","13112025","28232","D","","B00","28127","LAS ROZAS DE MADRID","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"13112025","0","","VELCA","CALIMA S","0","0.99","2","","M","SG","13112025","28014","D","","B00","28079","MADRID","5.15","A1","","1","6","84","256","L3e","","36","0400","BEV","008600","","","","",""
