FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"25032026","0","","SILENCE","S01","0","1.35","2","MADRID","M","M","25032026","28001","X","","B00","28079","MADRID","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"25032026","0","","SILENCE","S02","0","0.77","2","SEVILLA","SE","SE","25032026","41002","X","","B18","41091","SEVILLA","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"25032026","0","","VELCA","ONE","0","1.36","2","MORALZARZAL","M","M","25032026","28411","D","","B00","28090","MORALZARZAL","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
"25032026","0","","ULTRAVIOLETTE AUTOMOTIVE PRIVA","F77 MACH 2 RECON","0","1.84","2","SANT FRANCESC DE FORMENT","IB","MA","25032026","07860","X","","B00","07024","FORMENTERA","9.50","A1","","1","1","137","360","L3e","","86","0400","BEV","014300","","","","",""
"25032026","0","","FELQ","FW03","0","0.58","2","","T","B","25032026","43839","D","","B00","43050","CREIXELL","3.00","A1","","000","00","67","252","L3e","ND","52","0400","BEV","010400","","","","",""
"25032026","0","","EFUN","PUSA90","0","1.07","2","ALBACETE","AB","V","25032026","02006","D","","B00","02003","ALBACETE","5.50","A1","","02","01","90","261","L3e","","43","0400","BEV","011300","","","","",""
"25032026","0","","SILENCE","S02","0","0.77","2","SEVILLA","SE","SE","25032026","41002","X","","B18","41091","SEVILLA","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"25032026","0","","SILENCE","S02","0","0.77","2","SEVILLA","SE","SE","25032026","41002","X","","B18","41091","SEVILLA","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"25032026","0","","CECOTEC","CECOTEC SHARK RS","0","0.58","2","VINARÒS","CS","V","25032026","12500","D","","B00","12138","VINAROS","3.00","A1","","00","00","86","258","L3e","ND","43","0400","BEV","011000","","","","",""
"25032026","0","","EFUN","LION","125","2.14","2","SANTA EULALIA DE RIUPRIM","B","B","25032026","08505","D","","B00","08247","S EULALIA RIUPRIMER","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"25032026","0","","FELQ","FW07","0","0.97","2","MÁLAGA","MA","MA","25032026","29004","D","","B00","29067","MALAGA","5.00","A1","","000","01","91","280","L3e","ND","55","0400","BEV","009400","","","","",""
"25032026","0","","SILENCE","S02","0","0.77","2","GRANADA","GR","GR","25032026","18008","D","","B00","18087","GRANADA","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"25032026","0","","SILENCE","S02","0","0.77","2","SEVILLA","SE","SE","25032026","41002","X","","B18","41091","SEVILLA","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"25032026","0","","SILENCE","S02","0","0.77","2","SEVILLA","SE","SE","25032026","41002","X","","B18","41091","SEVILLA","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"25032026","0","","SILENCE","S02","0","0.77","2","SEVILLA","SE","SE","25032026","41002","X","","B18","41091","SEVILLA","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"25032026","0","","ULTRAVIOLETTE AUTOMOTIVE PRIVA","F77 SUPERSTREET RECON","0","1.94","2","SENTIU DE SIO, LA","L","B","25032026","25617","D","","B00","25035","LA SENTIU DE SIO","9.50","A1","","2","1","137","360","L3e","","86","0400","BEV","014300","","","","",""
"25032026","0","","SILENCE","S01","0","1.35","2","MADRID","M","M","25032026","28001","X","","B00","28079","MADRID","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"25032026","0","","SILENCE","S01","0","1.35","2","SOLLER","IB","IB","25032026","07100","D","","B00","07061","SOLLER","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
