FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"31032026","0","","SILENCE","S01","0","1.35","2","BARCELONA","B","B","31032026","08038","D","","B00","08019","BARCELONA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"31032026","0","","BMW","CE 02","0","1.16","2","LOGROÑO","LO","LO","31032026","26006","X","","B00","26089","LOGROÑO","6.00","A1","","0C71","A","105","312","L3e","","60","0400","BEV","009500","","","","",""
"31032026","0","","ZERO MOTORCYCLES","S 15.6","0","2.13","2","LLANOS DE ARIDANE","TF","TF","31032026","38760","D","","B00","38024","LOS LLANOS A","11.00","A1","","FS","065P","143","454","L3e","ND","83","0400","BEV","019300","","","","",""
"31032026","0","","VELCA","EON","0","2.14","2","BAENA","CO","H","31032026","14850","D","","B00","14007","BAENA","11.00","A1","","---","---","162","409","L3e","","109","0400","BEV","012500","","","","",""
"31032026","0","","DIMEN","F80-FX","0","1.16","1","SITGES","B","B","31032026","08870","D","","B00","08270","SITGES","6.00","A1","","00","00","73","196","L3e","ND","46","0400","BEV","011200","","","","",""
"31032026","0","","SILENCE","S01","0","1.35","2","SALOU","T","T","31032026","43840","D","","B00","43905","SALOU","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"31032026","0","","STARK","VARG","0","1.74","1","PALAFRUGELL","GI","GI","31032026","17200","X","","B00","17117","PALAFRUGELL","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"31032026","0","","SILENCE","S01","0","1.35","2","LLUCMAJOR","IB","IB","31032026","07620","D","","B00","07031","LLUCMAJOR","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"31032026","0","","BMW","CE 04","0","2.91","2","PAMPLONA/IRUÑA","NA","V","31032026","31007","D","","B00","31201","PAMPLONA","15.00","A2","","0C51","A","175","410","L3e","","77","0400","BEV","013000","","","","",""
"31032026","0","","VELCA","ONE","0","1.36","2","VILANOVA I LA GELTRU","B","B","31032026","08800","D","","B00","08307","VILANOVA I LA GELTRU","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
"31032026","0","","SILENCE","S01","0","1.35","2","SALAMANCA","SA","SA","31032026","37006","D","","B00","37274","SALAMANCA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"31032026","0","","EFUN","LION","125","2.14","2","ALMAZORA/ALMASSORA","CS","CS","31032026","12550","D","","B00","12009","ALMAZORA","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"31032026","0","","SILENCE","S02","0","0.77","2","RIPOLLET","B","B","31032026","08291","D","","B00","08180","RIPOLLET","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"31032026","0","","VELCA","ONE","0","1.36","2","TORREDEMBARRA","T","B","31032026","43830","D","","B00","43153","TORREDEMBARRA","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
"31032026","0","","HONDA","EVP4","0","0.78","2","ORIHUELA-COSTA","A","MU","31032026","03189","D","","B00","03099","ORIHUELA","4.20","A1","","1","1","119","292","L3e","","63","0400","BEV","007200","","","","",""
"31032026","0","","BMW","CE 02","0","1.16","2","SANTANDER","S","BU","31032026","39012","D","","B00","39075","SANTANDER","6.00","A1","","0C71","A","105","312","L3e","","60","0400","BEV","009500","","","","",""
