FEC_MATRICULA,COD_CLASE_MAT,FEC_TRAMITACION,MARCA_ITV,MODELO_ITV,CILINDRADA_ITV,POTENCIA_ITV,NUM_PLAZAS,LOCALIDAD_VEHICULO,COD_PROVINCIA_VEH,COD_PROVINCIA_MAT,FEC_TRAMITE,CODIGO_POSTAL,PERSONA_FISICA_JURIDICA,CODIGO_ITV,SERVICIO,COD_MUNICIPIO_INE_VEH,MUNICIPIO,KW_ITV,TIPO_CARNET,TIPO_ITV,VARIANTE_ITV,VERSION_ITV,MASA_ORDEN_MARCHA_ITV,MASA_MAXIMA_TECNICA_ITV,CATEGORIA_HOMOLOGACION_EUROPEA_ITV,CARROCERIA,CONSUMO_WH_KM_ITV,CLASIFICACION_REGLAMENTO_VEHICULOS_ITV,CATEGORIA_VEHICULO_ELECTRICO,AUTONOMIA_VEHICULO_ELECTRICO,MARCA_VEHICULO_BASE,FABRICANTE_VEHICULO_BASE,TIPO_VEHICULO_BASE,VARIANTE_VEHICULO_BASE,VERSION_VEHICULO_BASE
"19032026","0","","EFUN","PUMA","125","1.75","2","MARCHENA","SE","H","19032026","41620","X","","B00","41060","MARCHENA","9.90","A1","","2","0","128","338","L3e","","59","0400","BEV","022000","","","","",""
"19032026","0","","SILENCE","S02","0","0.77","2","BARCELONA","B","B","19032026","08008","X","","A01","08019","BARCELONA","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"19032026","0","","SUPER SOCO","CPX","0","0.78","2","ALHAURIN DE LA TORRE","MA","MA","19032026","29130","D","","B00","29007","ALHAURIN DE LA TORRE","4.00","A1","","5","1","107","300","L3e","ND","38","0400","BEV","013700","","","","",""
"19032026","0","","VELCA","EON","0","2.14","2","MONTGAT","B","B","19032026","08390","D","","B00","08126","MONTGAT","11.00","A1","","---","---","162","409","L3e","","109","0400","BEV","012500","","","","",""
"19032026","0","","STARK","VARG","0","1.74","1","SANTA CRUZ DE TENERIFE","TF","TF","19032026","38002","X","","B00","38038","S C TENERIFE","9.00","A1","","EX","HB","97","275","L3e","ND","126","0400","BEV","011700","","","","",""
"19032026","0","","SILENCE","S01","0","1.35","2","BARCELONA","B","B","19032026","08024","D","","B00","08019","BARCELONA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"19032026","0","","ZERO MOTORCYCLES","DS 14.4 11KW","0","2.14","2","BARCELONA","B","B","19032026","08039","X","","A13","08019","BARCELONA","11.00","A1","","DL","0S4C","110","411","L3e","","86","0400","BEV","019100","","","","",""
"19032026","0","","VELCA","EON","0","2.14","2","TORRE DE BENAGALBON","MA","MA","19032026","29738","D","","B00","29082","RINCON DE VICTORIA","11.00","A1","","---","---","162","409","L3e","","109","0400","BEV","012500","","","","",""
"19032026","0","","ZERO MOTORCYCLES","SR 15.6+","0","5.43","2","CALETILLAS, LAS","TF","TF","19032026","38530","D","","B00","38011","CANDELARIA","28.00","A2","","FG","0X4P","143","454","L3e","ND","94","0400","BEV","016400","","","","",""
"19032026","0","","EFUN","LION","125","2.14","2","SAN FERNANDO DE HENARES","M","M","19032026","28830","X","","A01","28130","SAN FERNANDO HENARES","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"19032026","0","","ZERO MOTORCYCLES","DS 14.4 11KW","0","2.14","2","BARCELONA","B","B","19032026","08039","X","","A13","08019","BARCELONA","11.00","A1","","DL","0S4C","110","411","L3e","","86","0400","BEV","019100","","","","",""
"19032026","0","","ZERO MOTORCYCLES","DS 14.4 11KW","0","2.14","2","BARCELONA","B","B","19032026","08039","X","","A13","08019","BARCELONA","11.00","A1","","DL","0S4C","110","411","L3e","","86","0400","BEV","019100","","","","",""
"19032026","0","","SILENCE","S02","0","0.77","2","BARCELONA","B","B","19032026","08008","X","","A01","08019","BARCELONA","4.00","A1","","00","00","91","293","L3e","ND","55","0400","BEV","013800","","","","",""
"19032026","0","","VELCA","EON","0","2.14","2","IGUALADA","B","B","19032026","08700","X","","B00","08102","IGUALADA","11.00","A1","","---","---","162","409","L3e","","109","0400","BEV","012500","","","","",""
"19032026","0","","EFUN","LION","125","2.14","2","SAN FERNANDO DE HENARES","M","M","19032026","28830","X","","A01","28130","SAN FERNANDO HENARES","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"19032026","0","","SILENCE","S01","0","1.35","2","VILAFRANCA DEL PENEDES","B","B","19032026","08720","D","","B00","08305","VILAFRANCA PENEDES","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"19032026","0","","EFUN","PUMA","125","1.75","2","MARCHENA","SE","H","19032026","41620","X","","B00","41060","MARCHENA","9.90","A1","","2","0","128","338","L3e","","59","0400","BEV","022000","","","","",""
"19032026","0","","EFUN","LION","125","2.14","2","ARENYS DE MAR","B","GI","19032026","08350","D","","B00","08006","ARENYS DE MAR","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"19032026","0","","SILENCE","S01","0","1.35","2","BARCELONA","B","B","19032026","08008","X","","A01","08019","BARCELONA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"19032026","0","","EFUN","DEER 100","0","1.36","2","SEVILLA","SE","H","19032026","41005","D","","B00","41091","SEVILLA","7.10","A1","","01","00","88","262","L3e","","38","0400","BEV","013100","","","","",""
"19032026","0","","EFUN","LION","125","2.14","2","ARCOS DE LA FRONTERA","CA","CA","19032026","11630","D","","B00","11006","ARCOS DE LA FTRA","11.00","A1","","0","0","161","371","L3e","","57","0400","BEV","029000","","","","",""
"19032026","0","","SILENCE","S01","0","1.35","2","ARROYO DE LA MIEL","MA","B","19032026","29631","D","","B00","29025","BENALMADENA","7.00","A1","","5","2","111","320","L3e","ND","70","0400","BEV","013300","","","","",""
"19032026","0","","VELCA","ONE","0","1.36","2","PIERA","B","B","19032026","08784","D","","B00","08161","PIERA","7.00","A1","","A","2","103","300","L3e","","60","0400","BEV","013500","","","","",""
